Data properties:				
192	63240	500	670	122
193	63740	200	753	317
194	63940	200	779	447
195	64139	400	753	355
196	64539	533	761	299
197	65072	266	756	416
198	65339	366	767	503
199	65705	500	762	370
200	66205	633	827	435
201	66837	250	1031	312
202	67087	699	1088	265
203	67787	233	952	365
204	68020	333	903	430
205	68353	666	1107	275
206	69019	200	615	400
207	69219	250	606	493
208	69469	916	640	513
209	70385	266	563	294
210	70651	333	456	171
211	71151	533	390	180
212	71684	350	237	327
213	72034	333	450	154
214	72367	300	590	239
215	72667	233	441	148
216	72900	233	260	287
217	73133	366	204	388
218	73500	133	233	352
219	73633	200	381	218
220	73833	283	435	121
221	74116	450	548	217
222	74565	133	507	192
223	74699	733	730	337
224	75432	716	535	197
225	76148	266	476	161
226	76414	433	807	351
227	76847	166	757	346
228	77014	183	880	393
229	77197	183	694	274
230	77380	2098	716	233
231	79479	400	748	332
232	79878	416	687	799
233	80295	250	875	501
234	80545	183	816	514
235	80728	133	708	525
236	81277	316	778	446
237	81594	883	533	529
238	82477	183	631	430
239	82660	899	353	220
240	83559	383	257	186
241	83942	283	414	220
242	84392	83	438	186
243	84475	350	254	192
244	84825	100	218	214
245	85058	283	602	300
246	85341	283	620	442
247	85624	200	609	376
248	85824	216	617	822
249	86041	183	598	857
250	86224	266	637	488
251	86490	400	611	371
252	86890	350	627	465
253	87240	250	612	359
254	87490	233	682	557
255	87723	233	943	527
256	87956	716	1051	466
257	88672	400	763	564
258	89072	383	636	523
259	89455	350	632	455
260	89805	250	807	538
261	90055	366	1060	497
262	90421	183	945	762
263	90604	833	969	890
264	91437	266	1033	877
265	91703	216	1055	511
266	91920	450	862	553
267	92369	566	646	520
268	92936	166	540	523
269	93102	716	650	527
270	93819	200	588	322
271	94018	216	1063	403
272	94235	350	1145	374
273	94585	466	1131	502
274	95051	333	1139	367
275	95384	350	1116	504
276	95734	649	1130	368
277	96383	316	667	243
278	96700	183	360	412
279	96883	516	298	509
280	97399	333	349	479
281	97733	233	287	501
282	97966	550	290	453
283	98515	683	299	520
284	99198	183	549	350
285	99381	266	619	211
286	99648	283	825	225
287	99931	167	883	249
288	100097	266	755	149
289	100364	350	842	268
290	100714	366	679	249
291	101080	400	993	400
292	101480	216	1034	521
293	101696	200	860	400
294	101896	933	862	349
295	102829	233	922	455
296	103062	316	1141	433
297	103378	266	891	830
298	103645	233	1084	808
299	103878	217	616	523
300	104095	150	711	515
301	104245	466	786	513
302	104711	316	607	394
303	105027	266	1019	255
304	105294	316	1092	145
305	105610	266	308	487
306	105877	283	239	586
307	106160	217	484	503
308	106376	500	725	350
309	106876	383	494	534
310	107259	117	464	503
311	107609	167	397	481
312	107775	200	813	301
313	107975	416	1056	186
314	108392	400	1112	143
315	108791	266	902	350
316	109058	633	715	342
317	109691	533	571	488
318	110224	316	536	493
319	110540	200	697	436
320	110956	283	485	453
321	111240	316	274	597
322	111556	266	221	597
323	111823	366	494	508
324	112189	366	392	482
325	112555	383	409	445
326	112938	300	513	495
327	113238	433	680	375
328	113671	316	916	368
329	113988	316	773	377
330	114304	450	991	267
331	114754	216	1037	225
332	114970	200	684	483
333	115170	333	653	529
334	115503	133	497	529
335	115953	799	654	528
336	116752	366	782	523
337	117119	300	805	391
338	117419	333	463	240
339	117752	483	814	392
340	118235	466	612	241
341	118701	366	304	329
342	119067	550	219	291
343	119617	233	338	303
344	119850	266	564	226
345	120117	233	987	462
346	120350	383	1073	552
347	120733	233	890	513
348	120966	383	708	279
349	121349	266	890	443
350	121616	383	1106	546
351	121999	133	1059	557
352	122915	150	585	230
353	123231	283	529	349
354	123514	366	695	347
355	123881	300	580	217
356	124181	216	943	402
357	124397	283	1093	539
358	124680	183	918	501
359	124863	233	646	244
360	125096	183	614	179
361	125280	433	319	266
362	125713	233	749	385
363	125946	450	890	458
364	126396	466	629	400
365	126862	283	328	368
366	127145	183	1054	524
367	127328	150	758	525
368	127478	183	680	530
369	127661	649	534	527
370	128311	283	574	507
371	128594	316	701	288
372	128910	250	1070	178
373	129160	316	375	436
374	129477	516	715	293
375	129993	217	307	440
376	130210	333	245	479
377	130543	633	205	452
378	131176	466	335	551
379	131642	1666	182	473
380	133307	250	313	511
381	133557	599	354	570
382	134157	250	322	537
383	134407	233	356	484
384	134640	233	1035	290
385	134873	150	934	358
386	135023	183	875	435
387	135206	400	816	319
388	135606	133	865	567
389	135739	216	847	865
390	136122	200	838	355
391	136322	450	804	285
392	136772	1049	1070	174
393	137821	266	843	419
394	138088	366	865	458
395	138454	150	855	424
396	138604	1832	668	525
397	140436	266	1073	370
398	140702	433	415	287
399	141135	283	1116	330
400	141419	433	1071	489
401	141852	366	324	408
402	142218	550	584	424
403	142768	483	438	358
404	143251	266	343	378
405	143517	250	367	258
406	143767	250	677	473
407	144017	183	643	545
408	144200	250	582	385
409	144450	283	1003	393
410	144733	566	888	419
411	145299	233	1087	387
412	145532	266	1093	301
413	145799	333	1073	514
414	146132	183	1085	778
415	146315	100	1066	740
416	146615	316	1099	303
417	146931	783	1113	231
418	147714	416	1098	309
419	148130	400	1125	260
420	148530	416	1085	291
421	148947	233	1096	380
422	149180	350	1130	243
423	149530	350	964	326
424	149879	600	593	451
425	150479	366	711	514
426	150845	116	674	519
427	150962	283	544	541
428	151245	200	148	633
429	151445	233	576	465
430	151678	999	674	517
431	152677	200	606	247
432	152877	300	998	226
433	153177	316	605	157
434	153493	416	1106	477
435	153910	250	976	206
436	154160	300	612	174
437	154460	200	340	172
438	154659	416	222	235
439	155076	283	992	278
440	155359	633	1070	386
441	155992	233	1068	503
442	156458	66	1162	452
443	156741	233	802	171
444	156974	266	728	160
445	157241	299	987	265
446	157540	333	705	153
447	158023	150	912	156
448	158339	50	1052	326
449	158572	216	1093	394
450	158789	250	1041	285
451	159039	183	697	197
452	159222	566	610	130
453	159788	416	985	166
454	160204	450	1083	426
455	160654	216	976	794
456	160870	333	1105	486
457	161203	283	914	273
458	161487	333	794	194
459	161820	699	706	172
460	162519	283	1017	388
461	162802	167	762	538
462	162969	400	657	531
463	163368	883	505	530
464	164251	300	553	523
465	164551	350	632	246
466	164901	250	304	494
467	165150	633	238	556
468	165783	366	988	203
469	166149	266	612	275
470	166416	766	549	362
471	167182	252	859	205
472	167434	250	1079	177
473	167684	700	195	542
474	168383	416	415	391
475	168800	183	448	334
476	168983	217	340	490
477	169200	200	324	526
478	169399	250	375	411
479	169649	317	635	225
480	169966	250	719	134
481	170216	250	617	227
482	170465	267	876	238
483	171148	100	640	194
484	171248	450	939	200
485	171698	666	1081	147
486	172364	366	1124	162
487	172731	267	1059	144
488	172997	566	869	216
489	173564	183	869	282
490	173747	267	948	160
491	174013	217	1108	156
492	174230	300	1148	176
493	174530	183	742	358
494	174713	400	813	532
495	175113	250	734	509
496	175362	466	913	201
497	175829	933	550	279
498	176762	350	361	159
499	177111	317	550	315
500	177428	350	406	149
501	177778	233	547	263
502	178011	350	362	134
503	178361	300	541	228
504	178660	366	302	184
505	179027	416	506	279
506	179443	316	337	193
507	179760	367	431	175
508	180126	383	355	149
509	180509	350	548	322
510	180859	217	395	178
511	181076	217	424	112
512	181292	233	390	93
513	181525	400	543	345
514	181925	300	592	426
515	182225	565	605	525
516	182790	283	1038	399
517	183073	166	1109	355
518	183239	899	798	425
519	184139	300	1061	386
520	184438	183	1136	365
521	184622	400	1139	309
522	185021	466	839	409
523	185488	766	689	401
524	186254	133	775	515
525	186387	250	658	523
526	186903	700	531	494
527	187603	300	650	349
528	187903	200	455	203
529	188102	250	830	325
530	188352	516	956	444
531	188869	216	1031	539
532	189085	283	560	299
533	189368	550	394	150
534	189918	216	292	177
535	190134	450	525	249
536	190584	216	449	182
537	190801	250	707	323
538	191050	216	875	424
539	191267	300	726	343
540	191567	500	771	285
541	192066	516	938	472
542	192583	149	944	766
543	192732	216	910	809
544	192948	916	1041	566
545	193864	200	1089	610
546	194064	416	1111	640
547	194481	217	1080	601
548	194697	216	803	393
549	194914	366	579	330
550	195280	283	438	258
551	195563	316	641	334
552	195879	533	711	390
553	196412	350	796	409
554	196762	400	657	398
555	197162	233	599	335
556	197395	301	812	406
557	197696	183	696	517
558	197879	400	654	523
559	198279	999	522	516
560	199279	250	709	383
561	199528	683	560	168
562	200211	450	436	173
563	200661	450	560	198
564	201111	1083	473	184
565	202194	217	436	171
566	202410	250	613	186
567	202960	217	544	132
568	203177	250	361	136
569	203426	333	776	275
570	203760	200	756	305
571	203959	217	886	423
572	204176	367	1040	525
573	204543	250	975	562
574	204792	633	831	332
575	205425	200	743	376
576	205625	583	513	200
577	206208	200	931	471
578	206408	383	1043	529
579	206791	133	949	578
580	207191	483	574	247
581	207674	231	778	401
582	207905	233	921	534
583	208138	350	985	584
584	208488	550	1066	529
585	209038	266	774	447
586	209304	766	646	513
587	210070	816	785	505
588	210886	366	673	505
589	211253	683	519	416
590	211936	533	298	490
591	212469	433	751	270
592	212902	400	253	492
593	213301	366	481	418
594	213668	450	434	404
595	214118	250	410	440
596	214367	383	231	527
597	214750	483	388	429
598	215233	266	433	437
599	215500	383	218	525
600	215883	266	237	568
601	216149	466	391	430
602	216616	433	427	422
603	217049	316	257	540
604	217365	333	429	425
605	217698	650	422	338
606	218348	266	419	409
607	218614	450	418	447
608	219064	283	432	293
609	219347	200	437	224
610	219547	283	726	195
611	219830	200	994	238
612	220030	350	1090	304
613	220380	566	844	241
614	220946	416	1014	279
615	221579	100	607	472
616	221679	966	655	503
617	222645	416	610	457
618	223061	516	555	474
619	223577	433	465	423
620	224010	283	409	335
621	224493	100	496	347
622	224593	633	340	270
623	225226	167	554	380
624	225393	283	290	187
625	225676	583	282	131
626	226259	533	377	283
627	226792	400	312	164
628	227191	300	560	367
629	227491	200	726	463
630	227691	416	1014	490
631	228107	183	1114	469
632	228291	350	836	539
633	228640	183	585	489
634	228824	516	338	256
635	229340	233	525	498
636	229573	200	818	557
637	229773	433	1050	501
638	230206	283	928	517
639	230489	266	827	547
640	230756	500	752	579
641	231422	483	899	531
642	231905	283	795	534
643	232188	616	722	537
644	232804	300	564	510
645	233104	133	701	515
646	233237	416	793	512
647	233653	383	667	513
648	234036	500	704	353
649	234536	433	521	336
650	234969	200	246	317
651	235169	283	185	368
652	235452	266	392	232
653	235719	400	407	152
654	236118	550	246	290
655	236668	333	203	314
656	237001	250	325	222
657	237251	200	379	168
658	237451	483	514	251
659	237934	433	404	224
660	238367	350	491	274
661	238716	400	534	383
662	239116	899	470	230
663	240015	250	520	338
664	240265	233	792	311
665	240499	500	1032	302
666	240998	316	1103	368
667	241315	466	565	386
668	241781	250	713	806
669	242031	266	503	840
670	242297	167	414	832
671	242464	350	533	856
672	242813	267	352	851
673	243081	200	386	795
674	243281	333	274	783
675	243614	416	328	359
676	244030	233	271	695
677	244263	166	339	334
678	244430	216	497	481
679	244646	750	538	505
680	245396	649	627	516
681	246045	200	638	385
682	246245	250	784	256
683	246495	366	299	526
684	246861	366	491	748
685	247228	250	242	558
686	247478	166	212	585
687	247644	233	261	846
688	247877	316	215	896
689	248194	266	686	821
690	248460	200	619	787
691	248660	200	631	747
692	248860	666	613	309
693	249526	450	634	241
694	249976	316	803	148
695	250292	550	908	207
696	250842	333	931	242
697	251175	450	887	756
698	251625	1332	923	223
699	252957	183	797	211
700	253140	350	1051	334
701	253490	266	1100	376
702	253756	516	814	309
703	254273	200	961	346
704	254473	716	1036	373
705	255189	250	1080	390
706	255439	283	807	314
707	255722	416	505	428
708	256138	233	548	500
709	256371	183	634	519
710	256704	1449	650	504
711	258153	416	604	333
712	258570	383	346	429
713	258953	233	255	489
714	259186	433	560	304
715	259619	383	195	531
716	260002	366	169	608
717	260368	266	547	803
718	260635	300	521	404
719	260935	383	321	787
720	261318	1016	200	582
721	262334	350	292	768
722	262684	333	510	768
723	263017	500	428	429
724	263516	533	217	527
725	264049	400	174	584
726	264449	150	297	712
727	264599	516	314	758
728	265115	316	367	828
729	265432	283	494	701
730	265715	150	639	409
731	265865	216	622	197
732	266081	616	643	119
733	266697	200	707	201
734	266897	250	956	348
735	267147	450	1083	419
736	267597	633	739	359
737	268230	166	766	479
738	268396	183	670	505
739	269129	333	517	496
740	269462	283	657	484
741	269745	200	649	191
742	269945	250	1112	134
743	270195	300	296	520
744	270495	350	224	593
745	270844	333	439	377
746	271178	816	486	339
747	271994	250	400	371
748	272527	350	256	510
749	272876	699	240	593
750	273576	183	605	246
751	273759	183	914	158
752	273942	350	1064	173
753	274292	366	670	248
754	274658	566	730	222
755	275225	383	848	182
756	275608	183	746	215
757	275791	233	1013	167
758	276024	300	1112	156
759	276324	200	886	212
760	276524	750	657	264
761	277273	766	540	314
762	278039	217	1011	189
763	278256	500	1109	161
764	278756	267	976	129
765	279022	233	806	199
766	279255	466	534	396
767	279722	200	685	490
768	279922	666	784	493
769	280588	883	776	298
770	281470	583	586	351
771	282053	250	533	424
772	282303	233	1083	-15
773	282536	366	309	457
774	282903	1265	207	431
775	284168	433	320	545
776	284601	1066	261	455
777	285667	1049	201	443
778	286716	316	512	448
779	287032	200	436	537
780	287232	217	760	216
781	287449	683	711	287
782	288131	266	780	173
783	288398	250	993	184
784	288648	799	1095	207
785	289447	300	1009	204
786	289747	600	1085	226
787	290346	316	843	206
788	290663	233	929	196
789	290896	233	1080	221
790	291129	1132	652	505
791	292261	183	721	386
792	292444	316	1093	239
793	292761	316	648	350
794	293077	1850	575	381
795	294927	266	371	381
796	295194	550	271	257
797	295744	533	224	150
798	296277	350	346	308
799	296626	466	527	386
800	297093	366	437	359
801	297459	466	702	416
802	297926	416	854	472
803	298342	233	668	431
804	298575	616	905	430
805	299191	250	1007	357
806	299441	216	1059	197
807	299658	350	1089	139
808	300007	250	1139	110
809	300257	266	950	374
810	300524	183	878	523
811	300924	166	582	344
812	301090	350	805	355
813	301440	266	922	375
814	301706	283	990	296
815	301989	266	1049	235
816	302256	150	757	429
817	302406	749	673	501
818	303155	516	734	360
819	303672	699	621	301
820	304371	133	411	333
821	304504	133	402	373
822	304638	283	278	449
823	304921	483	549	338
824	305404	600	634	326
825	306003	216	566	303
826	306220	200	476	315
827	306420	216	790	342
828	306636	366	1065	458
829	307003	100	884	436
830	307286	166	419	336
831	307452	233	284	444
832	307686	400	221	505
833	308085	250	614	305
834	308335	200	620	226
835	308535	366	961	449
836	308901	300	1070	495
837	309201	433	1089	430
838	309634	216	1110	500
839	309851	500	1090	531
840	310351	500	1106	581
841	310850	216	1052	499
842	311067	350	871	465
843	311417	250	1013	490
844	311666	183	848	472
845	311999	283	1039	438
846	312282	350	813	428
847	312632	833	1066	441
848	313465	167	1084	525
849	313632	150	756	516
850	313782	1016	643	513
851	314797	283	639	452
852	315264	150	426	245
853	315614	183	348	236
854	315997	483	659	274
855	316480	799	751	223
856	317429	133	660	373
857	317562	200	586	442
858	317962	183	312	273
859	318311	200	720	323
860	318711	300	565	285
861	319011	466	277	203
862	319477	283	713	452
863	319760	366	1018	600
864	320126	283	1099	600
865	320410	300	748	496
866	320709	233	423	347
867	320943	400	293	237
868	321342	350	363	337
869	321692	150	433	414
870	321842	250	805	500
871	322092	250	978	598
872	322342	216	469	423
873	322558	266	317	311
874	322825	183	640	512
875	323008	216	974	577
876	323224	466	1051	634
877	323691	233	888	569
878	323924	333	509	435
879	324257	233	387	398
880	324490	200	537	890
881	324690	250	983	872
882	325140	100	897	549
883	325240	283	647	552
884	325523	100	550	716
885	326339	433	604	478
886	326772	716	958	168
887	327488	516	1098	166
888	328004	183	1217	-88
889	328187	250	1250	-106
890	328437	366	1216	-64
891	328804	466	1262	-47
892	329270	333	1135	120
893	329603	266	1241	-66
894	329870	516	354	426
895	330386	216	785	389
896	330602	283	1031	270
897	330886	433	1078	181
898	331319	366	851	396
899	331885	216	1013	281
900	332101	167	1076	200
901	332268	533	1121	124
902	332801	283	1071	269
903	333084	333	529	387
904	333417	366	681	486
905	333784	316	476	403
906	334100	566	674	499
907	334666	366	550	420
908	335033	466	378	402
909	335499	233	320	369
910	335732	300	316	327
911	336032	283	292	402
912	336315	133	304	350
913	336448	167	607	515
914	336615	766	799	520
915	337381	266	703	328
916	337647	666	660	407
917	338314	483	502	319
918	338797	300	598	398
919	339096	250	439	291
920	339346	266	967	547
921	339613	183	1025	593
922	339796	167	835	577
923	339963	233	503	337
924	340196	167	415	229
925	340362	200	304	153
926	340562	550	284	96
927	341112	266	798	553
928	341378	200	648	842
929	341578	216	1013	842
930	341795	216	1053	604
931	342011	283	1092	627
932	342294	250	859	564
933	342544	300	559	381
934	342844	183	378	286
935	343027	233	929	568
936	343260	533	1062	634
937	343793	200	855	604
938	343993	316	465	319
939	344310	616	596	412
940	344926	183	836	533
941	345109	266	919	571
942	345375	250	992	604
943	345625	816	1082	648
944	346441	533	1021	633
945	347091	400	1069	602
946	347491	150	969	603
947	347640	200	619	459
948	347840	466	508	518
949	348307	250	-370	660
950	348556	666	547	546
951	349223	466	523	486
952	349689	333	362	283
953	350022	466	526	395
954	350488	699	270	229
955	351188	433	180	195
956	351738	150	185	198
957	351888	216	500	354
958	352104	366	689	460
959	352470	666	766	486
960	353137	250	438	357
961	353386	333	712	422
962	353719	283	933	490
963	354003	383	1042	399
964	354386	150	923	438
965	354536	133	326	297
966	354669	133	341	263
967	354802	233	215	225
968	355035	316	200	133
969	355352	649	341	305
970	356001	233	433	364
971	356234	266	512	463
972	356501	300	722	471
973	356801	266	976	441
974	357067	716	1049	367
975	357783	316	1138	340
976	358100	366	994	402
977	358466	216	855	472
978	358683	966	792	513
979	359649	1033	713	394
980	360681	216	640	380
981	360898	566	413	247
982	361464	500	330	295
983	361964	366	577	290
984	362330	250	660	319
985	362580	283	977	381
986	362863	216	1054	293
987	363529	216	877	298
988	363746	383	916	485
989	364129	183	1027	421
990	364312	266	1090	282
991	364579	167	1125	222
992	364745	200	670	212
993	364945	483	527	264
994	365428	283	331	243
995	365711	283	522	915
996	365994	266	650	932
997	366261	283	1012	846
998	366544	250	1090	808
999	366794	217	949	824
1000	367010	200	925	528
1001	367210	316	913	494
1002	367526	316	891	864
1003	367843	216	449	861
1004	368059	350	359	850
1005	368409	233	540	230
1006	368642	200	544	134
1007	368842	216	653	256
1008	369059	533	657	343
1009	369592	183	758	435
1010	369775	316	1015	380
1011	370674	150	571	514
1012	370824	450	130	889
1013	371274	167	596	462
1014	371440	1149	654	514
1015	372590	250	599	385
1016	372839	483	1091	180
1017	373322	416	974	291
1018	373739	500	1088	144
1019	374239	416	911	455
1020	374655	466	1096	185
1021	375121	616	1114	108
1022	375737	450	609	374
1023	376187	216	697	408
1024	376404	233	561	409
1025	376637	217	793	467
1026	376853	316	871	473
1027	377170	433	646	406
1028	377603	150	913	432
1029	377753	583	1097	137
1030	378502	700	1068	216
1031	379202	216	1102	132
1032	379418	266	908	838
1033	379685	250	1038	811
1034	379935	250	505	826
1035	380184	217	648	895
1036	380401	183	459	838
1037	380584	366	424	609
1038	380950	433	440	439
1039	381383	433	437	341
1040	381817	300	436	417
1041	382283	150	492	384
1042	382433	200	1064	170
1043	382633	866	656	517
1044	383499	250	559	508
1045	383749	366	478	524
1046	384115	350	431	519
1047	384465	283	-411	897
1048	384748	200	534	512
1049	384948	166	656	510
1050	385114	250	41	564
1051	385364	266	600	534
1052	385631	699	661	514
1053	386330	500	616	248
1054	386830	316	330	229
1055	387146	433	751	299
1056	387579	316	423	229
1057	387896	216	281	213
1058	388295	17	416	223
1059	388462	133	410	233
1060	388745	266	862	311
1061	389011	217	987	460
1062	389228	250	1097	448
1063	389478	167	936	498
1064	389644	283	903	556
1065	390111	300	892	392
1066	390410	250	505	236
1067	390877	350	664	195
1068	391227	383	801	670
1069	391610	200	922	411
1070	391809	2149	883	472
1071	393958	300	1027	451
1072	394258	350	908	546
1073	394608	216	849	430
1074	394825	366	900	451
1075	395191	216	1087	435
1076	395407	316	729	266
1077	395724	167	673	224
1078	396057	250	968	340
1079	396307	316	711	501
1080	396840	583	629	429
1081	397423	849	623	508
1082	398272	183	854	276
1083	398455	366	1102	201
1084	398822	749	640	428
1085	399571	366	387	345
1086	399938	350	616	406
1087	400287	183	656	578
1088	400471	217	647	616
1089	400687	216	691	417
1090	400904	267	889	268
1091	401170	150	981	207
1092	401320	366	578	353
1093	401686	283	633	469
1094	401970	233	623	539
1095	402203	350	648	913
1096	402552	383	516	869
1097	402936	233	1006	817
1098	403169	233	1062	772
1099	403402	200	1067	185
1100	403602	933	1096	114
1101	404534	416	1071	760
1102	404951	283	1088	221
1103	405234	383	1130	209
1104	405617	749	1100	130
1105	406366	1049	1135	199
1106	407416	216	1076	180
1107	407632	233	876	286
1108	407866	233	694	395
1109	408099	266	455	381
1110	408365	1166	530	521
1111	409531	450	655	310
1112	409980	433	656	347
1113	410946	150	254	521
1114	411096	583	205	548
1115	411679	183	314	868
1116	411863	200	205	914
1117	412062	350	185	577
1118	412412	350	264	593
1119	412762	316	346	504
1120	413078	666	403	500
1121	413744	316	523	512
1122	414061	283	635	438
1123	414344	600	655	399
1124	414944	266	638	875
1125	415210	233	651	838
1126	415443	266	876	793
1127	415710	150	883	291
1128	415860	683	928	134
1129	416542	899	1087	191
1130	417442	300	914	214
1131	417741	833	946	118
1132	418574	866	983	159
1133	419440	333	1118	176
1134	419773	216	948	233
1135	419990	200	741	480
1136	420190	416	677	525
1137	420839	516	613	457
1138	421356	683	719	353
1139	422038	300	320	475
1140	422338	1332	190	478
1141	423671	200	293	461
1142	423870	366	485	534
1143	424237	300	420	550
1144	424537	233	674	453
1145	424770	416	869	330
1146	425186	217	969	240
1147	425403	266	1083	201
1148	425669	583	766	380
1149	426252	400	623	451
1150	426652	217	550	479
1151	426868	250	353	498
1152	427118	250	249	486
1153	427368	366	1039	239
1154	427734	433	1104	228
1155	428167	266	1067	168
1156	428434	316	903	272
1157	428750	383	746	413
1158	429134	400	506	484
1159	429533	250	774	823
1160	429783	217	1025	812
1161	430000	183	941	263
1162	430183	300	1016	168
1163	430483	233	860	715
1164	430716	300	873	350
1165	431016	383	824	391
1166	431399	283	837	744
1167	431682	200	738	473
1168	431882	133	703	490
1169	432015	150	788	515
1170	432165	100	696	511
1171	432265	616	656	521
1172	432881	483	480	509
1173	433364	633	624	521
1174	433997	200	519	322
1175	434197	266	258	428
1176	434464	216	205	495
1177	434913	150	604	495
1178	435063	333	468	337
1179	435396	483	240	510
1180	435879	233	189	506
1181	436296	316	248	469
1182	436612	500	178	542
1183	437112	216	185	777
1184	437328	233	235	474
1185	437562	233	561	280
1186	437795	233	1044	198
1187	438028	250	1112	150
1188	438278	216	885	208
1189	438494	167	1093	188
1190	438661	200	1135	183
1191	438861	266	788	251
1192	439127	333	672	269
1193	439460	283	1078	159
1194	439743	333	958	214
1195	440076	616	1117	170
1196	440692	383	1060	136
1197	441075	250	781	857
1198	441325	150	897	814
1199	441475	100	918	781
1200	441758	150	991	203
1201	441908	433	923	240
1202	442341	266	941	180
1203	442608	150	950	749
1204	442757	200	924	775
1205	442957	849	964	172
1206	443807	250	1128	152
1207	444056	283	848	428
1208	444340	766	634	518
1209	445106	200	502	523
1210	445306	300	664	515
1211	445605	333	729	820
