Data properties:				
77	40776	16	809	532
78	41992	200	907	570
79	42192	250	686	567
80	42641	33	675	517
81	42775	100	651	867
82	43857	83	284	248
83	45273	650	1231	687
84	45923	166	1200	705
85	46206	183	1151	661
86	46389	150	1182	981
87	46539	117	1072	921
88	47188	17	1049	609
89	49137	250	505	175
90	49387	133	571	214
91	49986	83	1235	941
92	50303	167	1131	688
93	50470	200	1124	617
94	51019	17	1243	646
95	52401	17	832	378
96	52535	183	635	312
97	52718	283	841	356
98	53201	233	742	313
99	53434	100	911	359
100	54583	183	651	548
101	56732	16	637	540
102	57082	317	652	559
103	57398	200	610	1378
104	58314	17	672	728
105	58497	133	691	569
106	58631	483	653	547
107	59114	250	442	467
108	59363	233	1082	157
109	59597	216	1133	111
110	60563	83	500	412
111	61179	283	1139	103
112	61462	100	1154	137
113	61828	17	1125	872
114	62461	416	630	371
115	62878	183	505	410
116	63427	117	560	765
117	63544	250	358	584
118	64093	16	792	316
119	64426	267	969	248
120	64693	150	543	399
121	65792	150	1099	140
122	66109	183	1073	158
123	67374	17	574	787
124	67508	183	464	532
125	67691	283	267	552
126	68757	17	585	862
127	69323	83	725	528
128	69406	200	570	537
129	70106	600	541	549
130	70973	99	867	1245
131	71472	167	605	562
132	71838	200	787	445
133	73021	166	494	373
134	73187	150	1089	263
135	73736	17	474	267
136	74053	17	1147	285
137	74303	416	1112	278
138	74936	317	662	205
139	75253	150	696	240
140	75402	333	763	332
141	75868	16	796	651
142	76501	17	885	474
143	77134	216	1106	471
144	77350	200	897	416
145	77767	117	872	475
146	77883	217	900	438
147	78100	133	1018	296
148	78799	50	1003	268
149	79266	133	876	948
150	79399	199	852	513
151	79599	100	836	545
152	79965	17	898	811
153	80182	200	814	926
154	80382	166	857	902
155	80548	100	864	867
156	80965	183	857	539
157	81148	300	1105	369
158	81448	300	999	876
159	81747	283	1002	280
160	82031	566	1083	203
161	82730	400	1136	315
162	85362	266	649	574
163	88043	33	592	416
164	88293	200	313	260
165	88493	233	440	150
166	89559	283	511	211
167	89842	250	1052	594
168	90874	166	1140	896
169	91191	133	1120	630
170	91474	183	1128	615
171	91657	216	914	494
172	92523	16	862	359
173	92756	217	678	297
174	92973	167	679	261
175	93822	333	658	294
176	94155	266	591	247
177	94422	166	547	205
178	96520	266	922	496
179	96787	166	902	400
180	97187	117	1085	778
181	97303	300	1030	906
182	97603	300	1131	891
183	97903	233	1109	539
184	98136	183	753	528
185	98319	150	810	557
186	100068	50	740	651
187	100234	417	757	583
188	100651	266	509	527
189	100917	349	630	399
190	101267	250	268	280
191	101650	433	1054	485
192	102083	117	803	537
193	102932	17	369	261
194	104964	133	754	479
195	105464	150	946	422
196	105614	100	867	580
197	105880	100	1077	469
198	105980	117	1078	513
199	106097	133	1094	474
200	106230	150	1099	438
201	106380	200	757	435
202	106746	300	399	242
203	107529	66	1068	942
204	113991	216	529	416
205	114208	216	1037	428
206	114424	117	1126	405
207	116306	83	1133	576
208	116389	183	1136	784
209	116573	317	1120	868
210	116889	149	1124	449
211	117738	17	1133	373
212	119321	183	773	398
213	119504	266	703	344
214	119771	100	636	355
215	120070	183	621	395
216	120254	333	450	460
217	120586	283	851	385
218	120869	183	853	316
219	121269	333	575	293
220	121603	366	855	326
221	121969	150	766	206
222	122119	117	536	216
223	122235	100	556	245
224	122335	116	480	272
225	124134	33	889	309
226	124334	83	1224	560
227	124417	200	1204	413
228	124617	133	1101	313
229	124750	166	1210	394
230	124916	117	742	642
231	125033	116	754	684
232	125150	117	827	570
233	125883	183	643	470
234	126066	150	-969	605
235	126216	133	-729	641
236	126615	117	679	611
237	126732	383	669	550
238	127115	116	605	972
239	127748	183	716	586
240	127931	216	704	524
241	128148	350	765	375
242	131079	200	844	736
243	133810	17	1050	833
244	134010	299	1054	252
245	134310	100	1055	216
246	135126	34	981	438
247	136975	283	1143	173
248	140756	83	650	493
249	140839	249	662	345
250	141339	16	1111	525
251	141805	16	1142	542
252	142288	84	625	206
253	142372	250	603	152
254	143970	200	803	300
255	144337	183	884	398
256	144520	117	907	951
257	144753	583	881	987
258	145336	133	892	927
259	145586	133	861	312
260	145719	216	749	303
261	147069	16	1023	598
262	147318	200	1247	651
263	147518	184	1115	608
264	147701	166	1160	887
265	150699	200	1027	662
266	150899	166	877	485
267	151482	83	536	499
268	151565	233	530	541
269	155296	183	366	511
270	158643	33	826	938
271	158777	133	816	958
272	158910	150	837	626
273	159793	33	931	929
274	159942	17	986	861
275	160159	17	1011	233
276	160942	134	1062	146
277	161075	150	1160	161
278	161225	217	1058	926
279	161441	233	1110	916
280	161675	217	1148	176
281	161891	233	1137	130
282	162307	283	1134	125
283	162590	500	1084	870
284	163374	16	1133	193
285	165389	466	820	572
286	171717	16	1082	445
287	173633	233	1089	198
288	173866	266	1110	256
289	174266	17	1286	451
290	175199	16	951	267
291	175432	116	789	464
292	175548	200	842	376
293	175748	100	1032	205
294	178213	50	828	565
295	178579	184	665	571
296	178763	167	532	521
297	179246	333	797	565
298	179579	100	768	676
299	180611	400	815	524
300	181011	100	772	463
301	182660	83	863	450
302	182743	300	1087	613
303	184025	283	460	210
304	184308	150	344	833
305	186940	117	987	220
306	187057	233	1083	410
307	188156	16	1021	869
308	188673	167	1216	611
309	188839	216	1205	694
310	189055	133	1232	665
311	189322	317	1184	594
312	189639	166	944	379
313	191021	350	1061	454
314	191637	17	1128	1157
315	191970	16	1097	665
316	192353	33	767	513
317	192903	50	603	575
318	193069	117	52	663
319	193186	116	605	554
320	193303	100	587	593
321	193402	100	640	600
322	195518	100	665	687
323	195618	266	445	460
324	195884	300	1003	228
325	199165	17	390	412
326	199332	466	1074	177
327	199798	317	1136	195
328	200114	283	1085	986
329	200398	183	1088	929
330	203179	117	1105	241
331	203296	200	918	460
332	203495	266	651	371
333	203762	167	587	879
334	206577	67	811	570
335	207160	200	798	557
336	207360	100	660	1385
337	208159	33	732	570
338	208392	16	788	531
339	209391	283	643	547
340	209675	100	633	503
341	210807	33	1059	277
342	211590	300	351	165
343	211890	167	405	137
344	212905	83	617	820
345	213888	167	787	445
346	214055	100	777	523
347	214155	133	777	819
348	214938	333	1000	452
349	215271	200	1103	397
350	216436	17	1115	397
351	216869	17	1171	383
352	217069	100	1129	351
353	217170	133	1120	393
354	218501	33	1092	451
355	218652	300	955	457
356	218951	100	1110	407
357	219668	16	860	832
358	219967	134	606	519
359	220101	299	849	522
360	222349	283	713	522
361	222632	183	570	385
362	223465	267	1161	643
363	223731	183	883	416
364	223915	100	1013	780
365	226679	116	949	484
366	226796	217	726	430
367	227212	150	896	417
368	227362	149	901	453
369	227512	133	576	340
370	227962	200	849	501
371	228161	266	1085	640
372	230393	133	581	320
373	230526	200	326	245
374	235323	150	723	508
375	235473	133	700	423
376	235606	183	502	319
377	236256	17	574	390
378	236489	150	970	453
379	236639	216	1104	557
380	237138	17	969	572
381	237488	250	710	286
382	237738	183	1012	1011
383	238571	16	375	152
384	239437	233	817	377
385	239670	250	769	248
386	239920	150	1076	685
387	240070	250	981	602
388	241369	16	1034	614
389	242818	133	1106	376
390	242951	150	853	454
391	243101	117	830	481
392	244000	17	714	869
393	245083	33	627	546
394	245666	83	667	470
395	245983	83	765	466
396	246065	150	756	512
397	246216	150	745	560
398	248814	150	739	528
399	249563	217	631	931
400	249780	100	452	930
401	250096	17	314	530
402	250529	350	306	963
403	250879	134	258	931
404	252311	100	672	271
405	252411	267	688	186
406	253344	100	823	215
407	254293	100	1110	299
408	254393	333	1132	355
409	254926	83	1165	687
410	255009	200	1126	995
411	255209	300	1215	994
412	255509	350	1215	380
413	256009	117	1122	291
414	256125	133	1111	325
415	256258	100	1075	364
416	256908	17	986	212
417	257041	17	814	209
418	257441	83	908	217
419	257524	183	897	326
420	257707	300	1025	285
421	258007	267	957	255
422	258274	166	780	349
423	258607	100	864	490
424	258706	350	1010	879
425	259057	116	901	653
426	261088	84	862	484
427	261172	466	846	559
428	261638	417	766	614
429	262055	100	702	620
430	262154	117	639	525
431	263337	17	368	216
432	263487	84	374	242
433	263787	66	351	835
434	264153	117	486	359
435	264270	100	435	426
436	265918	333	1211	576
437	266251	167	1262	532
438	266684	200	1134	467
439	267584	16	1037	465
440	268800	133	1181	607
441	269033	133	1086	586
442	269166	116	1125	557
443	269282	117	1086	477
444	269400	100	979	520
445	269782	83	1150	466
446	270399	83	1067	685
447	270482	100	1081	531
448	270582	183	1135	817
449	270765	150	1107	886
450	274080	233	727	545
451	274313	100	627	532
452	275678	150	264	245
453	276128	133	509	370
454	276428	67	778	412
455	277127	100	819	388
456	277227	316	780	517
457	277543	333	741	554
458	277876	183	898	869
459	278060	299	702	996
460	278359	250	682	612
461	278942	283	760	1013
462	279225	199	789	479
463	279558	83	892	484
464	279641	134	895	413
465	279775	150	860	371
466	280124	233	974	344
467	280358	283	1012	375
468	280807	150	1146	402
469	280957	100	1169	362
470	281057	317	1216	484
471	281573	250	1195	494
472	281823	316	1132	416
473	282140	118	1127	374
474	282441	167	1004	429
475	282607	183	987	392
476	283240	83	1162	901
477	283323	150	1167	848
478	283473	166	1011	404
479	284040	166	1188	352
480	284206	234	1202	465
481	284440	233	978	614
482	284789	133	604	542
483	286505	616	704	505
484	287122	116	471	435
485	287238	133	489	403
486	287371	133	339	457
487	287504	216	1097	342
488	287721	150	1144	365
489	288037	267	862	214
490	288304	233	784	202
491	288537	133	908	230
492	288921	416	855	188
493	289337	233	858	239
494	289953	300	1042	382
495	290253	216	1090	395
496	290469	367	889	230
497	291069	50	1239	558
498	291436	133	1178	374
499	291569	316	1159	1037
500	292002	200	771	885
501	292202	131	851	927
502	292333	234	724	932
503	292567	199	728	817
504	292766	283	768	178
505	293049	150	769	142
506	293199	216	888	204
507	293682	400	994	533
508	294082	100	989	850
509	294182	150	1024	768
510	294332	167	894	756
511	294632	116	959	335
512	294865	33	1062	407
513	295198	83	1016	917
514	295281	133	1013	984
515	295414	133	1019	946
516	295547	200	1041	383
517	295914	117	1097	426
518	296031	233	1234	436
519	296263	450	1239	1001
520	296713	150	1225	534
521	297163	83	1256	429
522	297247	216	806	565
523	297713	116	670	482
524	297829	283	492	551
525	299761	516	671	563
526	300278	266	1098	508
527	300544	300	560	292
528	300844	217	426	373
529	301277	117	644	148
530	301394	166	604	218
531	301560	266	851	292
532	301827	233	798	377
533	302060	150	831	398
534	302209	184	781	414
535	302709	267	789	377
536	302976	267	784	447
537	303242	149	756	487
538	303642	100	820	370
539	303742	116	908	442
540	303858	117	908	505
541	304142	116	863	483
542	305257	17	906	494
543	305524	167	771	429
544	305690	250	854	353
545	305940	233	908	380
546	306174	234	869	376
547	306407	150	952	472
548	306557	100	987	434
549	306840	33	1024	388
550	307023	216	1108	500
551	307239	167	1105	537
552	307406	167	1264	637
553	307789	67	1121	534
554	312469	100	715	510
555	312569	299	656	445
556	315966	67	1140	171
557	316899	84	1199	643
558	316983	250	1081	770
559	319414	16	1203	263
560	319831	266	1233	287
561	320247	250	1235	205
562	320647	133	1124	261
563	320780	200	1276	215
564	320980	117	1159	172
565	321396	150	1068	935
566	321546	150	1129	601
567	321696	166	1115	168
568	322062	17	956	188
569	323145	133	676	608
570	324477	300	767	622
571	324777	350	833	597
572	325127	266	734	522
573	325393	250	633	420
574	325643	183	1071	248
575	325826	233	1147	198
576	326259	183	1152	165
577	326442	150	1166	209
578	326792	183	1201	264
579	326975	166	976	290
580	327275	217	1033	947
581	327492	100	1130	817
582	327592	166	1224	897
583	327758	134	1046	149
584	328041	17	569	365
585	328191	33	456	505
586	328591	100	423	543
587	328691	700	463	604
588	329723	150	707	592
589	329873	300	916	364
590	330173	316	897	283
591	330689	83	1066	250
592	330772	150	1073	295
593	330922	183	904	883
594	331105	150	1018	955
595	331255	100	981	930
596	331455	167	890	232
597	331622	233	1151	255
598	331855	133	1039	232
599	331988	116	1075	238
600	332221	166	1131	278
601	332387	250	915	278
602	332637	133	592	443
603	333237	83	1186	308
604	333320	133	1225	308
605	333454	400	1270	262
606	333853	100	1134	195
607	334086	250	1138	272
608	334336	250	850	449
609	334586	799	1142	225
610	335585	200	558	528
611	337368	83	651	619
612	337451	100	616	1253
613	338102	83	672	550
614	338185	233	649	519
615	338418	399	1102	183
616	338817	300	1142	123
617	339234	250	1157	146
618	339484	167	1295	166
619	339650	216	1253	222
620	340000	183	1115	319
621	340183	433	1215	965
622	340616	133	1214	1056
623	340749	100	1254	1046
624	340849	167	1213	1059
625	341016	249	1154	347
626	341382	133	1104	185
627	341516	183	1252	195
628	341899	350	1230	212
629	342448	84	1123	114
630	342532	316	1119	200
631	343015	549	1139	160
632	343780	200	1165	173
633	343980	117	1136	115
634	344230	17	1121	434
635	344680	16	1243	281
636	345762	100	484	365
637	346079	116	990	289
638	346195	166	1123	349
639	346611	83	1029	272
640	346695	400	1057	390
641	347094	266	999	291
642	347361	183	810	318
643	347544	133	911	372
644	347677	134	900	410
645	347977	200	1058	418
646	348177	183	1059	563
647	348360	133	817	602
648	349776	33	753	413
649	349976	350	709	543
650	350326	100	1099	574
651	350426	133	1108	510
652	350559	250	667	306
653	350809	216	713	305
654	351025	116	760	389
655	351141	233	562	254
656	351574	266	736	547
657	351841	216	717	687
658	352057	200	1059	583
659	352257	250	1092	521
660	352724	233	1215	590
661	352957	216	1251	751
662	353174	466	1255	701
663	353857	416	1126	663
664	354273	183	1106	587
665	354457	333	1095	510
666	354789	383	899	401
667	357221	184	848	417
668	357405	200	1091	457
669	358987	99	1134	554
670	359336	83	849	408
671	359419	283	865	460
672	359702	316	766	389
673	363800	17	620	407
674	363966	17	887	673
675	364100	116	678	400
676	365049	17	361	146
677	365249	83	1008	578
678	365332	299	1128	603
679	366215	17	1126	601
680	366731	17	842	922
681	366881	100	1152	637
682	366981	216	1119	619
683	368363	17	1026	510
684	368597	200	990	541
685	368797	316	1024	566
686	369229	100	494	338
687	369330	116	387	297
688	370329	150	644	514
689	370479	183	467	430
690	370662	250	389	361
691	374210	83	679	637
692	374293	150	715	608
693	374776	183	710	481
694	374959	233	632	404
695	376458	50	1135	169
696	376824	383	1122	136
697	377407	83	1065	242
698	377491	150	1075	159
699	377640	200	1128	320
700	377840	149	1078	918
701	379305	83	579	419
702	379389	183	510	393
703	379822	17	634	396
704	382387	250	876	732
705	382637	133	986	435
706	383103	17	1111	136
707	384319	83	1123	145
708	384535	50	1145	495
709	389665	100	554	414
710	389765	167	654	410
711	391497	17	460	376
712	391680	217	1140	680
713	392397	16	1127	575
714	392596	17	1063	752
715	393113	100	511	789
716	393213	116	497	844
717	393329	216	495	606
718	393546	100	582	427
719	394978	167	506	332
720	395411	17	663	394
721	396410	17	461	368
722	397110	133	371	220
723	397443	150	777	419
724	397593	283	678	470
725	400674	400	235	143
726	401373	17	550	267
727	401657	67	974	470
728	401857	167	603	442
729	402023	200	528	520
730	402789	83	1043	386
731	403522	17	1098	358
732	403655	83	1146	337
733	403738	100	1156	294
734	403839	133	1010	291
735	404438	83	1112	303
736	405587	350	1026	400
737	406819	33	1198	388
738	407386	217	1110	866
739	407602	133	1068	362
740	408684	34	1118	344
741	409418	233	1123	370
742	409651	100	1011	352
743	411816	100	1093	385
744	412232	283	1127	255
745	412649	17	1074	311
746	412815	33	1106	231
747	412982	33	1114	277
748	414048	183	687	262
749	414231	200	674	221
750	414430	283	1293	328
751	414880	516	1254	306
752	415396	200	1216	372
753	415729	216	1123	296
754	415946	233	973	857
755	416179	133	1127	843
756	417379	16	1103	271
757	417745	100	1038	751
758	417845	233	892	834
759	418078	217	693	468
760	421826	150	453	802
761	423758	16	1208	224
762	424423	267	1127	156
763	424690	183	1039	290
764	425373	17	1074	198
765	426089	183	1065	228
766	426272	300	1132	130
767	426805	183	1095	115
768	430220	116	1115	334
769	430336	283	1103	827
770	430620	133	1090	172
771	437132	17	786	344
772	437298	84	917	505
773	437382	416	917	559
774	437981	200	904	480
775	438181	350	913	865
776	438531	216	919	582
777	439447	83	930	561
778	440047	116	891	640
779	440629	466	1085	477
780	441229	450	1144	449
781	445442	83	827	376
782	445526	300	857	398
783	445826	133	777	364
784	445959	200	692	513
785	447757	17	977	287
786	449040	183	692	617
787	449223	133	653	524
788	454952	183	997	918
789	455136	266	1171	945
790	455402	516	1244	262
791	456035	83	1263	330
792	456118	416	1251	293
793	457417	116	1055	245
794	457534	100	613	586
795	457634	117	643	514
796	459000	450	752	374
797	459449	233	899	285
798	459682	633	339	534
799	460315	117	420	888
800	461381	216	702	406
801	461598	283	633	428
802	463096	100	922	309
803	463196	317	901	253
804	463729	116	967	139
805	464562	16	1078	701
806	464845	16	1018	220
807	465262	83	1069	223
808	465345	216	1122	177
809	465561	183	1090	214
810	466927	50	1119	194
811	467527	117	946	133
812	467643	166	844	238
813	468659	17	592	343
814	471624	100	717	1294
815	472907	217	709	649
816	473440	83	908	243
817	473523	333	1098	212
818	474073	83	1061	208
819	474789	150	1098	231
820	475205	233	1116	205
821	476954	216	367	569
822	477170	217	1149	1009
823	477387	299	1134	917
824	477687	383	480	924
825	479302	50	869	243
826	479469	66	818	285
827	479836	133	909	288
828	480152	67	915	811
829	480402	50	932	352
830	480602	167	1017	187
831	481118	17	1049	144
832	481518	16	1125	265
833	481718	66	1104	235
834	482084	17	1110	219
835	482417	300	1124	218
836	482916	50	578	783
837	484432	400	857	507
838	484832	432	651	508
839	485264	184	355	519
840	485448	99	243	453
841	487546	17	418	694
842	488512	33	579	246
843	489062	83	739	329
844	489145	216	769	293
845	490744	183	967	145
846	491043	500	1148	145
847	493542	250	1106	176
848	493792	366	1128	212
849	496873	333	724	406
850	497206	167	733	348
851	497372	133	1154	169
852	497505	233	1121	146
853	497972	16	527	424
854	500420	17	1169	167
855	500670	17	1157	116
856	501120	216	1129	162
857	501519	83	1121	146
858	501802	17	1255	245
859	502069	499	1132	181
860	502985	17	1107	834
861	503501	16	699	362
862	503802	33	669	361
863	504585	766	1123	142
864	505468	916	1136	160
865	506550	716	1130	169
866	507399	167	727	423
867	508732	117	803	486
868	508849	317	651	517
869	509165	200	687	489
870	510248	33	1045	300
871	510448	83	1121	309
872	510531	234	1121	363
873	510765	199	1126	296
874	511364	16	698	123
875	515011	17	1113	757
876	515144	83	1062	699
877	515228	233	956	269
878	515461	133	1015	283
879	517077	166	1240	386
880	517593	83	1128	322
881	517676	333	1126	282
882	518909	16	1115	297
883	519208	150	1120	814
884	519358	150	1128	225
885	519508	450	1129	325
886	520374	17	647	507
887	524172	133	1102	168
888	524605	17	1029	171
889	524805	116	1036	180
890	525804	250	740	296
891	526054	183	703	305
892	526536	17	756	312
893	527969	33	1084	78
894	528569	50	1112	235
895	529702	133	959	1211
896	529835	116	904	1173
897	529951	133	819	1177
898	530851	100	1072	1013
899	530950	100	1081	693
900	531333	17	1035	178
901	531583	250	912	169
902	531833	300	807	197
903	535013	17	812	856
904	535463	17	875	565
905	536229	283	570	476
906	536512	183	1046	557
907	537528	67	1146	661
908	538027	250	948	508
909	538277	250	548	357
910	538527	133	384	270
911	538660	133	1039	577
912	538794	483	1140	620
913	539277	283	1177	636
914	539760	83	1043	593
915	539843	150	1077	643
916	539993	133	1049	563
917	540126	133	1043	647
918	540593	249	1043	609
919	541242	183	991	850
920	541425	100	1127	627
921	543141	200	526	386
922	543340	233	356	204
923	543574	250	288	112
924	543990	84	296	182
925	544073	216	325	128
926	544289	233	786	445
927	544739	83	817	684
928	544823	116	1089	834
929	544939	250	1059	904
930	545189	316	390	798
931	545505	200	487	707
932	545705	383	496	832
933	546089	266	891	850
934	546355	150	896	662
935	546505	116	751	527
936	547637	17	726	454
937	548087	17	655	447
938	548287	150	742	476
939	548437	167	858	269
940	548603	116	1166	231
941	549186	34	341	359
942	549453	167	562	348
943	549852	117	529	213
944	550402	17	448	817
945	550852	83	553	652
946	550935	100	540	411
947	552052	133	722	406
948	552185	100	682	449
949	552717	50	646	293
950	553200	67	665	195
951	555914	183	1040	361
952	556098	233	1214	378
953	556331	200	1259	311
954	556647	283	1275	267
955	556930	266	1241	333
956	557347	216	1144	182
957	558463	33	1049	301
958	561460	117	677	512
959	561577	100	706	468
960	561677	167	690	510
961	561844	150	537	575
962	562193	533	1125	157
963	563126	17	1028	63
964	563992	101	1189	260
965	564526	167	706	595
966	564875	383	1120	186
967	565459	83	1112	136
968	565542	249	1138	175
969	566657	17	1128	169
970	568689	250	1057	180
971	568939	150	1099	155
972	571288	167	421	919
973	571455	183	1226	795
974	571638	149	1163	908
975	571787	217	546	537
976	573786	166	669	500
977	573953	300	548	363
978	574252	233	951	209
979	574486	116	219	592
980	574602	167	220	511
981	574769	400	366	428
982	575285	483	774	236
983	575768	266	1037	202
984	576034	283	585	815
985	576318	183	389	850
986	576850	67	974	229
987	577334	133	666	814
988	577467	150	765	225
989	577617	183	726	237
990	579232	233	1056	222
991	579465	133	1089	313
992	582213	200	1139	830
993	582413	116	1118	331
994	582996	17	1147	337
995	585811	283	665	530
996	586094	100	562	428
997	586943	100	225	167
998	587393	100	1005	271
999	587726	16	861	216
1000	588076	17	1141	209
1001	588476	33	1178	158
1002	589292	83	1061	258
1003	589375	266	1094	174
1004	589641	217	1049	160
1005	590041	83	1124	171
1006	590124	383	1138	217
1007	590824	83	1069	174
1008	590907	316	840	244
1009	591557	399	1116	179
1010	591957	466	1140	216
1011	592656	633	1143	227
1012	593988	17	1104	229
1013	594138	17	1112	158
1014	594554	17	1099	112
1015	595521	150	761	639
1016	595671	216	455	416
1017	596454	17	432	571
1018	598186	333	611	480
1019	598519	350	1081	312
1020	598868	100	1120	273
1021	598968	200	800	191
1022	599734	183	845	119
1023	600168	83	923	200
1024	600251	367	1134	282
1025	601633	300	917	281
1026	604148	17	972	200
1027	608545	16	813	363
1028	610910	17	664	540
1029	611476	400	577	474
1030	611876	100	709	436
1031	611976	266	393	339
1032	612242	200	709	175
1033	614158	399	736	248
1034	616106	150	1011	583
1035	616522	167	1114	551
1036	616689	133	1118	588
1037	617205	17	1040	550
1038	617322	33	1044	496
1039	618371	100	802	314
1040	618621	83	1163	633
1041	621186	116	996	504
1042	621302	183	754	870
1043	621918	17	948	682
1044	623734	933	709	533
1045	624967	150	1059	178
1046	625117	283	1106	150
1047	625400	200	542	315
1048	625933	17	311	333
1049	626299	183	1099	860
1050	626483	250	621	870
1051	626732	300	409	391
1052	627032	133	694	375
1053	627165	133	708	423
1054	627298	250	1052	231
1055	627765	100	1020	781
1056	627865	100	907	797
1057	628431	266	1124	90
1058	629697	17	1145	106
1059	630129	200	1102	107
1060	630596	33	945	187
1061	630912	17	-124	546
1062	631729	383	666	905
1063	634644	117	605	1195
1064	634960	66	735	485
1065	635776	300	682	548
1066	636908	50	656	459
1067	637875	266	239	483
1068	638141	167	463	469
1069	640040	16	390	925
1070	640456	116	959	70
1071	640572	100	1078	167
1072	640672	267	1133	107
1073	642954	17	1057	795
1074	644753	100	456	520
1075	644853	100	371	627
1076	644953	100	370	701
1077	645536	167	808	733
1078	645702	216	702	924
1079	649966	184	763	610
