Data properties:				
192	67681	216	665	561
193	67898	216	791	835
194	68114	183	751	905
195	68297	250	729	936
196	68547	150	770	961
197	68697	183	794	931
198	68880	416	1102	318
199	69297	167	1038	299
200	69463	183	1037	258
201	69646	217	711	256
202	69863	550	736	497
203	70413	133	1046	485
204	70546	166	1111	511
205	70712	616	1161	592
206	71329	100	1150	650
207	71429	150	791	330
208	71578	167	787	368
209	71745	216	1043	922
210	71962	100	1145	933
211	72061	283	1116	981
212	72345	133	973	924
213	72478	416	1011	440
214	72894	266	837	465
215	73161	333	495	464
216	73494	250	819	528
217	73744	116	899	655
218	73860	216	897	851
219	74077	250	515	771
220	74327	167	715	377
221	74493	200	1096	465
222	74693	666	1149	633
223	75359	333	1149	679
224	75692	216	1122	641
225	75909	183	524	422
226	76092	433	291	531
227	76525	166	228	545
228	76692	266	957	459
229	76958	233	1094	507
230	77191	183	1145	566
231	77375	366	1152	624
232	77741	916	1004	332
233	78657	216	1084	469
234	78873	483	1118	543
235	79356	466	1144	628
236	79823	250	991	408
237	80073	133	1006	364
238	80206	300	960	362
239	80506	500	728	472
240	81005	200	927	494
241	81205	550	1020	522
242	81755	100	1099	585
243	81855	216	1137	594
244	82071	383	1137	660
245	82454	266	1041	577
246	82721	150	1043	535
247	82871	183	1141	578
248	83054	200	1144	629
249	83254	250	1141	665
250	83504	200	1144	702
251	83704	216	1156	909
252	83920	600	1151	978
253	84520	666	1166	632
254	85186	167	1179	677
255	85352	316	1155	956
256	85669	166	1046	942
257	85835	233	1008	869
258	86069	316	1066	649
259	86385	500	1012	834
260	86885	300	870	846
261	87185	416	930	894
262	87601	217	1014	633
263	87817	366	1013	545
264	88184	366	994	831
265	88550	516	1012	506
266	89067	150	1023	815
267	89216	466	1003	847
268	89683	283	979	904
269	89966	283	1027	919
270	90249	883	1138	685
271	91132	366	945	574
272	91498	466	-407	222
273	91965	400	-480	300
274	92364	1332	-645	285
275	93697	283	926	411
276	93980	533	878	502
277	94513	150	1106	279
278	94663	250	1151	253
279	94913	333	988	255
280	95246	266	1136	246
281	95512	183	1029	272
282	95695	200	1054	320
283	95895	133	1140	395
284	96028	483	1158	877
285	96511	450	1009	325
286	96961	167	1016	266
287	97128	233	1126	233
288	97361	483	954	248
289	97844	333	1134	261
290	98177	133	1171	282
291	98310	666	1147	898
292	98976	150	1134	855
293	99126	500	1108	224
294	99626	283	902	231
295	99909	598	683	259
296	100507	416	804	246
297	100924	333	920	206
298	101257	483	800	169
299	101740	233	1042	178
300	101973	233	1158	229
301	102206	167	987	214
302	102373	250	855	281
303	102623	216	671	725
304	102839	100	618	667
305	102939	250	755	805
306	103189	233	823	457
307	103422	133	876	348
308	103555	166	889	311
309	103722	233	948	740
310	103955	216	1011	783
311	104172	366	1055	379
312	104538	616	826	493
313	105154	217	903	888
314	105371	117	1075	890
315	105487	200	1072	925
316	105687	233	1001	929
317	105920	133	1047	847
318	106054	250	1110	645
319	106303	333	1061	586
320	106637	366	926	539
321	107003	167	1088	571
322	107169	316	1145	671
323	107486	150	1173	645
324	107636	500	1153	685
325	108135	400	1098	646
326	108535	166	1150	717
327	108702	183	1191	883
328	108885	117	1159	901
329	109001	1266	1147	693
330	110267	849	1139	944
331	111117	117	904	800
332	111233	167	764	831
333	111400	266	592	837
334	111666	166	593	463
335	111833	300	606	394
336	112133	166	633	755
337	112299	150	953	798
338	112449	167	954	883
339	112616	233	1007	894
340	112849	117	893	510
341	112965	333	792	484
342	113298	117	840	649
343	113415	166	848	765
344	113582	117	1048	844
345	113698	117	1038	894
346	113815	166	1017	852
347	113981	450	983	556
348	114431	266	1041	733
349	114697	450	1092	881
350	115147	433	995	563
351	115580	216	885	542
352	115930	400	-577	-272
353	116330	949	-376	-215
354	117279	200	-341	-163
355	117479	266	854	337
356	117745	183	919	477
357	117928	466	912	522
358	118395	183	1050	525
359	118578	433	1149	613
360	119011	500	1148	686
361	119511	533	1129	645
362	120044	816	1138	688
363	120860	533	1131	638
364	121393	150	1148	907
365	121543	266	1139	960
366	121809	366	1137	580
367	122176	183	972	402
368	122359	200	801	299
369	122559	266	730	208
370	122825	300	957	318
371	123125	600	1141	555
372	123724	200	1135	699
373	123924	200	1164	862
374	124124	133	1137	673
375	124257	183	1150	621
376	124441	217	1147	661
377	124657	233	1098	633
378	124890	616	1055	525
379	125506	100	1125	629
380	125606	216	1139	596
381	125823	2498	1136	672
382	128321	100	1131	632
383	128421	133	1112	682
384	128554	916	858	554
385	129470	183	1048	588
386	129654	167	1102	590
387	129820	200	1126	505
388	130020	516	1150	417
389	130536	383	1156	921
390	130919	266	1122	882
391	131186	450	1134	439
392	131636	550	1131	483
393	132185	883	1155	421
394	133068	250	1006	562
395	133318	283	793	418
396	133601	216	823	835
397	133817	200	1016	880
398	134017	366	1115	898
399	134384	183	1063	908
400	134567	366	1028	596
401	134933	167	1019	504
402	135100	250	1138	440
403	135350	233	595	222
404	135583	466	398	132
405	136049	233	618	441
406	136282	316	1051	756
407	136599	233	919	805
408	136832	100	943	912
409	137465	216	798	590
410	137681	350	741	595
411	138031	200	771	855
412	138231	200	754	931
413	138431	183	1076	923
414	138614	383	1124	930
415	138997	300	1081	511
416	139297	167	839	374
417	139463	183	832	418
418	139646	633	845	493
419	140279	100	725	525
420	140379	233	1131	837
421	140613	150	1151	899
422	140763	483	1126	322
423	141245	333	963	339
424	141579	250	696	415
425	141828	166	839	397
426	141995	400	1086	329
427	142395	233	1005	296
428	142628	183	1109	290
429	142811	3231	1152	331
430	146042	266	1099	287
431	146309	366	934	293
432	146675	183	676	434
433	146858	167	1065	875
434	147025	383	1133	908
435	147408	233	1147	869
436	147641	516	1134	288
437	148157	217	1145	333
438	148374	233	573	508
439	148607	233	567	583
440	148840	266	747	837
441	149107	133	816	798
442	149240	350	803	282
443	149590	250	1028	327
444	149840	516	1036	291
445	150356	350	840	441
446	150706	266	767	482
447	150972	300	-465	452
448	151272	250	702	455
449	151522	550	865	517
450	152071	200	1005	557
451	152271	200	1083	588
452	152471	216	1146	604
453	152687	566	1149	653
454	153254	183	1175	925
455	153437	200	1133	914
456	153637	200	1058	838
457	153837	466	1045	590
458	154303	316	1088	578
459	154619	533	1132	633
460	155152	183	964	611
461	155336	233	886	623
462	155569	416	1025	646
463	155985	466	1111	684
464	156451	383	1054	634
465	156835	216	1024	597
466	157051	216	939	522
467	157268	416	622	324
468	157684	266	907	394
469	157951	216	967	460
470	158167	133	961	515
471	158300	533	1043	526
472	158833	100	1062	478
473	158933	250	1103	505
474	159183	167	1135	538
475	159350	533	1175	588
476	159883	500	1098	561
477	160382	433	1049	547
478	160815	366	1103	593
479	161181	483	1039	547
480	161664	516	1086	596
481	162181	333	818	516
482	162514	450	854	530
483	162963	150	986	292
484	163113	166	1100	229
485	163280	933	1154	173
486	164212	250	1179	900
487	164462	500	1149	928
488	164962	683	1152	189
489	165645	233	1190	832
490	165878	200	1153	933
491	166078	200	703	235
492	166278	183	756	171
493	166461	133	775	137
494	166594	266	992	146
495	166861	550	1149	170
496	167410	233	1035	804
497	167643	150	978	905
498	167793	350	697	838
499	168143	266	665	860
500	168409	266	665	807
501	168676	200	685	255
502	168876	383	654	226
503	169259	150	809	228
504	169409	350	914	231
505	169758	283	1082	804
506	170042	100	1044	900
507	170142	150	1125	895
508	170291	100	1103	976
509	170391	316	1142	912
510	170708	616	1093	223
511	171324	217	1090	862
512	171541	200	1158	939
513	171740	100	1180	897
514	171840	316	1168	946
515	172157	799	1145	204
516	172956	117	916	365
517	173073	266	897	434
518	173339	266	861	468
519	173606	366	959	402
520	173972	133	1117	443
521	174105	383	1168	478
522	174488	166	1166	903
523	174655	133	1151	990
524	174788	100	1209	904
525	174888	150	1172	968
526	175038	183	1128	1001
527	175221	150	1162	962
528	175371	266	1160	499
529	175638	150	1158	438
530	175787	166	503	224
531	175954	366	408	179
532	176320	233	832	263
533	176553	250	1133	465
534	176803	433	1181	941
535	177236	166	682	718
536	177403	416	518	941
537	177819	300	716	712
538	178119	200	731	617
539	178319	300	673	810
540	178619	233	973	427
541	178852	383	991	364
542	179235	217	1169	470
543	179451	450	1160	520
544	179901	200	1172	788
545	180101	266	1165	981
546	180367	266	1143	606
547	180634	416	1141	526
548	181050	183	1173	835
549	181233	916	1156	969
550	182149	166	1099	534
551	182316	150	963	409
552	182466	250	911	353
553	182716	266	752	277
554	182982	217	790	273
555	183199	166	944	400
556	183365	200	1042	513
557	183565	150	1078	575
558	183715	300	1117	549
559	184015	650	825	519
560	184664	166	948	485
561	184831	166	1140	237
562	184997	616	1148	148
563	185614	716	1154	838
564	186330	600	1138	232
565	186929	150	1116	288
566	187079	250	1110	718
567	187329	266	1120	828
568	187595	167	919	360
569	187762	216	896	416
570	187978	200	861	524
571	188178	166	795	563
572	188345	167	854	625
573	188511	216	880	514
574	188728	200	951	444
575	188928	250	1106	302
576	189178	633	1141	176
577	189810	266	1003	345
578	190077	217	1088	829
579	190294	116	1078	867
580	190410	183	925	600
581	190760	451	607	482
582	191211	733	628	530
583	191944	316	829	589
584	192260	316	882	570
585	192576	266	1639	146
586	192843	166	1721	17
587	193009	216	1152	245
588	193226	749	1070	288
589	193975	133	1195	696
590	194109	583	1164	822
591	194692	133	922	597
592	194825	483	864	547
593	195308	150	1047	544
594	195458	616	1154	527
595	196074	250	1165	893
596	196324	183	1119	936
597	196507	200	1039	894
598	196707	167	999	571
599	196873	150	1004	520
600	197023	167	1041	511
601	197190	216	615	274
602	197406	100	439	243
603	197506	167	442	468
604	197889	100	338	697
605	197989	350	326	262
606	198339	233	588	334
607	198572	266	685	374
608	198839	150	636	412
609	198989	333	625	839
610	199322	300	761	780
611	199622	566	970	841
612	200188	117	1076	891
613	200304	117	1086	856
614	200421	350	1113	500
615	200771	400	1137	564
616	201171	500	1064	497
617	201670	300	1133	532
618	201970	183	1002	477
619	202153	100	1006	439
620	202253	233	1108	473
621	202486	383	1161	496
622	202869	233	877	383
623	203103	183	992	432
624	203286	533	1065	454
625	203819	350	900	427
626	204168	183	991	512
627	204352	716	1040	531
628	205068	550	1088	581
629	205617	450	862	524
630	206067	150	1053	520
631	206217	383	1138	554
632	206600	150	1170	534
633	206867	1099	1149	582
634	207966	233	1151	536
635	208199	550	999	513
636	208749	216	849	439
637	208965	283	825	398
638	209248	183	1031	430
639	209431	566	1157	490
640	210131	500	1150	508
641	210631	233	924	451
642	210864	466	816	412
643	211330	366	986	450
644	211696	250	968	507
645	211946	333	1034	542
646	212279	250	1071	517
647	212529	316	1123	568
648	212845	366	1048	530
649	213212	133	964	483
650	213345	216	962	438
651	213561	150	1026	482
652	213711	300	1131	471
653	214011	749	1136	576
654	214760	150	1180	910
655	214910	167	1155	938
656	215077	166	1142	899
657	215243	250	1134	775
658	215493	983	1150	606
659	216476	217	41	464
660	216692	183	464	474
661	216876	200	754	495
662	217075	550	840	521
663	217625	183	1052	437
664	217808	350	1143	501
665	218158	350	981	509
666	218508	283	1078	506
667	218791	383	1122	494
668	219174	116	1163	920
669	219290	133	1129	981
670	219424	350	1044	916
671	219774	333	975	539
672	220107	283	1050	463
673	220390	200	1077	798
674	220590	333	1099	931
675	220923	100	797	927
676	221023	117	767	879
677	221139	250	540	776
678	221389	300	864	691
679	221689	266	516	702
680	221955	233	508	422
681	222188	117	537	316
682	222305	233	537	272
683	222538	300	671	298
684	222838	266	745	437
685	223104	133	702	804
686	223238	150	699	846
687	223388	316	819	875
688	223704	217	923	900
689	223921	216	947	569
690	224137	516	1086	444
691	224653	416	1142	459
692	225070	300	1113	410
693	225369	250	1051	363
694	225619	416	767	265
695	226036	367	850	280
696	226403	216	663	223
697	226619	616	596	188
698	227235	150	846	234
699	227385	733	1077	364
700	228118	1016	703	500
701	229134	833	848	535
702	229967	383	696	514
703	230350	416	558	496
704	230766	483	818	510
705	231249	1482	853	530
706	232731	316	838	487
707	233048	266	807	527
708	233314	766	857	542
709	234080	366	600	494
710	234447	133	722	504
711	234580	200	712	540
712	234780	533	867	540
713	235313	283	806	501
714	235596	200	645	528
715	235796	350	563	505
716	236145	516	822	526
717	236662	183	624	494
718	236845	300	554	498
719	237145	183	707	498
720	237444	266	848	541
721	237827	33	792	514
722	237994	166	1512	506
723	238161	100	1572	518
724	238644	167	1591	1624
725	238810	350	1473	1571
726	240659	233	1156	649
727	241941	233	1128	816
728	242874	83	971	677
729	242957	100	998	640
730	244889	166	1016	520
731	245055	316	837	550
732	245372	383	687	526
733	245755	100	627	520
734	246005	183	395	486
735	246188	183	740	520
736	246371	250	834	536
737	246621	200	1072	562
738	246821	650	1137	658
739	247470	117	1156	604
740	247587	117	1131	661
741	247703	300	1062	591
742	248003	100	1035	521
743	248103	433	1161	609
744	248536	383	1163	654
745	248919	150	1163	768
746	249069	416	1159	962
747	249485	450	1049	933
748	249935	316	1134	951
749	250252	183	1173	675
750	250435	333	1131	651
751	250768	183	1053	543
752	250951	150	1043	579
753	251101	200	1126	624
754	251301	1033	1149	655
755	252333	133	1039	622
756	252467	300	956	512
757	252766	250	998	506
758	253016	899	1159	653
759	253916	167	1111	698
760	254082	533	1154	658
761	254615	100	1046	584
762	254715	100	1057	519
763	254815	133	1053	579
764	254948	183	1141	602
765	255131	433	1146	672
766	255564	333	1103	600
767	255897	801	1151	636
768	256698	366	838	546
769	257064	100	973	585
770	257164	100	982	531
771	257264	100	973	590
772	257364	266	1118	407
773	257631	1049	1156	345
774	258680	383	1087	343
775	259063	200	834	248
776	259263	167	786	208
777	259430	300	1098	384
778	259729	216	1150	369
779	259946	350	1114	342
780	260429	166	1082	397
781	260595	2515	1152	337
782	263110	300	978	369
783	263410	150	867	574
784	263560	100	1092	824
785	263660	117	1088	933
786	263776	733	1162	968
787	264509	350	1108	936
788	264859	350	994	579
789	265209	633	893	503
790	265841	300	770	349
791	266141	200	748	298
792	266341	866	1022	333
793	267207	183	835	334
794	267390	383	806	503
795	267773	167	885	516
796	267940	200	1027	890
797	268140	166	1119	863
798	268306	216	1123	204
799	268523	633	1145	164
800	269156	150	1096	666
801	269306	333	1133	853
802	269639	316	924	884
803	270072	250	763	382
804	270322	916	856	401
805	271238	133	984	524
806	271371	200	977	585
807	271571	150	856	626
808	271721	383	592	572
809	272104	466	962	281
810	272570	166	1102	572
811	272737	250	1125	773
812	272986	283	1117	816
813	273269	400	895	829
814	273669	133	838	847
815	273802	483	679	770
816	274285	217	746	625
817	274502	1266	734	507
818	275768	166	738	424
819	276051	500	809	350
820	276700	67	833	300
821	276934	83	789	325
822	277017	383	786	403
823	277400	233	874	346
824	277633	266	947	319
825	277899	333	819	454
826	278233	100	956	467
827	278333	117	970	413
828	278449	183	1096	508
829	278632	350	1145	555
830	278982	183	985	458
831	279165	233	791	434
832	279398	100	851	317
833	279498	117	859	398
834	279615	266	1111	509
835	279881	400	1172	570
836	280281	250	989	484
837	280531	316	794	505
838	280847	150	786	586
839	280997	150	980	931
840	281147	350	1141	949
841	281497	117	1114	528
842	281614	166	1115	483
843	281780	200	923	396
844	281980	167	528	193
845	282147	183	434	172
846	282330	283	763	210
847	282613	250	896	250
848	282863	116	900	308
849	282979	316	1038	320
850	283296	500	1039	397
851	283795	1332	1107	438
852	285128	350	1148	464
853	285478	766	1089	426
854	286244	183	1085	502
855	286427	183	1129	513
856	286610	183	733	624
857	286793	400	598	845
858	287426	200	746	722
859	287626	250	817	516
860	287876	283	747	517
861	288159	416	1094	521
862	288575	533	842	524
863	289108	200	1008	280
864	289308	1349	1157	195
865	290657	216	1120	235
866	290874	183	1079	233
867	291057	699	1167	811
868	291756	849	1141	170
869	292606	666	1158	213
870	293272	216	1106	582
871	293488	150	1083	762
872	293638	117	1154	801
873	293755	133	1125	831
874	293888	500	985	324
875	294388	233	1058	302
876	294621	383	1136	238
877	295004	616	1068	265
878	295620	233	1151	246
879	295987	83	1216	598
880	296070	233	1184	645
881	296303	233	1146	220
882	296536	1749	1149	164
883	298285	216	1131	350
884	298502	250	1118	778
885	298751	266	1089	854
886	299018	100	930	612
887	299118	450	790	524
888	299567	183	959	473
889	299751	200	1119	575
890	299951	483	1149	611
891	300433	300	1103	574
892	300733	566	1146	610
893	301300	216	1173	924
894	301516	583	1155	956
895	302099	400	1151	620
896	302499	183	807	357
897	302682	150	1135	819
898	302832	216	1125	905
899	303048	333	1091	934
900	303381	216	1148	888
901	303598	233	1002	357
902	303831	216	755	233
903	304048	333	750	178
904	304381	100	753	143
905	304481	600	559	199
906	305080	167	652	191
907	305247	200	765	181
908	305447	550	841	264
909	305996	216	995	326
910	306213	783	857	294
911	306995	283	1018	430
912	307279	350	977	500
913	307628	266	1014	553
914	307895	117	1035	583
915	308011	183	1046	685
916	308195	183	1001	577
917	308378	416	1023	547
918	308794	400	1158	566
919	309194	150	1104	791
920	309344	216	1093	947
921	309560	100	1159	894
922	309660	266	836	514
923	309927	216	911	503
924	310143	183	1050	484
925	310326	116	1158	559
926	310443	383	1164	507
927	310826	300	1120	502
928	311126	216	1150	889
929	311342	216	949	325
930	311559	383	767	428
931	311942	133	855	368
932	312075	300	963	332
933	312375	183	1008	478
934	312558	200	822	550
935	312758	300	746	548
936	313058	233	894	564
937	313291	166	1083	852
938	313457	167	1137	929
939	313624	100	1125	972
940	313724	433	1160	959
941	314157	633	1156	564
942	314790	266	967	409
943	315056	233	1007	414
944	315290	483	1128	896
945	315773	1099	1107	480
946	316872	300	1104	884
947	317172	316	1125	932
948	317488	300	1160	509
949	317788	333	1101	461
950	318121	300	1023	417
951	318421	366	1144	483
952	318787	933	1042	438
953	319720	283	1095	505
954	320003	250	1144	489
955	320253	383	847	513
956	320636	383	899	560
957	321019	150	951	435
958	321169	783	1146	165
959	321951	183	1139	217
960	322135	183	1167	790
961	322318	200	1155	838
962	322518	583	900	246
963	323101	217	1051	168
964	323317	2565	1141	152
965	325882	400	1004	138
966	326282	949	1157	145
967	327231	600	1150	898
968	327831	183	1130	773
969	328014	466	930	249
970	328480	167	686	270
971	328647	167	599	292
972	328813	166	595	346
973	328980	167	330	346
974	329146	333	271	407
975	329480	150	490	1202
976	329996	233	866	323
977	330229	433	1074	183
978	330662	333	1123	169
979	330995	133	889	247
980	331128	450	783	496
981	331578	183	979	271
982	331761	633	1137	150
983	332394	283	1161	860
984	332677	383	1139	949
985	333060	300	1070	198
986	333360	750	838	211
987	334109	350	1002	188
988	334459	350	944	220
989	334809	250	779	338
990	335059	233	589	691
991	335292	100	658	762
992	335392	283	551	467
993	335675	200	492	515
994	335875	117	762	330
995	335991	166	778	284
996	336158	566	890	229
997	336724	233	996	228
998	336957	266	821	294
999	337224	150	727	276
1000	337374	283	729	333
1001	337657	100	893	349
1002	337757	183	896	297
1003	337940	233	977	311
1004	338173	266	1043	294
1005	338440	300	1091	228
1006	338740	250	1090	188
1007	338989	233	991	679
1008	339222	266	1060	889
1009	339489	183	713	756
1010	339672	450	625	372
1011	340122	250	869	583
1012	340372	183	671	650
1013	340555	100	705	828
1014	340988	117	783	642
1015	341104	183	712	477
1016	341288	316	547	444
1017	341604	166	641	475
1018	341771	117	476	505
1019	341887	500	429	504
1020	342387	250	838	480
1021	342637	183	1090	587
1022	342820	450	1098	644
1023	343270	150	1038	563
1024	343420	200	707	338
1025	343619	233	737	390
1026	343852	167	1099	515
1027	344019	150	1097	567
1028	344169	266	1132	613
1029	344435	783	1142	649
1030	345218	333	1163	899
1031	345551	533	1095	606
1032	346084	616	1045	612
1033	346701	233	1125	606
1034	346934	216	1132	744
1035	347150	400	1045	648
1036	347550	150	1058	788
1037	347700	516	1072	924
1038	348216	350	961	662
1039	348566	183	849	543
1040	348749	200	729	802
1041	348949	216	957	908
1042	349165	117	865	934
1043	349282	100	911	876
1044	349382	250	993	883
1045	349632	233	1048	896
1046	349865	200	1091	910
1047	350065	200	1145	944
1048	350265	1016	1088	605
1049	351281	316	1129	638
1050	351597	166	1076	758
1051	351764	150	1048	815
1052	351913	300	1149	870
1053	352213	300	1061	616
1054	352513	866	811	557
1055	353379	117	1028	711
1056	353496	100	1101	876
1057	353596	333	1146	888
1058	353929	450	1149	515
1059	354378	416	1044	439
1060	354795	117	1173	817
1061	354911	117	1158	863
1062	355028	383	1131	889
1063	355411	150	1062	882
1064	355561	133	1091	538
1065	355694	117	1092	488
1066	355811	433	1122	535
1067	356244	316	569	288
1068	356560	216	336	175
1069	356777	266	844	440
1070	357043	233	1128	527
1071	357276	500	1154	494
1072	357776	733	914	438
1073	358509	133	950	440
1074	358642	233	1126	473
1075	358875	200	1163	519
1076	359075	167	1006	786
1077	359242	266	1127	875
1078	359508	150	1043	907
1079	359658	183	1072	862
1080	359841	483	1110	682
1081	360324	266	1149	704
1082	360591	483	1131	600
1083	361074	300	1150	498
1084	361373	100	870	435
1085	361590	200	520	310
1086	361790	268	519	347
1087	362057	266	288	209
1088	362324	216	976	475
1089	362540	150	1101	815
1090	362690	516	1112	874
1091	363207	333	1086	630
1092	363540	167	992	581
1093	363706	250	855	548
1094	363956	233	1026	665
1095	364189	150	1099	856
1096	364339	150	1109	941
1097	364489	100	1133	880
1098	364589	150	1134	919
1099	364739	266	1122	366
1100	365005	266	1040	336
1101	365272	266	916	344
1102	365538	383	1041	419
1103	365922	216	1117	856
1104	366138	383	1114	913
1105	366638	349	1092	326
1106	366987	250	1124	806
1107	367237	200	1039	856
1108	367437	216	974	846
1109	367653	133	964	418
1110	367786	266	991	337
1111	368053	266	1074	346
1112	368319	283	1100	830
1113	368602	233	1135	895
1114	368836	733	1128	354
1115	369568	283	1107	798
1116	369851	350	1018	851
1117	370201	350	951	840
1118	370551	116	1034	833
1119	370667	217	1019	875
1120	370884	166	1086	934
1121	371051	799	1142	933
1122	371850	333	1026	547
1123	372183	350	952	454
1124	372533	150	764	637
1125	372683	266	545	815
1126	372949	133	928	879
1127	373082	200	955	786
1128	373282	333	1045	378
1129	373615	183	788	274
1130	373799	250	559	259
1131	374048	133	824	380
1132	374182	183	820	436
1133	374365	233	805	488
1134	374598	216	871	536
1135	374814	117	1015	690
1136	374931	183	1112	888
1137	375114	283	1136	942
1138	375397	283	1111	234
1139	375681	266	1158	223
1140	375947	216	1091	314
1141	376163	250	1138	852
1142	376413	366	1111	935
1143	376780	300	1076	247
1144	377079	200	1085	197
1145	377279	733	1134	178
1146	378012	200	1125	257
1147	378212	766	1087	306
1148	378978	483	1158	291
1149	379461	400	1137	217
1150	379861	266	1101	236
1151	380127	283	1077	317
1152	380410	650	1154	263
1153	381060	550	1149	189
1154	381609	283	1176	910
1155	381893	117	1134	937
1156	382009	134	1170	914
1157	382143	516	1148	948
1158	382659	200	1145	777
1159	382859	266	1081	826
1160	383126	333	1071	206
1161	383459	117	986	405
1162	383576	450	961	888
1163	384025	183	991	865
1164	384208	533	892	272
1165	384741	250	979	416
1166	384991	300	800	494
1167	385291	283	856	520
1168	385574	849	853	464
1169	386424	266	887	521
1170	386690	100	896	480
1171	386790	616	883	523
1172	387406	200	851	406
1173	387606	150	1037	199
1174	387756	516	1161	143
1175	388272	200	1159	774
