Data properties:

Recording date: 2019/11/13
Recording time: 10:01:58:000 (corresponds to time 0)
Study: Test3
Subject: HZT
Recording: HZT
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
185	52610	125	1141	869	
186	52735	83	1145	922	
187	52818	92	1197	859	
188	52910	108	1203	938	
189	53560	150	1158	403	
190	53710	208	903	301	
191	53918	100	969	226	
192	54018	75	987	190	
193	54093	183	1216	38	
194	54276	250	1288	-25	
195	54526	100	957	203	
196	54626	50	923	267	
197	55225	92	1000	565	
198	55317	516	680	417	
199	55833	208	803	368	
200	56041	366	1168	406	
201	56408	241	1198	859	
202	56649	142	1124	874	
203	56949	142	1153	896	
204	57091	283	1162	933	
205	57374	383	1174	431	
206	57757	208	1183	386	
207	57965	350	529	338	
208	58315	117	873	756	
209	58431	216	859	849	
210	58648	275	958	516	
211	58923	108	531	329	
212	59031	58	552	237	
213	59089	433	522	334	
214	59522	67	530	288	
215	59589	125	529	333	
216	59714	58	529	290	
217	59772	117	521	352	
218	59889	458	1038	323	
219	60347	325	534	308	
220	60671	58	997	386	
221	60730	67	1009	315	
222	60796	117	1027	384	
223	60913	391	1134	443	
224	61929	141	1173	461	
225	62345	241	1044	257	
226	62587	266	1224	443	
227	64144	58	924	429	
228	64202	100	980	390	
229	64302	283	1158	343	
230	64585	608	357	195	
231	65193	416	235	159	
232	65610	150	674	211	
233	65759	58	676	170	
234	65818	100	677	223	
235	65918	300	1192	301	
236	66217	83	1146	406	
237	66301	133	1191	705	
238	66434	325	1196	789	
239	66759	117	1166	812	
240	66875	308	1153	440	
241	67325	325	1168	286	
242	67650	67	1289	-66	
243	67716	275	1251	-18	
244	67991	425	1151	362	
245	68416	100	1209	788	
246	68516	50	1181	849	
247	68566	83	1189	797	
248	69882	42	1189	648	
249	69923	600	1175	787	
250	70523	216	1190	186	
251	70739	167	1197	246	
252	71281	583	1144	362	
253	71864	458	1059	306	
254	72322	216	598	248	
255	72538	75	1193	354	
256	72755	8	1210	442	
257	73171	416	1191	342	
258	74179	8	1199	742	
259	74595	225	1167	301	
260	75511	125	1062	416	
261	75636	316	1080	354	
262	75952	216	869	230	
263	76169	58	1179	217	
264	76227	216	1150	246	
265	76444	117	1158	1055	
266	76560	67	1095	1060	
267	76627	58	1138	899	
268	76685	183	1048	935	
269	76869	458	1151	263	
270	77326	133	1252	890	
271	77460	133	1176	940	
272	77859	683	1131	235	
273	78542	533	1166	243	
274	79075	250	1147	1000	
275	79325	67	1201	919	
276	79392	200	1159	938	
277	79592	300	649	834	
278	79891	50	738	344	
279	79941	250	760	291	
280	80191	250	537	952	
281	80441	183	316	966	
282	80624	225	190	997	
283	80849	183	273	549	
284	81032	158	297	579	
285	81191	616	231	672	
286	82123	58	1226	303	
287	82181	150	1114	198	
288	82331	416	687	202	
289	82748	100	693	917	
290	82989	216	682	783	
291	83372	233	677	817	
292	83605	175	687	221	
293	83780	50	664	318	
294	83830	67	686	248	
295	83897	200	691	136	
296	84646	8	776	330	
297	85504	225	1128	204	
298	85729	67	1081	231	
299	85796	300	1073	268	
300	91034	8	1194	411	
301	91292	66	1133	516	
302	91359	125	1156	489	
303	91484	83	1190	449	
304	91567	75	1148	989	
305	91909	8	1189	475	
306	92017	8	1188	444	
307	92125	67	1212	416	
308	92192	58	1169	433	
309	92833	141	1186	453	
310	92975	167	1187	976	
311	93616	50	1227	569	
312	93666	200	1150	532	
313	93991	167	1169	454	
314	94465	125	1246	195	
315	94782	158	1027	340	
316	94940	142	1187	375	
317	95464	200	1181	435	
318	95906	9	1116	994	
319	96722	25	1201	438	
320	96972	208	918	308	
321	97180	159	989	386	
322	97488	408	1162	463	
323	98996	42	1153	624	
324	99037	300	1056	441	
325	99337	67	969	484	
326	99404	183	1037	446	
327	99587	58	1073	397	
328	99645	67	1051	433	
329	100428	100	864	897	
330	100528	167	928	901	
331	100944	8	1135	877	
332	101077	266	1208	884	
333	102601	241	1110	199	
334	102843	383	1173	190	
335	103226	50	1165	131	
336	103659	41	1236	-11	
337	103700	75	1238	26	
338	104017	166	1062	265	
339	104184	142	832	487	
340	104325	58	785	546	
341	104617	125	938	844	
342	104742	183	1020	826	
343	104924	125	968	866	
344	105049	100	691	752	
345	105150	75	654	785	
346	105224	58	636	817	
347	105283	75	692	771	
348	105358	91	837	881	
349	105449	83	824	915	
350	105533	67	791	888	
351	105599	58	869	685	
352	105774	8	871	692	
353	106091	67	899	430	
354	106157	167	1121	242	
355	106324	141	1127	198	
356	106940	133	1190	121	
357	107073	333	1154	910	
358	107407	58	1113	966	
359	107465	75	1135	917	
360	107540	125	553	1006	
361	107931	75	1012	275	
362	108006	58	983	305	
363	108064	250	1155	111	
364	108314	266	1298	-44	
365	108580	50	1258	-4	
366	108630	58	1295	-30	
367	108689	108	1273	2	
368	108905	83	1233	31	
369	108989	116	1275	0	
370	109455	8	1284	29	
371	109738	8	1245	-24	
372	111312	75	836	797	
373	111387	58	981	270	
374	111445	92	964	383	
375	112436	84	1168	576	
376	112520	91	1129	618	
377	112611	67	1187	594	
378	112678	92	1152	620	
379	112769	75	1182	575	
380	112844	216	1151	624	
381	113060	316	1059	594	
382	113377	466	911	481	
383	113843	175	1172	553	
384	114260	92	566	365	
385	114352	158	957	446	
386	114510	109	1178	514	
387	114619	67	1152	585	
388	114685	133	1177	857	
389	114818	75	1214	826	
390	114893	158	1189	856	
391	115052	83	1190	776	
392	115135	233	1166	624	
393	115368	266	1194	544	
394	115634	217	914	378	
395	115851	67	872	337	
396	115918	117	1146	831	
397	116034	50	1192	851	
398	116084	75	1136	854	
399	116159	67	1164	824	
400	116226	175	1205	799	
401	116401	50	1153	840	
402	116451	67	1251	757	
403	116517	583	1158	565	
404	117100	50	1184	596	
405	117508	133	1181	798	
406	117641	75	1217	900	
407	117716	100	1261	859	
408	117816	208	1190	837	
409	118025	50	1287	798	
410	118074	75	1172	837	
411	118149	50	1229	729	
412	118199	125	1189	749	
413	118324	83	1232	733	
414	118408	192	1170	510	
415	118599	141	739	335	
416	118741	75	753	269	
417	118816	58	738	342	
418	118874	242	784	351	
419	119116	216	419	199	
420	119332	92	401	273	
421	119424	92	635	260	
422	119515	58	652	295	
423	119573	67	661	340	
424	119640	142	694	984	
425	119782	108	825	811	
426	119890	116	767	864	
427	120007	208	639	800	
428	120215	133	1046	851	
429	120348	92	1010	885	
430	120440	58	1097	819	
431	120498	117	1031	877	
432	120615	441	985	881	
433	121056	275	1035	462	
434	121331	258	939	345	
435	121980	8	1428	63	
436	122588	25	1285	18	
437	124145	8	1319	829	
438	125045	66	1224	774	
439	125111	134	1195	806	
440	125844	200	1146	219	
441	126044	391	1188	124	
442	126436	50	1199	82	
443	126485	750	1180	123	
444	127235	108	1237	610	
445	127343	641	1178	781	
446	127984	325	916	515	
447	128309	58	1000	322	
448	128367	183	1039	317	
449	128551	324	1186	159	
450	128875	150	1110	708	
451	129025	58	1145	663	
452	129084	83	1165	770	
453	129167	108	1203	787	
454	129275	183	981	460	
455	129458	58	975	413	
456	129700	683	1122	291	
457	130382	58	1028	452	
458	130440	317	1018	488	
459	131157	59	1121	349	
460	131215	133	1096	306	
461	131465	92	1106	314	
462	133439	42	1152	288	
463	134513	33	1227	103	
464	134988	149	1048	245	
465	135138	125	1096	385	
466	139227	141	1175	173	
467	139368	192	1148	137	
468	139560	216	1040	226	
469	139918	458	1067	174	
470	140376	441	1144	161	
471	140818	325	1114	134	
472	141142	58	1031	219	
473	141201	216	1058	183	
474	141417	283	1046	572	
475	141700	142	1045	504	
476	141842	358	1121	883	
477	142200	75	1151	928	
478	142275	83	1174	900	
479	142358	50	1123	929	
480	142408	75	1208	917	
481	142483	108	1160	920	
482	142591	125	882	966	
483	142900	66	409	1004	
484	142966	366	374	993	
485	143333	83	941	946	
486	143416	158	897	973	
487	143574	125	1103	859	
488	143948	158	1170	936	
489	144465	108	1230	905	
490	144573	58	1138	951	
491	144631	92	1179	902	
492	144723	117	951	896	
493	144840	83	907	907	
494	145881	8	1247	10	
495	147347	8	1250	854	
496	148304	8	458	313	
497	148579	91	535	409	
498	148812	58	212	294	
499	148870	92	189	206	
500	149637	66	291	924	
501	149703	50	283	991	
502	149753	142	320	887	
503	149895	791	295	282	
504	150686	83	635	444	
505	150769	50	618	509	
506	150819	67	632	468	
507	150886	300	953	545	
508	151185	233	1034	929	
509	151419	200	1035	807	
510	151618	158	1056	729	
511	151777	50	1020	593	
512	151993	50	1035	568	
513	152043	141	994	640	
514	152184	75	1026	817	
515	152743	100	1063	511	
516	152843	58	1004	454	
517	152901	175	1130	526	
518	153076	158	1163	566	
519	153234	383	1171	922	
520	153617	408	1108	529	
521	154300	59	1192	533	
522	154359	108	1121	614	
523	154467	117	1156	610	
524	154733	100	1169	961	
525	154833	141	1213	956	
526	154974	92	1147	900	
527	155066	108	1219	880	
528	155174	125	1034	802	
529	155299	83	1066	764	
530	155382	133	1087	518	
531	155516	83	1066	548	
532	155599	108	1067	989	
533	155707	125	1011	974	
534	155832	300	648	917	
535	156132	300	1036	602	
536	156432	475	998	617	
537	157190	58	1016	636	
538	157248	133	981	635	
539	157381	133	1031	797	
540	157514	92	1007	829	
541	157606	75	1052	730	
542	157681	308	1004	816	
543	157989	50	1131	779	
544	158039	50	1010	826	
545	158089	316	1146	1129	
546	158405	141	728	472	
547	158547	150	723	544	
548	158697	225	934	231	
549	158922	67	929	166	
550	158988	50	914	247	
551	159388	92	918	815	
552	159479	608	1164	249	
553	160088	67	890	304	
554	160154	50	893	216	
555	160204	125	867	312	
556	160329	75	869	276	
557	160404	100	521	584	
558	160504	50	539	535	
559	160554	75	533	593	
560	160629	225	307	599	
561	160854	58	295	639	
562	160912	75	248	622	
563	160987	50	258	689	
564	161037	142	248	611	
565	161178	50	243	658	
566	161228	83	223	616	
567	161312	133	211	652	
568	161445	158	221	584	
569	161603	108	609	491	
570	161711	83	591	526	
571	161795	291	587	464	
572	162086	83	574	424	
573	162169	250	791	888	
574	162419	441	432	549	
575	162861	133	766	346	
576	162994	50	748	253	
577	163044	100	754	335	
578	163144	250	870	217	
579	163393	400	980	277	
580	163793	425	1137	251	
581	164218	266	895	198	
582	164484	300	757	284	
583	164784	50	912	260	
584	165334	8	1153	190	
585	165542	33	1188	192	
586	165700	141	1186	247	
587	165841	175	1125	960	
588	166275	83	1138	988	
589	166358	109	1239	904	
590	166883	8	1172	211	
591	167141	591	1190	221	
592	167732	83	1217	739	
593	167815	100	1171	776	
594	167915	258	1192	914	
595	168173	400	1203	961	
596	169506	83	941	505	
597	169589	491	1087	366	
598	170080	67	926	410	
599	170147	158	903	457	
600	170305	108	1161	565	
601	171380	166	434	383	
602	171546	167	727	427	
603	171713	183	694	454	
604	171896	167	499	318	
605	172062	108	501	395	
606	172171	283	1152	533	
607	172454	117	1195	913	
608	172571	59	1158	969	
609	172629	141	1170	922	
610	172770	133	1032	684	
611	172903	259	1094	527	
612	173162	275	1173	525	
613	173437	158	1204	951	
614	173595	50	1170	989	
615	173645	58	1221	935	
616	173703	275	1185	943	
617	173978	250	1170	555	
618	174228	91	1195	513	
619	174319	58	1115	545	
620	174377	167	1149	534	
621	174544	167	995	601	
622	174711	200	1041	649	
623	174911	200	1106	886	
624	175110	50	1068	880	
625	175352	42	1080	763	
626	175394	333	1084	554	
627	175960	291	1099	485	
628	176251	75	1213	824	
629	176326	284	1141	890	
630	177101	66	1112	809	
631	177167	283	1085	860	
632	177450	159	468	511	
633	177609	241	289	232	
634	177850	325	211	154	
635	178175	50	304	203	
636	178225	108	307	276	
637	178333	225	480	375	
638	178558	175	546	959	
639	178733	75	523	1007	
640	179307	125	771	473	
641	179433	108	766	422	
642	179882	75	1000	488	
643	180082	125	1098	558	
644	181314	175	1020	551	
645	181489	117	1046	494	
646	181606	75	1080	470	
647	181681	108	1015	508	
648	181789	58	1023	469	
649	182522	8	783	429	
650	182672	125	641	588	
651	182797	125	693	467	
652	183205	92	834	329	
653	183904	8	684	512	
654	184604	208	719	194	
655	184812	133	776	769	
656	185337	42	1167	924	
657	186319	108	1207	283	
658	186428	75	1178	999	
659	187469	42	531	492	
660	187510	125	480	526	
661	187635	75	441	382	
662	187710	92	494	546	
663	187802	241	477	503	
664	188043	67	492	563	
665	188110	292	404	573	
666	188601	67	742	594	
667	188668	100	1081	917	
668	191266	9	933	943	
669	191624	167	1162	976	
670	191791	200	1190	953	
671	191990	75	1210	988	
672	194297	91	1098	279	
673	194922	16	1140	162	
674	195280	67	1198	133	
675	195347	166	1200	753	
676	195971	42	1177	698	
677	196013	241	1178	200	
678	196429	116	1181	147	
679	196545	200	1178	873	
680	197312	108	495	858	
681	197420	50	503	784	
682	197794	8	575	303	
683	198294	225	1015	961	
684	198519	100	806	494	
685	199144	83	1032	328	
686	199227	283	1163	175	
687	199510	466	1270	8	
688	199976	175	1245	46	
689	200152	458	1182	143	
690	200610	225	562	423	
691	200835	75	1179	745	
692	201284	224	1196	794	
693	201509	83	1162	811	
694	201767	408	1156	803	
695	202175	83	1149	979	
696	202259	150	1186	915	
697	202408	75	1165	723	
698	202483	208	1167	761	
699	202692	242	1171	801	
700	202933	275	1105	311	
701	203208	117	1148	315	
702	203324	158	1177	850	
703	203483	116	1117	843	
704	203599	100	1172	798	
705	203699	58	1214	683	
706	203757	450	1189	782	
707	204990	183	982	648	
708	205290	58	433	502	
709	205348	75	505	490	
710	205423	233	428	509	
711	205656	708	796	497	
712	206364	175	862	318	
713	206539	217	1150	349	
714	206755	66	1164	397	
715	206822	75	1194	378	
716	206897	208	1165	1006	
717	207522	358	1154	343	
718	207880	75	1245	908	
719	208871	8	714	267	
720	209012	50	1124	374	
721	209062	67	1203	332	
722	209129	100	1157	332	
723	209228	75	1205	321	
724	209304	50	1212	586	
725	209478	208	1144	968	
726	209687	242	379	889	
727	209928	225	324	811	
728	210153	108	287	477	
729	210261	325	377	205	
730	210586	75	331	232	
731	210661	75	343	172	
732	211294	142	1173	416	
733	211436	241	1183	943	
734	211677	67	1065	979	
735	211744	83	1147	1015	
736	211827	124	1159	976	
737	211951	108	750	1015	
738	212060	109	747	936	
739	212718	50	1076	933	
740	213009	234	1059	231	
741	213243	200	1118	269	
742	213443	350	1182	346	
743	213792	258	1123	997	
744	214050	100	1187	966	
745	214150	67	1231	964	
746	214584	8	1284	947	
747	214983	41	1272	893	
748	215025	75	1250	980	
749	215100	67	1238	771	
750	215375	116	1042	336	
751	215491	166	1139	338	
752	215657	50	1152	280	
753	215707	224	1173	343	
754	215932	167	1135	335	
755	216099	92	818	283	
756	216190	58	809	205	
757	216248	50	823	285	
758	216457	25	835	270	
759	217681	8	707	232	
760	217931	225	805	251	
761	218156	292	1122	259	
762	218447	141	1164	400	
763	218589	158	1210	517	
764	218747	83	1215	793	
765	218830	167	1117	888	
766	220929	283	272	235	
767	221512	50	345	697	
768	221920	83	684	885	
769	222003	191	703	844	
770	222411	67	1098	810	
771	222620	100	1038	805	
772	222719	150	727	519	
773	222869	158	767	501	
774	223028	50	726	600	
775	223078	66	733	543	
776	224002	42	1176	418	
777	224044	258	1155	451	
778	224302	283	638	364	
779	224585	350	469	339	
780	224935	341	1198	453	
781	225276	92	1200	524	
782	225368	191	1163	535	
783	225559	133	966	505	
784	225692	116	1005	442	
785	225809	308	482	325	
786	226117	108	457	202	
787	226225	142	483	240	
788	226367	133	471	328	
789	226500	92	1113	366	
790	226592	108	1128	420	
791	226700	192	1221	483	
792	227050	175	1214	898	
793	227466	100	865	861	
794	227566	100	783	867	
795	227666	116	1054	535	
796	227783	141	1088	565	
797	227924	92	1125	463	
798	228016	233	1152	420	
799	228249	83	1122	452	
800	228332	58	1143	405	
801	228390	50	1123	440	
802	228990	8	1060	405	
803	229581	42	633	210	
804	229623	100	1082	279	
805	229723	192	1038	271	
806	229914	50	874	355	
807	230114	83	718	426	
808	230198	133	698	455	
809	230331	291	321	224	
810	230622	100	720	473	
811	230722	117	699	520	
812	230839	117	950	900	
813	231156	50	1186	906	
814	231413	116	1164	387	
815	231530	67	1175	291	
816	231597	275	1170	355	
817	231871	67	1229	870	
818	231938	200	1175	877	
819	232138	117	1095	903	
820	232254	108	1048	938	
821	232363	241	903	374	
822	233479	116	424	31	
823	233595	133	533	291	
824	233728	116	541	248	
825	233845	167	741	491	
826	234012	333	771	511	
827	234345	183	746	537	
828	234528	441	669	380	
829	234969	141	418	324	
830	235111	183	1093	404	
831	235294	109	1081	465	
832	235403	233	1164	322	
833	235635	475	1179	360	
834	236110	150	1293	35	
835	236260	633	1293	-7	
836	236892	142	1213	254	
837	237034	108	1166	330	
838	237142	84	1144	386	
839	237226	75	1162	354	
840	237301	92	1213	927	
841	237393	258	1176	937	
842	237650	67	1216	899	
843	237717	158	1165	895	
844	237876	58	1369	970	
845	238125	8	1662	1115	
846	238709	66	1184	390	
847	238775	83	1144	424	
848	243688	124	1164	875	
849	243813	142	971	369	
850	243955	58	1078	523	
851	244204	50	1227	904	
852	244254	58	1147	926	
853	244637	75	653	831	
854	244712	83	213	751	
855	244796	100	260	755	
856	244896	308	609	306	
857	245203	133	960	211	
858	245337	66	947	250	
859	245403	200	1062	296	
860	247627	58	1182	511	
861	250967	33	625	307	
862	251225	83	326	434	
863	251308	83	336	1001	
864	251391	58	382	1033	
865	251558	50	484	752	
866	251608	75	457	802	
867	251683	75	396	625	
868	251757	375	642	366	
869	252132	142	683	442	
870	252457	50	637	510	
871	252507	67	613	565	
872	252574	358	627	513	
873	253415	267	1261	550	
874	253681	83	1357	583	
875	253765	50	1306	630	
876	253815	67	1361	599	
877	254081	183	1343	602	
878	254264	233	752	405	
879	255005	50	1120	123	
880	255056	74	1095	163	
881	255130	83	1163	125	
882	255814	250	717	435	
883	256064	75	753	401	
884	256138	325	1050	244	
885	257571	125	1179	807	
886	257696	200	1186	183	
887	257895	67	1145	150	
888	257962	550	1175	128	
889	258512	83	1217	896	
890	258595	167	1173	896	
891	258762	50	1217	769	
892	258812	100	1177	786	
893	258912	66	1233	736	
894	258978	67	1153	823	
895	259045	300	821	787	
896	259344	283	637	440	
897	259628	325	640	389	
898	259952	291	1024	194	
899	260244	658	1100	143	
900	260902	200	1109	105	
901	261102	50	1109	140	
902	261152	50	1176	144	
903	261202	50	1140	150	
904	261252	700	1179	131	
905	262118	41	1260	695	
906	262159	59	1229	748	
907	262218	50	1176	747	
908	262268	108	1220	738	
909	262376	92	1190	827	
910	262467	67	1147	839	
911	262534	425	1196	823	
912	262959	50	1240	815	
913	263009	150	1165	798	
914	263159	125	1124	798	
915	263284	241	1154	168	
916	263525	192	1180	130	
917	263717	433	1045	187	
918	264150	50	1073	124	
919	264200	67	1060	174	
920	264266	425	1136	147	
921	266773	100	1032	238	
922	266873	75	506	262	
923	266948	67	485	291	
924	267014	50	499	348	
925	267064	208	503	284	
926	267272	158	791	195	
927	267431	167	760	214	
928	267598	91	661	165	
929	267797	308	671	172	
930	268105	50	1039	208	
931	268155	300	1054	357	
932	268455	475	1169	399	
933	268930	400	880	294	
934	269329	133	498	297	
935	269463	91	474	265	
936	269554	175	491	309	
937	269729	141	710	265	
938	269871	117	737	290	
939	269987	350	704	134	
940	270554	233	780	246	
941	270787	283	1153	352	
942	271070	133	1157	432	
943	271544	25	1220	385	
944	272294	66	1205	818	
945	273176	116	1210	396	
946	273485	108	1168	886	
947	274226	8	1135	936	
948	274859	275	1181	903	
949	275134	141	1162	868	
950	275275	66	1139	950	
951	275342	125	1181	877	
952	275467	117	1213	355	
953	275584	108	1171	373	
954	275692	141	791	338	
955	276283	58	1212	785	
956	276341	200	1206	883	
957	276541	49	1242	801	
958	277532	9	1073	330	
959	277765	25	1036	335	
960	277974	83	1094	285	
961	278057	83	1213	219	
962	278265	8	1264	412	
963	279106	33	756	272	
964	279331	125	619	486	
965	280130	75	1195	213	
966	280205	83	1199	259	
967	280289	92	1271	818	
968	280380	158	1224	830	
969	280905	75	1081	267	
970	280980	58	1103	230	
971	281038	67	1088	282	
972	281105	50	1014	208	
973	281688	92	264	330	
974	281779	233	236	306	
975	282012	92	186	164	
976	282987	166	1184	169	
977	283153	541	1191	245	
978	283695	241	148	98	
979	283936	167	189	134	
980	284102	117	309	377	
981	284219	50	319	422	
982	284544	158	264	921	
983	284703	124	970	707	
984	284827	225	909	842	
985	285052	383	1185	864	
986	285435	158	1190	307	
987	285593	141	1196	230	
988	286068	100	1156	221	
989	286168	50	1145	276	
990	286218	58	1172	204	
991	287067	100	1171	250	
992	287168	233	967	229	
993	287534	67	979	227	
994	287600	108	737	496	
995	287709	66	687	562	
996	288716	8	929	392	
997	289524	158	627	330	
998	289682	150	203	325	
999	289832	100	165	386	
1000	289932	84	161	309	
1001	290016	117	175	375	
1002	290132	117	219	410	
1003	290249	83	309	838	
1004	290440	192	258	794	
1005	290632	125	488	253	
1006	290757	133	455	285	
1007	290890	125	625	182	
1008	291015	75	611	247	
1009	291090	108	633	163	
1010	291198	125	828	333	
1011	291323	158	834	447	
1012	291481	150	893	546	
1013	291764	108	906	541	
1014	291872	125	854	571	
1015	291998	124	693	254	
1016	292122	75	682	177	
1017	292197	67	692	285	
1018	292264	225	731	200	
1019	292489	59	706	152	
1020	292547	66	704	261	
1021	292614	50	760	342	
1022	292664	108	778	380	
1023	292772	75	879	540	
1024	292847	117	921	535	
1025	292964	266	933	860	
1026	293230	58	949	808	
1027	293288	283	674	830	
1028	293571	100	757	770	
1029	293871	67	650	897	
1030	293938	150	641	861	
1031	294088	67	573	959	
1032	294154	133	697	260	
1033	294287	100	653	272	
1034	294387	142	711	241	
1035	294529	250	1007	578	
1036	294779	158	1086	454	
1037	294937	67	1102	363	
1038	295003	92	1120	575	
1039	295095	108	1167	559	
1040	295203	150	1189	643	
1041	295353	59	1192	838	
1042	297444	175	1215	864	
1043	297785	458	1208	867	
1044	298967	42	1207	503	
1045	299009	133	1187	624	
1046	299143	308	1227	611	
1047	299451	67	1123	709	
1048	299909	8	761	484	
1049	300316	9	763	479	
1050	300716	83	846	394	
1051	300799	158	792	479	
1052	300958	58	229	380	
1053	301016	67	186	336	
1054	301083	208	219	404	
1055	301291	108	262	968	
1056	301399	208	160	760	
1057	301607	84	235	889	
1058	301691	191	185	751	
1059	301882	67	186	397	
1060	301949	116	222	261	
1061	302065	83	299	367	
1062	302149	158	439	200	
1063	302307	50	441	240	
1064	302615	50	487	760	
1065	302665	158	500	812	
1066	302823	58	523	560	
1067	303489	8	1101	598	
1068	303673	50	1094	558	
1069	303723	125	1184	554	
1070	303848	58	1191	519	
1071	303906	91	1166	576	
1072	303997	83	1216	621	
1073	304081	283	1161	588	
1074	304364	67	1232	561	
