Data properties:				
77	21660	217	507	563
78	21876	300	543	529
79	22176	200	1067	329
80	22376	216	1139	252
81	22776	233	784	343
82	23009	433	303	240
83	23442	300	312	345
84	23742	216	1095	284
85	23958	266	1153	251
86	24425	116	548	263
87	24541	550	948	317
88	25091	100	1118	258
89	25191	100	1101	317
90	25291	382	1103	265
91	25673	383	622	274
92	26056	100	839	387
93	26156	233	826	421
94	26389	416	935	308
95	26805	100	1154	220
96	26905	183	1127	249
97	27088	116	1023	262
98	27205	133	1022	315
99	27338	167	1033	273
100	27504	616	1131	249
101	28121	266	454	315
102	28387	300	965	301
103	28687	233	430	258
104	28920	250	304	220
105	29170	216	1195	235
106	29386	266	1142	237
107	29653	300	962	260
108	29952	100	408	281
109	30052	133	433	316
110	30185	266	912	268
111	30452	183	1104	268
112	30635	283	1146	245
113	30918	166	486	281
114	31085	250	268	292
115	31334	283	781	342
116	31617	117	611	541
117	31734	167	432	374
118	31901	316	792	876
119	32217	266	555	482
120	32483	433	531	511
121	32916	183	897	206
122	33099	366	1114	247
123	33466	250	743	282
124	33716	216	507	407
125	34165	433	1074	231
126	34598	233	1148	225
127	34831	100	874	218
128	34931	183	902	196
129	35114	217	705	200
130	35331	635	458	369
131	35966	283	551	301
132	36249	217	532	453
133	36466	133	591	338
134	36599	166	578	303
135	36766	283	545	324
136	37049	250	939	206
137	37299	217	1112	253
138	37515	216	1150	253
139	37732	317	558	256
140	38048	183	1072	236
141	38232	317	1166	233
142	38548	267	763	202
143	38815	250	1070	216
144	39064	167	928	215
145	39231	216	719	213
146	39447	317	603	261
147	39764	200	674	263
148	39964	100	1189	225
149	40064	367	1152	248
150	40430	183	773	892
151	40613	167	1055	906
152	40780	267	1045	166
153	41046	283	743	207
154	41330	600	636	233
155	41929	233	678	236
156	42162	300	1172	245
157	42462	483	1132	218
158	42945	183	688	441
159	43128	683	512	517
160	43811	100	1048	354
161	43911	100	1038	426
162	44011	200	1131	444
163	44211	333	488	278
164	44544	417	1078	254
165	44961	100	385	233
166	45061	466	399	269
167	45527	117	707	314
168	45644	250	707	360
169	45893	367	669	395
170	46260	433	957	491
171	46693	267	1129	427
172	46960	183	1040	324
173	47143	283	1050	163
174	47426	200	1070	130
175	47626	400	1128	379
176	48026	166	578	322
177	48192	316	400	247
178	48508	267	1014	373
179	48908	167	1072	272
180	49075	133	1073	308
181	49208	966	1142	404
182	50174	250	1033	388
183	50424	300	605	347
184	50724	283	500	302
185	51007	266	992	447
186	51273	217	1135	426
187	51490	333	513	322
188	51823	483	1129	410
189	52306	117	1094	333
190	52423	300	1143	408
191	52723	216	1110	425
192	52939	133	1116	374
193	53072	250	1152	394
194	53322	233	1119	354
195	53555	333	374	284
196	53888	183	520	520
197	54072	116	515	482
198	54188	833	818	508
199	55021	233	1132	398
200	55254	498	489	231
201	55752	266	642	489
202	56019	266	560	341
203	56285	216	460	361
204	56502	216	659	359
205	56718	233	1057	429
206	56952	250	1142	355
207	57201	233	660	302
208	57435	283	1094	341
209	57718	133	1176	304
210	58101	116	1151	315
211	58217	366	665	287
212	58584	250	903	433
213	58834	383	1128	357
214	59217	300	823	297
215	59516	133	1050	480
216	59650	233	1062	443
217	59883	100	1080	480
218	59983	150	1094	446
219	60133	216	763	292
220	60349	250	1117	335
221	60599	500	540	255
222	61099	383	832	365
223	61482	250	1018	483
224	61732	150	1100	462
225	61881	216	1142	322
226	62098	550	532	244
227	62648	116	391	277
228	62764	333	396	239
229	63097	167	313	389
230	63264	183	459	331
231	63630	83	551	162
232	63714	250	554	260
233	63963	283	497	312
234	64246	167	514	279
235	64413	233	558	363
236	64646	283	-208	458
237	64929	250	650	419
238	65179	200	605	506
239	65379	633	522	531
240	66012	216	986	244
241	66228	333	1104	236
242	66561	117	503	397
243	66678	200	526	439
244	66878	166	749	334
245	67044	150	750	285
246	67194	466	671	318
247	67660	233	1081	226
248	67894	283	1135	257
249	68177	450	816	229
250	68826	83	1145	153
251	68910	300	1054	215
252	69209	100	1021	236
253	69309	216	857	262
254	69526	250	600	338
255	69776	250	1032	225
256	70026	166	1073	220
257	70192	117	742	202
258	70309	150	737	241
259	70458	217	582	301
260	70675	200	933	228
261	70875	350	1043	211
262	71225	400	724	243
263	71625	283	600	290
264	71908	266	454	342
265	72174	300	482	386
266	72474	416	397	404
267	72890	500	562	299
268	73390	799	507	371
269	74189	283	423	358
270	74472	316	709	328
271	74789	300	429	399
272	75089	150	423	458
273	75239	233	744	287
274	75472	266	399	608
275	75738	333	326	362
276	76071	117	649	530
277	76188	266	646	487
278	76454	500	840	516
279	76954	216	749	446
280	77171	100	445	470
281	77271	100	469	405
282	77371	200	442	804
283	77570	133	461	489
284	77704	100	436	451
285	77803	167	457	483
286	77970	266	409	422
287	78237	300	1089	463
288	78536	183	912	401
289	78720	300	584	391
290	79019	400	348	319
291	79419	233	1010	373
292	79652	183	1150	458
293	79835	217	858	339
294	80052	233	441	355
295	80285	200	393	434
296	80485	100	404	376
297	80802	166	421	490
298	80968	217	447	452
299	81185	316	430	384
300	81501	466	523	372
301	81967	400	803	338
302	82367	316	471	283
303	82684	117	664	333
304	82800	133	643	370
305	82933	350	676	455
306	83283	233	705	381
307	83516	250	372	353
308	83766	250	269	265
309	84016	267	710	310
310	84282	216	902	314
311	84499	416	1062	408
312	84915	350	695	356
313	85265	333	1069	344
314	85598	233	1097	465
315	85831	200	1132	438
316	86031	200	922	373
317	86231	150	1092	361
318	86381	216	488	301
319	86597	350	304	247
320	86947	100	589	510
321	87047	100	598	472
322	87147	150	595	511
323	87297	366	827	524
324	87663	117	764	409
325	87780	550	747	451
326	88330	333	1103	212
327	88663	216	1171	198
328	88879	483	810	453
329	89362	266	1012	265
330	89629	500	921	364
331	90128	150	913	418
332	90278	283	933	232
333	90561	283	1056	212
334	90845	167	952	426
335	91011	333	1163	246
336	91344	183	1095	246
337	91527	183	1048	169
338	91711	100	864	512
339	91811	150	888	457
340	91960	300	902	410
341	92260	150	952	381
342	92410	183	952	902
343	92593	233	951	785
344	92827	217	935	882
345	93043	233	1058	907
346	93276	200	801	662
347	93476	216	715	472
348	93693	200	678	879
349	93892	117	713	556
350	94009	133	738	519
351	94142	433	703	552
352	94575	200	775	911
353	94775	283	774	491
354	95058	366	915	714
355	95425	250	994	292
356	95675	200	1094	273
357	95874	200	1158	234
358	96074	450	926	321
359	96524	333	1137	181
360	96857	183	617	383
361	97040	333	1170	181
362	97373	266	1137	152
363	97640	100	1176	236
364	97740	166	1149	208
365	97906	133	1113	114
366	98040	250	1109	151
367	98289	133	607	547
368	98423	466	639	529
369	98889	283	491	526
370	99172	266	854	492
371	99439	150	829	529
372	99589	366	1103	532
373	99955	550	568	327
374	100505	233	992	446
375	100738	300	512	307
376	101187	466	522	252
377	101653	300	828	359
378	101953	283	1114	535
379	102236	766	565	335
380	103003	283	382	275
381	103286	266	421	222
382	103552	416	756	310
383	103969	333	465	237
384	104302	366	281	169
385	104668	566	494	265
386	105234	350	623	296
387	105584	366	942	417
388	105950	300	1091	566
389	106250	333	795	384
390	106583	350	1102	546
391	106933	250	660	327
392	107333	250	656	300
393	107583	350	897	461
394	107932	250	1123	575
395	108182	200	808	404
396	108382	316	479	256
397	108699	316	1107	554
398	109015	117	806	367
399	109132	150	788	324
400	109281	283	462	262
401	109565	500	620	503
402	110064	350	501	516
403	110414	167	927	463
404	110581	216	1129	221
405	110797	266	1177	105
406	111064	250	1001	327
407	111313	300	560	515
408	111613	383	738	469
409	111996	200	450	522
410	112196	216	764	622
411	112413	117	756	579
412	112529	100	762	628
413	112629	416	496	482
414	113045	200	482	944
415	113245	233	403	526
416	113479	183	854	589
417	113662	200	972	832
418	113862	283	1118	299
419	114145	216	1141	148
420	114361	117	1083	879
421	114478	333	1097	826
422	114811	216	1038	323
423	115027	366	1151	159
424	115394	366	1106	235
425	115760	250	1118	146
426	116010	1166	494	559
427	117176	300	522	856
428	117476	250	708	564
429	117726	450	1027	289
430	118175	316	586	324
431	118492	100	563	588
432	118592	267	581	539
433	118858	549	440	408
434	119408	217	424	466
435	119624	233	947	389
436	119857	150	947	305
437	120007	217	609	203
438	120224	283	306	225
439	120507	200	610	499
440	120707	200	741	523
441	120907	699	522	532
442	121606	167	922	522
443	121773	450	1104	174
444	122222	283	786	298
445	122506	166	1085	217
446	122839	400	1087	184
447	123238	250	979	495
448	123488	383	1034	242
449	123871	216	1024	172
450	124088	233	1012	498
451	124321	233	1012	357
452	124554	300	1066	872
453	124854	133	1035	834
454	124987	300	1101	238
455	125287	433	1105	166
456	125720	383	1022	429
457	126103	316	1016	208
458	126419	300	1033	837
459	126719	150	996	787
460	126869	233	1042	263
461	127102	266	1004	505
462	127369	316	1031	852
463	127685	150	1030	896
464	127835	483	1036	184
465	128318	300	998	504
466	128618	183	1007	339
467	129001	250	1002	278
468	129251	350	512	291
469	129601	216	1051	264
470	129817	250	823	329
471	130333	433	871	381
472	130766	483	745	380
473	131249	416	683	369
474	131666	167	698	473
475	131832	849	817	516
476	132682	183	569	496
477	133082	899	816	537
478	133981	350	729	540
479	135147	83	456	373
480	135230	483	431	298
481	135713	233	299	318
482	136146	183	363	308
483	136329	133	980	459
484	136462	100	973	497
485	136562	116	1101	542
486	136679	117	1115	497
487	136796	316	358	343
488	137112	416	250	299
489	137745	716	524	323
490	138461	250	829	449
491	138711	216	1105	537
492	138927	183	1152	561
493	139111	300	528	392
494	139410	483	1012	490
495	139893	216	672	400
496	140110	216	344	307
497	140326	216	1114	531
498	140743	100	1157	431
499	140843	333	1035	453
500	141176	116	783	412
501	141292	250	767	445
502	141542	283	950	529
503	141825	233	940	570
504	142058	316	421	360
505	142375	266	1094	499
506	142641	100	1069	525
507	142741	300	1113	509
508	143041	566	420	347
509	143607	150	722	403
510	143757	133	741	366
511	143890	167	663	446
512	144057	250	310	294
513	144307	316	550	533
514	144623	150	666	497
515	144773	217	482	520
516	144990	183	526	542
517	145173	233	645	517
518	145406	266	974	312
519	145673	250	654	431
520	145922	483	847	294
521	146405	266	716	349
522	146672	316	1143	264
523	146988	217	842	244
524	147205	333	566	402
525	147538	266	880	255
526	147804	250	744	366
527	148054	350	644	370
528	148404	383	1060	247
529	148787	283	674	375
530	149070	250	1048	232
531	149320	216	1087	272
532	149537	283	626	439
533	149820	266	799	331
534	150086	450	484	497
535	150536	550	1000	236
536	151085	100	1053	262
537	151185	183	1090	241
538	151368	216	1139	238
539	151585	233	639	363
540	151818	217	454	485
541	152035	450	771	287
542	152484	350	1009	229
543	152834	250	999	912
544	153084	133	1066	893
545	153217	183	673	318
546	153400	316	403	503
547	153717	250	839	254
548	153967	250	614	302
549	154216	400	360	346
550	154616	316	676	293
551	154933	416	429	351
552	155349	250	591	507
553	155599	166	667	520
554	155765	500	507	522
555	156265	250	915	494
556	156515	166	408	302
557	156681	100	393	265
558	157064	100	355	261
559	157164	150	334	301
560	157314	483	1098	526
561	158047	366	510	291
562	158413	266	873	429
563	158680	100	908	413
564	158780	117	881	461
565	158896	266	1039	465
566	159163	483	592	371
567	159646	383	381	277
568	160029	233	914	472
569	160262	216	1078	507
570	160479	133	917	326
571	160612	150	922	363
572	160762	316	609	311
573	161078	183	953	589
574	161262	100	1012	650
575	161361	133	1021	578
576	161495	200	1054	524
577	161695	183	855	545
578	161878	200	999	884
579	162078	200	1017	802
580	162277	216	1015	564
581	162494	166	748	550
582	162660	383	428	337
583	163044	300	330	222
584	163343	233	575	845
585	163576	100	406	848
586	163676	316	988	480
587	163993	550	1088	507
588	164543	200	638	420
589	164742	300	388	337
590	165042	250	1099	502
591	165292	133	723	431
592	165425	233	506	359
593	165658	150	552	884
594	165808	117	601	882
595	165925	300	991	886
596	166225	133	968	939
597	166358	583	649	519
598	166941	100	624	574
599	167041	283	650	523
600	167324	216	741	462
601	167540	300	1029	289
602	167840	133	769	354
603	168107	200	755	108
604	168307	300	1080	255
605	168606	233	925	275
606	168839	350	677	473
607	169189	350	1078	284
608	169539	483	826	228
609	170022	300	598	400
610	170322	300	663	471
611	170622	183	945	202
612	170805	250	1112	280
613	171055	283	770	202
614	171338	200	631	450
615	171538	233	664	472
616	171771	316	349	346
617	172087	350	825	296
618	172437	200	612	347
619	172637	300	248	350
620	172937	233	802	272
621	173170	250	662	444
622	173420	266	717	202
623	173686	250	690	430
624	173936	200	866	352
625	174136	117	576	487
626	174252	166	581	429
627	174419	183	542	498
628	174602	250	722	875
629	174852	266	647	793
630	175118	100	737	442
631	175218	100	758	470
632	175318	200	767	206
633	175518	117	1150	261
634	175635	133	1115	280
635	175768	183	864	291
636	175951	217	706	275
637	176168	233	705	182
638	176401	300	411	410
639	176701	250	1054	291
640	176950	383	458	323
641	177333	233	384	476
642	177567	1266	663	524
643	178832	316	971	326
644	179365	83	520	420
645	179449	100	514	467
646	179549	366	695	455
647	179915	366	780	569
648	180281	450	519	407
649	180731	283	329	806
650	181014	183	663	702
651	181197	333	388	510
652	181530	150	846	382
653	181680	100	859	420
654	181780	200	1092	253
655	181980	300	1174	124
656	182280	133	616	398
657	182413	100	617	344
658	182513	166	623	392
659	182680	267	1028	796
660	182946	166	526	596
661	183113	300	424	379
662	183413	116	380	386
663	183529	250	345	430
664	183779	233	690	384
665	184012	433	552	451
666	184445	133	424	497
667	184578	117	430	457
668	184928	450	577	388
669	185378	466	479	370
670	185844	600	736	343
671	186444	366	961	318
672	186810	566	644	371
673	187376	383	1056	293
674	187759	250	770	298
675	188009	416	554	316
676	188426	366	482	333
677	188792	200	605	443
678	188992	283	584	500
679	189275	167	551	515
680	189442	133	530	483
681	189575	117	521	537
682	189691	233	769	321
683	189925	250	442	273
684	190174	200	1063	355
685	190374	166	1139	379
686	190541	350	652	315
687	190890	450	577	392
688	191340	316	1138	378
689	191657	283	800	953
690	191940	283	420	819
691	192223	200	968	936
692	192423	167	1131	403
693	192589	133	1149	335
694	192723	466	690	304
695	193189	300	514	656
696	193489	100	328	893
697	193588	183	352	866
698	193772	300	671	286
699	194072	300	428	221
700	194371	183	358	275
701	194555	216	271	608
702	194771	216	807	889
703	194987	250	1087	962
704	195237	333	692	943
705	195570	233	1052	264
706	195804	217	1125	360
707	196020	300	445	257
708	196320	200	567	257
709	196520	133	330	915
710	196653	150	356	869
711	196803	333	930	260
712	197136	416	563	281
713	197552	116	289	549
714	197669	150	305	581
715	197819	133	307	538
716	197952	116	892	281
717	198069	133	877	314
718	198202	350	527	251
719	198552	250	370	841
720	198801	533	754	364
721	199334	383	532	265
722	199718	283	673	543
723	200001	183	528	521
724	200184	266	677	498
725	200450	233	677	534
726	200684	183	341	799
727	201083	333	529	283
728	201416	183	292	289
729	201599	133	318	262
730	201733	416	694	436
731	202149	117	387	308
732	202266	799	401	351
733	203065	100	585	494
734	203165	316	573	449
735	203481	300	1082	395
736	203781	183	1148	466
737	203964	200	425	321
738	204164	333	296	275
739	204497	117	1082	381
740	204614	150	1061	345
741	204764	300	682	361
742	205064	200	362	302
743	205497	200	620	294
744	205697	283	509	343
745	205980	400	376	358
746	206379	516	706	394
747	206896	350	754	490
748	207246	333	1110	424
749	207579	216	482	344
750	207795	983	358	356
751	208778	183	497	366
752	208961	117	404	386
753	209078	100	400	432
754	209178	350	387	382
755	209527	266	864	361
756	209794	150	590	381
757	209944	200	616	324
758	210144	500	527	418
759	210643	150	713	504
760	210793	766	668	513
761	211559	266	1056	342
762	211826	483	683	395
763	212309	316	605	413
764	212625	316	976	372
765	212942	166	1085	324
766	213108	100	1018	351
767	213408	83	740	302
768	213491	250	736	388
769	213741	316	356	269
770	214057	167	466	301
771	214224	250	465	337
772	214474	166	685	443
773	214640	366	708	402
774	215007	133	690	460
775	215140	316	791	436
776	215456	217	845	462
777	215673	366	1054	371
778	216039	250	948	376
779	216289	250	1091	325
780	216539	450	591	495
781	216989	200	916	380
782	217188	283	1142	313
783	217472	366	506	332
784	217838	183	777	434
785	218021	266	1102	339
786	218288	433	527	316
787	218721	383	864	298
788	219104	250	362	365
789	219354	300	392	298
790	219653	350	786	332
791	220003	300	638	361
792	220303	266	1111	329
793	220569	150	690	368
794	220719	250	1110	328
795	220969	350	427	321
796	221319	233	806	342
797	221552	167	598	528
798	221719	167	668	528
799	221885	316	831	500
800	222202	100	841	455
801	222302	183	684	364
802	222485	183	1059	454
803	222884	200	882	277
804	223084	216	488	435
805	223301	133	506	400
806	223434	250	950	287
807	223684	350	713	326
808	224034	450	499	407
809	224483	283	1000	344
810	224766	167	1047	526
811	224933	266	578	420
812	225200	233	481	868
813	225433	216	1001	891
814	225649	100	1135	917
815	225749	117	1093	926
816	225866	666	1041	342
817	226532	117	1006	395
818	226649	549	1134	602
819	227198	100	1143	548
820	227298	450	1100	507
821	227748	216	1041	429
822	227964	266	933	246
823	228231	150	801	225
824	228380	283	949	167
825	228664	300	952	228
826	228963	200	682	287
827	229163	250	994	281
828	229413	200	1071	376
829	229613	266	1026	363
830	229880	333	627	340
831	230212	233	519	359
832	230446	233	360	403
833	230679	350	275	433
834	231029	450	791	307
835	231479	200	653	330
836	231679	116	361	383
837	231795	167	364	430
838	231962	150	235	458
839	232112	133	588	397
840	232245	217	599	437
841	232462	283	537	519
842	232961	100	671	447
843	233061	350	627	492
844	233411	167	914	256
845	233577	250	923	294
846	233827	300	744	301
847	234127	233	670	333
848	234360	366	1072	156
849	234727	450	1021	161
850	235176	833	1094	149
851	236159	366	1077	146
852	236525	416	721	351
853	236942	366	281	568
854	237308	250	482	522
855	237558	383	218	613
856	237941	250	564	494
857	238191	100	741	327
858	238291	350	733	365
859	238640	816	1125	133
860	239457	300	616	440
861	239756	283	298	555
862	240040	216	226	615
863	240256	300	817	428
864	240556	150	1002	340
865	240706	283	1143	143
866	240989	133	529	391
867	241122	233	539	425
868	241355	216	893	361
869	241572	200	1131	163
870	241772	233	511	426
871	242005	183	1070	192
872	242188	250	551	489
873	242438	267	784	371
874	242704	266	386	594
875	242971	200	367	562
876	243171	217	691	597
877	243387	100	724	538
878	243487	233	641	538
879	243720	300	521	501
880	244020	416	1017	367
881	244436	500	1099	341
882	244936	117	842	298
883	245053	300	854	256
884	245353	233	519	322
885	245586	333	717	200
886	245919	217	479	317
887	246135	100	278	495
888	246235	300	291	459
889	246535	300	656	261
890	247051	100	434	264
891	247151	117	462	330
892	247268	416	655	273
893	247684	183	548	465
894	247867	216	538	315
895	248084	583	657	346
896	248667	283	544	329
897	248950	300	915	343
898	249250	266	1103	348
899	249516	166	1122	387
900	249683	233	412	396
901	249916	233	248	464
902	250149	333	706	319
903	250482	117	1142	338
904	250599	200	1110	371
905	250799	117	438	418
906	250915	150	472	381
907	251065	333	1074	360
908	251398	283	609	326
909	251681	366	670	211
910	252048	283	378	584
911	252331	200	908	345
912	252531	150	586	857
913	252681	216	1064	837
914	252897	216	1042	322
915	253114	150	1113	366
916	253264	200	436	593
917	253463	200	582	842
918	253663	216	954	870
919	253880	233	614	815
920	254113	283	640	524
921	254396	166	464	520
922	254563	600	824	506
923	255162	200	1101	253
924	255362	333	498	324
925	255695	250	1060	228
926	255945	200	628	385
927	256145	233	352	343
928	256378	233	920	324
929	256611	233	902	254
930	256845	316	1131	194
931	257161	266	706	357
932	257427	200	441	374
933	257627	133	964	254
934	258027	250	960	257
935	258277	283	728	467
936	258560	500	427	398
937	259059	266	424	525
938	259326	200	962	305
939	259526	216	1026	851
940	259942	83	1135	357
941	260026	633	1123	244
942	260658	233	1122	153
943	260892	300	1077	192
944	261191	150	1091	230
945	261341	633	1125	184
946	261974	200	1068	219
947	262174	283	1078	171
948	262457	117	697	525
949	262574	167	738	485
950	262740	333	943	319
951	263073	366	976	238
952	263440	266	1007	603
953	263706	166	999	282
954	263873	233	1127	260
955	264106	200	1156	281
956	264306	200	1051	340
957	264506	266	1145	285
958	264772	383	1163	254
959	265155	117	700	453
960	265272	350	697	496
961	265622	267	676	529
962	265888	349	732	416
963	266238	183	1051	493
964	266770	217	1119	549
965	266987	333	678	350
966	267320	183	563	370
967	267503	100	575	334
968	267603	183	569	375
969	267786	233	732	765
970	268020	150	1000	765
971	268436	783	558	316
972	269219	466	512	347
973	269685	350	729	327
974	270035	366	543	300
975	270401	350	419	342
976	270751	167	345	416
977	270918	416	827	487
978	271334	283	579	718
979	271617	150	775	405
980	271767	117	800	379
981	271883	166	1005	120
982	272050	683	1248	-54
983	272733	200	654	721
984	272933	183	532	824
985	273116	150	895	410
986	273266	216	623	276
987	273482	200	378	347
988	273682	150	666	282
989	273832	150	659	345
990	273982	100	895	328
991	274082	250	874	377
992	274332	150	899	346
993	274482	550	425	378
994	275031	133	435	339
995	275164	400	425	379
996	275564	450	323	385
997	276014	183	1107	475
998	276197	233	791	497
999	276430	283	651	503
1000	276963	83	651	434
1001	277046	316	646	515
1002	277363	200	990	551
1003	277563	383	603	313
1004	277946	600	374	313
1005	278545	416	1531	765
1006	278962	266	659	334
1007	279228	350	481	330
1008	279578	216	834	438
1009	279794	300	1086	600
1010	280094	100	1070	557
1011	280194	400	583	416
1012	280594	233	480	373
1013	280827	167	811	411
1014	280994	117	797	470
1015	281110	133	1028	512
1016	281243	150	982	512
1017	281393	266	731	381
1018	281660	100	709	461
1019	281760	116	747	406
1020	281876	383	1130	588
1021	282259	216	981	491
1022	282476	216	712	367
1023	282692	250	543	294
1024	282942	217	387	293
1025	283159	183	482	537
1026	283342	117	864	872
1027	283458	117	808	866
1028	283575	350	679	903
1029	283925	216	1018	926
1030	284141	133	1080	918
1031	284275	366	883	532
1032	284641	200	761	374
1033	284841	133	485	163
1034	284974	167	503	215
1035	285141	383	356	280
1036	285524	166	698	392
1037	285690	133	721	359
1038	285823	350	510	251
1039	286173	366	1015	432
1040	286539	416	1128	603
1041	286956	383	745	391
1042	287339	166	629	547
1043	287505	200	755	533
1044	287705	383	686	528
1045	288088	233	784	428
1046	288322	166	1071	357
1047	288671	150	1121	233
1048	288821	200	1106	290
1049	289021	533	512	386
1050	289554	166	939	240
1051	289720	150	936	282
1052	289870	350	1072	256
1053	290220	450	652	391
1054	290670	233	378	458
1055	290903	150	219	392
1056	291053	266	191	364
1057	291319	133	728	267
1058	291453	599	731	312
1059	292052	233	679	475
1060	292285	233	838	435
1061	292518	183	720	439
1062	292702	216	318	430
1063	292918	166	249	414
1064	293085	217	603	391
1065	293301	266	832	256
1066	293568	100	818	197
1067	293668	133	836	260
1068	293801	366	618	322
1069	294167	433	1088	265
1070	294600	316	784	283
1071	294917	166	1041	762
1072	295083	200	918	789
1073	295283	150	499	802
1074	295433	416	862	216
1075	295849	250	1140	254
1076	296099	233	1111	291
1077	296332	133	1065	320
1078	296466	433	471	386
1079	296899	316	373	374
1080	297215	250	418	317
1081	297465	183	309	329
1082	297648	433	197	304
1083	298081	283	948	285
1084	298364	183	880	333
1085	298547	217	649	563
1086	298764	166	717	523
1087	298931	416	824	491
1088	299347	266	811	524
1089	299896	117	1125	275
1090	300013	150	541	336
1091	300363	350	520	362
1092	300713	466	863	358
1093	301429	316	783	247
1094	301745	216	527	370
1095	301962	100	530	405
1096	302278	83	648	245
1097	302361	117	603	332
1098	302478	366	1073	339
1099	302844	233	834	351
1100	303078	266	1098	347
1101	303344	333	645	303
1102	303677	216	462	427
1103	303894	266	624	260
1104	304160	216	1013	324
1105	304377	300	1083	360
1106	304676	433	1016	415
1107	305109	316	1131	283
1108	305426	850	1107	324
1109	306276	200	612	515
1110	306476	216	513	388
1111	306692	133	511	348
1112	306826	250	364	379
1113	307075	200	852	397
1114	307275	250	644	288
1115	307525	250	459	474
1116	307775	283	908	421
1117	308058	216	517	456
1118	308275	283	324	701
1119	308558	200	1019	469
1120	308758	300	744	315
1121	309057	416	1070	380
1122	309474	133	981	303
1123	309607	416	653	524
1124	310023	450	539	539
1125	310473	216	1030	519
1126	310690	483	763	277
1127	311389	133	781	229
1128	311522	233	765	288
1129	311755	200	790	259
1130	311955	200	695	310
1131	312155	400	507	297
1132	312555	100	524	266
1133	312655	133	737	294
1134	312788	183	748	332
1135	312971	333	823	292
1136	313304	183	663	269
1137	313487	183	644	299
1138	313671	233	488	300
1139	313904	100	493	265
1140	314004	383	778	365
1141	314387	200	1056	471
1142	314587	250	775	311
1143	314837	266	1084	502
1144	315103	233	899	379
1145	315336	183	857	296
1146	315519	283	656	243
1147	315803	200	409	242
1148	316002	166	1066	493
1149	316169	316	1106	478
1150	316485	100	1075	519
1151	316585	383	1129	521
1152	316968	250	941	394
1153	317218	266	730	311
1154	317485	117	746	279
1155	317601	216	880	371
1156	317818	100	917	365
1157	317918	250	915	420
1158	318168	516	1004	464
1159	318684	250	1080	442
1160	318934	250	718	313
1161	319184	333	1040	504
1162	319517	116	1089	485
1163	319633	416	938	419
1164	320050	183	1140	477
1165	320233	250	1088	505
1166	320483	516	648	506
1167	320999	200	496	520
1168	321199	383	672	530
1169	321882	150	810	385
1170	322031	117	771	422
1171	322148	283	1073	484
1172	322431	166	566	280
1173	322598	150	575	316
1174	322748	100	572	246
1175	322848	200	449	323
1176	323047	100	648	311
1177	323147	766	684	310
1178	323913	266	1086	506
1179	324180	183	619	374
1180	324363	250	1141	464
1181	324613	416	743	314
1182	325029	100	984	375
1183	325129	117	948	427
1184	325246	183	1054	435
1185	325429	416	444	412
1186	325845	350	513	280
1187	326195	333	265	454
1188	326528	216	979	468
1189	326745	233	1035	470
1190	326978	616	1085	528
1191	327594	283	1101	482
1192	327877	283	989	428
1193	328161	166	1027	432
1194	328327	200	881	355
1195	328527	483	737	320
1196	329010	300	583	283
1197	329310	416	901	370
1198	329726	316	1082	475
1199	330043	233	638	295
1200	330276	133	503	248
1201	330409	150	487	295
1202	330559	250	329	329
1203	330809	200	532	294
1204	331008	216	288	355
