Data properties:

Recording date: 2021/9/22
Recording time: 17:07:15:000 (corresponds to time 0)
Study: Test2
Subject: P10
Recording: Rec 06
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
400	119903	233	456	933	
401	120136	266	513	848	
402	120402	533	534	266	
403	120935	267	529	838	
404	121202	183	508	875	
405	121385	200	238	964	
406	121585	350	367	290	
407	121935	250	918	429	
408	122184	167	798	414	
409	122351	333	679	365	
410	122684	150	613	528	
411	122834	150	605	923	
412	122984	250	723	980	
413	123234	217	828	956	
414	123450	366	842	479	
415	123817	183	783	437	
416	124000	283	1032	487	
417	124283	233	988	878	
418	124516	266	1053	947	
419	124783	233	1113	930	
420	125016	416	1057	498	
421	125432	316	1150	585	
422	125749	183	1173	622	
423	125932	250	930	584	
424	126182	100	974	560	
425	126465	200	555	314	
426	126665	250	367	292	
427	126914	216	299	274	
428	127131	133	446	210	
429	127264	300	190	137	
430	127564	216	228	160	
431	127780	316	1053	499	
432	128097	217	800	484	
433	128313	233	544	497	
434	129529	633	689	515	
435	130162	317	473	320	
436	130628	200	669	97	
437	130828	317	237	260	
438	131145	301	278	289	
439	131445	350	370	297	
440	131795	233	313	307	
441	132028	183	523	281	
442	132394	233	735	109	
443	132628	183	558	175	
444	132811	200	425	271	
445	133011	150	599	271	
446	133161	216	450	302	
447	133377	283	829	327	
448	133660	266	985	393	
449	133927	183	838	298	
450	134110	200	1058	471	
451	134310	200	1141	569	
452	134510	116	1176	644	
453	134626	433	1048	994	
454	135059	266	738	937	
455	135326	250	807	252	
456	135576	150	1085	436	
457	135726	833	1168	572	
458	136558	183	1068	526	
459	136908	233	1038	452	
460	137141	516	1027	584	
461	137658	300	996	962	
462	137958	183	1045	983	
463	138141	849	1085	503	
464	138990	550	1108	599	
465	139540	216	1022	577	
466	139756	250	1122	629	
467	140173	100	1127	649	
468	140273	166	789	576	
469	140439	450	555	545	
470	140889	283	845	539	
471	142005	83	476	531	
472	142088	200	542	499	
473	142288	216	364	290	
474	142504	283	212	272	
475	142787	366	521	310	
476	143154	266	459	215	
477	143420	400	677	352	
478	143820	466	242	268	
479	144286	233	253	310	
480	144519	550	302	870	
481	145069	233	287	227	
482	145302	200	370	165	
483	145652	100	645	288	
484	145752	233	842	911	
485	145985	150	1024	933	
486	146135	283	1132	905	
487	146418	316	1096	500	
488	146735	366	1134	485	
489	147101	300	1070	550	
490	147401	217	1108	618	
491	147617	466	1118	884	
492	148084	183	1074	519	
493	148267	150	1058	551	
494	148417	233	973	558	
495	148650	167	1050	552	
496	148966	200	1177	519	
497	149166	150	1155	461	
498	149316	450	1192	396	
499	149766	233	807	443	
500	149999	133	1297	389	
501	150132	516	1197	383	
502	150648	100	1083	381	
503	150932	400	742	359	
504	151331	200	540	278	
505	151531	233	846	381	
506	151764	217	935	456	
507	151981	150	922	494	
508	152131	266	845	421	
509	152980	133	-720	173	
510	153113	183	293	-169	
511	153297	166	819	-176	
512	153463	283	243	-72	
513	154596	833	557	510	
514	155612	333	283	122	
515	155945	217	605	221	
516	156161	200	542	373	
517	156361	200	512	444	
518	156561	200	498	653	
519	156761	266	503	907	
520	157027	200	557	945	
521	157227	300	597	479	
522	157527	266	546	445	
523	157793	566	467	366	
524	158360	283	421	261	
525	158643	150	393	189	
526	158793	283	735	268	
527	159076	250	688	360	
528	159326	183	897	333	
529	159509	216	1078	279	
530	159725	250	445	196	
531	159975	366	1135	243	
532	160341	200	911	279	
533	160541	250	486	301	
534	160791	350	433	290	
535	161141	200	489	479	
536	161541	150	610	498	
537	161691	216	661	466	
538	161907	316	727	411	
539	162223	183	621	551	
540	162407	416	629	980	
541	162823	300	839	925	
542	163123	216	771	880	
543	163339	183	504	934	
544	163523	183	663	407	
545	163706	383	780	337	
546	164089	216	813	319	
547	164305	283	1014	292	
548	164589	200	1134	254	
549	164788	283	1184	303	
550	165072	383	1019	283	
551	166704	116	-1295	1171	
552	166820	216	-743	16	
553	167037	366	476	-294	
554	168536	150	511	438	
555	168686	283	464	339	
556	168969	200	307	237	
557	169168	366	242	178	
558	169535	283	514	371	
559	169818	183	524	321	
560	170001	216	465	316	
561	170218	450	404	297	
562	170667	250	552	357	
563	170917	200	585	340	
564	171117	516	649	392	
565	171633	316	490	330	
566	171950	133	486	462	
567	172083	167	524	379	
568	172250	450	723	525	
569	172699	167	475	918	
570	172866	133	326	487	
571	172999	133	282	271	
572	173132	283	197	157	
573	173416	283	308	231	
574	173699	233	366	277	
575	173932	117	493	303	
576	174432	117	326	930	
577	174548	216	499	911	
578	174765	216	604	920	
579	174981	217	754	937	
580	175198	100	895	900	
581	175298	350	706	414	
582	175647	166	784	548	
583	175814	266	863	631	
584	176080	183	900	600	
585	176264	383	913	557	
586	176647	200	902	914	
587	176847	150	806	494	
588	176997	200	462	332	
589	177196	266	339	275	
590	177463	233	512	335	
591	177696	200	745	445	
592	177896	316	1000	559	
