Data properties:				
148	61341	416	1099	517
149	61757	500	845	500
150	62257	200	731	497
151	62573	150	771	457
152	62723	550	705	492
153	63273	749	889	497
154	64022	200	1019	349
155	64222	200	1087	232
156	64422	1099	1147	125
157	65521	266	1105	129
158	65787	133	1143	789
159	65921	616	1163	881
160	66537	183	976	639
161	66720	233	825	359
162	66953	2198	795	222
163	69152	849	828	191
164	70118	200	860	167
165	70318	1066	1118	130
166	71383	133	1116	696
167	71517	216	1134	811
168	71733	100	1160	884
169	71833	216	1194	816
170	72050	266	1085	405
171	72316	483	986	247
172	72799	350	1084	183
173	73149	966	1128	141
174	74115	133	858	306
175	74248	216	826	472
176	74465	899	846	505
177	75364	216	936	417
178	75581	949	974	240
179	76530	550	837	352
180	77079	150	1008	357
181	77229	350	1119	274
182	77579	150	1074	237
183	77729	483	771	244
184	78212	216	808	271
185	78428	366	1045	268
186	78795	1199	1122	263
187	79994	366	1054	311
188	80360	466	1111	195
189	80827	233	1126	264
190	81060	799	1159	276
191	81859	899	1147	899
192	82759	400	1054	854
193	83159	683	1089	813
194	83841	450	1139	869
195	84291	350	1161	262
196	84641	233	1126	283
197	84874	250	1095	667
198	85124	316	988	368
199	85440	250	1095	792
200	85690	283	1055	830
201	85973	233	1002	552
202	86206	316	949	401
203	86523	266	1017	772
204	86789	483	1036	846
205	87272	150	939	588
206	87422	200	868	534
207	87622	816	684	508
208	88438	450	837	510
209	88888	167	720	494
210	89054	733	829	511
211	89787	1099	870	516
212	90886	316	757	487
213	91203	666	851	506
214	91869	183	1000	501
215	92052	133	1102	568
216	92186	133	1117	529
217	92319	400	1178	616
218	92719	216	1170	659
219	92935	300	1172	876
220	93235	733	1162	601
221	93968	316	1130	619
222	94284	383	1160	654
223	94667	133	1165	779
224	94800	483	1164	887
225	95283	216	1104	562
226	95500	383	945	386
227	95883	433	900	319
228	96316	266	1125	510
229	96582	416	1178	571
230	96999	2981	1143	623
231	99980	100	-265	1209
232	100680	100	922	518
233	100780	300	1103	508
234	101079	316	1165	555
235	101396	150	1149	903
236	101546	133	1144	863
237	101679	250	740	799
238	101929	183	640	452
239	102112	216	725	494
240	102328	233	779	496
241	102562	583	856	525
242	103145	167	1082	519
243	103311	533	1140	469
244	103844	350	1143	588
245	104194	366	1132	442
246	104560	483	1165	877
247	105043	200	1110	874
248	105243	200	1018	453
249	105443	183	731	487
250	105626	183	664	428
251	105809	233	643	265
252	106043	200	1074	312
253	106242	750	1153	412
254	106992	200	1103	456
255	107192	166	1140	811
256	107358	100	1189	822
257	107458	366	1157	881
258	107825	166	1127	830
259	107991	300	1122	442
260	108291	183	1032	724
261	108474	133	975	859
262	108607	133	983	818
263	108741	300	940	573
264	109040	366	955	524
265	109407	216	999	539
266	109623	117	1122	491
267	109740	133	1134	458
268	109873	1049	1168	416
269	110922	250	1053	792
270	111172	350	910	579
271	111522	283	869	511
272	111805	500	1126	422
273	112305	266	552	290
274	112571	450	615	282
275	113021	216	1100	390
276	113238	266	866	479
277	113504	100	-60	860
278	114220	533	896	491
279	114753	183	1065	501
280	114936	183	1152	480
281	115120	300	1172	407
282	115419	283	1168	341
283	115702	183	1167	591
284	115886	300	1160	766
285	116185	233	1027	319
286	116419	266	881	203
287	116685	233	1064	407
288	116918	283	1170	782
289	117201	799	1171	366
290	118001	383	1171	436
291	118384	466	1177	762
292	118850	216	1163	836
293	119067	250	1180	448
294	119317	233	1177	373
295	119550	316	912	199
296	119866	400	1191	281
297	120266	133	1196	693
298	120399	250	1160	716
299	120649	167	1174	568
300	120815	466	1161	606
301	121282	183	1148	510
302	121465	616	1170	426
303	122081	283	1143	675
304	122364	616	1159	453
305	122981	167	1105	357
306	123147	233	1045	329
307	123380	250	877	199
308	123813	216	926	306
309	124146	183	669	228
310	124330	100	864	194
311	124546	100	833	249
312	125412	133	762	478
313	125545	167	715	500
314	125712	233	795	532
315	125945	233	706	519
316	126178	200	835	517
317	126378	1899	844	476
318	128277	250	979	359
319	128527	133	1074	293
320	128660	983	1141	154
321	129792	816	1161	148
322	130609	167	1130	205
323	130775	500	1082	196
324	131275	117	1123	473
325	131391	166	1167	811
326	131558	100	1176	759
327	131658	316	1166	849
328	131974	183	1132	299
329	132157	333	1143	149
330	132491	300	1095	177
331	132790	233	1136	682
332	133024	100	1093	765
333	133124	216	1126	722
334	133340	266	1054	399
335	133607	266	1048	314
336	133873	183	1127	216
337	134056	1632	1149	144
338	135688	316	1081	185
339	136005	350	1098	236
340	136355	1216	1177	182
341	137570	133	1174	140
342	137820	999	1155	159
343	138953	150	809	459
344	139252	350	959	93
345	139602	117	918	343
346	139719	100	885	385
347	139819	100	853	523
348	139919	100	852	561
349	140435	266	923	368
350	140702	200	1091	439
351	140901	633	1156	566
352	141534	100	1114	593
353	141634	166	1125	553
354	141801	183	1044	525
355	141984	500	874	383
356	142484	333	974	446
357	142817	466	915	454
358	143283	167	988	478
359	143450	500	1133	518
360	143949	650	1166	573
361	144599	200	1140	680
362	144799	100	1159	911
363	144899	100	1203	852
364	144999	233	1165	908
365	145232	216	1154	626
366	145448	1516	1156	584
367	146964	183	1026	549
368	147147	350	756	245
369	147497	167	954	362
370	147663	283	1143	506
371	147946	266	1131	819
372	148213	166	1120	891
373	148529	200	973	343
374	148729	266	702	314
375	148996	316	468	254
376	149312	233	650	265
377	149545	400	822	302
378	149945	233	884	492
379	150178	150	836	597
380	150328	250	831	640
381	150578	300	1006	589
382	150878	466	877	516
383	151344	167	960	492
384	151511	150	940	368
385	151660	1366	1152	163
386	153026	216	1129	831
387	153243	366	1160	901
388	153609	167	1098	720
389	153776	183	1107	187
390	153959	350	1127	127
391	154309	250	1152	642
392	154558	483	1148	823
393	155042	216	1165	537
394	155258	883	1164	166
395	156141	533	1080	171
396	156674	233	1158	161
397	156907	350	990	254
398	157257	166	935	339
399	157423	233	806	390
400	157656	133	681	470
401	157790	233	908	434
402	158023	483	1091	280
403	158506	849	1164	257
404	159355	1582	1159	156
405	160937	433	1077	148
406	161370	250	1136	157
407	161620	166	786	445
408	161787	350	875	500
409	162137	300	956	360
410	162436	383	1059	264
411	162819	250	1133	266
412	163069	683	1120	388
413	163752	1299	1157	231
414	165051	200	1109	690
415	165251	100	1158	847
416	165351	533	1159	899
417	165884	233	1154	357
418	166117	333	1157	242
419	166450	200	1135	378
420	166650	516	1164	894
421	167166	466	1129	266
422	167633	100	1390	725
423	168915	200	1136	304
424	169115	250	1166	236
425	169365	300	1115	268
426	169664	266	1027	365
427	169931	366	1104	434
428	170297	150	1090	481
429	170447	183	839	503
430	170630	366	703	542
431	170997	100	963	422
432	171097	117	972	385
433	171213	400	1064	215
434	171613	316	1108	206
435	171930	1016	1154	214
436	172945	216	965	217
437	173162	250	822	462
438	173412	100	812	506
439	173512	383	944	386
440	173895	216	1104	403
441	174111	266	1149	476
442	174378	183	1181	537
443	174561	316	1169	597
444	174877	733	1154	538
445	175610	300	1123	500
446	175910	200	1090	360
447	176110	333	1193	522
448	176443	300	1167	571
449	176743	183	955	304
450	176926	283	1050	275
451	177209	366	1091	318
452	177576	483	1126	453
453	178059	100	1141	525
454	178159	749	1127	568
455	178908	183	1014	433
456	179091	250	1079	412
457	179341	300	1083	347
458	179641	183	1160	405
459	179824	366	1170	510
460	180190	133	1215	800
461	180324	250	1160	882
462	180574	216	899	826
463	180790	216	982	377
464	181006	183	1077	368
465	181190	583	1077	298
466	181773	266	1126	392
467	182039	350	1167	471
468	182389	166	1165	561
469	182555	200	1166	794
470	182755	100	1177	903
471	182855	133	1193	868
472	182988	116	1146	534
473	183105	466	1159	499
474	183571	433	1101	367
475	184004	316	817	492
476	184321	166	866	492
477	184487	183	724	516
478	184671	366	679	489
479	185037	1066	848	513
480	186103	383	956	469
481	186486	133	945	367
482	186619	283	970	258
483	186902	316	1015	231
484	187219	300	1053	196
485	187519	200	945	252
486	187718	616	751	369
487	188335	683	588	379
488	189018	166	658	349
489	189184	233	924	293
490	189417	166	1094	206
491	189584	983	1156	183
492	190566	466	1017	211
493	191032	316	1011	253
494	191349	1133	1111	167
495	192481	266	1074	181
496	192748	366	1026	223
497	193114	183	1054	200
498	193297	266	1135	201
499	193564	699	1066	197
500	194263	766	1096	167
501	195029	666	1158	192
502	195695	400	1119	156
503	196095	316	1160	166
504	196412	233	1067	152
505	196645	150	887	327
506	196795	100	881	376
507	196895	133	916	366
508	197028	583	928	276
509	197611	550	778	384
510	198160	266	680	430
511	198427	716	857	476
512	199143	100	680	362
513	200109	133	768	271
514	200242	883	871	502
515	201125	650	970	374
516	201775	233	1102	345
517	202008	799	1152	353
518	202808	200	854	376
519	203007	350	651	442
520	203357	183	578	274
521	203540	150	593	232
522	203690	183	991	305
523	203873	300	1170	374
524	204173	133	1193	709
525	204306	166	1187	774
526	204473	633	1158	364
527	205106	233	1113	357
528	205339	483	1152	349
529	205822	233	1042	359
530	206055	300	1091	379
531	206355	283	1150	396
532	206638	166	1059	380
533	206805	233	1157	365
534	207038	283	1110	752
535	207321	433	1166	802
536	207754	266	1167	854
537	208021	200	1170	793
538	208220	999	1171	382
539	209220	266	1157	336
540	209486	266	855	344
541	209753	300	717	511
542	210053	166	1075	770
543	210219	216	1146	803
544	210436	200	1096	439
545	210635	333	839	413
546	210969	383	575	318
547	211352	266	514	233
548	211618	150	473	197
549	211768	233	713	420
550	212001	316	839	481
551	212318	816	697	486
552	213134	583	821	450
553	213717	200	944	450
554	213917	250	1095	553
555	214166	300	1171	609
556	214466	233	1165	660
557	214699	216	1005	530
558	214916	167	878	466
559	215083	400	679	389
560	215482	183	975	597
561	215665	316	1118	642
562	215982	350	1117	821
563	216332	516	1129	649
564	216848	533	1080	606
565	217381	117	1029	575
566	217498	100	1036	528
567	217597	167	1023	567
568	217764	216	858	511
569	217981	300	671	380
570	218280	200	930	393
571	218480	500	992	474
572	218980	316	1063	537
573	219296	383	1097	564
574	219679	167	1161	655
575	219846	200	1093	866
576	220046	383	1160	916
577	220429	133	1201	875
578	220562	233	1150	891
579	220795	416	1157	657
580	221212	333	995	560
581	221545	433	1063	549
582	221978	100	1113	543
583	222078	383	1105	586
584	222461	250	810	479
585	222711	266	1096	579
586	222977	366	1141	638
587	223344	166	926	506
588	223510	217	961	876
589	223727	233	881	418
590	223960	433	836	491
591	224393	383	792	513
592	224776	100	865	443
593	224876	766	853	488
594	225642	1282	893	512
595	226924	233	1007	527
596	227158	300	1100	560
597	227457	483	1145	508
598	227940	166	938	458
599	228107	133	1096	807
600	228240	117	1170	851
601	228357	500	1163	891
602	228856	183	1144	576
603	229040	183	1146	529
604	229223	200	994	674
605	229423	200	977	793
606	229623	266	954	535
607	229889	216	1111	515
608	230106	866	1161	527
609	230972	266	907	352
610	231238	183	760	264
611	231421	250	702	175
612	231671	216	859	307
613	231888	183	1058	449
614	232071	666	1149	482
615	232737	233	1002	481
616	232970	183	1114	724
617	233154	366	1146	890
618	233520	150	829	802
619	233670	333	975	573
620	234003	167	829	365
621	234170	166	689	209
622	234336	333	615	125
623	234669	117	561	258
624	234786	250	788	336
625	235036	100	791	395
626	235136	183	833	480
627	235319	283	949	516
628	235602	216	1051	534
629	235818	282	1088	585
630	236100	150	1061	801
631	236250	200	1135	882
632	236450	600	1130	469
633	237050	133	896	432
634	237183	283	791	478
635	237466	283	927	491
636	237749	166	1050	382
637	237916	233	1096	313
638	238149	216	908	220
639	238499	250	625	221
640	238749	316	1000	247
641	239065	533	1127	285
642	239598	183	919	228
643	239781	233	693	239
644	240014	183	650	278
645	240198	283	838	269
646	240481	216	979	257
647	240697	516	1027	261
648	241214	283	1117	260
649	241497	400	987	223
650	241896	583	1037	219
651	242479	266	909	219
652	242746	266	663	365
653	243012	150	619	357
654	243162	250	680	281
655	243412	100	806	246
656	243512	233	819	206
657	243745	733	1000	235
658	244478	200	1095	246
659	244678	500	1159	291
660	245177	300	1026	260
661	245477	316	768	250
662	245794	783	1090	276
663	246576	716	1148	288
664	247293	633	995	247
665	247925	266	812	382
666	248192	350	870	457
667	248542	117	927	352
668	248658	400	932	313
669	249058	283	1041	305
670	249341	266	1084	413
671	249608	216	949	448
672	249824	133	1133	473
673	249957	283	1177	452
674	250240	117	1010	448
675	250357	200	607	362
676	250557	100	631	400
677	250657	283	387	247
678	250940	200	693	394
679	251140	300	900	542
680	251440	183	1118	818
681	251623	283	1143	875
682	251906	183	1046	780
683	252089	483	1068	449
684	252572	233	1130	472
685	252805	133	1182	737
686	252939	167	1150	804
687	253105	316	1159	456
688	253422	383	1145	832
689	253805	100	1116	811
690	254054	216	861	477
691	254271	366	1120	451
692	254637	433	587	323
693	255070	333	743	395
694	255403	200	936	354
695	255603	533	1099	432
696	256136	200	805	405
697	256336	366	574	358
698	256703	233	728	424
699	256936	333	874	464
700	257269	316	917	518
701	257585	133	579	474
702	257718	166	482	462
703	257885	183	235	172
704	258068	416	197	148
705	258485	217	433	219
706	258701	266	754	313
707	258968	216	858	450
708	259184	233	831	545
709	259417	200	626	498
710	259617	533	713	498
711	260150	150	649	465
712	260300	233	565	491
713	260533	150	423	249
714	260683	383	292	216
715	261066	150	398	205
716	261216	200	470	206
717	261416	167	558	252
718	261582	350	837	235
719	261932	216	917	245
720	262149	400	1084	302
721	262548	250	980	281
722	262798	333	745	272
723	263131	383	827	199
724	263514	250	619	159
725	263764	466	472	146
726	264231	216	711	161
727	264447	233	889	173
728	264680	250	1020	216
729	264930	166	863	235
730	265097	167	931	261
731	265263	216	1030	293
732	265480	466	1121	373
733	265946	233	897	305
734	266179	233	646	351
735	266412	216	576	422
736	266629	366	882	439
737	266995	167	969	389
738	267162	200	732	350
739	267362	383	614	389
740	267745	233	832	336
741	267978	200	1102	366
742	268178	283	1147	371
743	268461	266	853	330
744	268727	283	696	387
745	269010	350	730	414
746	269360	350	1088	399
747	269710	500	1141	381
748	270210	133	885	373
749	270343	350	886	423
750	270693	550	822	433
751	271242	366	-472	-308
752	271609	283	-486	-1250
753	275656	300	932	530
754	275955	217	1132	399
755	276172	133	1057	367
756	276305	251	1119	347
757	276556	283	1172	353
758	276839	250	975	275
759	277089	200	1122	358
760	277289	266	1166	816
761	277556	566	1152	352
762	278122	266	979	279
763	278388	616	879	227
764	279005	216	841	159
765	279221	283	731	201
766	279504	266	910	226
767	279771	416	1006	266
768	280187	250	1031	364
769	280437	433	1094	416
770	280870	333	1163	414
771	281203	932	1174	361
772	282135	400	1057	329
773	282535	1066	1172	345
774	283601	483	1058	356
775	284084	150	1139	366
776	284234	1849	1171	340
777	286082	183	864	285
778	286266	283	850	441
779	286549	117	859	394
780	286665	216	945	462
781	286882	167	1085	447
782	287048	250	1167	468
783	287298	233	1178	514
784	287531	550	1162	470
785	288081	183	1087	461
786	288264	266	1032	465
787	288531	116	990	484
788	288647	217	971	387
789	288864	300	787	256
790	289163	216	1022	538
791	289380	183	1066	593
792	289563	266	1023	577
793	289830	233	1089	522
794	290063	166	1140	473
795	290229	483	1181	467
796	290712	233	1190	524
797	290945	183	1186	669
798	291128	266	1164	619
799	291395	150	1165	568
800	291545	167	1180	529
801	291711	150	1134	891
802	291861	266	1160	956
803	292128	316	1103	910
804	292444	400	1059	544
805	292844	383	971	502
806	293227	333	957	870
807	293560	183	789	797
808	293743	167	686	740
809	293910	366	682	410
810	294276	217	818	606
811	294493	366	1020	748
812	294859	167	1102	602
813	295026	350	1014	468
814	295375	166	1012	547
815	295542	133	1075	454
816	295675	167	1119	500
817	295842	1117	1159	440
818	296959	550	962	469
819	297508	250	104	-419
820	298941	167	787	545
821	299107	550	860	517
822	299657	150	919	413
823	299807	200	1105	229
824	300007	716	1155	148
825	300723	333	1116	168
826	301056	383	1061	148
827	301439	1016	1140	172
828	302455	283	1099	171
829	302738	383	1084	131
830	303121	300	1020	123
831	303421	216	1061	167
832	303637	200	1123	218
833	303837	133	1148	771
834	303970	117	1174	818
835	304087	283	1172	870
836	304370	583	1089	862
837	304953	166	1150	532
838	305120	266	1119	307
839	305386	700	1112	250
840	306086	233	1146	814
841	306319	316	1166	882
842	306635	216	1175	260
843	306852	616	1172	161
844	307468	133	1182	701
845	307601	167	1174	832
846	307768	116	1160	872
847	307884	150	1075	871
848	308034	300	1137	914
849	308334	150	1152	874
850	308484	833	1158	181
851	309317	216	1151	563
852	309533	183	1155	779
853	309717	550	882	396
854	310266	550	835	461
855	310932	683	854	372
856	311615	183	903	330
857	311799	166	892	255
858	311965	200	742	296
859	312165	400	491	428
860	312565	200	630	379
861	312765	233	870	238
862	312998	333	1076	215
863	313331	649	1147	205
864	313980	217	1068	169
865	314197	699	1172	181
866	314896	383	1101	177
867	315280	166	1071	764
868	315446	100	1167	800
869	315546	916	1161	845
870	316462	266	1175	307
871	316728	250	1152	248
872	316978	333	961	166
873	317311	183	911	333
874	317495	200	643	524
875	317695	100	623	588
876	317794	266	485	559
877	318061	167	631	656
878	318228	216	733	845
879	318444	250	715	1099
880	318694	200	711	1255
881	318894	366	999	267
882	319260	483	876	201
883	319743	133	929	300
884	319876	250	1075	999
885	320126	100	949	807
886	320226	150	923	851
887	320376	200	1098	516
888	320576	300	1071	301
889	320876	433	975	256
890	321309	383	1074	293
891	321692	233	819	528
892	321925	300	920	465
893	322225	183	998	473
894	322408	266	1124	223
895	322674	183	1113	185
896	322858	466	1168	142
897	323324	183	1156	406
898	323507	166	1100	286
899	323674	216	1170	774
900	323890	350	1168	884
901	324240	233	1173	171
902	324473	650	1173	114
903	325123	266	1134	153
904	325389	150	1116	117
905	325539	466	295	78
906	326006	283	730	78
907	326289	216	1039	95
908	326505	282	1109	610
909	326787	350	1083	178
910	327137	433	1154	163
911	327570	266	1147	808
912	327837	516	1150	884
913	328353	133	1158	805
914	328486	416	977	443
915	328903	200	956	376
916	329102	700	815	314
917	329802	150	940	343
918	329952	616	1000	347
919	330568	400	1099	260
920	330968	266	1156	207
921	331234	699	1163	149
922	332050	216	1083	358
923	332267	200	823	445
924	332467	450	841	489
925	332916	183	1039	447
926	333100	200	1118	447
927	333299	150	1169	549
928	333449	683	1155	603
929	334132	233	1134	524
930	334365	1582	1143	587
931	335948	949	1141	623
932	336897	266	1150	585
933	337163	217	1134	618
934	337380	383	1149	582
935	337763	4297	1170	636
936	342060	167	1151	718
937	342227	400	1170	958
938	342626	350	897	312
939	342976	167	839	464
940	343143	100	821	528
941	343392	100	1031	448
942	343492	133	1031	504
943	343626	166	1106	566
944	343792	333	1157	617
945	344125	333	900	441
946	344458	200	1007	575
947	344658	183	1168	835
948	344841	117	1136	911
949	344958	350	886	848
950	345308	250	748	390
951	345558	300	414	226
952	345857	200	515	278
953	346057	200	610	372
954	346257	266	939	434
955	346523	283	1025	533
956	346807	250	1084	621
957	347057	1099	1160	608
958	348156	300	1113	585
959	348456	416	987	517
960	348872	117	1166	610
961	348989	183	1179	564
962	349172	300	722	457
963	349472	150	630	461
964	349622	200	993	656
965	349821	133	1113	835
966	349955	1249	1162	932
967	351204	216	918	816
968	351420	400	432	747
969	351820	150	923	864
970	351970	217	1108	843
971	352187	500	1144	920
972	352686	183	1050	673
973	352869	516	524	711
974	353386	150	660	697
975	353536	250	727	540
976	353785	200	802	502
977	353985	366	846	524
978	354352	117	1074	736
979	354468	116	1053	824
980	354585	250	1145	851
981	354835	150	1144	786
982	354985	266	1111	222
983	355251	733	1153	150
984	355984	183	1144	826
985	356167	100	1180	804
986	356267	117	1078	847
987	356384	416	1152	826
988	356800	499	1157	145
989	357299	133	1176	620
990	357433	216	1152	753
991	357649	200	1151	826
992	357849	150	1140	280
993	357999	2981	1159	135
994	360980	150	1043	654
995	361130	200	1133	807
996	361330	166	1178	854
997	361496	266	761	370
998	361763	134	594	370
999	361896	150	376	402
1000	362046	200	288	434
1001	362246	283	322	388
1002	362529	383	916	250
1003	362912	266	1069	275
1004	363179	1232	1160	129
1005	364411	250	934	216
1006	364661	450	876	523
1007	365111	183	1095	528
1008	365294	150	1159	573
1009	365444	616	1161	649
1010	366060	266	815	500
1011	366327	266	583	286
1012	366593	200	937	891
1013	366793	116	1124	860
1014	366910	250	1116	907
1015	367159	183	994	849
1016	367343	266	966	547
1017	367609	166	788	547
1018	367776	167	594	774
1019	367942	216	379	707
1020	368159	433	340	252
1021	368592	200	631	310
1022	368792	150	652	364
1023	369075	233	727	458
1024	369308	483	730	802
1025	369791	200	829	554
1026	369991	250	1004	567
1027	370241	250	916	557
1028	370491	333	838	543
1029	370824	433	783	528
1030	371257	283	877	608
1031	371540	250	1091	628
1032	371790	499	1158	640
1033	372289	166	1097	608
1034	372455	266	960	601
1035	372722	583	1117	630
1036	373305	200	1041	629
1037	373505	483	1137	633
1038	373988	483	1013	554
1039	374471	250	860	496
1040	374721	316	1048	529
1041	375037	150	1110	583
1042	375187	183	811	500
1043	375370	233	852	498
1044	380416	33	906	451
1045	380783	700	888	499
1046	381482	216	960	496
1047	381699	233	1088	356
1048	381932	466	1169	322
1049	382398	233	1130	322
1050	382632	166	1054	506
1051	382798	316	605	266
1052	383115	733	1142	885
1053	383847	100	1086	607
1054	383947	350	1103	357
1055	384297	133	1061	483
1056	384430	466	1082	815
1057	384897	233	1062	553
1058	385130	283	1093	377
1059	385413	350	1163	332
1060	385763	216	1171	800
1061	385979	166	1144	875
1062	386146	350	792	376
1063	386496	483	439	230
1064	386979	183	491	320
1065	387162	150	980	848
1066	387312	333	1114	878
1067	387645	100	1190	875
1068	388877	183	906	457
1069	389060	300	1068	404
1070	389360	250	1118	797
1071	389610	183	1103	859
1072	389793	266	1140	866
1073	390060	150	1176	475
1074	390210	200	1162	379
1075	390409	749	1167	326
1076	391159	350	944	410
1077	391509	316	760	501
1078	391825	316	863	480
1079	392141	150	933	479
1080	392291	183	1119	301
1081	392474	1232	1168	232
1082	393707	883	1178	805
1083	394589	217	1163	267
1084	394806	133	1170	191
1085	394939	233	625	150
1086	395172	250	1105	779
1087	395422	466	1061	882
1088	395888	550	1153	848
1089	396438	150	1009	756
1090	396588	533	969	488
1091	397121	183	1011	718
1092	397304	266	997	797
1093	397571	117	1089	589
1094	397687	266	1073	444
1095	397954	200	1174	632
1096	398154	250	1165	307
1097	398403	216	981	272
1098	398620	266	648	278
1099	398886	150	622	732
1100	399169	600	620	891
1101	399769	600	777	369
1102	400369	333	1098	299
1103	400702	999	1138	270
1104	401701	450	1014	272
1105	402151	483	849	492
1106	402634	150	946	499
1107	402784	183	1110	198
1108	402967	1083	1165	125
1109	404049	266	1117	235
1110	404316	566	1167	817
1111	404882	200	705	551
1112	405082	216	817	503
1113	405298	150	917	487
1114	405448	100	18	705
1115	406314	17	316	1459
1116	407364	217	561	300
1117	407580	283	456	317
1118	407863	233	500	261
1119	408096	133	637	508
1120	408230	333	912	354
1121	408563	350	1053	287
1122	408912	200	692	205
1123	409112	183	556	188
1124	409295	400	1066	106
1125	409695	400	1126	110
1126	410095	133	1076	621
1127	410228	150	1146	780
1128	410378	350	1163	817
1129	410728	266	1096	131
1130	410994	833	1162	112
1131	411943	200	1045	148
1132	412143	217	909	257
1133	412360	300	1001	637
1134	412660	333	797	537
1135	412993	300	846	524
1136	413292	183	944	457
1137	413476	183	1094	464
1138	413659	733	1149	409
1139	414392	383	1140	878
1140	414775	150	1122	830
1141	414925	166	1092	562
1142	415091	233	1111	504
1143	415324	233	1124	466
1144	415557	716	1171	436
1145	416274	250	1165	718
1146	416524	200	774	221
1147	416723	450	749	147
1148	417173	250	1026	305
1149	417423	283	1130	374
1150	417706	183	1116	491
1151	417889	533	1156	870
1152	418422	283	1109	829
1153	418705	416	1093	540
1154	419122	566	1125	490
1155	419688	183	198	988
1156	422935	116	1180	379
1157	423269	100	1185	796
1158	423368	117	1187	904
1159	423485	200	920	469
1160	423685	266	901	506
1161	423951	100	952	696
1162	424468	183	953	433
1163	424651	133	1131	222
1164	424784	200	1178	213
1165	424984	433	1159	163
1166	425417	167	1094	184
1167	425583	450	1052	193
1168	426033	450	1109	168
1169	426483	117	1198	610
1170	426599	350	1156	830
1171	426949	217	1153	786
1172	427166	516	1138	132
