Data properties:				
325	87599	316	416	471
326	87915	200	365	341
327	88115	366	280	214
328	88481	183	540	892
329	88665	233	418	955
330	88898	333	450	364
331	89231	333	408	457
332	89564	133	428	758
333	89697	333	434	931
334	90030	300	510	385
335	90330	416	661	472
336	90747	166	698	481
337	90913	583	741	991
338	91496	516	748	371
339	92012	216	843	310
340	92229	283	867	260
341	92512	366	861	987
342	92879	183	936	987
343	93062	183	1009	992
344	93245	350	989	236
345	93595	266	1075	308
346	93861	183	1142	390
347	94044	233	1192	438
348	94277	233	717	441
349	94511	133	566	398
350	94644	266	724	407
351	94910	266	1179	420
352	95310	183	1141	411
353	95493	350	1221	420
354	95843	283	741	383
355	96126	216	514	369
356	96343	167	421	393
357	96509	217	1050	1022
358	96726	200	1166	1005
359	96926	100	537	575
360	97425	266	545	234
361	97692	133	755	472
362	98641	283	323	323
363	98924	200	567	452
364	99124	217	419	502
365	99341	117	613	565
366	99457	200	608	613
367	99657	216	689	843
368	99874	217	595	675
369	100090	300	687	579
370	100390	183	707	494
371	100573	400	735	413
372	100973	183	600	574
373	101156	433	560	598
374	101589	266	681	569
375	101856	416	744	488
376	102272	183	732	877
377	102455	466	722	981
378	102922	183	777	524
379	103105	383	753	473
380	103488	450	886	498
381	103938	150	907	1163
382	104088	133	903	1001
383	104221	183	869	1015
384	104404	350	552	1046
385	104754	266	581	580
386	105020	266	831	480
387	105287	133	935	461
388	105420	400	990	241
389	105820	432	981	866
390	106252	316	1096	202
391	106568	400	1200	147
392	106968	283	1241	140
393	107518	83	1171	901
394	107601	450	1146	955
395	108051	233	1192	159
396	108284	250	1074	156
397	108534	133	562	344
398	108667	550	346	508
399	109217	216	545	526
400	109433	216	782	519
401	110066	83	500	1400
402	110149	150	502	1336
403	110299	183	606	1397
404	111182	200	603	348
405	111382	183	413	226
406	111565	183	191	99
407	111748	250	292	43
408	111998	216	530	208
409	112214	183	627	279
410	112398	267	606	822
411	112664	416	279	15
412	113080	550	407	126
413	113630	167	449	609
414	113797	516	414	967
415	114313	200	725	427
416	114513	200	661	345
417	114713	250	439	165
418	114962	216	236	93
419	115179	333	655	953
420	115512	283	757	997
421	115795	416	847	995
422	116212	266	835	408
423	116478	233	869	371
424	116711	100	942	348
425	116811	266	817	356
426	117078	150	754	356
427	117228	266	647	304
428	117494	100	681	324
429	117761	117	1091	803
430	117877	117	1137	544
431	117994	233	1045	449
432	118227	183	1025	399
433	118410	133	1127	520
434	118743	216	1173	600
435	118960	150	1094	562
436	119110	300	916	436
437	119409	216	1142	559
438	119626	383	1177	601
439	120009	217	1101	493
440	120225	433	1201	552
441	120659	383	1032	376
442	121042	333	1166	959
443	121375	166	931	956
444	121541	216	575	617
445	121758	133	-107	578
446	122840	150	390	445
447	122990	200	234	488
448	123190	200	313	492
449	123390	167	378	477
450	123557	250	589	539
451	123806	150	564	975
452	123956	300	347	982
453	124256	333	540	559
454	124589	300	685	975
455	124889	416	600	1035
456	125305	266	703	1002
457	125572	233	716	676
458	125805	250	699	619
459	126055	133	800	644
460	126188	383	766	1034
461	126571	216	845	980
462	126788	167	903	830
463	126954	183	923	493
464	127137	600	987	350
465	127737	233	1149	229
466	127970	183	1166	187
467	128153	400	1026	945
468	128553	167	1067	905
469	128720	150	1009	609
470	128870	266	994	375
471	129136	383	1187	189
472	129519	200	1212	104
473	129719	183	1246	33
474	129902	683	1274	-33
475	130585	233	1246	80
476	130818	366	1139	956
477	131185	350	1190	946
478	131534	683	1171	884
479	132217	200	1210	150
480	132417	216	1244	22
481	132634	316	1014	380
482	132950	183	791	514
483	134366	100	519	436
484	134466	433	246	304
485	134899	233	472	289
486	135132	267	366	992
487	135398	166	248	1010
488	135565	150	494	1012
489	135715	300	385	296
490	136014	183	282	252
491	136198	350	167	241
492	136547	233	290	960
493	136781	233	276	1023
494	137014	200	204	1025
495	137214	583	359	241
496	137797	533	427	289
497	138330	133	492	1081
498	138463	283	464	1031
499	138746	183	413	1027
500	138929	600	504	261
501	139529	200	536	223
502	139729	500	614	307
503	140228	150	642	370
504	140378	266	530	204
505	140645	150	385	212
506	140794	333	242	349
507	141128	216	642	455
508	141344	250	813	571
509	141594	233	869	619
510	141827	183	1018	540
511	142010	117	1055	462
512	142127	316	1097	263
513	142443	167	676	294
514	142610	216	1122	147
515	142826	516	1165	55
516	143343	483	1117	920
517	143826	216	1208	1113
518	144042	317	1169	1057
519	144359	133	710	624
520	145524	150	717	302
521	145674	200	637	421
522	145874	216	393	280
523	146091	200	196	224
524	146291	167	149	158
525	146457	267	586	415
526	146724	266	604	352
527	146990	200	826	407
528	147190	117	305	1050
529	147307	300	290	973
530	147607	283	418	991
531	147890	316	219	179
532	148206	183	385	221
533	148389	333	444	250
534	148722	366	490	325
535	149089	200	445	931
536	149289	217	447	1012
537	149505	266	563	1012
538	149772	433	624	303
539	150205	300	725	343
540	150504	217	392	261
541	150721	316	818	366
542	151037	350	925	491
543	151387	283	959	573
544	151670	200	559	362
545	151870	150	949	401
546	152020	250	292	246
547	152270	333	1133	500
548	152603	266	1032	590
549	152870	200	1051	542
550	153186	250	1178	495
551	153436	283	1216	531
552	153719	300	1100	508
553	154019	217	1085	898
554	154235	166	1099	966
555	154402	216	586	387
556	154618	166	402	284
557	154785	283	247	219
558	155068	166	832	348
559	155235	400	1080	513
560	155634	366	984	533
561	156001	100	854	499
562	156734	17	708	3
563	157050	83	722	1310
564	157133	100	679	1130
565	157233	216	626	517
566	157450	250	838	498
567	157699	283	594	486
568	157982	116	407	424
569	158316	383	260	572
570	158699	133	399	640
571	158832	500	461	974
572	159332	150	496	521
573	159482	233	528	495
574	159715	167	578	433
575	159881	383	714	354
576	160264	183	665	389
577	160448	167	639	417
578	160614	250	616	456
579	160864	167	670	391
580	161031	183	731	333
581	161214	316	759	946
582	161530	233	827	911
583	161763	283	866	131
584	162046	316	915	79
585	162363	183	879	779
586	162546	250	993	948
587	162796	266	1035	1012
588	163063	466	1040	210
589	163529	266	1137	182
590	163795	233	1204	162
591	164028	183	908	186
592	164212	167	927	851
593	164378	183	1012	891
594	164561	416	1065	976
595	164978	300	1106	218
596	165278	450	1188	172
597	165727	283	1020	172
598	166010	350	1076	177
599	166360	200	1171	165
600	166560	250	1216	154
601	166810	250	973	140
602	167060	233	1178	151
603	167293	233	913	154
604	167526	200	815	174
605	167726	383	1029	181
606	168607	17	-670	1463
607	168825	100	287	864
608	168925	283	659	498
609	169208	266	500	499
610	169475	233	416	507
611	170690	183	891	505
612	170873	300	552	473
613	171173	183	405	332
614	171357	216	905	462
615	171573	216	291	284
616	171956	183	171	129
617	172139	200	588	362
618	172339	183	740	432
619	172522	133	766	400
620	172656	250	332	250
621	172905	333	259	240
622	173238	200	391	277
623	173438	217	439	890
624	173655	183	404	996
625	173838	233	599	1013
626	174071	300	545	313
627	174371	266	388	267
628	174638	266	533	314
629	174904	200	587	364
630	175104	266	548	1028
631	175370	283	610	1018
632	175654	433	657	346
633	176087	366	718	371
634	176453	266	674	373
635	176720	200	770	389
636	176919	133	689	380
637	177053	300	814	372
638	177352	217	919	433
639	177569	200	879	405
640	177769	150	861	1062
641	177919	133	901	1058
642	178052	116	867	1047
643	178169	216	958	970
644	178385	300	949	452
645	178685	166	986	483
646	178851	150	1080	567
647	179001	217	1066	671
648	179218	233	1068	944
649	179451	250	1085	894
650	179851	183	1098	481
651	180034	583	1172	491
652	180617	183	1084	518
653	180800	217	1405	999
654	181017	200	1415	405
655	181216	183	1038	371
656	181400	350	819	487
657	181749	300	799	530
658	182049	200	-483	1024
659	183265	100	697	537
660	183365	100	697	617
661	184331	166	565	389
662	184497	183	762	167
663	184680	216	213	258
664	184896	366	848	189
665	185263	367	1112	161
666	185629	266	835	287
667	185896	233	1106	220
668	186129	234	655	403
669	186363	216	782	201
670	186579	200	704	528
671	186779	150	612	539
672	186929	316	765	123
673	187245	200	216	304
674	187445	466	724	1049
675	187911	166	734	218
676	188078	283	785	87
677	188361	183	1117	147
678	188544	266	1212	196
679	188811	100	1223	254
680	188911	266	1254	187
681	189177	266	728	262
682	189444	317	914	1076
683	189760	300	1138	1063
684	190060	233	487	1070
685	190293	133	674	433
686	190426	200	881	119
687	190626	133	1111	168
688	190759	316	263	275
689	191076	166	172	264
690	191242	183	447	405
691	191426	300	826	180
692	191725	250	742	182
693	191975	400	1232	222
694	192375	133	1327	1064
695	192975	83	-858	1168
696	193058	216	-916	1231
697	193274	333	1212	1364
698	193607	316	677	491
699	193924	150	763	516
700	194074	316	1013	348
701	194390	267	632	458
702	194657	283	766	517
703	194940	300	1322	408
704	195240	216	819	501
705	195456	283	708	530
706	195739	283	1689	665
707	196022	383	672	564
708	196406	216	524	545
709	196622	300	866	573
710	198204	133	646	573
711	198337	250	416	299
712	198587	266	227	502
713	198853	183	286	528
714	199037	117	336	670
715	199153	383	305	395
716	199536	183	218	516
717	199720	316	187	553
718	200036	300	360	319
719	200336	217	391	869
720	200552	333	221	474
721	200886	200	321	346
722	201085	483	559	267
723	201568	250	699	266
724	201818	316	555	270
725	202134	266	782	260
726	202401	266	889	311
727	202667	483	737	262
728	203150	250	610	270
729	203400	250	755	289
730	203650	166	799	294
731	203817	316	1028	324
732	204133	167	800	1067
733	204300	233	292	1032
734	204533	216	191	1006
735	204749	166	321	411
736	204916	333	329	345
737	205249	183	336	991
738	205432	183	533	1024
739	205615	383	768	1034
740	205999	266	673	1036
741	206265	200	964	1045
742	206465	283	968	343
743	206748	150	1026	327
744	206898	166	1120	217
745	207064	300	1230	106
746	207364	333	1196	953
747	207697	233	508	1343
748	207931	183	759	988
749	208114	300	1088	989
750	208413	250	2200	1594
751	208663	133	923	1139
752	209080	17	555	-756
753	209779	100	462	581
754	209879	216	415	254
755	210095	200	252	502
756	210295	266	279	184
757	210562	283	359	903
758	210845	216	308	863
759	211062	233	275	187
760	211295	200	268	86
761	211494	267	389	45
762	211761	183	549	95
763	211944	483	778	173
764	212427	200	598	129
765	212627	166	359	159
766	212794	167	283	169
767	212960	167	706	158
768	213127	300	971	217
769	213427	733	1221	269
770	214160	366	1152	1048
771	214526	216	855	1041
772	214742	200	478	1001
773	214942	350	631	112
774	215292	283	339	58
775	215808	250	238	437
776	216058	200	310	175
777	216258	200	589	141
778	216458	266	837	214
779	216724	250	275	342
780	216974	217	465	171
781	217191	300	689	167
782	217490	250	841	227
783	217740	250	1023	183
784	217990	200	973	192
785	218190	150	813	152
786	218340	233	1144	220
787	218573	216	375	67
788	218789	200	1212	214
789	218989	383	1246	249
790	219372	117	1224	285
791	219739	150	1119	1264
792	219889	183	1124	1078
793	220072	150	697	645
794	221204	133	552	415
795	221337	300	250	194
796	221637	383	1126	282
797	222020	183	1200	402
798	222204	366	241	200
799	222570	300	375	909
800	222870	150	651	932
801	223020	366	362	130
802	223386	250	311	229
803	223636	216	260	276
804	223853	266	707	561
805	224119	167	812	585
806	224286	283	856	958
807	224569	366	1110	305
808	224935	316	1224	363
809	225252	117	1112	345
810	225368	350	812	525
811	225718	233	471	346
812	225951	316	408	248
813	226267	383	257	196
814	226651	266	1111	253
815	227050	150	122	118
816	227200	233	181	157
817	227433	233	946	906
818	227667	166	1344	1026
819	227833	200	2098	1220
820	228033	333	955	271
821	228366	250	415	237
822	228616	200	492	215
823	228816	217	955	293
824	229032	183	800	529
825	229215	183	1151	1015
826	229399	316	1186	927
827	229715	200	1182	325
828	229915	383	754	893
829	230298	166	374	916
830	230464	316	234	896
831	230781	183	529	957
832	230964	600	873	947
833	232996	183	258	172
834	233179	266	181	86
835	233445	283	527	340
836	233729	183	345	124
837	233912	166	247	105
838	234078	133	376	551
839	234212	166	425	262
840	234378	350	269	104
841	234728	500	549	459
842	235228	200	608	536
843	235427	500	649	421
844	235927	250	662	885
845	236177	283	665	985
846	236460	250	658	348
847	236710	350	782	399
848	237060	233	850	446
849	237559	150	778	1112
850	237709	283	769	988
851	237992	316	831	355
852	238309	167	876	392
853	238475	433	996	361
854	238908	150	1126	1046
855	239058	133	1078	1005
856	239191	266	1048	973
857	239458	283	1026	287
858	239741	216	1117	254
859	239958	300	1200	259
860	240257	150	959	321
861	240407	317	420	192
862	240724	200	254	134
863	240923	100	409	178
864	241207	183	902	351
865	241390	167	843	411
866	241556	233	830	450
867	241789	183	594	355
868	241973	150	457	275
869	242123	150	300	174
870	243105	167	1074	775
871	243272	100	1197	910
872	244920	183	561	394
873	245104	266	559	430
874	245370	183	442	346
875	245553	283	220	420
876	245836	300	1086	364
877	246136	216	1180	446
878	246353	250	143	549
879	246602	166	210	469
880	246769	283	245	341
881	247052	183	557	327
882	247235	216	968	261
883	247452	133	1124	485
884	247585	183	1170	863
885	247768	200	1161	943
886	247968	383	400	899
887	248351	233	264	859
888	248584	150	472	254
889	248734	300	1002	195
890	249034	250	1085	263
891	249284	250	994	120
892	249534	266	419	272
893	249800	533	1157	410
894	250333	616	1220	607
895	251199	450	1206	569
896	251649	551	1206	623
897	252200	167	1196	914
898	252366	333	1196	961
899	252699	216	1210	600
900	252916	333	144	535
901	253249	316	201	506
902	253565	250	620	447
903	253815	216	551	347
904	254032	283	884	1009
905	254315	166	662	913
906	254481	266	1166	949
907	254748	233	344	873
908	254981	216	781	242
909	255197	267	1032	203
910	255681	33	-494	533
911	255897	150	-38	774
912	256047	100	-1136	1319
913	256330	17	-2182	1693
914	256580	17	-312	1182
915	256897	83	-456	1227
916	257130	83	-43	1251
917	257213	200	481	1452
918	257413	117	625	1671
919	258496	150	663	427
920	258645	233	783	501
921	258879	200	635	333
922	259378	84	249	475
923	259461	133	115	543
924	259594	184	382	406
925	259778	399	947	91
926	260327	166	177	509
927	260494	184	329	864
928	260678	249	732	857
929	260927	100	701	782
930	261976	83	491	440
931	262060	200	650	407
932	262259	183	865	365
933	262642	332	1028	105
934	263308	84	1008	896
935	263392	217	1045	910
936	263608	166	1109	167
937	263775	300	1151	-24
938	264075	500	1234	-33
939	264574	200	1220	880
940	264774	200	1166	861
941	264974	250	486	894
942	265224	200	322	904
943	265424	216	438	391
944	265640	300	663	340
945	265940	150	864	357
946	266090	283	1034	950
947	266373	300	1142	1023
948	266673	200	836	842
949	266873	316	1139	852
950	267189	300	817	848
951	267489	300	1017	886
952	267789	233	945	159
953	268022	316	1098	3
954	268339	283	1014	819
955	268622	250	1207	-22
956	268872	266	1261	-38
957	269571	83	-490	1210
958	269954	100	923	986
959	271054	166	678	404
960	271220	233	503	274
961	271453	200	656	150
962	271653	250	314	318
963	271903	183	253	424
964	272086	99	254	508
965	272186	100	254	435
966	272285	317	210	447
967	272602	183	355	329
968	272785	233	444	251
969	273018	217	625	172
970	273235	166	656	64
971	273401	233	729	-4
972	273635	300	849	204
973	273934	166	881	238
974	274101	233	605	267
975	274334	366	1022	326
976	274701	233	514	329
977	274934	383	389	312
978	275317	250	1108	328
979	275567	250	1210	356
980	275816	400	357	350
981	276216	283	316	361
982	276499	217	1054	221
983	276716	250	686	180
984	276966	200	761	112
985	277299	217	1061	223
986	277515	250	493	274
987	277765	200	666	174
988	277965	250	729	41
989	278215	167	666	26
990	278381	200	351	285
991	278581	266	942	246
992	278848	250	1070	303
993	279281	216	499	274
994	279497	167	395	293
995	279664	233	319	334
996	279897	466	281	381
997	280363	200	253	404
998	280563	200	375	304
999	280763	266	1024	214
1000	281030	566	1138	228
1001	281596	100	343	1238
1002	281696	117	51	1587
1003	283411	83	601	322
1004	283495	283	496	288
1005	283777	217	1142	124
1006	283994	217	338	263
1007	284211	183	289	309
1008	284394	200	552	425
1009	284594	200	675	479
1010	284794	266	529	561
1011	285060	200	994	240
1012	285260	216	1056	134
1013	285477	216	958	239
1014	285693	333	880	366
1015	286026	100	608	1024
1016	286126	266	546	936
1017	286393	233	301	934
1018	286626	250	482	935
1019	286876	183	409	675
1020	287059	300	405	597
1021	287359	183	512	910
1022	287542	167	415	963
1023	287708	133	224	966
1024	287842	283	154	147
1025	288125	350	106	108
1026	288474	150	212	329
1027	288624	267	350	484
1028	288891	250	452	578
1029	289141	283	492	617
1030	289424	117	528	787
1031	289540	433	564	904
1032	289973	383	665	400
1033	290356	216	806	371
1034	290573	233	840	457
1035	290806	416	868	920
1036	291223	250	760	971
1037	291622	316	1001	164
1038	291939	283	1083	17
1039	292222	366	1241	149
1040	292588	283	975	240
1041	292871	250	912	311
1042	293121	316	1017	141
1043	293438	266	1140	20
1044	293704	100	1051	44
1045	294271	67	452	1400
1046	295419	83	490	335
1047	295503	300	500	250
1048	295802	233	172	298
1049	296036	217	365	322
1050	296252	267	370	423
1051	296519	266	411	421
1052	296785	183	426	300
1053	296968	183	309	374
1054	297152	217	363	869
1055	297368	283	345	949
1056	297651	250	236	974
1057	297901	266	303	302
1058	298168	216	388	336
1059	298384	283	417	394
1060	298667	350	462	903
1061	299017	216	468	277
1062	299233	383	501	187
1063	299617	250	160	304
1064	299866	183	336	328
1065	300050	333	452	382
1066	300383	183	452	267
1067	300566	283	489	157
1068	300849	400	535	96
1069	301249	233	517	165
1070	301482	216	564	78
1071	301698	416	631	114
1072	302115	167	574	133
1073	302281	283	743	261
1074	302565	200	676	190
1075	302765	283	708	108
1076	303048	283	848	502
1077	303331	166	794	432
1078	303497	300	448	388
1079	303797	200	338	418
1080	304130	133	855	425
1081	304263	250	966	508
1082	304513	317	1098	540
1083	304830	250	959	527
1084	305080	366	397	527
1085	305446	133	1007	513
1086	305579	333	1037	479
1087	306345	33	-1483	1554
1088	306662	216	-400	739
1089	307078	117	-1139	63
1090	307195	249	-1098	56
1091	307444	117	-1210	192
1092	308843	133	478	449
1093	308976	250	768	490
1094	309226	200	511	310
1095	309426	233	206	299
1096	309659	150	147	354
1097	309809	316	384	199
1098	310125	183	489	179
1099	310309	233	605	282
1100	310542	400	666	345
1101	310942	216	803	383
1102	311158	200	837	349
1103	311358	183	661	342
1104	311541	183	152	491
1105	311724	233	166	409
1106	311958	250	192	320
1107	312207	416	290	265
1108	312624	366	251	259
1109	312990	250	442	210
1110	313240	283	608	296
1111	313523	167	669	291
1112	313690	216	751	489
1113	313906	183	957	553
1114	314089	216	1061	604
1115	314306	167	1106	595
1116	314473	300	1045	516
1117	314772	183	1114	578
1118	314956	366	1212	600
1119	315322	250	1165	917
1120	315572	167	487	908
1121	315738	300	266	866
1122	316038	183	338	285
1123	316221	250	617	274
1124	316471	150	901	375
1125	316621	233	1173	520
1126	316854	316	490	140
1127	317171	166	294	250
1128	317337	217	684	914
1129	317554	250	942	918
1130	317804	300	983	439
1131	318103	183	906	377
1132	318470	83	905	415
1133	318553	150	951	562
1134	318703	200	323	367
1135	318903	200	177	354
1136	319103	350	475	249
1137	320586	132	546	392
1138	320718	233	690	466
1139	320951	250	470	273
1140	321201	167	223	343
1141	321368	217	162	434
1142	321584	350	398	850
1143	321934	283	485	877
1144	322217	233	447	432
1145	322450	266	398	339
1146	322717	200	768	246
1147	322917	316	811	160
1148	323233	166	963	141
1149	323400	200	702	318
1150	323600	133	500	339
1151	323733	300	286	353
1152	324032	150	209	437
1153	324182	216	411	479
1154	324399	166	459	586
1155	324565	250	481	860
1156	324815	233	462	923
1157	325049	283	293	961
1158	325332	200	459	671
1159	325531	150	527	826
1160	325681	200	585	891
1161	325881	233	583	938
1162	326114	333	555	375
1163	326448	150	666	264
1164	326597	266	751	149
1165	326864	200	862	146
1166	327064	166	956	91
1167	327230	216	1193	217
1168	327447	266	1236	273
1169	327713	117	1080	251
1170	327830	283	662	315
1171	328113	283	317	302
1172	328396	150	201	390
1173	328546	283	917	307
1174	328829	200	786	267
1175	329029	216	650	251
1176	329245	350	578	320
1177	329595	650	906	127
1178	330245	217	1002	136
1179	330461	316	1048	193
1180	330894	283	1005	17
1181	331177	100	691	181
1182	332227	167	510	1424
1183	332393	300	801	1392
1184	332693	133	750	1385
1185	332827	100	754	1437
1186	333576	233	656	221
1187	333809	200	419	267
1188	334009	183	293	329
1189	334192	250	151	380
1190	334442	300	451	403
1191	334742	300	380	382
1192	335041	117	312	369
1193	335158	333	441	492
1194	335491	200	214	350
1195	335691	150	252	278
1196	335841	333	592	260
1197	336174	150	521	250
