Data properties:				
223	65855	250	840	222
224	66104	117	867	196
225	66221	316	1075	153
226	66537	200	935	211
227	66737	167	909	295
228	66904	283	671	345
229	67187	250	926	253
230	67437	350	1003	314
231	67786	250	1033	238
232	68036	283	821	196
233	68319	450	1081	126
234	68769	316	1112	97
235	69086	300	821	189
236	69385	250	1120	137
237	69635	100	1133	88
238	69735	217	1113	119
239	69952	200	806	217
240	70152	183	910	205
241	70335	533	1076	158
242	70868	250	783	449
243	71118	200	771	810
244	71318	133	373	531
245	71451	150	381	623
246	71601	166	564	496
247	71767	183	982	238
248	71950	200	1124	158
249	72150	117	739	432
250	72267	183	830	554
251	72450	300	789	556
252	72750	233	542	563
253	72983	250	783	593
254	73233	133	479	1785
255	73849	100	820	409
256	73949	483	868	498
257	74432	283	857	546
258	74715	216	877	485
259	74932	150	817	285
260	75082	166	1095	301
261	75248	166	1065	227
262	75415	233	627	219
263	75648	166	369	332
264	75814	200	388	369
265	76014	150	379	312
266	76164	167	650	269
267	76331	233	649	170
268	76564	250	815	439
269	76814	217	723	321
270	77030	216	997	291
271	77247	266	1068	213
272	77513	133	1028	201
273	77646	583	661	152
274	78229	516	507	267
275	78746	233	345	298
276	78979	150	602	320
277	79129	183	866	529
278	79312	200	1102	289
279	79512	166	1086	232
280	79678	266	1119	311
281	79945	283	1077	240
282	80228	300	1103	311
283	80528	266	842	426
284	80794	266	793	454
285	81060	233	1076	324
286	81293	100	1044	949
287	83258	117	807	809
288	83375	100	722	828
289	83475	300	983	862
290	84224	50	980	1008
291	84690	117	1101	383
292	84807	166	1109	333
293	84974	117	840	676
294	85090	150	838	634
295	85357	116	619	535
296	85473	183	461	545
297	85656	167	576	566
298	85823	500	657	528
299	86322	217	645	574
300	86539	183	547	1683
301	87189	250	684	546
302	87439	466	647	556
303	87905	250	833	536
304	88155	350	525	565
305	88504	250	834	531
306	88754	216	813	560
307	88971	117	614	516
308	89087	200	623	569
309	89287	283	692	577
310	89570	166	1016	562
311	89737	100	1099	646
312	89837	166	1088	600
313	90636	83	813	431
314	90719	150	1112	558
315	90869	534	1112	622
316	91404	233	922	438
317	91637	167	815	336
318	91803	200	476	249
319	92003	683	1117	643
320	92686	200	1104	958
321	92886	217	1092	922
322	93103	116	1119	510
323	93219	216	556	260
324	93435	466	465	144
325	93902	516	574	380
326	94418	316	565	433
327	94735	150	532	721
328	94885	150	526	761
329	95035	333	1015	568
330	95368	117	704	388
331	95484	100	708	304
332	95584	250	718	391
333	95834	183	692	503
334	96017	117	753	365
335	96134	100	729	446
336	96234	267	754	421
337	96617	483	982	536
338	97100	350	670	522
339	97450	200	976	575
340	97650	100	-557	-25
341	97750	100	-627	-136
342	98549	83	1173	544
343	98849	183	1104	620
344	99032	100	726	901
345	99132	100	761	901
346	99233	100	685	992
347	100098	183	836	508
348	100281	233	824	557
349	100515	117	547	451
350	100631	250	550	508
351	100881	249	490	309
352	101130	100	574	302
353	101646	117	882	526
354	101763	316	721	540
355	102079	150	1020	527
356	102229	183	1121	473
357	102412	150	1111	428
358	102562	166	518	272
359	103362	17	1035	434
360	103578	233	1095	450
361	103811	150	1028	893
362	105310	367	738	507
363	105677	116	694	555
364	105793	150	702	499
365	105943	383	683	531
366	106326	200	587	351
367	106526	266	567	212
368	106793	116	910	735
369	106909	117	894	667
370	107775	83	1014	494
371	107859	250	731	604
372	108108	133	828	547
373	108575	167	626	353
374	108741	300	985	873
375	109041	166	1083	899
376	110157	100	599	300
377	110257	349	570	351
378	110607	100	627	401
379	110873	266	790	544
380	111140	117	766	517
381	111256	117	702	544
382	111572	200	644	507
383	111772	550	524	537
384	112322	183	981	459
385	112505	150	1116	466
386	112655	366	1133	363
387	113022	100	1117	399
388	113122	200	848	360
389	113321	183	800	198
390	114087	17	1208	475
391	114487	17	1132	764
392	114720	116	1036	881
393	114837	117	1023	948
394	114954	216	1012	529
395	115170	233	1015	481
396	115403	250	829	328
397	115653	350	772	201
398	116003	182	743	130
399	116652	100	1065	447
400	116752	200	1115	427
401	116952	117	1131	370
402	117068	216	959	390
403	117285	150	842	316
404	117435	200	840	274
405	118084	100	771	137
406	118367	1149	1125	376
407	119516	450	1095	821
408	119966	283	1119	380
409	120249	166	1112	482
410	120416	133	1041	408
411	120549	183	1101	704
412	120732	100	1090	879
413	120832	200	1092	832
414	121032	250	1038	774
415	121282	217	780	740
416	121498	183	753	969
417	121681	267	957	989
418	121948	100	963	1035
419	123347	166	581	621
420	123514	183	1123	108
421	123697	250	1154	15
422	124096	117	670	497
423	124213	316	605	600
424	124529	217	734	626
425	124746	116	750	566
426	124862	133	589	601
427	124995	183	712	593
428	125179	134	681	635
429	125312	249	452	578
430	125562	100	419	514
431	125662	133	444	573
432	125795	149	584	561
433	125945	100	601	502
434	126045	117	553	627
435	126162	534	714	614
436	126696	150	627	412
437	126846	150	946	356
438	126995	367	1014	228
439	127362	500	691	357
440	127862	249	431	507
441	128211	83	661	282
442	128294	217	659	322
443	128511	167	1048	210
444	128678	433	1060	156
445	129111	250	759	239
446	129361	100	762	274
447	129461	217	849	270
448	129677	716	1077	188
449	130393	133	1057	220
450	130527	333	861	319
451	130860	649	1095	232
452	131509	117	1150	172
453	131625	133	1121	233
454	131758	167	1008	660
455	131925	283	963	306
456	132208	184	1048	891
457	132392	316	1097	926
458	132708	183	1160	238
459	132891	267	1076	185
460	133157	250	862	282
461	133640	150	739	303
462	133790	283	422	528
463	134373	100	796	366
464	134606	100	851	308
465	134706	317	481	516
466	135023	150	508	413
467	135173	200	441	454
468	135372	167	463	517
469	135539	116	576	706
470	135655	117	552	747
471	135772	100	985	446
472	135988	33	1078	130
473	136255	16	918	922
474	136505	233	1032	832
475	136739	166	729	429
476	137238	67	862	488
477	137838	100	658	188
478	137938	167	1032	554
479	138104	366	1087	564
480	138471	133	1028	571
481	138604	301	994	547
482	138904	216	832	515
483	139121	417	1064	558
484	139537	200	800	422
485	139737	183	712	250
486	139920	117	646	107
487	140786	116	959	968
488	140903	217	1076	914
489	141120	316	679	861
490	141436	166	1014	965
491	141819	466	938	528
492	142285	216	665	363
493	142501	233	646	220
494	143151	150	981	572
495	143301	200	815	466
496	143501	167	811	421
497	143667	100	719	318
498	143767	150	720	366
499	144583	150	657	166
500	144733	200	528	314
501	144933	316	984	591
502	145250	200	492	462
503	145450	167	316	298
504	145616	150	311	335
505	145766	300	1095	577
506	146066	116	1078	613
507	146182	583	1112	592
508	146999	117	1152	528
509	147115	150	803	517
510	147548	83	661	265
511	148298	83	557	662
512	148381	517	507	519
513	148897	133	544	440
514	149597	449	1123	119
515	150046	217	961	205
516	150263	100	768	272
517	150363	100	802	291
518	150463	100	1081	207
519	152362	100	530	317
520	152462	117	517	353
521	152578	150	1013	293
522	152728	133	1128	143
523	152861	150	1151	113
524	153011	183	1025	769
525	153195	183	1032	244
526	153794	17	796	349
527	153944	200	735	482
528	154377	83	678	422
529	155177	233	790	386
530	155410	616	437	458
531	156026	200	997	951
532	156226	150	1066	837
533	156376	100	993	917
534	156476	117	819	334
535	156592	133	814	226
536	157408	50	816	243
537	157925	16	724	344
538	158075	216	786	303
539	158291	333	1088	184
540	158624	183	1044	194
541	158808	200	655	392
542	159008	183	728	528
543	159191	350	817	539
544	159541	150	606	429
545	159690	166	1032	426
546	159857	183	1067	419
547	160040	400	1095	267
548	161139	183	1079	269
549	161323	149	1123	297
550	161471	100	1086	293
551	161571	167	1100	254
552	161738	217	1052	205
553	161954	300	1090	256
554	162254	183	1123	212
555	162537	83	1083	227
556	162620	433	1049	168
557	163603	117	957	252
558	163720	233	851	385
559	163953	184	573	401
560	164136	183	481	383
561	164319	100	978	505
562	165152	233	1129	249
563	165385	133	1106	219
564	165518	317	1123	253
565	169715	17	627	487
566	172846	150	847	589
567	172996	367	529	402
568	173363	217	888	202
569	173579	199	1186	-9
570	173779	217	671	545
571	173996	216	631	508
572	174745	100	562	523
573	175328	250	809	540
574	175578	316	542	517
575	175894	166	485	563
576	176060	117	476	526
577	176178	133	627	490
578	176311	633	641	552
579	176943	100	798	626
580	177044	100	866	617
581	177143	133	825	575
582	177277	100	840	539
583	177377	300	776	574
584	177676	117	751	488
585	178010	167	458	546
586	178176	150	447	452
587	178326	149	395	560
588	178476	633	808	551
589	179109	116	900	463
590	179225	100	969	369
591	179325	183	1091	540
592	180441	17	1082	542
593	182573	100	726	162
594	182673	166	909	975
595	182839	200	982	923
596	183323	183	590	364
597	187503	100	871	318
598	187603	150	906	328
599	187753	116	978	181
600	187869	217	965	250
601	190351	100	1058	206
602	190451	233	1110	130
603	191267	17	926	126
604	192399	133	858	265
605	192533	133	852	331
606	192666	117	842	288
607	192782	417	1007	250
608	193199	216	878	273
609	193415	100	771	315
610	193698	183	836	303
611	194181	184	968	201
612	194515	17	888	332
613	194681	83	953	249
614	194764	150	878	370
615	194914	199	1015	239
616	195264	116	1031	174
617	195380	167	1018	320
618	195547	133	985	337
619	195680	100	909	1064
620	195780	333	943	1021
621	196113	216	971	1055
622	196430	283	1044	941
623	198212	16	243	446
624	198345	150	265	524
625	198495	283	278	784
626	198895	33	648	745
627	199111	34	1018	870
628	199328	17	990	834
629	204091	133	1126	317
630	204224	467	1095	359
631	204691	216	1113	319
632	204907	133	1108	401
633	205041	183	1110	357
634	205224	216	1073	410
635	205440	300	987	450
636	205740	283	799	485
637	206023	367	787	402
638	206390	183	525	278
639	206572	317	457	248
640	208671	167	1055	366
641	208838	117	1136	363
642	208955	166	1093	407
643	209404	133	1123	343
644	213485	183	585	584
645	213668	200	560	632
646	213868	150	590	595
647	214018	133	951	614
648	218082	100	750	323
649	218182	199	1091	667
650	219198	16	1065	804
651	219364	167	1017	706
652	219531	100	987	756
653	219631	133	1068	631
654	219764	333	1023	592
655	220097	233	732	323
656	220330	166	776	314
657	220496	267	1098	714
658	220763	167	1044	916
659	220930	166	1105	931
660	221096	116	868	946
661	222012	16	1106	528
662	222912	183	801	428
663	223411	33	745	379
664	224410	17	827	480
665	224544	150	791	590
666	224694	183	1015	578
667	224877	216	1087	552
668	225094	183	1101	485
669	225277	217	863	473
670	225493	233	745	340
671	225726	849	1102	542
672	226576	100	1118	488
673	226676	233	1037	597
674	226908	300	1087	560
675	227208	217	1035	947
676	227426	200	1110	922
677	227625	233	790	406
678	227858	150	1068	656
679	228008	183	1108	516
680	228191	183	648	282
681	228374	166	643	141
682	228541	117	630	220
683	228658	216	949	400
684	228874	100	805	490
685	230556	300	599	289
686	231022	200	589	238
687	231222	100	577	291
688	231322	216	607	260
689	231538	167	905	710
690	231822	116	984	711
691	231938	300	769	900
692	232238	300	873	651
693	232538	100	799	723
694	232638	333	1006	667
695	232971	200	1026	583
696	233171	450	1001	644
697	233620	183	813	599
698	233803	100	921	447
699	233903	183	812	458
700	234087	150	794	500
701	234237	183	801	456
702	234420	267	765	467
703	234686	183	636	495
704	234869	167	765	556
705	235036	199	816	517
706	235235	167	952	395
707	235402	167	1088	318
708	235569	266	925	201
709	235835	149	865	225
710	235985	184	705	229
711	236168	200	602	337
712	236368	133	908	238
713	236501	133	895	297
714	236634	117	999	220
715	236751	167	972	245
716	236918	250	975	168
717	237168	217	1087	371
718	237385	450	1091	332
719	237834	200	795	254
720	238034	300	720	197
721	238334	133	965	175
722	238467	167	954	223
723	238634	100	1021	207
724	238734	117	971	237
725	238850	233	1000	192
726	248461	17	952	995
727	248711	117	908	476
728	248828	216	1110	455
729	257754	84	545	195
730	257837	233	484	148
731	258071	166	449	151
732	258237	100	575	226
733	258337	150	599	253
734	258487	199	848	236
735	258686	200	811	234
736	258887	133	826	188
737	259019	100	833	134
738	259120	433	812	193
739	259553	100	827	107
740	259653	583	825	182
741	260235	216	969	254
742	260452	117	959	312
743	260569	183	1022	266
744	260752	133	1123	358
745	260885	100	1065	369
746	260985	399	1103	398
747	261384	400	1023	288
748	261784	233	956	288
749	262183	200	1085	512
750	262383	117	1016	969
751	262500	200	1047	1023
752	262700	183	1004	1072
753	262883	183	1037	597
754	263067	283	1043	484
755	263450	100	879	489
756	263549	100	1017	462
757	263649	183	1093	436
758	264166	117	1080	341
759	264282	416	1102	458
760	264698	100	1057	464
761	265515	100	655	678
762	265615	117	659	549
763	265731	100	666	499
764	265831	116	595	531
765	265948	100	656	591
766	266947	100	1126	445
767	267047	150	1087	482
768	267196	150	789	514
769	267346	233	678	547
770	267580	183	821	558
771	267762	100	800	495
772	267863	200	820	545
773	268063	100	745	300
774	268162	284	1089	419
775	268446	100	1083	379
776	269528	16	1107	346
777	269761	17	989	398
778	274208	16	1053	368
779	278372	400	826	527
780	278772	199	1080	546
781	280121	167	954	552
782	280287	133	987	597
783	280421	116	1053	533
784	280537	366	1018	618
785	280903	133	1038	588
786	281037	367	964	556
787	281403	250	1018	570
788	281653	350	952	504
789	282003	116	949	588
790	282236	133	1029	715
791	282369	217	1045	579
792	282586	183	1093	515
793	282769	166	1000	620
794	282935	216	987	457
795	283152	200	874	599
796	283352	233	1014	650
797	283585	233	1098	579
798	283818	100	1006	532
799	283918	200	983	569
800	284118	583	1083	951
801	284701	300	962	956
802	285001	99	1139	879
803	285100	217	1078	929
804	285318	100	713	876
805	285417	183	769	883
806	285601	267	979	933
807	285867	300	662	885
808	286167	333	975	894
809	286500	249	1049	900
810	286749	266	861	883
811	287016	100	594	826
812	287266	466	538	946
813	287849	183	642	866
814	288032	333	535	969
815	288365	116	620	588
816	288598	183	698	339
817	288781	117	707	570
818	288898	316	758	511
819	289214	150	681	506
820	289364	133	721	439
821	289497	350	679	516
822	289847	450	1091	205
823	290297	150	1137	155
824	290930	33	1032	96
825	291113	17	1171	238
826	291396	166	1154	150
827	291563	200	1086	154
828	291763	333	1024	907
829	292096	167	1079	956
830	292395	417	979	290
831	292812	166	1040	230
832	292978	333	867	234
833	293311	266	980	276
834	293577	117	822	221
835	293694	266	855	197
836	293961	183	626	265
837	294144	300	461	358
838	294443	167	614	331
839	295476	17	1022	280
840	299091	100	628	402
841	299191	150	811	333
842	299591	233	970	307
843	299824	400	618	653
844	300224	183	573	485
845	300407	184	901	319
846	300590	300	1020	311
847	300890	500	866	273
848	301390	100	902	286
849	301490	100	882	223
850	301723	100	1128	146
851	301823	150	1123	220
852	301972	150	1098	835
853	302256	133	1143	846
854	302822	100	923	192
855	302922	250	921	826
856	303172	133	999	906
857	305786	100	975	191
858	305887	283	1123	249
859	310067	17	1141	396
860	310234	84	786	468
861	310317	249	737	538
862	310566	217	807	517
863	310783	366	808	562
864	311150	100	983	343
865	311250	366	1072	202
866	311616	350	837	369
867	311966	150	745	406
868	316163	150	1063	161
869	316312	150	706	359
870	316463	317	597	344
871	317079	83	752	335
872	317162	117	701	431
873	317279	249	911	427
874	317528	266	1040	218
875	317911	417	985	338
876	318328	317	839	935
877	318644	200	970	995
878	318844	116	764	1061
879	318961	200	862	1114
880	319160	117	755	1038
881	319277	166	844	965
882	319443	183	778	469
883	319627	249	804	662
884	320076	117	1119	201
885	322791	166	619	574
886	322957	183	581	601
887	323141	200	803	666
888	323341	133	850	591
889	323474	266	696	569
890	323740	133	1014	582
891	323874	100	1021	533
892	331135	17	577	170
893	331268	117	937	509
894	331385	283	983	445
895	331668	100	932	518
896	333384	100	707	387
897	333484	216	958	948
898	334266	134	699	506
899	334600	83	765	613
900	334683	233	851	584
901	334916	316	778	527
902	335232	133	551	1340
903	336448	84	686	421
904	336532	349	833	551
905	336881	183	526	594
906	337064	117	531	678
907	337181	150	563	645
908	337331	216	640	565
909	337547	117	673	690
910	337664	100	872	591
911	337764	217	823	603
912	337981	117	819	660
913	338097	250	856	606
914	338347	100	1004	679
915	339663	116	778	551
916	339779	250	662	554
917	340029	117	630	573
918	340146	116	647	497
919	340262	100	664	561
920	340362	100	664	502
921	340462	200	618	745
922	340662	166	669	579
923	340829	166	947	525
924	340995	233	1124	593
925	341228	100	1092	639
926	341445	133	759	343
927	341578	333	540	360
928	341911	133	892	467
929	342044	150	915	568
930	342194	183	1012	602
931	342378	333	1068	642
932	342711	300	1098	623
933	343010	117	882	491
934	343127	183	862	542
935	343310	150	1010	646
936	343460	350	1060	606
937	343810	150	1141	590
938	343960	133	1106	577
939	345275	217	944	682
940	345492	350	1009	683
941	345842	283	1009	719
942	346358	83	1086	938
943	346441	400	985	683
944	346841	216	916	1034
945	347057	284	955	1046
946	347341	133	946	666
947	347474	116	930	608
948	347590	166	961	635
949	347757	117	737	563
950	347874	100	785	547
951	347974	183	827	687
952	348156	117	877	721
953	348274	216	947	684
954	348673	133	635	498
955	348806	466	725	525
956	349273	166	1012	728
957	349439	216	691	893
958	349656	133	797	738
959	349789	183	1026	620
960	349972	333	615	908
961	350305	200	615	957
962	350505	116	688	890
963	350621	117	845	820
964	350971	83	777	542
965	351054	334	812	501
966	351388	300	666	497
967	351687	167	692	471
968	351854	350	822	550
969	352204	100	889	465
970	352304	150	889	522
971	352453	150	926	337
972	352603	200	1114	187
973	352803	466	1132	103
974	353270	150	1095	142
975	353420	199	1049	192
976	353619	200	1100	838
977	353819	200	1056	805
978	354019	100	1125	846
979	354119	150	1051	879
980	354269	166	1099	832
981	354435	167	1076	265
982	354602	216	1119	105
983	354819	233	583	310
984	355052	550	356	334
985	355768	116	1075	245
986	355884	667	1104	151
987	356551	183	1080	258
988	356734	100	1038	243
989	356834	300	892	376
990	357133	100	853	474
991	357233	183	894	338
992	357417	117	724	511
993	357533	150	682	542
994	357683	100	711	567
995	357783	183	600	386
996	357966	167	433	358
997	358133	266	1043	239
998	358399	334	1106	181
999	358732	116	1071	208
1000	358849	100	946	284
1001	358949	333	964	319
1002	359282	233	968	691
1003	359515	166	837	364
1004	359682	217	862	444
1005	359899	383	891	353
1006	360281	233	549	416
1007	360515	116	985	863
1008	360631	283	1029	868
1009	360914	217	1101	851
1010	361131	233	889	915
1011	361364	150	678	933
1012	363363	116	977	664
1013	363712	267	1068	664
1014	363979	150	1099	645
1015	364129	133	906	561
1016	364545	17	611	585
1017	365195	100	781	482
1018	365295	100	752	568
1019	365511	17	990	601
1020	368509	16	1102	925
1021	370874	333	1035	608
1022	371207	416	979	502
1023	374139	183	1045	355
1024	374322	266	1089	369
1025	374588	333	1117	323
1026	374922	300	779	430
1027	375221	267	631	403
1028	375488	199	887	400
1029	375687	149	1027	427
1030	375837	100	1055	388
1031	378053	100	482	190
1032	378153	133	456	321
1033	378286	183	1009	387
1034	378470	116	1046	418
1035	378586	167	1056	368
1036	378753	249	1128	345
1037	379002	217	1031	389
1038	379219	133	1091	396
1039	379352	383	1110	355
1040	379735	133	1039	839
1041	379868	899	1067	915
1042	380768	250	1010	913
1043	381018	216	928	971
1044	381234	133	922	649
1045	381367	150	891	469
1046	381517	150	973	901
1047	381667	117	1057	821
1048	381784	133	969	895
1049	381917	133	1009	879
1050	382050	300	1065	371
1051	382350	100	1084	322
1052	382450	100	992	470
1053	391377	84	1002	918
1054	391611	17	1006	917
1055	398089	17	1019	902
1056	398522	50	1096	901
1057	399222	17	1093	49
1058	399372	283	1053	198
1059	401204	17	424	1025
1060	404185	100	437	347
1061	404285	116	471	276
1062	404401	150	1101	192
1063	404551	250	1111	158
1064	404801	800	1132	111
1065	405601	267	1103	133
1066	405867	249	752	548
1067	406117	150	842	480
1068	406466	400	514	511
1069	406866	100	676	527
1070	406966	283	785	543
1071	407250	100	650	504
1072	407766	167	655	551
1073	407932	516	547	542
1074	408448	183	743	604
1075	408632	100	743	567
1076	408731	783	686	612
1077	409514	350	554	565
1078	409864	100	601	533
1079	409964	300	566	574
1080	410264	133	603	635
1081	410514	117	767	564
1082	410630	166	777	616
1083	410913	383	802	561
1084	411296	116	779	588
1085	411413	333	666	578
1086	411746	217	705	552
1087	411963	117	709	591
1088	412079	167	956	582
1089	412246	183	1140	441
1090	415843	133	1110	534
1091	416127	983	1125	424
1092	417109	233	1079	493
1093	417342	217	1059	915
1094	417559	233	1052	880
1095	417792	233	1063	454
1096	418025	100	1080	415
1097	418125	349	1128	419
1098	418475	217	1054	489
1099	418691	150	1090	404
1100	418841	366	1067	467
1101	420690	716	1010	544
1102	421405	350	934	575
1103	421756	266	987	534
1104	422022	133	934	543
1105	422155	233	641	641
1106	422388	100	730	590
1107	422488	216	601	576
1108	422705	167	519	537
1109	422871	583	694	577
1110	423454	233	693	521
1111	423687	550	664	556
1112	424237	133	934	334
1113	424370	200	1110	193
1114	424570	117	1089	131
1115	425603	117	1134	199
1116	425952	133	958	313
1117	426086	150	1053	255
1118	427618	17	1057	955
1119	427751	266	1051	898
1120	428017	284	1088	892
1121	428301	333	1102	311
1122	428634	350	1099	263
1123	428984	100	1137	253
1124	429084	133	1116	282
1125	429617	16	796	215
1126	430050	150	1029	273
1127	430200	433	759	364
1128	430633	166	659	478
1129	432382	83	545	337
1130	432465	233	450	341
1131	434613	284	773	580
1132	434897	100	633	658
1133	434997	249	738	515
1134	435346	550	808	546
1135	436396	217	822	610
1136	436795	84	854	456
1137	436879	150	840	564
1138	437029	183	839	481
1139	437212	250	758	618
1140	437462	199	814	602
1141	437661	250	835	473
1142	437912	133	805	528
1143	438045	100	621	538
1144	438145	116	604	487
1145	438261	217	712	536
1146	438478	400	822	501
1147	438877	183	711	518
1148	439061	449	621	515
1149	439510	184	552	505
1150	439694	150	817	512
1151	439977	50	778	541
1152	440143	17	830	644
1153	441143	83	805	404
1154	441226	116	1148	190
1155	441343	350	1125	219
1156	443041	17	907	111
1157	443808	100	1126	180
1158	443907	150	1114	220
1159	444057	150	965	188
1160	444207	116	937	210
1161	444324	283	1126	188
1162	444607	166	1109	227
1163	444774	316	681	499
1164	445090	300	688	341
1165	445390	167	695	273
1166	445556	266	695	322
1167	446706	16	590	1226
1168	446822	183	625	1277
1169	447455	133	986	286
1170	447738	200	958	266
1171	447938	116	1122	116
1172	448054	167	1112	49
1173	448388	50	1044	96
1174	448554	150	947	338
1175	448705	216	946	283
1176	448921	183	1082	113
1177	449221	400	972	295
1178	449620	117	1015	264
1179	449737	116	996	298
1180	449853	250	809	281
1181	450104	133	809	245
1182	450237	333	921	343
1183	450570	249	515	489
1184	450819	167	569	429
1185	450986	183	566	469
1186	451169	100	513	595
1187	451270	200	636	574
1188	451469	149	836	505
1189	451619	117	854	457
1190	451736	133	852	513
1191	451869	183	775	493
1192	452052	300	726	533
1193	452352	150	870	488
1194	452502	150	1021	279
1195	452652	100	1241	8
1196	452752	150	1206	72
