Data properties:

Recording date: 2021/9/22
Recording time: 18:39:26:000 (corresponds to time 0)
Study: Test3
Subject: P12
Recording: Rec 08
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
120	34510	400	485	459	
121	34910	183	767	897	
122	35093	183	512	822	
123	35276	216	964	881	
124	35493	200	514	723	
125	35692	300	514	307	
126	35992	233	544	401	
127	36225	217	552	827	
128	36442	200	550	729	
129	36642	300	570	233	
130	36941	300	1074	208	
131	37241	366	1124	238	
132	37608	650	1122	926	
133	38257	283	1146	240	
134	38540	366	871	141	
135	38907	183	962	175	
136	39090	300	1118	267	
137	39390	266	1162	259	
138	39656	266	921	217	
139	39923	232	954	190	
140	40155	350	1056	940	
141	40505	166	1139	952	
142	40672	300	556	876	
143	40972	117	580	822	
144	41088	300	1104	954	
145	41388	383	878	915	
146	41771	383	1125	945	
147	42370	133	319	228	
148	42504	250	330	365	
149	42753	533	263	921	
150	43287	250	676	437	
151	43536	283	769	152	
152	43819	200	530	230	
153	44019	266	1061	275	
154	44286	333	1117	394	
155	44619	233	1075	870	
156	44852	283	1064	786	
157	45135	250	1148	935	
158	45385	300	1193	894	
159	45818	83	1183	412	
160	45901	233	1131	443	
161	46135	316	722	390	
162	46451	233	550	304	
163	46684	266	582	267	
164	46951	150	714	377	
165	47100	333	789	416	
166	47434	316	837	883	
167	47750	283	1063	908	
168	48033	366	1152	929	
169	48400	283	1079	915	
170	48683	200	1020	425	
171	48883	250	1077	317	
172	49132	167	1112	374	
173	49482	100	1078	854	
174	49582	133	1043	868	
175	49715	266	1017	906	
176	49982	216	1029	429	
177	50198	200	1099	248	
178	50398	250	1113	406	
179	50648	166	1131	445	
180	50814	250	737	408	
181	51197	183	975	442	
182	51381	250	1186	452	
183	51631	566	1128	450	
184	52197	266	840	453	
185	52613	83	1158	968	
186	52696	150	1140	886	
187	52846	316	1147	940	
188	53163	433	851	475	
189	53596	200	460	287	
190	53796	383	700	490	
191	54179	200	645	295	
192	54562	83	1067	356	
193	54645	166	1146	374	
194	54812	150	1069	461	
195	54961	217	860	435	
196	55178	283	710	470	
197	55461	333	959	490	
198	55794	250	1049	950	
199	56044	233	1158	855	
200	56277	233	1163	796	
201	56510	350	1145	350	
202	56860	183	1141	437	
203	57043	200	1163	316	
204	57243	267	1209	848	
205	57510	416	1155	853	
206	57926	233	1138	779	
207	58343	133	928	261	
208	58476	266	466	209	
209	58742	233	295	220	
210	58975	416	500	897	
211	59392	200	1088	848	
212	59741	283	323	170	
213	60024	250	477	135	
214	60275	400	1158	305	
215	60674	266	609	165	
216	60941	350	1168	318	
217	61440	133	351	197	
218	61574	117	376	231	
219	61690	216	499	195	
220	61907	333	935	382	
221	62240	333	689	379	
222	62757	133	836	264	
223	62889	133	406	186	
224	63023	150	405	140	
225	63173	383	786	411	
226	63556	283	899	898	
227	63839	266	704	406	
228	64105	216	352	183	
229	64322	117	698	448	
230	64438	150	693	513	
231	64588	316	845	234	
232	64905	383	1103	234	
233	65288	266	1187	907	
234	65554	233	1004	925	
235	65788	167	641	810	
236	65954	166	1115	414	
237	66121	300	1143	248	
238	66420	150	863	223	
239	66804	116	905	1013	
240	66920	217	695	870	
241	67137	366	1069	888	
242	67503	483	1146	915	
243	67986	166	843	889	
244	68153	366	984	933	
245	68669	233	776	210	
246	68902	749	1133	259	
247	69651	366	931	244	
248	70018	150	1090	241	
249	70168	300	794	276	
250	70468	117	820	334	
251	70584	183	405	488	
252	70767	316	302	845	
253	71317	17	1101	831	
254	71450	100	1100	896	
255	71550	250	346	825	
256	71800	300	1075	881	
257	72100	433	1140	905	
258	72683	400	1136	234	
259	73082	200	1033	224	
260	73282	300	467	356	
261	73582	117	368	421	
262	73699	150	366	473	
263	73849	117	960	247	
264	73965	183	976	190	
265	74148	250	1135	219	
266	74548	150	632	160	
267	74698	200	343	467	
268	74898	150	703	547	
269	75214	283	797	275	
270	75497	167	464	335	
271	75664	100	464	372	
272	75981	83	340	277	
273	76064	216	411	445	
274	76280	217	467	879	
275	76497	166	447	803	
276	76663	250	461	742	
277	76913	167	251	251	
278	77080	183	457	305	
279	77263	216	870	323	
280	77479	100	844	355	
281	77579	166	985	290	
282	77746	167	1094	414	
283	77912	150	1083	463	
284	78062	416	1047	917	
285	78479	300	1074	352	
286	78779	300	1083	446	
287	79078	266	508	455	
288	79345	117	756	481	
289	79461	267	1165	967	
290	79728	166	1152	924	
291	79895	250	788	893	
292	80144	233	424	844	
293	80377	266	461	799	
294	80644	283	428	484	
295	80927	166	393	360	
296	81094	217	433	536	
297	81310	216	464	705	
298	81527	116	470	318	
299	81643	100	467	265	
300	81743	283	479	320	
301	82026	300	807	312	
302	82326	150	698	413	
303	82476	134	700	333	
304	82610	266	511	330	
305	82876	150	571	333	
306	83175	300	813	870	
307	83475	250	1142	912	
308	83942	316	958	344	
309	84258	366	574	314	
310	84624	250	1007	120	
311	84874	316	1234	-1	
312	85191	350	685	350	
313	85540	167	768	503	
314	85707	233	493	486	
315	85940	183	650	270	
316	86123	216	1063	266	
317	86340	183	1150	165	
318	86523	300	1071	225	
319	86823	433	1083	891	
320	87256	233	948	779	
321	87489	300	1059	187	
322	87789	300	1140	215	
323	88089	716	1143	886	
324	88805	266	752	893	
325	89071	217	705	828	
326	89288	266	677	458	
327	89554	200	825	389	
328	89754	233	889	454	
329	89987	500	732	851	
330	90487	383	1108	909	
331	90870	350	291	920	
332	91220	216	507	930	
333	91436	283	452	557	
334	91720	266	593	603	
335	91986	183	509	545	
336	92169	150	782	490	
337	92536	216	938	458	
338	92752	216	1032	231	
339	92969	250	1105	242	
340	93218	200	1175	208	
341	93418	233	1121	795	
342	93652	100	1131	889	
343	93752	150	1166	867	
344	93901	183	947	842	
345	94085	183	1178	899	
346	94268	300	1110	223	
347	94568	283	1100	175	
348	94851	116	1073	147	
349	95967	266	723	486	
350	96366	200	959	73	
351	96566	216	1228	2	
352	96783	250	566	577	
353	97033	200	537	495	
354	97232	300	717	479	
355	97532	233	579	255	
356	97765	483	316	127	
357	98248	216	676	267	
358	98465	217	964	337	
359	98681	200	1106	536	
360	98881	383	1118	611	
361	99264	217	1077	868	
362	99481	200	1161	841	
363	99681	267	580	743	
364	99947	250	122	833	
365	100197	266	243	891	
366	100463	150	703	800	
367	100613	216	608	747	
368	100830	550	617	308	
369	101380	183	1026	366	
370	101563	183	948	371	
371	101980	100	963	919	
372	102079	433	921	837	
373	102512	266	908	305	
374	102779	350	954	330	
375	103128	216	979	440	
376	103345	183	1228	568	
377	103528	200	1094	537	
378	103728	183	961	734	
379	103911	233	946	875	
380	104144	250	1195	807	
381	104394	616	1155	557	
382	105010	266	1154	516	
383	105277	100	952	355	
384	105377	283	911	377	
385	105660	266	979	848	
386	105926	167	923	843	
387	106093	233	1072	908	
388	106326	150	1131	875	
389	106476	266	691	873	
390	106742	233	846	875	
391	106976	100	357	632	
392	107075	216	189	909	
393	107292	400	264	854	
394	107975	166	842	201	
395	108141	266	1146	59	
396	108674	133	738	344	
397	109091	150	795	411	
398	109240	267	532	522	
399	109507	266	746	527	
400	109773	216	1034	309	
401	109990	233	1148	141	
402	110223	183	1176	100	
403	110406	233	1175	802	
404	110640	283	1189	765	
405	110922	133	1108	789	
406	111056	283	590	557	
407	111339	333	372	489	
408	111672	250	216	480	
409	111922	433	426	919	
410	112355	350	948	838	
411	112705	250	1142	811	
412	113088	183	849	413	
413	113271	433	1003	351	
414	113704	283	1081	839	
415	113987	416	895	797	
416	114403	183	921	756	
417	114587	266	926	360	
418	114853	400	968	390	
419	115253	233	852	524	
420	115486	333	1101	276	
421	115819	250	1141	141	
422	116069	366	1167	94	
423	116635	183	960	227	
424	117301	266	1203	174	
425	117568	400	1041	142	
426	117968	316	495	39	
427	118284	549	1062	242	
428	118834	400	631	191	
429	119233	600	937	289	
430	119833	116	688	544	
431	119949	150	704	506	
432	120099	316	732	212	
433	120416	200	431	304	
434	120616	133	306	235	
435	120749	217	394	209	
436	120965	283	1081	285	
437	121248	100	1034	235	
438	121348	133	1036	270	
439	121482	200	1061	199	
440	121681	233	1063	562	
441	121915	166	1054	467	
442	122081	100	1103	838	
443	122181	116	1129	794	
444	122298	416	1076	728	
445	122714	150	1070	152	
446	122864	133	1038	180	
447	122997	566	1144	198	
448	123563	416	1187	909	
449	123980	216	1133	919	
450	124196	117	1032	853	
451	124313	116	1042	766	
452	124430	200	823	420	
453	124629	133	1016	437	
454	124763	150	995	479	
455	124913	150	1063	221	
456	125062	133	1060	172	
457	125196	200	1146	197	
458	125395	133	1129	229	
459	125529	150	1077	161	
460	125679	416	1014	218	
461	126212	84	1033	248	
462	126295	299	1042	458	
463	127544	100	880	598	
464	127794	233	907	944	
465	128027	300	1055	836	
466	128327	233	1058	746	
467	128760	166	1121	203	
468	128926	300	1164	161	
469	129226	383	1122	135	
470	129876	100	637	171	
471	129976	400	433	306	
472	130375	283	619	560	
473	130658	133	665	454	
474	130792	167	705	454	
475	130958	216	567	352	
476	131175	283	285	200	
477	131458	200	502	279	
478	131658	233	855	414	
479	131891	200	752	408	
480	132091	333	1045	484	
481	132424	183	1009	530	
482	132607	266	955	573	
483	132873	766	1026	787	
484	133640	233	1035	482	
485	133873	100	1007	522	
486	133973	150	1004	487	
487	134123	633	1035	786	
488	134939	83	1156	491	
489	135022	200	1150	536	
490	135222	466	1135	917	
491	136104	100	1162	472	
492	136204	267	1018	557	
493	136471	433	957	905	
494	136904	266	1006	918	
495	137170	216	1231	898	
496	137387	283	1180	905	
497	137670	316	1114	496	
498	138220	100	597	364	
499	138320	216	822	482	
500	138536	266	848	447	
501	138803	117	951	564	
502	138919	133	991	551	
503	139052	167	1007	857	
504	139219	117	975	872	
505	139336	383	870	916	
506	139719	216	326	884	
507	139935	133	233	172	
508	140068	266	229	134	
509	140335	316	284	256	
510	140651	350	171	149	
511	141184	133	984	286	
512	141317	366	579	501	
513	141684	333	676	269	
514	142017	250	898	244	
515	142267	250	1125	262	
516	142517	217	1084	249	
517	142733	200	1169	283	
518	142933	233	1093	881	
519	143166	133	818	829	
520	143299	117	845	801	
521	143416	200	835	766	
522	143616	266	831	192	
523	143882	333	874	159	
524	144215	450	860	841	
525	144665	183	916	732	
526	144848	316	942	213	
527	145165	183	1026	250	
528	145348	416	1069	318	
529	145764	100	1146	422	
530	146680	267	1099	954	
531	146947	133	1218	317	
532	147080	100	1173	294	
533	147180	183	1136	264	
534	147363	117	1140	220	
535	147480	300	1091	260	
536	147779	400	1103	913	
537	148179	450	1137	932	
538	148629	100	966	920	
539	148946	217	1019	950	
540	149162	183	396	687	
541	149345	267	440	542	
542	149612	150	568	553	
543	149761	466	507	863	
544	150378	117	1104	220	
545	150495	466	1133	265	
546	150960	100	1196	276	
547	151361	83	1061	889	
548	151443	283	874	803	
549	151727	183	884	764	
550	152443	117	725	447	
551	152560	249	400	263	
552	152809	250	205	119	
553	153059	283	669	363	
554	153342	250	546	362	
555	153592	233	850	434	
556	153825	366	985	577	
557	154192	217	1031	874	
558	154408	183	1062	800	
559	154591	266	1058	755	
560	154858	350	1053	485	
561	155208	316	1139	538	
562	155524	433	1075	895	
563	155957	150	1091	754	
564	156107	183	1068	784	
565	156290	250	1076	495	
566	156540	266	1143	497	
567	156806	416	1083	501	
568	157223	233	1123	647	
569	157456	100	1126	748	
570	157939	116	1109	968	
571	158955	149	262	863	
572	159305	150	329	275	
573	159455	117	743	410	
574	159687	150	728	417	
575	159837	233	664	371	
576	160071	250	999	500	
577	160320	133	1140	494	
578	160454	233	1104	534	
579	160687	266	830	447	
580	160953	383	1111	891	
581	161953	117	1043	790	
582	162269	117	1062	449	
583	162386	266	1041	518	
584	162652	516	689	507	
585	163168	200	722	253	
586	163535	100	707	152	
587	163635	216	189	235	
588	163851	167	266	287	
589	164018	233	434	436	
590	164251	450	689	438	
591	164701	183	715	820	
592	164884	266	729	756	
593	165150	133	708	139	
594	165284	183	713	98	
595	165467	283	703	171	
596	165750	233	687	570	
597	165983	117	688	809	
598	166100	133	730	811	
599	166233	216	719	750	
600	166449	217	688	770	
601	166666	333	702	188	
602	166999	233	881	117	
603	167232	183	1026	183	
604	167415	266	1143	266	
605	167682	216	1070	270	
606	167898	350	218	218	
607	168248	183	983	884	
608	168431	166	971	932	
609	168598	266	310	905	
610	168864	167	132	1002	
611	169148	33	1164	1030	
612	169348	183	1231	1121	
613	169531	150	1241	1064	
614	169797	200	1157	248	
615	169997	266	1098	293	
616	170263	233	451	387	
617	170496	266	335	411	
618	170763	316	597	479	
619	171079	150	693	482	
620	171229	100	781	899	
621	171329	116	756	874	
622	171446	250	715	781	
623	171696	250	1105	206	
624	171946	266	768	172	
625	172212	283	1105	272	
626	172495	283	1135	293	
627	172778	383	1161	242	
628	173411	266	617	495	
629	173678	233	705	276	
630	173911	150	1106	206	
631	174061	250	1172	224	
632	174310	117	1181	801	
633	174427	167	1149	840	
634	174594	183	1134	805	
635	174777	183	296	819	
636	174960	200	334	793	
637	175160	266	325	391	
638	175426	100	351	324	
639	175526	217	321	768	
640	175743	133	313	874	
641	175876	100	315	839	
642	175976	151	335	887	
643	176127	116	639	972	
644	176444	267	992	970	
645	176710	249	1101	910	
646	176960	100	1185	697	
647	177060	150	1144	706	
648	177210	166	1055	265	
649	177376	166	1110	240	
650	177543	183	1138	261	
651	177726	333	1122	806	
652	178059	316	1035	915	
653	178375	200	998	898	
654	178575	250	1026	396	
655	178825	233	1010	327	
656	179058	150	971	363	
657	179208	316	1056	313	
658	179525	266	1128	230	
659	179791	533	1151	135	
660	180474	300	1145	129	
661	181124	83	1156	138	
662	181207	266	1167	193	
663	181473	266	1131	186	
664	181873	283	1172	165	
665	182156	233	1125	134	
666	182789	83	1214	260	
667	182872	133	1313	262	
668	183006	283	1313	227	
669	183289	283	668	426	
670	183572	133	1047	380	
671	183705	100	1085	302	
672	183805	200	793	582	
673	184005	366	899	300	
674	184371	100	1172	346	
675	184471	250	1048	298	
676	184721	300	1172	385	
677	185021	466	1127	366	
678	185687	200	1164	383	
679	185887	499	1101	967	
680	186386	150	1152	943	
681	186536	216	1100	280	
682	186752	166	1172	327	
683	186919	100	1121	496	
684	187419	150	233	522	
685	187569	216	263	376	
686	187785	216	717	351	
687	188001	117	874	372	
688	188118	100	886	409	
689	188667	266	305	887	
690	188934	283	322	761	
691	189217	183	284	582	
692	189400	166	309	425	
693	189700	166	833	216	
694	189866	250	954	292	
695	190116	200	1051	1030	
696	190316	134	1032	931	
697	190450	216	1029	969	
698	190799	250	363	881	
699	191049	133	323	891	
700	191316	183	1149	275	
701	191498	200	1132	388	
702	191698	316	319	250	
703	192015	183	340	294	
704	192198	117	752	365	
705	192314	150	745	328	
706	192464	283	263	542	
707	192747	150	293	827	
708	192897	200	323	760	
709	193097	233	274	513	
710	193330	216	1005	393	
711	193547	483	1122	392	
712	194030	183	894	305	
713	194463	133	622	493	
714	194596	283	416	519	
715	194879	183	636	282	
716	195062	233	1057	361	
717	195295	267	1165	422	
718	195562	300	1174	869	
719	195862	250	1056	799	
720	196112	384	1111	356	
721	196496	350	382	340	
722	196845	233	429	847	
723	197079	316	1045	845	
724	197395	150	1172	814	
725	197762	116	434	235	
726	197878	217	424	283	
727	198095	250	528	482	
728	198344	466	782	585	
729	199011	17	1005	824	
730	199194	100	1230	834	
731	200044	16	732	765	
732	200260	183	1107	460	
733	200443	183	1081	523	
734	200843	84	726	424	
735	200926	100	849	477	
736	201026	483	1077	342	
737	201509	233	729	463	
738	201742	333	789	540	
739	202292	166	735	450	
740	202458	233	401	249	
741	202691	283	484	251	
742	202975	216	502	336	
743	203191	366	1086	904	
744	203558	300	342	816	
745	203857	150	899	480	
746	204007	133	903	425	
747	204140	283	399	252	
748	204424	233	996	215	
749	204657	283	1120	327	
750	204940	300	583	505	
751	205240	283	868	317	
752	205523	266	609	412	
753	205789	200	714	415	
754	205989	200	658	874	
755	206189	133	670	720	
756	206322	150	693	808	
757	206472	150	702	859	
758	206622	233	691	741	
759	206855	250	698	377	
760	207105	216	809	424	
761	207322	100	840	473	
762	207422	116	878	473	
763	207538	466	1127	335	
764	208005	283	1141	927	
765	208288	183	1095	910	
766	208471	316	834	387	
767	208787	167	720	365	
768	208954	233	1154	343	
769	209187	317	1204	830	
770	209504	200	1172	874	
771	209704	216	689	892	
772	209920	150	707	853	
773	210070	100	714	897	
774	210170	183	710	842	
775	210637	166	662	282	
776	210803	216	629	365	
777	211019	233	604	547	
778	211252	117	609	803	
779	211369	399	671	792	
780	211769	750	633	412	
781	212518	600	656	358	
782	213118	466	1049	364	
783	213584	183	1166	368	
784	214017	200	1129	342	
785	214217	233	1160	386	
786	214450	167	1170	863	
787	214617	100	1141	905	
788	214900	133	819	270	
789	215033	250	343	231	
790	215283	233	810	427	
791	215516	333	623	507	
792	215849	283	865	270	
793	216132	166	950	167	
794	216299	150	1146	487	
795	216449	117	1138	566	
796	216566	350	1129	904	
797	216915	300	430	825	
798	217215	166	738	621	
799	217582	133	846	402	
800	217715	233	505	411	
801	217948	416	190	613	
802	218547	83	1141	329	
803	218631	217	1103	358	
804	218847	100	1037	412	
805	218947	100	1115	458	
806	219047	266	1107	515	
807	219314	316	1151	924	
808	219630	433	975	865	
809	220063	150	1098	557	
810	220496	183	578	239	
811	220679	350	795	221	
812	221029	150	747	190	
813	221179	249	1025	314	
814	221428	117	1109	450	
815	221545	200	1106	415	
816	221945	133	954	158	
817	222078	233	948	122	
818	222311	366	528	302	
819	222678	183	753	368	
820	222861	333	757	276	
821	223527	117	1006	50	
822	223644	616	880	215	
823	224376	350	719	220	
824	224726	266	999	176	
825	224993	317	800	212	
826	225309	316	578	402	
827	225625	416	811	411	
828	226042	216	608	567	
829	226258	250	742	267	
830	226508	150	907	273	
831	226658	366	1088	138	
832	227024	233	1169	737	
833	227258	217	1102	825	
834	227474	216	666	735	
835	227691	283	316	553	
836	227974	217	456	462	
837	228190	333	795	320	
838	228523	116	731	300	
839	228640	317	1060	151	
840	228956	316	1172	157	
841	229273	316	1127	153	
842	229889	83	1128	774	
843	229973	233	1098	818	
844	230205	516	1111	764	
845	230722	200	1200	770	
846	230922	133	1231	739	
847	231055	300	1204	781	
848	231355	466	567	781	
849	231821	250	1226	745	
850	232071	183	1153	810	
851	232387	383	1109	129	
852	232770	283	1157	135	
853	233053	383	1142	784	
854	233436	200	743	465	
855	233636	233	1012	837	
856	233869	117	1159	764	
857	233986	283	1149	804	
858	234269	250	698	781	
859	234519	233	1133	794	
860	234919	166	798	235	
861	235085	266	932	344	
862	235352	350	954	201	
863	235701	300	1086	127	
864	236001	466	674	299	
865	236468	183	839	523	
866	236651	266	539	503	
867	236917	200	844	295	
868	237117	283	1107	327	
869	237400	250	1029	330	
870	237650	300	1069	893	
871	238300	17	709	799	
872	238583	167	974	329	
873	238749	283	834	239	
874	239032	133	1090	321	
875	239166	133	1108	286	
876	239549	50	1135	863	
877	239848	150	886	725	
878	239998	133	832	787	
879	240132	400	1169	863	
880	240531	150	965	903	
881	240998	33	914	856	
882	241347	300	242	507	
883	241647	266	420	303	
884	241914	266	1120	343	
885	242180	233	991	366	
886	242530	300	372	330	
887	242830	250	1088	328	
888	243080	366	1082	283	
889	243680	233	1184	371	
890	243912	333	1105	830	
891	244245	183	1156	899	
892	244862	216	1087	870	
893	245078	233	1214	346	
894	245311	183	1143	389	
895	245678	83	1140	413	
896	245761	200	1134	448	
897	245961	200	1140	410	
898	246161	266	1049	367	
899	246427	117	852	275	
900	246544	117	882	242	
901	247310	117	731	472	
902	247427	150	702	507	
903	247577	267	1064	223	
904	248226	283	287	187	
905	248509	250	782	730	
906	249092	116	1080	813	
907	249209	250	227	847	
908	249459	233	266	799	
909	249692	200	1104	283	
910	250208	716	1107	200	
911	250925	200	799	758	
912	251124	233	1018	865	
913	251358	100	1165	775	
914	251840	183	1274	260	
915	252024	466	1148	153	
916	252807	150	298	841	
917	252957	233	1072	829	
918	253190	217	1173	816	
919	253406	166	1203	744	
920	254022	267	1162	204	
921	254289	100	1189	271	
922	254389	117	1197	220	
923	254905	233	1147	841	
924	255138	383	999	815	
925	256488	133	137	81	
926	256921	216	588	876	
927	257137	183	393	907	
928	257454	17	892	981	
929	257620	166	523	387	
930	258003	100	932	146	
931	259019	416	1253	17	
932	259435	283	1207	36	
933	259719	216	575	226	
934	259935	216	763	247	
935	260152	216	832	466	
936	260368	167	905	563	
937	261784	150	1153	536	
938	261934	283	988	458	
939	262217	333	734	223	
940	262550	283	1010	333	
941	262833	266	581	201	
942	263100	233	692	231	
943	263333	250	1084	500	
944	263583	266	1056	425	
945	263849	267	1113	534	
946	264116	266	1042	427	
947	264382	183	1075	488	
948	264566	266	1130	600	
949	264965	167	1187	821	
950	265132	100	1107	882	
951	265232	150	1149	891	
952	265382	150	1077	877	
953	265532	200	512	792	
954	265731	233	366	422	
955	265965	100	589	253	
956	266065	100	596	297	
957	266164	300	692	215	
958	266464	515	885	522	
959	266980	283	524	804	
960	267263	166	622	781	
961	267429	166	659	762	
962	267596	333	921	1059	
963	268079	83	536	842	
964	268162	133	524	664	
965	268429	233	540	167	
966	268662	533	429	389	
967	269195	333	426	788	
968	269528	350	460	859	
969	269877	250	514	466	
970	270294	133	958	-33	
971	270427	300	852	527	
972	270960	100	787	413	
973	271410	183	873	419	
974	271876	33	208	185	
975	272476	183	915	410	
976	272659	233	1086	572	
977	273025	17	1154	491	
978	273625	100	1122	793	
979	273725	133	1149	636	
980	273858	316	1141	533	
981	274174	333	657	368	
982	274507	416	604	837	
983	274924	383	1141	832	
984	275307	250	965	848	
985	275557	150	785	837	
986	276240	100	458	128	
987	276539	200	899	438	
988	276739	316	578	792	
989	277389	200	314	813	
990	277739	117	260	726	
991	277855	200	302	542	
992	278055	616	333	252	
993	278671	166	760	385	
994	278838	233	1036	659	
995	279071	117	912	773	
996	279187	150	943	795	
997	279337	183	932	840	
998	279520	116	1161	795	
999	279637	133	1118	852	
1000	279770	533	1161	814	
1001	280303	150	1155	531	
1002	280453	133	1151	469	
1003	280586	117	1126	541	
1004	280703	316	1092	504	
1005	281019	433	817	370	
1006	281452	483	438	153	
1007	281935	450	644	318	
1008	282502	316	725	478	
1009	282818	183	700	245	
1010	283001	350	1103	245	
1011	283351	316	1040	251	
1012	283667	216	1109	291	
1013	283884	533	421	334	
1014	284800	150	582	583	
1015	284950	116	1113	864	
1016	285066	117	1025	866	
1017	285183	183	1153	877	
1018	285366	267	299	840	
1019	285633	116	395	793	
1020	285749	117	418	836	
1021	285866	183	453	810	
1022	286049	167	297	847	
1023	286349	50	1161	1218	
1024	286566	133	1282	1084	
1025	286849	17	-910	1057	
1026	286982	266	1157	305	
1027	287248	167	1136	347	
1028	287415	233	1158	377	
1029	287648	167	522	624	
1030	287814	366	435	501	
1031	288181	233	478	527	
1032	288414	250	1125	814	
1033	288664	316	1159	896	
1034	288980	183	1160	848	
1035	289163	233	786	779	
1036	289397	350	1102	883	
1037	289930	250	1070	245	
1038	290179	316	924	131	
1039	290496	167	698	238	
1040	290662	100	667	280	
1041	290762	300	439	304	
1042	291062	183	404	272	
1043	291245	100	392	314	
1044	291528	200	1213	234	
1045	291728	216	1029	170	
1046	291945	183	549	871	
1047	292128	133	583	885	
1048	292261	283	1096	871	
1049	292544	366	705	442	
1050	292911	133	850	506	
1051	293044	216	629	497	
1052	293260	200	766	277	
1053	293460	216	1116	324	
1054	293677	849	1158	304	
1055	294526	183	1169	373	
1056	294709	983	1152	843	
1057	295692	216	438	838	
1058	295909	100	435	801	
1059	296442	83	274	279	
1060	296525	233	378	338	
1061	296758	283	661	168	
1062	297041	117	890	193	
1063	297158	116	868	243	
1064	297274	166	820	262	
1065	297441	300	913	339	
1066	297741	550	936	877	
1067	298290	100	659	682	
1068	298390	133	666	758	
1069	298690	266	855	199	
1070	298956	666	1173	828	
1071	299806	133	927	341	
1072	299939	250	1051	370	
1073	300189	816	1135	282	
1074	301005	233	989	1053	
1075	301238	150	836	931	
1076	301388	350	917	340	
1077	301738	316	432	348	
1078	302054	183	639	267	
1079	302237	266	1140	350	
1080	302504	300	1145	243	
1081	302804	616	626	196	
1082	303420	383	625	432	
1083	303803	200	644	266	
1084	304003	216	896	246	
1085	304219	200	762	151	
1086	304419	183	1124	478	
1087	304602	233	1110	512	
