Data properties:				
674	212563	167	1099	428
675	212730	117	1119	350
676	212846	133	1104	416
677	212979	133	1123	521
678	213113	166	819	405
679	213279	133	1141	839
680	213412	183	1141	802
681	213596	266	1138	717
682	213862	250	1148	414
683	214378	167	747	351
684	214545	233	868	325
685	214778	133	1122	459
686	214911	117	1113	541
687	215028	117	1115	465
688	215144	283	1115	521
689	215428	233	1124	779
690	215661	266	682	858
691	215927	316	1058	558
692	216244	183	841	410
693	216544	166	1122	493
694	216710	150	757	440
695	216860	166	742	482
696	217026	283	552	449
697	217310	133	467	847
698	218192	33	-71	-145
699	219075	150	829	491
700	219225	150	985	383
701	219375	117	976	483
702	219491	350	435	431
703	219841	167	960	460
704	220008	183	1043	459
705	220191	366	565	546
706	220557	183	491	480
707	220740	266	1049	478
708	221007	316	1060	971
709	221323	167	1108	949
710	221490	283	1087	471
711	221773	266	802	477
712	222040	150	582	284
713	222190	216	1096	547
714	222406	233	1118	490
715	222639	216	862	482
716	222856	150	622	352
717	223006	266	1035	938
718	223838	17	-1016	-642
719	226087	17	-553	-414
720	226387	166	926	658
721	226553	133	1013	452
722	226686	283	1111	460
723	226969	350	1129	918
724	227319	233	1141	548
725	227552	283	1128	493
726	227836	333	704	293
727	228169	533	834	598
728	228702	183	661	541
729	231350	183	704	527
730	231533	250	844	520
731	231783	133	839	568
732	231916	566	620	543
733	232482	216	1038	576
734	232699	233	1118	659
735	233115	83	863	427
736	233199	116	859	517
737	233315	250	1118	664
738	233565	200	593	436
739	233765	266	1156	683
740	234031	117	1107	655
741	234414	116	1065	492
742	234531	117	1065	448
743	234647	400	811	481
744	235047	250	996	534
745	235297	250	1142	942
746	235547	233	858	876
747	235780	383	648	903
748	236163	216	792	356
749	236380	100	799	462
750	236479	350	1070	577
751	236829	166	1123	958
752	236996	216	1134	675
753	237212	100	1122	830
754	237529	200	934	791
755	237729	133	1085	603
756	237862	200	1067	643
757	238062	300	818	485
758	238362	300	435	267
759	238661	200	845	464
760	238861	216	855	314
761	239078	133	863	486
762	239211	200	1069	608
763	239594	516	1063	603
764	240110	250	961	540
765	240360	183	1094	645
766	240543	250	1069	918
767	240793	283	579	856
768	241076	183	1069	813
769	241259	183	1069	760
770	241443	233	843	764
771	241676	383	1082	633
772	242059	266	1120	651
773	242325	266	883	663
774	242592	233	725	563
775	242825	200	854	544
776	244024	100	603	443
777	244124	100	616	500
778	244224	283	1082	340
779	244507	300	808	430
780	244807	316	764	221
781	245123	233	1088	356
782	245356	183	867	519
783	245773	83	535	494
784	245856	166	542	601
785	246023	333	921	341
786	246356	100	935	293
787	246456	233	1098	233
788	246689	300	821	367
789	246989	217	1039	411
790	247205	666	1129	335
791	247871	333	905	444
792	248204	166	782	193
793	248504	183	1123	364
794	248687	117	1134	323
795	248804	266	1154	827
796	249071	200	967	774
797	249270	133	1108	780
798	249404	100	1074	865
799	249504	1099	1106	345
800	250603	250	924	473
801	250853	183	1123	340
802	251036	183	791	262
803	251219	550	465	659
804	251769	283	886	881
805	252052	350	358	930
806	258497	17	1070	904
807	258913	100	761	364
808	259013	283	1061	148
809	259296	266	1046	896
810	259563	216	877	882
811	259779	200	1128	831
812	259979	366	732	880
813	260346	300	1093	230
814	260646	250	1137	127
815	260895	450	728	516
816	261345	333	886	411
817	261678	416	719	497
818	262095	250	953	369
819	262344	316	687	498
820	262661	200	398	565
821	262861	300	665	596
822	263160	450	656	877
823	263610	216	922	787
824	263827	283	587	604
825	264260	100	685	404
826	264360	250	654	484
827	264609	316	742	482
828	264926	217	800	443
829	265142	583	-110	796
830	265725	233	1033	313
831	265959	283	723	538
832	266242	433	841	540
833	266675	183	363	107
834	267208	366	733	511
835	267574	216	1099	517
836	267791	216	502	295
837	268357	217	455	511
838	268574	283	490	384
839	268857	149	389	426
840	269006	317	340	407
841	269323	466	878	473
842	269789	483	529	313
843	270272	283	800	483
844	270555	167	521	431
845	270855	350	357	415
846	271205	400	1017	521
847	271604	333	712	504
848	271938	250	855	462
849	272187	350	489	305
850	272537	383	691	508
851	272920	333	429	272
852	273253	466	771	460
853	273720	266	529	383
854	273986	316	970	496
855	274302	200	1099	545
856	274502	150	1126	877
857	274652	116	1115	948
858	274769	200	808	921
859	274969	383	877	458
860	275352	333	458	276
861	275685	283	-492	571
862	275968	616	-479	469
863	276584	366	952	426
864	276951	316	839	456
865	277267	166	439	279
866	277434	183	1008	491
867	277617	566	807	539
868	278183	233	975	575
869	278416	516	752	541
870	278932	300	844	527
871	279349	250	1115	214
872	279599	200	1148	135
873	279799	266	896	283
874	280065	466	1140	836
875	280531	250	1088	870
876	280781	133	1137	819
877	280914	650	1163	171
878	281564	250	884	346
879	281814	100	635	605
880	286677	17	1065	168
881	286827	200	1152	169
882	287027	100	1107	860
883	287127	216	1119	827
884	287343	167	410	896
885	288227	182	926	450
886	288409	350	1182	158
887	288759	550	1141	214
888	289308	333	815	538
889	289642	700	692	560
890	290341	200	564	562
891	290541	400	698	561
892	290941	166	1076	704
893	291107	100	1110	545
894	291207	117	1099	590
895	291324	316	1147	611
896	291640	216	749	182
897	291857	117	757	239
898	291973	266	377	174
899	292240	200	256	157
900	292440	266	-637	469
901	292706	100	-608	489
902	293539	116	697	430
903	293655	233	752	230
904	293889	266	739	190
905	294155	266	485	219
906	294422	200	1008	659
907	294621	117	1036	613
908	294738	150	1108	624
909	295021	83	1082	812
910	295104	300	1116	518
911	295404	150	1113	474
912	295554	500	1119	798
913	296054	316	1098	547
914	296370	117	890	382
915	296487	233	897	455
916	296720	283	628	201
917	297003	450	754	192
918	297453	450	1094	619
919	297902	166	1002	587
920	298069	316	1116	658
921	298385	266	1027	629
922	298652	216	777	248
923	298868	316	1128	962
924	299185	166	869	922
925	299351	283	1097	619
926	299635	100	817	228
927	299734	167	822	274
928	299901	233	707	182
929	300134	183	984	577
930	300317	783	1125	638
931	301100	283	799	545
932	301383	200	852	528
933	301583	150	701	469
934	301733	350	697	559
935	302083	300	844	557
936	302383	200	1082	517
937	302766	150	868	186
938	302916	350	841	228
939	303265	216	726	497
940	303482	133	1101	520
941	303615	117	1059	544
942	303732	134	874	349
943	306280	83	1137	888
944	306364	150	1101	881
945	306713	250	1059	530
946	306963	500	898	459
947	307463	116	870	506
948	307579	183	888	462
949	307763	100	1761	40
950	308345	166	2016	106
951	308512	100	1699	312
952	308962	200	1839	693
953	309162	216	1692	371
954	309378	333	842	343
955	309711	167	1031	389
956	309994	167	1033	448
957	310161	117	1052	361
958	310277	133	1022	424
959	310660	200	1020	561
960	310860	100	1049	421
961	310960	266	940	481
962	311227	233	625	543
963	311460	167	1017	530
964	311626	283	992	575
965	311910	200	767	293
966	312109	283	1004	551
967	312393	100	851	484
968	321919	50	-594	35
969	323951	117	258	-648
970	325816	116	1066	216
971	326049	150	960	199
972	326199	267	410	709
973	328198	200	1050	211
974	328398	167	1123	147
975	328564	117	586	376
976	328681	200	618	424
977	330829	216	1064	922
978	331046	166	1011	951
979	331495	283	1013	121
980	331779	216	748	257
981	331995	117	770	218
982	332445	233	1032	147
983	332678	133	1055	117
984	333011	183	988	936
985	333444	366	1203	138
986	333810	284	902	263
987	334510	233	827	848
988	334744	150	900	306
989	335010	133	885	299
990	335143	117	743	547
991	343154	117	1055	547
992	343271	316	1116	545
993	343587	316	1067	619
994	344637	183	1059	754
995	344820	233	1028	454
996	345053	166	613	426
997	345220	200	746	440
998	345419	516	951	909
999	345936	600	1065	614
1000	362974	33	1078	875
1001	363140	100	1074	869
1002	363240	116	1102	936
1003	363357	150	1111	857
1004	363507	250	1126	397
1005	363757	266	1018	337
1006	364023	250	864	413
1007	364273	300	1079	180
1008	364573	117	1073	305
1009	364689	100	951	413
1010	364789	116	961	371
1011	364906	100	735	386
1012	365006	117	747	329
1013	365122	133	1067	725
1014	365256	300	1077	760
1015	365555	233	1119	805
1016	365789	300	567	766
1017	366088	266	1015	420
1018	366355	167	1001	359
1019	366521	250	755	451
1020	366771	316	-468	379
1021	367204	83	-300	494
1022	367288	200	-307	419
1023	367487	150	-354	356
1024	367637	250	-385	449
1025	367887	283	-255	161
1026	368287	83	1057	693
1027	368370	183	1035	469
1028	368553	183	1105	387
1029	368853	283	878	435
1030	369136	333	1234	365
1031	369469	166	1013	402
1032	369636	450	794	547
1033	370085	166	710	902
1034	370252	400	701	955
1035	370652	233	1109	973
1036	370885	216	546	1216
1037	371101	166	1720	986
1038	373250	266	1650	420
1039	373516	166	1560	569
1040	373683	183	1748	471
1041	373866	133	1626	290
1042	374232	150	969	281
1043	374382	183	1131	164
1044	374732	233	1606	419
1045	374965	200	1525	490
1046	375165	100	1430	220
1047	375398	266	1100	314
1048	375665	216	1138	219
1049	375881	117	1099	176
1050	376464	83	1035	192
1051	376547	450	1041	254
1052	376997	100	1037	184
1053	377347	150	1009	924
1054	377880	100	1040	182
1055	377980	216	1027	225
1056	378196	333	963	208
1057	378529	250	757	410
1058	378779	316	1120	183
1059	379095	483	1021	911
1060	379578	200	977	767
1061	383775	250	767	367
1062	384025	233	467	555
1063	384258	233	1034	855
1064	384492	200	1136	864
1065	385474	316	1019	216
1066	385791	683	1126	124
1067	386473	133	1473	647
1068	386607	200	1516	574
1069	386806	150	1719	549
1070	386956	250	1576	623
1071	387206	117	2186	170
1072	387323	133	1824	351
1073	387456	167	1451	521
1074	387773	100	1147	217
1075	387872	366	1134	113
1076	388239	350	664	420
1077	388589	316	478	725
1078	388905	233	1012	866
1079	389138	300	1021	823
1080	389438	117	480	528
1081	389555	183	487	623
1082	389738	283	496	550
1083	390021	883	839	307
1084	390904	500	1141	115
1085	391520	516	1099	144
1086	392036	266	810	495
1087	392303	233	591	506
1088	392536	383	835	513
1089	392919	233	371	832
1090	393152	316	772	537
1091	393468	166	770	366
1092	393635	466	1086	537
1093	394101	100	370	1138
1094	395251	33	-836	126
1095	395684	100	880	514
1096	395784	483	1086	553
1097	396267	316	1017	559
1098	396583	100	766	322
1099	398182	217	1217	934
1100	398399	100	1193	881
1101	398732	17	1138	550
1102	398982	100	1213	533
1103	411239	33	678	539
1104	411489	150	745	515
1105	411639	400	863	544
1106	412039	217	622	550
1107	412255	283	884	551
1108	412538	150	838	546
1109	412688	416	682	545
1110	413105	366	555	528
1111	413471	183	843	540
1112	413804	200	586	514
1113	414004	250	834	529
1114	414254	583	558	525
1115	414837	200	790	529
1116	415037	316	573	527
1117	415353	383	1008	251
1118	415736	300	650	515
1119	416036	233	486	387
1120	416269	250	952	231
1121	416519	416	649	329
1122	416935	283	427	562
1123	417218	316	936	234
1124	417535	533	1110	132
1125	418251	200	775	229
1126	418451	916	1131	126
1127	419367	483	995	197
1128	419850	183	1121	127
1129	420183	167	1140	135
1130	420349	383	1025	159
1131	420732	266	842	47
1132	420999	583	1113	125
1133	421582	300	931	252
1134	421998	83	1138	994
1135	422081	167	1136	848
1136	422248	300	950	868
1137	422548	200	1162	865
1138	422748	366	1137	940
1139	423231	183	1123	178
1140	423414	266	915	251
1141	423680	200	684	301
1142	423880	333	1101	898
1143	424213	250	980	915
1144	424463	216	1119	931
1145	424680	333	685	902
1146	425013	383	685	328
1147	425396	216	631	527
1148	425612	300	838	552
1149	425912	266	592	546
1150	426178	200	813	544
1151	426378	200	517	534
1152	426578	466	431	538
1153	432207	33	1119	330
1154	433007	183	860	443
1155	433190	250	1137	923
1156	433557	183	1142	854
1157	433740	233	1213	888
1158	434173	117	1197	356
1159	434289	266	1116	358
1160	434556	266	812	483
1161	434822	183	590	410
1162	435005	383	1078	299
1163	435389	366	1122	346
1164	435755	200	1141	452
1165	435955	333	1141	934
1166	436288	200	1123	899
1167	436488	266	968	378
1168	436754	750	828	464
1169	437504	616	697	533
1170	438120	283	1017	549
1171	438403	749	706	551
1172	439152	484	858	552
1173	439637	250	821	542
1174	439886	250	706	529
1175	440136	316	548	521
1176	440453	600	725	532
1177	441052	216	1169	592
1178	441269	283	760	555
1179	441552	233	719	537
1180	441785	233	1085	594
1181	442018	300	757	531
1182	442468	250	937	489
1183	442718	283	732	531
1184	443001	250	968	543
