Data properties:				
188	63763	233	1099	334
189	63996	316	1126	248
190	64313	583	886	489
191	64896	250	593	409
192	65146	516	480	303
193	65662	300	513	369
194	65962	316	437	139
195	66278	400	393	161
196	66678	216	1085	224
197	66894	383	1096	318
198	67277	366	1133	251
199	67644	250	1043	836
200	67894	433	1122	227
201	68327	250	1108	307
202	68576	266	648	508
203	68843	200	805	529
204	69226	600	740	511
205	69826	533	655	520
206	70358	183	712	333
207	70542	233	1099	472
208	70775	500	1130	567
209	71274	266	1024	411
210	71541	400	894	238
211	71941	216	621	210
212	72157	233	470	205
213	72540	100	356	335
214	72640	250	233	514
215	72890	233	1057	578
216	73123	833	1106	612
217	73956	183	769	506
218	74139	466	973	454
219	74605	266	198	534
220	74872	233	163	571
221	75389	83	879	465
222	75472	183	1017	456
223	75655	250	1085	460
224	75905	133	1023	328
225	76038	433	712	231
226	76471	466	924	297
227	76938	566	567	339
228	77504	516	277	513
229	78270	217	364	669
230	78487	333	479	455
231	78820	167	353	451
232	78987	267	245	497
233	79253	200	504	323
234	79453	233	650	338
235	79686	200	870	418
236	79886	466	947	434
237	80352	166	704	531
238	80519	450	563	526
239	80969	250	515	545
240	81352	300	468	534
241	81652	466	-107	747
242	82118	500	595	526
243	82618	316	536	349
244	83051	466	584	342
245	83517	150	399	282
246	83667	233	416	348
247	83900	733	360	241
248	84633	100	291	265
249	84916	267	685	313
250	85183	267	860	433
251	85449	283	695	290
252	85733	383	751	253
253	86116	333	1091	525
254	86449	283	848	458
255	86732	200	917	494
256	86932	200	620	334
257	87132	200	299	321
258	87332	333	220	279
259	87665	233	1005	540
260	87898	683	1095	618
261	88581	200	987	524
262	88781	233	687	356
263	89114	283	895	836
264	89397	233	615	824
265	89630	133	600	403
266	89763	267	588	200
267	90030	300	575	239
268	90330	183	575	846
269	90513	183	565	793
270	90696	400	584	220
271	91096	217	211	307
272	91313	150	990	806
273	91463	100	1050	785
274	91562	250	956	819
275	91812	650	941	508
276	92462	283	1123	631
277	92745	150	690	539
278	92895	167	607	515
279	93062	450	529	525
280	93645	133	580	567
281	93778	466	537	543
282	94244	450	1075	176
283	94694	350	1035	835
284	95044	317	485	378
285	95360	298	584	466
286	95658	283	532	560
287	95941	433	227	436
288	96374	650	318	514
289	97024	400	-725	866
290	97424	366	441	424
291	97790	283	552	442
292	98073	233	317	431
293	98306	233	721	277
294	98539	233	998	185
295	98773	300	1121	214
296	99072	300	781	246
297	99372	266	1097	185
298	99639	566	1145	208
299	100205	450	1023	198
300	100655	250	869	224
301	101054	316	236	475
302	101371	300	1127	201
303	101671	816	1140	158
304	102487	350	1149	220
305	102837	166	1062	182
306	103003	416	786	267
307	103420	600	1143	225
308	104019	183	1131	180
309	104202	433	656	507
310	104635	200	538	538
311	105235	966	658	525
312	106201	366	795	478
313	106751	100	665	346
314	107017	150	637	364
315	107167	283	292	221
316	107450	167	228	156
317	108000	433	177	86
318	108433	366	195	819
319	108799	233	564	819
320	109032	167	581	741
321	109199	716	590	392
322	109915	250	889	504
323	110165	266	926	865
324	110431	250	937	506
325	110681	183	874	895
326	110864	383	735	911
327	111248	350	768	470
328	111597	383	747	412
329	111980	483	1024	566
330	112463	266	1073	605
331	112730	216	1086	642
332	112946	183	895	523
333	113130	200	247	219
334	113329	733	192	128
335	114062	316	244	187
336	114379	600	216	149
337	114978	350	291	340
338	115328	433	446	391
339	115761	233	235	870
340	115994	250	194	917
341	116361	166	592	540
342	116527	133	628	534
343	116660	833	525	527
344	117493	283	581	362
345	117776	316	232	329
346	118093	550	547	324
347	118643	533	229	341
348	119176	183	535	282
349	119359	283	696	192
350	119642	450	913	317
351	120091	316	1016	448
352	120408	283	1060	485
353	120691	300	504	337
354	120991	250	686	284
355	121241	233	244	300
356	121474	583	188	333
357	122057	233	676	246
358	122290	167	949	339
359	122457	233	724	247
360	122690	233	709	157
361	122923	350	888	311
362	123273	366	1045	472
363	123872	200	853	307
364	124072	433	695	162
365	124505	200	827	261
366	124705	283	977	439
367	124988	283	1041	553
368	125271	166	604	285
369	125438	483	213	321
370	125921	183	594	301
371	126104	200	692	192
372	126304	283	1053	561
373	126587	250	1101	609
374	126837	200	1014	438
375	127037	216	894	364
376	127253	333	737	234
377	127586	133	618	476
378	127720	266	509	518
379	127986	133	718	525
380	128119	200	780	538
381	128536	500	684	508
382	129035	433	802	531
383	129468	200	577	424
384	129851	100	744	438
385	129951	450	1070	464
386	130401	349	323	241
387	130750	333	543	245
388	131083	666	226	277
389	131749	133	720	310
390	131883	300	703	344
391	132182	300	363	180
392	132482	650	218	260
393	133132	400	289	239
394	133531	200	476	236
395	133731	250	646	306
396	133981	383	994	495
397	134364	266	1028	549
398	134631	783	693	371
399	135414	500	741	404
400	135913	766	588	291
401	136679	250	496	253
402	136929	366	479	220
403	137296	300	551	233
404	137595	150	947	438
405	137745	316	929	480
406	138062	216	780	449
407	138278	183	698	399
408	138461	283	1050	490
409	138745	400	1087	419
410	139144	566	226	277
411	139910	83	515	453
412	140393	1366	644	516
413	141759	250	581	441
414	142009	200	380	226
415	142209	333	276	143
416	142542	316	1107	283
417	142858	283	250	160
418	143291	233	307	204
419	143525	416	233	137
420	143941	683	186	93
421	144624	883	370	136
422	145507	366	531	246
423	145873	183	1059	312
424	146056	250	1125	316
425	146306	366	516	439
426	146672	183	606	431
427	146856	400	1000	296
428	147255	366	1087	256
429	147622	633	1135	307
430	148255	533	759	298
431	149387	133	455	373
432	149837	167	496	360
433	150003	216	265	114
434	150220	333	184	88
435	150553	316	479	363
436	150869	216	482	462
437	151086	250	968	328
438	151336	266	1083	305
439	151602	250	831	326
440	151852	416	647	481
441	152468	500	473	462
442	152968	483	605	407
443	153451	350	325	257
444	153800	266	1088	579
445	154067	216	1123	589
446	154283	266	968	573
447	154550	350	809	525
448	154900	433	245	198
449	155333	283	225	133
450	155616	266	1011	529
451	155882	116	1099	580
452	155999	666	1096	624
453	156898	150	1120	566
454	157048	216	1081	590
455	157265	217	992	567
456	157481	216	1074	630
457	158347	83	904	535
458	158430	333	334	314
459	158764	516	-41	659
460	159280	300	315	239
461	159580	283	209	136
462	159863	616	185	88
463	160479	383	584	381
464	160862	316	824	526
465	161178	216	690	507
466	161395	233	606	417
467	161628	516	1055	526
468	162144	733	1101	614
469	162877	400	972	552
470	163277	633	699	512
471	163910	600	648	525
472	164509	300	739	435
473	164809	150	662	269
474	164959	250	1105	165
475	165209	266	1135	131
476	165475	250	270	373
477	165725	350	190	285
478	166075	300	881	172
479	166375	233	614	262
480	166608	250	474	368
481	166858	833	310	524
482	167690	183	233	898
483	167874	200	308	865
484	168073	150	203	866
485	168223	450	174	296
486	168673	183	376	467
487	168856	433	321	480
488	169289	350	302	569
489	169639	183	313	809
490	169822	266	307	883
491	170089	216	574	733
492	170305	266	618	764
493	170572	167	597	457
494	170738	250	589	314
495	170988	316	596	247
496	171304	316	1082	136
497	171621	600	1132	126
498	172221	300	238	275
499	172520	350	1148	120
500	172870	383	1114	178
501	173253	1416	1133	139
502	174669	450	902	137
503	175118	1049	590	411
504	176168	333	156	568
505	176501	333	-399	762
506	176834	583	633	546
507	177417	733	508	360
508	178150	283	411	294
509	178433	183	406	164
510	178616	466	413	236
511	179082	316	370	392
512	179515	550	405	256
513	180065	350	1026	430
514	180415	283	329	410
515	180814	250	265	425
516	181064	283	240	527
517	181347	200	383	393
518	181547	216	411	219
519	182147	100	550	297
520	182247	300	1107	474
521	182546	1099	1150	459
522	183646	117	1102	490
523	183762	100	1055	527
524	183862	233	829	410
525	184095	283	514	369
526	184378	183	389	333
527	184562	216	382	217
528	184778	133	1094	497
529	184911	117	1139	468
530	185028	300	371	308
531	185328	283	327	391
532	185611	350	1119	446
533	185961	100	1133	480
534	186061	150	1141	444
535	186211	166	634	308
536	186377	200	610	335
537	186577	350	514	489
538	186927	366	387	268
539	187293	233	389	196
540	187826	649	522	539
541	188475	283	635	407
542	188759	200	1082	244
543	188959	266	1131	155
544	189225	250	399	564
545	189475	167	247	536
546	189641	316	197	540
547	189958	266	856	574
548	190224	250	1132	184
549	190474	266	1156	111
550	190741	366	1085	770
551	191340	117	394	538
552	191457	233	215	543
553	191690	216	181	557
554	191906	333	880	574
555	192240	200	1101	253
556	192439	300	901	691
557	192739	383	871	482
558	193122	333	911	410
559	193455	283	892	448
560	193738	216	875	800
561	193955	300	859	555
562	194255	350	832	601
563	194604	350	887	812
564	194954	350	879	680
565	195304	283	834	599
566	195587	233	807	627
567	195820	250	870	787
568	196070	150	1032	273
569	196220	183	1123	205
570	196403	766	1147	121
571	197169	300	1089	257
572	197469	233	1127	166
573	197702	350	1138	125
574	198052	616	1093	227
575	198668	216	724	516
576	198885	483	659	532
577	199368	600	795	541
578	199967	650	747	533
579	200617	584	471	304
580	201201	333	243	287
581	201534	466	412	272
582	202000	366	559	383
583	202367	283	346	247
584	202650	416	369	173
585	203066	483	243	284
586	203549	416	413	253
587	203966	566	466	307
588	204532	300	440	254
589	204832	400	522	382
590	205415	300	524	397
591	205714	649	425	259
592	206364	366	397	197
593	206730	266	529	401
594	206997	250	730	428
595	207246	216	1040	486
596	207463	866	1130	522
597	208329	200	972	550
598	208529	383	898	608
599	208912	400	217	323
600	209528	117	1019	520
601	209645	433	1089	556
602	210078	566	1052	534
603	210644	233	735	518
604	210877	866	787	537
605	211743	616	705	386
606	212359	133	726	357
607	212493	683	440	251
608	213175	433	301	196
609	213608	200	675	306
610	213808	266	1060	526
611	214075	200	1093	543
612	214275	250	811	431
613	214524	250	501	301
614	214774	216	378	204
615	215174	366	317	136
616	215540	433	704	413
617	215973	316	531	280
618	216290	266	779	392
619	216556	283	1102	522
620	216839	300	1145	495
621	217356	400	1115	492
622	217755	133	704	343
623	217889	200	293	189
624	218088	666	211	219
625	218755	266	421	337
626	219021	216	970	508
627	219238	583	1100	550
628	219821	350	973	521
629	220170	383	918	547
630	220553	200	868	466
631	220753	166	824	426
632	220920	749	1112	527
633	221669	183	603	332
634	221852	300	338	203
635	222152	150	561	490
636	222302	100	659	526
637	222402	333	559	545
638	222951	283	485	479
639	223235	433	721	518
640	223668	266	627	368
641	223934	766	332	499
642	224700	716	251	493
643	225416	183	409	500
644	225599	233	545	323
645	225833	200	545	246
646	226216	350	450	426
647	226565	217	494	279
648	226782	183	964	433
649	226965	533	1132	440
650	227498	466	315	515
651	227964	266	250	499
652	228231	233	395	542
653	228464	250	459	337
654	228714	383	507	228
655	229097	450	600	283
656	229547	466	666	363
657	230013	216	570	387
658	230229	483	1093	433
659	230712	133	601	434
660	230846	183	301	551
661	231029	167	243	487
662	231195	218	1090	468
663	231413	466	1127	478
664	231879	333	1070	412
665	232212	633	800	439
666	232845	316	945	459
667	233162	300	596	323
668	233462	300	478	406
669	233895	666	522	529
670	234561	350	656	525
671	234911	333	598	452
672	235244	400	321	220
673	235644	300	514	306
674	235943	233	1056	548
675	236177	250	1085	606
676	236426	183	291	263
677	236610	416	201	163
678	237026	316	889	510
679	237342	250	1068	592
680	237592	316	574	428
681	237909	216	705	449
682	238125	333	878	506
683	238458	200	1058	592
684	238658	216	1075	625
685	239375	83	1094	580
686	239458	216	939	511
687	239674	283	784	460
688	239957	533	685	449
689	240490	417	634	448
690	240907	283	1023	576
691	241190	566	1097	633
692	241756	200	935	547
693	241955	200	1030	591
694	242155	1432	1092	635
695	243588	216	871	524
696	243804	200	267	270
697	244004	483	189	161
698	244487	383	576	400
699	244870	183	668	585
700	245053	100	667	521
701	245620	150	447	539
702	245769	600	548	528
703	246369	433	667	523
704	246802	350	728	301
705	247152	216	438	555
706	247368	333	231	502
707	247701	316	550	521
708	248018	150	657	435
709	248351	799	744	239
710	249151	300	1033	316
711	249450	250	1096	326
712	249700	166	312	484
713	249867	300	209	512
714	250166	1466	1131	321
715	251632	166	1048	343
716	251799	266	860	439
717	252065	183	796	422
718	252249	400	784	277
719	252648	483	1065	331
720	253131	300	991	356
721	253431	350	827	404
722	254014	83	445	517
723	254930	816	1108	325
724	255746	216	761	421
725	255963	200	330	562
726	256162	283	689	748
727	256446	166	736	783
728	256612	316	710	336
729	256929	183	626	475
730	257228	416	761	492
731	257645	1049	594	460
732	258694	266	1034	309
733	258961	400	456	516
734	260010	916	540	524
735	260926	333	468	522
736	261259	216	1116	159
737	261475	699	1231	-72
738	262175	183	1270	-108
739	262358	150	1275	-64
740	262508	350	1119	179
741	262858	316	577	432
742	263407	183	870	370
743	263590	250	1127	164
744	263840	1116	1145	106
745	264956	266	385	495
746	265223	216	229	543
747	265439	183	176	556
748	265906	83	292	514
749	265989	133	670	465
750	266122	483	1132	126
751	266605	550	798	429
752	267155	217	813	892
753	267371	216	1034	811
754	267588	183	698	881
755	267771	166	764	936
756	267937	183	774	503
757	268121	500	773	431
758	268620	217	739	512
759	268837	150	800	533
760	269220	466	618	493
761	269686	533	710	437
762	270219	300	1069	495
763	270519	366	221	515
764	270885	716	1102	515
765	271602	683	191	520
766	272284	266	426	289
767	272817	133	323	332
768	273084	117	477	369
769	273384	250	487	456
770	273633	216	705	503
771	274033	250	625	462
772	274466	350	603	375
773	274816	450	539	504
774	275266	350	604	338
775	275615	250	344	446
776	275865	366	295	467
777	276232	283	204	548
778	276515	200	1040	540
779	276715	383	1125	537
780	277098	250	786	531
781	277348	216	1064	554
782	277781	266	590	453
783	278047	250	631	501
784	278297	166	919	507
785	278697	133	479	355
786	278830	150	576	438
787	278980	1382	667	498
788	280362	400	542	535
789	280945	483	510	528
790	281428	300	702	550
791	281728	316	772	475
792	282044	266	786	356
793	282311	250	647	373
794	282561	216	1088	210
795	282777	2265	1152	138
796	285042	166	1035	185
797	285209	150	825	313
798	285359	100	811	347
799	285675	83	305	575
800	285758	183	283	615
801	285942	333	1119	175
802	286275	483	1142	119
803	286758	300	1008	257
804	287057	550	897	302
805	287607	866	1136	167
806	288656	433	1143	206
807	289089	216	938	257
808	289306	400	764	356
809	289706	266	1003	264
810	289972	283	1094	181
811	290255	250	946	279
812	290505	133	896	347
813	290638	183	948	687
814	290821	133	998	802
815	290955	266	1096	803
816	291221	450	889	827
817	291671	350	964	270
818	292021	250	753	485
819	292271	200	689	513
820	292703	650	600	508
821	293353	333	687	467
822	293686	200	705	348
823	294036	333	379	183
824	294369	250	346	741
825	294869	133	245	226
826	295002	350	175	244
827	295352	333	597	290
828	295685	300	870	487
829	295984	450	1097	580
830	296651	117	627	456
831	296767	333	580	276
832	297100	383	285	156
833	297483	433	688	214
834	297916	316	784	240
835	298233	250	680	189
836	298483	167	736	202
837	298649	433	432	174
838	299082	167	223	249
839	299449	183	301	154
840	299632	366	810	281
841	299998	250	723	193
842	300248	250	779	206
843	300498	300	522	178
844	300798	283	739	189
845	301081	316	792	217
846	301397	300	730	189
847	301697	283	794	192
848	301980	100	719	178
849	302230	150	702	184
850	302380	200	1004	509
851	302580	283	1075	585
852	302863	166	326	182
853	303030	316	190	238
854	303346	216	867	454
855	303563	233	1083	600
856	303796	167	682	524
857	303962	100	676	489
858	304062	166	634	528
859	304229	733	524	533
860	304962	333	674	488
861	305461	316	980	370
862	305778	466	471	420
863	306244	300	690	423
864	306544	383	744	404
865	306927	366	657	345
866	307293	266	713	394
867	307560	333	320	289
868	307893	350	251	299
869	308243	383	653	314
870	308626	283	761	339
871	309142	133	474	334
872	309275	483	261	356
873	309758	400	228	323
874	310158	283	748	242
875	310441	166	843	322
876	310608	350	1068	475
877	310957	200	356	317
878	311157	350	225	304
879	311507	316	739	307
880	311823	333	837	332
881	312157	283	769	251
882	312656	316	817	282
883	312973	533	1096	505
884	313506	200	239	304
885	313705	366	183	288
886	314072	233	1098	490
887	314305	416	1138	511
888	314721	366	926	307
889	315088	183	850	342
890	315271	167	686	517
891	315687	333	546	466
892	316020	616	712	508
893	316637	200	1070	151
894	316836	217	1142	139
895	317053	266	224	387
896	317319	250	204	328
897	317569	683	229	510
898	318252	266	1109	191
899	318518	583	1130	128
900	319551	166	771	559
901	319718	333	924	868
902	320051	250	635	912
903	320300	216	664	410
904	320517	150	663	451
905	320667	216	705	486
906	320883	266	761	473
907	321150	400	836	435
908	321550	350	818	847
909	321900	233	811	462
910	322133	316	919	200
911	322449	283	1060	162
912	322732	183	1119	160
913	322915	266	627	385
914	323365	2265	625	430
915	325630	266	897	267
916	325897	483	1074	159
917	326380	300	743	383
918	326680	183	687	499
919	326863	250	791	509
920	327446	883	615	426
921	328329	516	1116	123
922	328845	433	1161	84
923	329278	167	1050	179
924	329445	483	325	422
925	329928	233	542	456
926	330161	633	231	445
927	330794	483	462	473
928	331277	766	365	446
929	332043	250	525	436
930	332293	350	661	312
931	332642	716	789	226
932	333359	366	899	245
933	333725	849	988	236
934	334574	700	1101	148
935	335274	433	1028	180
936	335707	250	1106	149
937	335957	633	1142	96
938	336590	533	1050	185
939	337123	233	417	316
940	337356	550	1149	102
941	337906	233	854	310
942	338139	183	739	328
943	338322	233	663	477
944	338738	400	682	372
945	339138	350	1023	181
946	339488	150	826	425
947	339638	333	249	163
948	339971	200	998	586
949	340171	233	1106	580
950	340404	217	239	168
951	340620	283	181	146
952	340904	266	511	290
953	341170	183	1023	569
954	341353	283	1096	595
955	341636	215	1143	601
956	341852	233	1065	580
957	342085	466	667	413
958	342551	217	969	574
959	342768	183	1046	591
960	343217	83	1029	663
961	343301	216	830	892
962	343517	383	403	898
963	343900	183	283	635
964	344083	200	243	208
965	344283	366	233	114
966	344650	533	271	129
967	345183	350	605	393
968	345532	166	757	444
969	345699	799	1089	615
970	346498	233	921	541
971	346732	316	504	369
972	347048	383	663	442
973	347548	83	775	634
974	347631	117	786	501
975	347748	333	1000	621
976	348081	216	427	295
977	348297	266	269	196
978	348564	200	865	555
979	348763	366	1084	609
980	349130	183	1039	600
981	349313	233	854	557
982	349546	150	676	512
983	349696	500	528	525
984	350362	516	504	532
985	350879	416	614	530
986	351295	200	918	495
987	351495	533	1133	487
988	352028	300	1081	547
989	352328	516	1125	481
990	352844	316	1063	563
991	353160	150	1091	504
992	353310	233	839	459
993	353543	366	581	397
994	353910	200	879	452
995	354110	183	1064	520
996	354576	83	1062	471
997	354659	433	914	503
998	355092	283	1030	551
999	355375	433	1108	494
1000	356075	583	1125	488
1001	356658	383	1069	557
1002	357041	150	1113	527
1003	357457	150	1022	457
1004	357607	550	852	484
1005	358157	116	1040	531
1006	358273	333	1087	525
1007	358607	466	852	471
1008	359073	200	748	468
1009	359273	200	360	266
1010	359473	400	257	135
1011	359872	250	817	374
1012	360122	500	714	434
1013	360622	300	899	486
1014	360922	400	705	441
1015	361321	316	644	509
1016	361938	167	603	525
1017	362104	649	648	535
1018	362754	183	666	435
1019	362937	483	365	191
1020	363420	450	215	128
1021	363870	283	1066	313
1022	364153	167	1120	328
1023	364319	100	1084	333
1024	364686	183	649	418
1025	364869	166	637	463
1026	365252	416	678	430
1027	365668	366	1088	344
1028	366035	233	977	346
1029	366268	116	858	379
1030	366384	200	831	423
1031	366584	233	758	459
1032	366817	150	404	279
1033	366967	317	222	130
1034	367284	350	179	119
1035	367634	267	452	225
1036	367901	283	611	303
1037	368184	167	655	435
1038	368350	666	639	479
1039	369016	200	736	450
1040	369216	933	993	342
1041	370149	166	626	305
1042	370316	350	465	249
1043	370665	416	1076	364
1044	371082	883	1131	347
1045	371965	833	679	432
1046	373014	133	796	495
1047	373147	416	543	514
1048	373564	600	734	344
1049	374163	233	1164	24
1050	374396	200	1228	-4
1051	374596	350	527	439
1052	374946	383	784	336
1053	375329	250	559	374
1054	375579	316	-124	900
1055	375895	250	583	364
1056	376312	166	385	513
1057	376478	533	180	593
1058	377011	250	230	772
1059	377261	483	247	533
1060	377744	350	1021	220
1061	378094	300	1129	163
1062	378394	183	1048	254
1063	378577	566	1072	209
1064	379143	183	1066	819
1065	379326	200	1037	850
1066	379526	316	1073	230
1067	379843	266	1065	133
1068	380109	300	1069	190
1069	380409	450	1143	167
1070	380859	267	1041	185
1071	381125	433	835	305
1072	381558	283	1085	176
1073	381841	533	1137	204
1074	382374	350	1117	149
1075	382724	283	1137	202
1076	383007	250	1080	181
1077	383257	233	478	471
1078	383490	183	239	570
1079	383674	200	183	617
1080	384057	83	681	424
1081	384523	416	636	519
1082	385222	216	563	497
1083	385439	450	704	478
1084	386072	167	585	401
1085	386438	300	576	498
1086	386738	200	515	518
1087	387121	149	498	526
1088	387270	200	442	597
1089	387470	500	477	559
1090	387970	550	337	579
1091	388519	350	420	571
1092	388869	333	340	589
1093	389202	633	457	574
1094	389835	250	970	201
1095	390085	217	1105	137
1096	390301	233	1134	81
1097	390534	300	1033	155
1098	390834	150	938	736
1099	390984	150	923	700
1100	391134	233	870	285
1101	391367	216	517	487
1102	391584	1482	456	586
1103	393366	516	470	558
1104	393882	167	488	714
1105	394049	550	1049	166
1106	394598	450	1136	89
1107	395048	283	472	470
1108	395331	233	186	601
1109	395564	216	160	626
1110	395781	100	287	579
1111	396130	500	854	485
1112	396630	666	760	390
1113	397296	200	543	266
1114	397496	300	309	140
1115	398329	266	1154	499
1116	398779	250	377	145
1117	399028	250	743	253
1118	399511	150	884	334
1119	399661	100	974	433
1120	399761	150	935	462
1121	399911	250	427	180
1122	400161	283	272	115
1123	400444	200	293	165
1124	400644	183	251	150
1125	400827	250	297	176
1126	401077	233	944	470
1127	401310	233	1003	478
1128	401543	217	956	605
1129	401760	550	1053	541
1130	402309	233	941	585
1131	402543	316	902	463
1132	402859	233	963	578
1133	403092	366	953	630
1134	403459	216	938	859
1135	403675	283	972	881
1136	403958	233	935	566
1137	404408	83	947	533
1138	404708	233	973	508
1139	404941	350	1060	508
1140	405291	683	1123	499
1141	405974	550	1079	484
1142	406523	300	1070	532
1143	406823	383	396	177
1144	407406	216	540	406
1145	407622	200	693	483
1146	407822	316	851	372
1147	408139	100	743	306
1148	408238	433	765	269
1149	408672	266	424	428
1150	408938	566	414	463
1151	409687	383	412	458
1152	410071	233	526	432
1153	410304	183	471	438
1154	410487	167	365	437
1155	410654	333	1018	194
1156	410987	366	1084	128
1157	411353	316	949	261
1158	411669	333	833	269
1159	412003	166	346	397
1160	412169	400	345	436
1161	413419	166	506	356
1162	413585	283	1037	147
1163	413868	366	1090	133
1164	414235	200	249	415
1165	414434	300	171	464
1166	414734	233	1084	136
1167	414967	600	1141	109
1168	415567	783	751	232
1169	416350	150	870	242
1170	416500	316	1096	127
1171	416816	266	1026	161
1172	417083	350	1119	118
1173	417432	150	652	259
1174	417582	216	637	300
1175	417798	400	367	486
1176	418198	150	508	505
1177	418348	117	647	519
1178	418465	100	675	479
1179	418565	250	658	510
1180	419048	366	591	516
1181	419414	516	679	523
1182	419930	167	855	333
1183	420097	550	1093	284
1184	420646	283	1114	326
1185	420930	250	1082	215
1186	421179	383	339	445
1187	421762	100	558	427
1188	421862	267	808	431
1189	422129	283	1081	295
1190	422412	550	1085	213
1191	422961	333	1114	307
1192	423294	483	1072	172
1193	423778	283	1092	317
1194	424061	183	757	396
1195	424244	216	224	511
1196	424460	183	180	589
1197	424643	283	1063	321
1198	424927	483	1095	251
1199	425410	283	1128	354
1200	425693	183	894	394
1201	425876	266	625	412
1202	426142	483	905	397
1203	426625	266	1005	871
1204	426892	316	1002	836
1205	427208	333	1035	229
