Data properties:				
300	93993	250	1713	334
301	94360	183	848	707
302	94543	233	848	891
303	94776	266	1111	617
304	95043	283	895	415
305	95326	267	651	268
306	95592	233	476	167
307	95825	416	653	857
308	96242	316	784	464
309	96675	350	660	534
310	97025	466	647	285
311	97491	183	822	373
312	97674	566	759	498
313	98357	216	644	497
314	98573	416	975	635
315	98990	183	964	700
316	99173	100	976	651
317	99273	233	851	662
318	99506	133	848	732
319	99639	167	991	625
320	99806	250	776	546
321	100056	200	665	527
322	100256	400	496	604
323	100655	167	574	649
324	100822	183	1033	610
325	101005	150	1127	449
326	101305	250	1111	921
327	101555	116	923	520
328	101671	133	903	552
329	101805	117	839	598
330	101921	233	862	552
331	102154	166	645	540
332	102321	300	596	327
333	102621	250	497	923
334	102870	233	657	894
335	103104	233	988	945
336	103337	133	934	963
337	103470	217	885	570
338	103687	316	943	583
339	104003	433	948	942
340	104436	233	989	943
341	104669	216	1032	900
342	104886	200	1136	495
343	105086	433	1108	456
344	105519	283	429	198
345	105802	400	306	218
346	106201	133	957	543
347	106335	167	922	617
348	106501	266	521	457
349	106768	350	345	861
350	107118	216	821	530
351	107334	166	450	272
352	107900	50	487	325
353	109416	133	679	345
354	109732	117	677	524
355	109849	150	664	562
356	109999	383	685	478
357	110382	183	629	749
358	110565	233	616	798
359	110798	166	586	417
360	110965	316	827	529
361	111281	283	580	524
362	111564	200	589	277
363	111764	183	1156	372
364	112064	83	1167	556
365	112147	150	1133	566
366	112297	333	1110	816
367	112630	183	1116	901
368	112813	350	1153	422
369	113280	383	1094	846
370	113663	350	574	876
371	114013	333	544	303
372	114346	150	696	176
373	114496	216	482	928
374	114712	316	314	922
375	115029	400	246	472
376	115612	250	258	892
377	115861	400	238	945
378	116261	350	466	266
379	116611	217	768	158
380	116827	333	1065	504
381	117160	316	924	897
382	117476	200	1079	877
383	117676	200	1129	816
384	117876	366	1037	504
385	118243	250	939	379
386	118492	216	853	287
387	118709	316	785	274
388	119025	283	773	136
389	119308	250	768	909
390	119558	400	870	849
391	119958	200	993	907
392	120158	150	1041	916
393	120308	183	1088	921
394	120491	266	1085	632
395	120940	83	1070	857
396	121024	167	1055	896
397	121190	450	1147	481
398	121640	333	757	541
399	121973	200	624	559
400	122173	150	467	554
401	122323	1166	527	581
402	123489	483	757	576
403	123972	150	729	647
404	124122	183	715	593
405	124305	583	646	541
406	124888	200	589	537
407	125088	267	2093	-474
408	125355	217	2031	-703
409	125671	117	616	382
410	125788	133	623	443
411	125921	500	666	532
412	126421	217	946	431
413	126637	216	421	1010
414	126854	167	323	921
415	127020	133	200	912
416	127154	316	223	568
417	127470	250	219	900
418	127720	183	466	901
419	127903	133	798	877
420	128036	250	1008	853
421	128286	167	1057	844
422	128453	317	1131	146
423	128769	100	1087	137
424	128869	266	1081	190
425	129136	250	1152	168
426	129502	250	1073	883
427	129752	166	1067	840
428	129919	200	1025	807
429	130119	483	1064	153
430	130602	300	1031	810
431	130901	216	1157	83
432	131118	333	1140	143
433	131451	267	887	896
434	131718	233	800	302
435	131951	300	778	376
436	132251	650	756	430
437	132900	200	799	323
438	133100	516	909	291
439	133616	333	540	526
440	133949	350	526	574
441	134299	167	543	487
442	134466	267	-832	406
443	134732	117	-2172	26
444	134849	200	-1865	232
445	135049	516	596	361
446	135565	133	942	944
447	135698	217	949	898
448	135915	550	884	296
449	136465	200	710	532
450	136664	250	623	523
451	136914	233	640	204
452	137147	233	1094	511
453	137381	217	784	276
454	137597	133	690	211
455	137730	217	1129	548
456	137947	167	1010	857
457	138113	333	1103	955
458	138447	100	1030	927
459	138663	150	1106	911
460	138813	433	964	946
461	139246	233	1105	944
462	139479	600	1126	579
463	140079	416	1136	615
464	140612	400	1123	948
465	141012	550	1132	577
466	141561	732	1105	614
467	142293	183	955	540
468	142476	466	710	275
469	142942	117	1075	534
470	143176	466	953	577
471	143642	300	720	567
472	143942	167	729	491
473	144108	166	736	318
474	144275	266	640	151
475	144541	300	430	293
476	144841	316	300	811
477	145158	450	338	204
478	145607	300	273	866
479	145907	300	545	874
480	146207	233	676	203
481	146440	316	526	168
482	146757	383	538	915
483	147140	266	709	527
484	147406	1382	842	564
485	148789	116	840	840
486	148905	1249	792	518
487	150154	416	825	622
488	150571	217	1712	288
489	150787	100	1782	268
490	151020	100	796	587
491	151120	550	769	645
492	151670	416	587	578
493	152086	266	1059	179
494	152353	200	998	177
495	152553	250	765	275
496	152952	216	286	459
497	153169	250	517	387
498	153419	300	646	320
499	153718	516	797	328
500	154235	100	1393	278
501	154751	183	853	272
502	154934	183	759	364
503	155117	366	569	465
504	155484	183	771	407
505	155667	167	789	368
506	155834	283	836	844
507	156117	183	1046	815
508	156300	166	880	840
509	156466	150	873	441
510	156616	100	865	481
511	156716	300	1027	267
512	157016	150	1093	856
513	157166	466	1059	887
514	157632	450	1109	121
515	158082	450	1028	930
516	158532	200	1127	138
517	158732	133	1095	162
518	158865	300	1081	886
519	159165	166	1052	796
520	159331	383	1110	140
521	159714	200	1146	127
522	159914	416	1105	867
523	160331	133	1052	743
524	160464	283	1074	195
525	160747	350	1109	136
526	161097	516	726	386
527	161613	300	384	470
528	161913	233	322	876
529	162146	166	620	470
530	162312	450	788	538
531	162762	483	751	655
532	163245	566	724	565
533	163811	183	1881	877
534	163995	116	1972	864
535	164111	167	1009	731
536	164278	799	794	650
537	165077	167	929	821
538	165244	183	792	557
539	165427	250	1184	292
540	165677	216	857	660
541	165893	117	847	611
542	166010	250	589	481
543	166260	150	771	600
544	166410	250	815	529
545	166659	200	1109	489
546	166859	350	1099	291
547	167326	566	1095	343
548	167892	350	1125	271
549	168242	183	1047	768
550	168425	316	1059	909
551	168741	183	1066	845
552	168925	250	903	924
553	169174	200	684	905
554	169374	366	716	502
555	169741	250	443	356
556	169991	200	1013	1016
557	170190	183	1117	915
558	170374	250	1156	279
559	170624	333	1147	239
560	171090	83	1064	934
561	171173	300	1077	900
562	171473	183	1074	829
563	171656	283	1075	607
564	171939	216	1052	523
565	172156	233	1073	845
566	172389	200	1128	328
567	172589	383	1095	283
568	173122	183	1102	243
569	173305	366	1102	346
570	173671	250	1047	918
571	173921	366	1091	891
572	174288	250	1127	375
573	174537	233	1101	340
574	174771	383	1082	887
575	175154	200	1188	231
576	175354	366	1132	253
577	175720	283	1137	918
578	176003	150	1088	953
579	176153	266	933	364
580	176419	233	1109	997
581	176653	266	744	464
582	176919	316	645	536
583	177369	167	706	497
584	177535	266	679	571
585	177802	166	694	306
586	177968	200	1019	289
587	178168	233	1110	595
588	178402	216	1064	894
589	178618	266	1128	922
590	178884	233	1148	624
591	179118	150	1102	448
592	179268	316	944	224
593	179584	233	721	157
594	179817	100	1009	301
595	179917	117	1027	266
596	180034	100	1025	311
597	180250	183	1058	380
598	180433	183	1093	483
599	180617	200	1058	541
600	180816	300	1035	898
601	181116	416	984	993
602	181533	216	1077	954
603	181749	200	1080	538
604	181949	150	1070	504
605	182099	266	848	922
606	182365	216	420	846
607	182582	283	1079	936
608	182865	366	1146	606
609	183231	450	1119	935
610	183681	283	1128	668
611	183964	200	1094	474
612	184164	366	1009	257
613	184531	300	678	905
614	184830	383	297	832
615	185213	250	324	255
616	185463	266	179	210
617	185863	83	203	404
618	185946	300	220	771
619	186246	183	556	196
620	186429	366	-1020	139
621	186796	400	450	251
622	187195	649	798	238
623	187844	133	765	458
624	187977	233	680	549
625	188210	233	691	588
626	188444	183	3593	1700
627	188627	216	3878	1692
628	188843	100	2399	1516
629	188943	100	3929	1820
630	189043	566	829	433
631	189609	100	654	310
632	189709	250	1064	157
633	189959	300	1138	134
634	190259	316	789	182
635	190575	383	334	474
636	190958	100	483	555
637	191241	83	756	140
638	191325	117	823	896
639	191441	250	1071	962
640	191691	216	767	887
641	191908	250	483	892
642	192158	150	573	771
643	192307	450	624	181
644	192757	216	540	937
645	192974	300	612	830
646	193273	250	855	199
647	193523	366	755	136
648	193890	283	867	907
649	194173	166	1030	909
650	194339	150	936	906
651	194489	283	938	236
652	194772	266	997	271
653	195039	416	1031	943
654	195455	233	1041	888
655	195688	250	1165	185
656	195938	466	1141	113
657	196404	783	818	162
658	197187	433	1123	957
659	197620	250	875	830
660	197870	366	392	921
661	198237	416	599	359
662	198653	233	935	959
663	198886	183	1092	945
664	199069	350	1116	178
665	199569	150	1023	422
666	199719	616	718	558
667	200335	300	1279	681
668	200635	433	812	557
669	201068	266	1025	574
670	201334	100	1045	1016
671	201567	949	1020	909
672	202517	500	2015	378
673	203017	216	856	732
674	203233	250	733	602
675	203483	666	517	551
676	204149	233	900	543
677	204382	200	406	204
678	204582	150	463	219
679	204732	216	687	892
680	204949	266	1096	838
681	205215	216	1115	336
682	205431	250	1144	375
683	205798	183	1121	831
684	205981	266	1142	335
685	206248	433	1155	427
686	206681	133	1108	429
687	206947	250	1116	815
688	207197	150	1126	861
689	207347	150	1057	558
690	207497	216	967	475
691	207713	500	531	334
692	208213	216	1149	456
693	208429	200	1127	406
694	208629	316	1115	862
695	208946	350	1135	819
696	209295	250	1078	495
697	209545	250	1142	390
698	209795	366	1138	878
699	210161	466	1143	406
700	210628	550	1003	871
701	211177	250	483	901
702	211427	250	653	274
703	211677	633	1108	364
704	212310	533	1132	331
705	212843	350	1149	910
706	213193	300	1152	388
707	213492	350	1157	238
708	213842	366	737	267
709	214209	133	1036	331
710	214342	216	755	532
711	214558	200	586	547
712	215075	183	690	429
713	215258	450	939	496
714	215707	466	801	450
715	216340	117	858	842
716	216457	216	733	589
717	216673	400	965	407
718	217073	400	1030	339
719	217473	550	901	446
720	218023	266	1050	376
721	218289	483	762	611
722	218772	433	639	555
723	219205	100	865	320
724	219305	233	1086	546
725	219538	183	1140	677
726	219721	183	1125	932
727	219904	167	1077	932
728	220071	250	902	409
729	220321	200	750	292
730	220521	433	437	185
731	221120	316	402	95
732	221437	400	804	375
733	221836	266	580	895
734	222103	216	744	845
735	222319	167	704	815
736	222486	366	688	306
737	222852	150	645	346
738	223152	250	890	929
739	223402	100	1051	933
740	223502	200	1055	971
741	223702	100	1094	623
742	223802	233	1035	674
743	224035	184	924	989
744	224884	233	887	718
745	225234	300	860	792
746	225534	433	1093	701
747	225967	383	788	469
748	226350	450	475	298
749	226966	283	696	390
750	227249	233	559	384
751	227482	233	1032	609
752	227716	334	1129	698
753	228049	300	1096	957
754	228349	167	1147	945
755	228515	383	1096	666
756	228898	383	1116	932
757	229282	383	819	566
758	229665	450	-111	-607
759	230331	33	844	1053
760	230514	333	835	564
761	230847	200	2485	365
762	231047	167	2354	375
763	231214	416	868	565
764	231630	849	658	562
765	232479	400	583	604
766	232879	250	767	629
767	233129	266	998	596
768	233395	167	988	643
769	233562	200	1005	596
770	233878	83	878	698
771	233962	433	867	654
772	234395	150	876	594
773	234544	100	858	630
774	234644	166	843	560
775	234811	616	861	503
776	235427	166	847	563
777	235594	100	830	596
778	235694	183	838	526
779	235877	300	822	577
780	236177	466	817	617
781	236810	250	886	501
782	237059	283	871	539
783	237343	117	1222	612
784	237459	183	1242	568
785	237642	433	836	634
786	238075	100	866	611
787	238325	100	881	630
788	238425	167	873	675
789	238592	316	1056	919
790	239041	83	960	681
791	239125	783	947	722
792	241373	100	827	173
793	241473	283	808	271
794	241756	183	1993	-84
795	243122	83	681	747
796	243205	200	695	688
797	243405	233	927	664
798	243638	200	2331	251
799	243838	117	2000	358
800	243954	117	2246	268
801	244071	433	1091	279
802	244504	117	-78	-355
803	244621	150	-50	-284
804	245020	183	-487	-572
805	245370	250	532	705
806	245620	216	1696	390
807	245836	300	1666	411
808	246136	366	624	447
809	246653	300	698	478
810	246952	400	1171	619
811	247485	350	777	683
812	247985	733	778	934
813	248718	200	690	719
814	248918	283	689	632
815	252732	300	430	-442
816	253031	167	1934	-940
817	253198	100	1676	-915
818	253831	17	1448	-206
819	254214	150	439	616
820	254364	233	642	634
821	254597	100	610	1147
822	255346	17	2182	1676
823	256612	650	757	509
824	257262	250	615	527
825	257512	233	933	610
826	257745	266	578	221
827	258011	250	694	935
828	258261	133	1002	917
829	258394	300	994	974
830	258694	433	1048	653
831	259127	250	1067	921
832	259377	150	400	852
833	259527	167	389	792
834	259693	133	304	212
835	261342	83	1206	846
836	261425	250	1153	766
837	261675	266	1112	830
838	261942	100	1234	1055
839	262042	316	1126	633
840	262358	166	1086	639
841	262525	233	1034	673
842	262758	183	1046	884
843	262941	200	1110	930
844	263141	117	1101	590
845	263257	566	1083	635
846	263824	133	1016	685
847	263957	100	1020	622
848	264057	166	1037	817
849	264223	183	1044	751
850	264407	350	965	697
851	264756	416	1054	1005
852	265173	200	2922	1535
853	265373	350	1438	1653
854	265839	150	864	879
855	265989	150	1067	797
856	266139	433	858	564
857	266572	316	661	276
858	266888	666	661	182
859	267554	150	700	259
860	267704	150	691	549
861	267854	116	711	507
862	267971	100	580	665
863	268071	150	603	637
864	268221	150	642	584
865	268371	183	844	299
866	268554	200	1098	354
867	268754	316	1102	914
868	269070	216	889	900
869	269287	233	1092	357
870	269520	366	362	428
871	269886	117	295	861
872	270253	83	447	527
873	270336	183	490	465
874	270519	266	420	497
875	270786	366	413	885
876	271152	266	418	384
877	271418	216	419	485
878	271635	250	404	417
879	272001	217	657	200
880	272218	183	601	368
881	272401	250	702	138
882	272651	366	664	819
883	273017	217	892	850
884	273234	316	731	177
885	273551	416	1015	235
886	273967	117	1011	779
887	274200	200	1070	891
888	274400	333	1151	319
889	274733	516	1129	938
890	275249	433	1127	368
891	275682	416	1142	948
892	276099	333	1074	932
893	276432	166	1175	1080
894	276598	233	1151	978
895	276832	316	1110	914
896	277148	250	1100	323
897	277398	100	1160	983
898	277498	167	1103	916
899	277781	116	1103	394
900	277897	300	1139	324
901	278197	283	960	203
902	278480	216	804	479
903	278697	150	1067	501
904	278847	283	372	384
905	279130	250	467	929
906	279380	166	993	872
907	279546	333	980	545
908	279880	366	1053	531
909	280246	100	1035	857
910	280463	400	1041	869
911	280862	216	1095	578
912	281079	100	859	941
913	281179	133	865	906
914	281312	233	526	889
915	281545	216	1024	887
916	281762	167	1045	645
917	281928	400	1031	537
918	282328	300	1010	851
919	282628	283	1058	504
920	282911	233	1022	514
921	283144	250	1033	848
922	283394	100	1080	849
923	283677	266	1108	531
924	283944	316	1133	496
925	284260	167	466	397
926	284426	516	254	137
927	284943	283	619	308
928	285226	383	782	886
929	285609	300	899	803
930	285909	550	950	497
931	286458	183	782	346
932	286642	383	234	172
933	287025	416	538	842
934	287441	566	763	643
935	288007	232	963	560
936	288240	316	1076	493
937	288556	133	828	452
938	288690	466	672	534
939	289156	233	917	321
940	289389	300	462	223
941	289689	133	487	346
942	289822	333	449	921
943	290155	167	493	905
944	290322	216	449	934
945	291637	50	754	699
946	292137	83	539	595
947	292220	283	544	560
948	292503	833	532	902
949	293336	233	561	532
950	293569	167	568	460
951	293736	300	832	339
952	294036	350	872	933
953	294385	416	1077	338
954	294802	400	988	889
955	295201	266	986	944
956	295468	183	1144	850
957	295651	183	1161	388
958	295834	200	1134	425
959	296034	233	881	249
960	296267	416	470	217
961	296684	200	331	225
962	297017	250	938	282
963	297267	383	1122	387
964	297766	83	1146	1044
965	297849	266	1079	949
966	298116	283	1097	375
967	298399	383	1104	931
968	298782	167	490	824
969	298949	466	724	431
970	299415	116	637	509
971	299532	150	610	547
972	300415	17	-534	-258
973	300565	17	-570	-114
974	300698	216	525	343
975	300914	100	258	-126
976	302280	266	698	356
977	302546	1116	699	561
978	303662	166	983	576
979	303829	500	982	619
980	304329	383	152	525
981	304712	233	-1340	427
982	304945	200	-869	657
983	305494	183	143	335
984	305678	383	560	546
985	306061	250	844	500
986	306310	183	748	359
987	306494	150	1103	381
988	306644	117	1091	433
989	306760	100	1117	394
990	306860	300	1090	487
991	307160	183	1099	919
992	307343	266	1121	974
993	307610	233	1006	396
994	307843	283	845	208
995	308126	266	396	597
996	308392	200	607	354
997	308592	233	513	933
998	308825	366	602	870
999	309374	200	787	241
1000	309574	233	959	330
1001	309807	250	901	262
1002	310057	283	883	888
1003	310340	233	908	850
1004	310573	416	947	370
1005	310990	217	843	265
1006	311206	333	1087	420
1007	311539	250	1077	918
1008	311789	150	1135	928
1009	311939	166	1135	997
1010	312105	250	1132	907
1011	312355	250	723	889
1012	312605	333	284	902
1013	312938	233	246	922
1014	313171	218	995	897
1015	313389	217	1099	923
1016	313722	100	1120	868
1017	313822	383	1111	909
1018	314205	383	1146	451
1019	314589	267	1166	961
1020	314855	250	1098	949
1021	315105	283	267	919
1022	315388	350	370	498
1023	315738	300	241	890
1024	316038	200	296	460
1025	316238	400	748	235
1026	316638	283	771	491
1027	317620	283	886	577
1028	317903	300	783	584
1029	318203	633	847	553
1030	318836	217	2514	1664
1031	319053	117	1414	1693
1032	320452	117	836	651
1033	320569	233	607	594
1034	320802	316	821	573
1035	321118	233	1071	463
1036	321352	333	1083	947
1037	321685	283	1109	894
1038	321968	367	1127	538
1039	322335	600	1131	595
1040	322934	233	1134	989
1041	323167	214	1051	463
1042	323382	416	675	299
1043	323798	233	441	461
1044	324031	200	586	1010
1045	324231	233	606	854
1046	324464	583	997	940
1047	325047	216	965	989
1048	325264	333	973	523
1049	325597	167	1075	819
1050	325763	117	972	591
1051	325880	500	969	969
1052	326380	266	1078	549
1053	326646	450	1077	999
1054	327096	233	846	620
1055	327329	466	334	795
1056	327795	250	972	501
1057	328045	233	727	240
1058	328278	400	640	141
1059	328678	233	1065	459
1060	328911	433	381	530
1061	329344	333	1084	490
1062	329677	183	-1110	1471
1063	329860	117	-1770	1523
1064	329977	416	609	671
1065	330393	533	630	223
1066	330926	233	947	874
1067	331159	500	713	461
1068	331659	100	747	250
1069	331759	266	1103	170
1070	332025	250	1100	964
1071	332275	200	1139	900
1072	334424	200	207	402
1073	334624	100	139	441
1074	334724	266	143	361
1075	334990	150	208	876
1076	335273	166	296	895
1077	335440	200	477	865
1078	335640	300	640	229
1079	335940	200	511	259
1080	336139	250	763	121
1081	336389	183	768	79
1082	336572	233	929	183
1083	336806	200	960	158
1084	337122	300	810	899
1085	337422	500	882	918
1086	337921	400	893	250
1087	338321	350	872	942
1088	338671	266	902	271
1089	338937	283	920	188
1090	339337	616	1010	137
1091	339953	200	1130	273
1092	340153	150	1160	152
1093	340303	250	945	147
1094	340553	416	983	919
1095	340969	133	819	833
1096	341102	300	908	143
1097	341402	233	982	87
1098	341635	166	1019	141
1099	341802	266	742	491
1100	343084	200	871	326
1101	343284	383	760	501
1102	343667	100	2144	27
1103	343767	117	2165	105
1104	343884	366	2199	92
1105	344250	649	847	435
1106	344900	217	728	592
1107	345116	350	793	613
1108	345466	100	1650	1064
1109	346000	165	780	513
1110	346165	616	520	557
1111	346782	999	429	573
1112	347781	350	498	567
1113	348131	366	591	508
1114	348497	333	691	445
1115	348830	100	603	489
1116	349113	167	588	459
1117	349280	233	802	528
1118	349513	233	828	313
1119	349746	183	372	843
1120	349929	233	257	941
1121	350163	366	327	549
1122	350529	250	270	931
1123	350912	167	220	882
1124	351079	266	330	598
1125	351345	766	223	448
1126	352111	366	298	620
1127	352477	350	276	902
1128	352961	216	516	785
1129	353177	183	504	921
1130	353360	167	825	844
1131	353527	283	732	281
1132	353810	233	763	910
1133	354044	150	820	828
1134	354193	133	908	811
1135	354327	167	1051	840
1136	354493	333	1045	221
1137	354826	217	1146	199
1138	355226	117	1134	340
1139	355343	350	1152	239
1140	355692	350	1093	908
1141	356042	283	1134	859
1142	356459	633	1120	227
1143	357091	250	1129	269
1144	357341	600	1144	208
1145	357941	383	1095	865
1146	358324	250	1101	910
1147	358574	716	1075	864
1148	359290	583	1069	262
1149	359873	117	1169	166
1150	359989	100	1155	77
1151	361288	366	506	410
1152	361655	633	-484	107
1153	362288	433	661	499
1154	362721	133	2076	269
1155	362854	100	1944	421
1156	362954	216	2028	233
1157	363170	133	2046	264
1158	363304	250	798	445
1159	363553	216	591	567
1160	363770	683	503	582
1161	364453	266	791	610
1162	364719	233	614	1625
1163	364953	183	631	720
1164	365136	250	721	594
1165	365386	200	2968	1646
1166	365585	100	2441	1559
1167	365819	283	661	479
1168	366102	300	1114	123
1169	366401	400	761	524
1170	366801	283	1112	222
1171	367084	217	1010	988
1172	367301	316	1106	878
1173	367617	316	1085	953
1174	368084	133	1160	215
1175	368217	233	1105	979
1176	368450	216	1140	240
1177	368667	316	1128	162
1178	368983	233	1159	210
1179	369216	350	1126	957
1180	369566	616	1129	158
1181	370182	283	1066	964
1182	370465	233	1107	1014
1183	370698	316	868	979
1184	371015	233	455	942
1185	371248	283	622	364
1186	371531	216	861	516
