Data properties:				
149	44769	550	1054	582
150	45318	200	764	513
151	45518	316	663	536
152	45835	183	538	547
153	46018	300	847	560
154	46318	400	684	544
155	46718	366	554	532
156	47084	183	1068	252
157	47267	616	1174	101
158	47883	233	867	196
159	48117	266	433	555
160	48383	183	286	641
161	48733	83	1132	927
162	48816	166	1162	779
163	48983	250	1183	807
164	49233	300	1163	903
165	49532	200	1093	888
166	49732	183	1189	670
167	50082	716	1187	84
168	50798	250	1167	925
169	51048	100	1170	863
170	51148	133	1139	882
171	51281	333	1077	842
172	51614	266	1121	891
173	52097	200	1153	17
174	52297	216	1146	131
175	52514	283	834	175
176	52797	266	1202	89
177	53063	250	770	246
178	53313	450	481	503
179	53763	266	720	306
180	54029	333	967	189
181	54362	266	850	183
182	54629	1233	1180	84
183	55861	133	1150	852
184	55994	166	1163	817
185	56161	200	1184	861
186	56361	283	859	819
187	56644	233	1136	862
188	56877	233	809	860
189	57110	183	636	552
190	57294	233	862	536
191	57527	616	693	542
192	58143	716	542	545
193	58859	267	822	536
194	59126	333	1171	253
195	59459	200	1123	292
196	59659	266	819	436
197	59925	266	699	149
198	60192	300	1166	236
199	60491	216	1146	273
200	60708	183	818	469
201	60891	316	1114	884
202	61208	183	1135	854
203	61391	266	1152	912
204	61790	83	1148	222
205	61874	283	1148	283
206	62157	100	1177	255
207	62257	216	925	414
208	62473	333	790	496
209	62806	250	739	291
210	63056	416	775	818
211	63606	283	787	245
212	64139	100	953	322
213	64239	233	927	392
214	64472	266	1108	156
215	64738	233	1108	244
216	64972	500	1140	293
217	65471	167	1163	418
218	65638	233	1159	257
219	65871	233	1054	346
220	66104	233	1149	293
221	66337	200	1113	786
222	66537	350	1162	905
223	66887	566	1179	278
224	67453	183	1101	226
225	67636	100	995	707
226	67736	266	884	526
227	68003	333	1130	894
228	68336	266	1177	949
229	68602	266	1221	285
230	68869	400	1145	283
231	69269	350	850	534
232	69618	250	666	554
233	69868	366	862	537
234	70235	333	688	540
235	70568	266	856	518
236	70834	150	843	554
237	70984	183	1134	619
238	71167	283	633	307
239	71451	316	1063	530
240	71767	283	838	378
241	72050	283	509	175
242	72333	533	1134	665
243	72866	333	1041	547
244	73199	233	1159	644
245	73432	167	1153	713
246	73599	283	1169	468
247	73882	366	1159	569
248	74249	200	1145	631
249	74448	250	891	418
250	74698	233	700	287
251	74931	266	474	199
252	75198	150	204	381
253	75348	250	1071	940
254	75598	200	1131	920
255	75797	266	900	918
256	76064	217	564	881
257	76281	316	630	311
258	76597	333	839	391
259	76930	366	958	450
260	77296	266	1125	628
261	77563	283	743	301
262	78013	100	675	212
263	78113	250	1174	689
264	78362	250	1138	596
265	78612	267	1023	515
266	79078	150	1074	588
267	79228	366	1173	797
268	79595	316	1178	585
269	79911	216	2041	780
270	80128	316	1164	711
271	80444	150	1181	570
272	80594	183	1151	621
273	80777	316	987	601
274	81094	266	788	548
275	81360	433	681	553
276	81793	300	496	541
277	82093	333	759	553
278	82426	283	674	552
279	82709	350	1123	535
280	83209	233	368	190
281	83442	300	545	927
282	83742	100	1101	869
283	83842	316	1085	923
284	84158	250	932	924
285	84408	266	648	556
286	84825	167	922	331
287	84991	200	594	264
288	85191	383	1154	476
289	85574	167	932	557
290	85974	117	1091	422
291	86090	250	1082	482
292	86340	316	1166	459
293	86657	216	1134	437
294	86873	266	1145	908
295	87140	250	468	867
296	87390	283	212	815
297	87673	100	240	145
298	87773	283	240	192
299	88056	250	1121	410
300	88306	200	1172	447
301	88505	283	844	537
302	88788	400	1177	465
303	89188	250	1108	480
304	89438	500	1173	473
305	89938	283	1130	860
306	90221	133	1152	893
307	90354	250	1084	487
308	90604	283	841	547
309	90887	233	730	545
310	91120	183	557	277
311	91303	333	1157	421
312	91637	283	1021	509
313	91920	350	479	290
314	92269	300	626	304
315	92569	350	1101	504
316	92919	233	808	537
317	93152	233	655	549
318	93385	400	532	543
319	93785	266	817	548
320	94052	383	541	548
321	94435	266	1104	515
322	94701	266	1179	408
323	94968	100	1139	511
324	95068	100	1209	457
325	95401	83	1751	451
326	95484	616	1786	518
327	96100	283	1151	347
328	96383	183	1136	501
329	96883	133	2073	159
330	97016	100	2010	355
331	97283	183	997	557
332	97466	266	1144	525
333	97732	183	1161	377
334	97916	266	886	291
335	98182	266	746	176
336	98449	466	1125	521
337	98915	216	1162	412
338	99131	333	845	273
339	99465	283	490	345
340	99748	233	331	493
341	100147	117	366	372
342	100264	416	805	198
343	100680	216	525	268
344	100897	266	1104	398
345	101163	100	1171	515
346	101263	100	1168	479
347	101363	250	1204	816
348	101613	216	1163	570
349	101830	516	1178	815
350	102346	216	1158	920
351	102562	316	1167	407
352	102879	233	1138	482
353	103112	233	843	927
354	103345	316	1174	917
355	103662	200	1147	836
356	104095	183	1087	346
357	104278	200	1175	345
358	104478	250	851	514
359	104727	300	682	537
360	105027	283	457	548
361	105310	733	674	546
362	106043	216	1094	270
363	106260	316	1104	132
364	106576	350	772	336
365	106926	466	754	981
366	107392	200	592	1180
367	107709	266	910	246
368	107975	550	1138	132
369	108525	433	1182	141
370	109091	83	1124	321
371	109175	150	1116	195
372	109324	233	1164	113
373	110107	83	915	284
374	110190	233	722	271
375	110424	465	906	289
376	110889	400	637	412
377	111288	350	398	485
378	111638	283	363	444
379	111921	183	475	416
380	112105	250	1242	161
381	112354	500	1188	151
382	112854	200	1141	126
383	113171	83	1156	308
384	113254	166	1125	176
385	113420	250	1142	928
386	113670	683	1144	873
387	114353	283	1084	845
388	114636	200	1149	864
389	114836	200	990	868
390	115036	266	1100	842
391	115302	483	1178	163
392	115785	283	965	232
393	116068	483	704	547
394	116551	450	533	551
395	117001	350	819	551
396	117351	350	634	549
397	117701	316	1125	608
398	118017	183	1163	576
399	118200	400	640	151
400	118600	350	796	240
401	118950	200	767	291
402	119150	283	1009	531
403	119433	117	1068	433
404	119549	250	966	520
405	119799	116	951	567
406	119916	133	1134	499
407	120049	450	1124	568
408	120665	300	905	439
409	120965	100	975	692
410	121065	167	995	635
411	121231	333	1148	578
412	121814	133	841	281
413	121947	100	677	166
414	122047	200	685	204
415	122247	117	1016	471
416	122364	216	1006	534
417	122580	333	1116	604
418	122913	316	948	543
419	123230	250	1085	612
420	123480	216	1138	568
421	123696	283	719	332
422	123979	216	585	179
423	124196	350	317	323
424	124545	183	1073	715
425	124729	250	1132	951
426	124979	250	853	945
427	125228	216	617	846
428	125445	266	987	956
429	125711	266	1143	944
430	125978	400	1140	624
431	126378	216	1099	582
432	126594	183	678	281
433	126777	383	1122	602
434	127160	266	1061	666
435	127577	83	1144	642
436	127660	117	1158	531
437	127777	116	786	463
438	127893	183	790	419
439	128076	200	696	434
440	128276	466	680	517
441	128742	483	548	494
442	129225	167	1012	304
443	129392	100	1028	356
444	129492	217	1120	92
445	129709	566	763	288
446	130408	216	1134	104
447	130624	117	874	351
448	130741	483	858	384
449	131224	183	944	408
450	131407	366	1141	144
451	131774	233	955	226
452	132007	183	1128	196
453	132190	300	817	419
454	132490	266	702	320
455	132756	283	451	414
456	133040	433	1148	160
457	133473	400	862	359
458	133872	350	838	405
459	134222	216	867	463
460	134439	183	919	456
461	134622	666	1162	109
462	135288	400	1137	894
463	135688	283	1158	923
464	135971	250	1101	845
465	136221	250	1176	169
466	136470	233	1183	104
467	136704	233	1060	171
468	136937	100	1038	280
469	137153	83	905	375
470	137236	117	881	276
471	137353	233	732	206
472	137586	233	410	434
473	137819	283	358	543
474	138103	366	1087	858
475	138469	283	435	911
476	138752	350	845	985
477	139102	133	1087	528
478	139235	133	1080	585
479	139368	183	789	507
480	139552	133	781	548
481	139685	433	689	525
482	140118	300	471	490
483	140418	383	859	515
484	140801	466	477	543
485	141267	133	1092	360
486	141400	167	1089	414
487	141567	350	1146	221
488	141916	216	1099	153
489	142250	100	307	134
490	142349	200	332	204
491	142549	266	313	368
492	142816	316	223	524
493	143132	133	990	401
494	143265	117	978	463
495	143382	283	1146	271
496	143665	117	1107	326
497	143932	133	1061	387
498	144065	300	1131	302
499	144365	433	1099	420
500	144798	233	1102	455
501	145031	533	1122	210
502	146363	100	609	521
503	146463	283	1069	368
504	146746	166	1022	284
505	147029	266	1060	224
506	147296	216	576	603
507	147512	183	1071	853
508	147695	100	1161	888
509	147795	266	1109	844
510	148062	216	1176	927
511	148278	117	1176	846
512	148595	83	1222	102
513	148678	117	1203	142
514	148795	133	1148	167
515	148928	300	606	567
516	149228	266	400	938
517	149494	250	388	277
518	149744	433	1175	220
519	150294	250	1186	233
520	150543	150	1198	160
521	150693	166	1187	208
522	150860	183	670	1280
523	151043	100	604	1323
524	151310	150	989	556
525	151459	383	811	539
526	151842	283	660	563
527	152126	167	-479	-153
528	152292	583	818	630
529	152875	183	632	563
530	153058	799	842	538
531	153858	533	1052	377
532	154391	600	1151	558
533	154990	250	938	211
534	155240	216	660	155
535	155457	466	1147	530
536	155923	466	1089	429
537	156389	383	1148	611
538	156772	333	1042	293
539	157105	433	1081	351
540	157538	216	792	199
541	157755	300	1157	590
542	158055	266	1123	538
543	158321	216	896	276
544	158538	233	1012	239
545	158771	283	1164	980
546	159054	433	1145	907
547	159487	200	1001	913
548	159687	300	1200	411
549	159987	383	788	188
550	160370	233	672	151
551	160603	166	1179	212
552	160769	283	1862	456
553	161053	150	1087	646
554	161202	433	974	503
555	161635	183	709	859
556	161952	83	571	1015
557	162035	117	572	887
558	162152	283	288	872
559	162435	150	-760	1730
560	162718	150	-222	1583
561	163001	83	952	642
562	163084	133	992	528
563	163218	166	1191	422
564	163384	250	1145	518
565	163634	366	1151	589
566	164000	550	1114	524
567	164550	233	753	524
568	164783	500	691	546
569	165283	183	692	510
570	165466	167	828	522
571	165632	300	651	537
572	165932	200	1127	294
573	166132	183	1085	179
574	166315	200	732	150
575	166715	117	607	208
576	166832	200	587	142
577	167031	483	298	551
578	167514	200	702	694
579	167714	283	623	833
580	167997	266	287	861
581	168264	333	1023	164
582	168597	200	1162	119
583	168797	266	859	227
584	169230	283	802	165
585	169513	466	633	286
586	169979	366	958	200
587	170346	233	841	247
588	170579	233	665	168
589	170812	451	312	522
590	171263	283	680	234
591	171546	366	1140	147
592	171912	166	1176	161
593	172079	283	875	197
594	172362	233	963	211
595	172595	283	1137	185
596	172878	316	1065	923
597	173195	516	1148	939
598	173711	250	902	903
599	173961	266	1170	932
600	174227	233	1090	276
601	174460	100	-101	1196
602	174743	133	1005	998
603	174877	150	990	335
604	175027	433	1185	154
605	175460	483	1150	190
606	175943	250	765	527
607	176193	450	523	539
608	176642	666	838	551
609	177458	166	1160	381
610	177792	166	1178	354
611	177958	216	854	453
612	178175	300	666	539
613	178474	366	484	296
614	178841	483	1159	384
615	179324	167	1040	469
616	179490	483	1157	835
617	179973	600	1164	383
618	180706	100	1106	364
619	180806	250	888	446
620	181056	566	737	502
621	181622	266	1113	387
622	181889	200	1158	394
623	182089	516	1126	822
624	182605	283	514	861
625	182888	366	288	827
626	183254	383	437	235
627	183638	117	739	1009
628	183754	250	777	972
629	184004	167	769	1021
630	184171	400	1023	887
631	184570	266	1123	903
632	184837	749	1168	326
633	185586	200	1143	375
634	185786	266	801	878
635	186052	266	1122	881
636	186319	516	1151	416
637	186835	200	1142	359
638	187035	333	216	572
639	187368	183	1015	367
640	187551	300	806	536
641	187851	216	621	542
642	188068	233	437	526
643	188301	599	569	541
644	188900	250	1133	605
645	189150	266	1145	657
646	189417	333	789	316
647	189750	366	453	189
648	190116	300	1116	626
649	190416	433	1147	680
650	190849	283	1120	952
651	191132	400	367	892
652	191532	300	878	458
653	191832	283	1139	659
654	192115	266	1077	631
655	192381	416	776	331
656	192798	250	468	226
657	193048	233	510	928
658	193281	366	1122	924
659	193647	300	284	899
660	193947	117	1022	870
661	194313	283	189	747
662	194597	183	-534	833
663	194780	250	-509	868
664	195030	250	952	596
665	195279	466	1057	575
666	195746	600	1113	665
667	196345	216	631	411
668	196562	500	371	928
669	197061	316	669	1073
670	197378	150	595	1270
671	197528	100	614	1216
672	197628	383	739	1266
673	198011	266	1099	510
674	198277	733	1162	667
675	199010	200	741	555
676	199210	316	486	537
677	199526	333	662	554
678	199860	350	852	545
679	200209	300	699	551
680	200509	266	1067	684
681	200776	333	1144	560
682	201109	316	1021	631
683	201425	283	1021	586
684	201708	150	1155	516
685	201858	117	1138	563
686	201975	300	960	636
687	202275	250	1143	566
688	202524	350	713	306
689	202874	233	1134	774
690	203107	300	1100	924
691	203407	233	777	1122
692	203640	150	671	1168
693	204023	17	1110	594
694	204740	99	1037	387
695	204839	250	1142	545
696	205089	333	1030	613
697	205422	216	1138	554
698	205639	217	1002	620
699	205855	333	680	216
700	206189	233	819	479
701	206422	566	1144	553
702	206988	233	1077	624
703	207221	250	807	439
704	207471	233	629	183
705	207704	150	698	199
706	207854	266	390	173
707	208120	217	1063	897
708	208337	250	1162	907
709	208587	100	841	899
710	208687	233	862	830
711	208920	266	729	861
712	209186	400	874	397
713	209586	100	1123	501
714	209686	200	1103	562
715	209886	250	1151	535
716	210136	400	1029	618
717	210536	216	794	431
718	210752	166	672	541
719	210919	133	682	461
720	211052	249	851	546
721	211301	266	489	547
722	211568	366	908	552
723	211934	150	849	743
724	212084	233	851	545
725	212317	400	560	541
726	212717	133	1074	289
727	212850	200	1057	344
728	213050	167	1158	319
729	213217	200	761	139
730	213616	166	490	536
731	213783	133	483	487
732	213916	183	495	353
733	214099	200	888	266
734	214299	300	762	159
735	214599	350	1024	308
736	214949	150	1040	274
737	215098	150	1126	345
738	215248	117	1162	664
739	215365	183	1145	315
740	215548	350	801	173
741	215898	216	686	209
742	216114	233	530	414
743	216348	383	1091	283
744	216731	250	1149	308
745	216980	250	918	181
746	217230	283	702	192
747	217513	283	399	499
748	217797	266	914	225
749	218063	250	1188	314
750	218313	283	1078	318
751	218596	416	1120	373
752	219012	216	1128	422
753	219229	200	1141	373
754	219429	316	1096	376
755	219745	566	1136	399
756	220311	350	1071	359
757	220661	300	1112	313
758	220961	300	1121	352
759	221261	300	1162	372
760	221560	150	1164	328
761	221710	233	1134	270
762	221944	533	1166	289
763	222477	100	1155	244
764	222793	116	1129	226
765	222910	167	1128	308
766	223076	333	754	394
767	223409	216	868	476
768	223626	183	890	724
769	223809	167	928	449
770	223975	200	647	492
771	224175	233	650	548
772	224409	366	1146	503
773	224775	150	825	593
774	224925	100	1859	81
775	225925	283	1022	472
776	226207	450	1116	523
777	226657	416	925	545
778	227074	233	1125	489
779	227307	133	1111	719
780	227440	266	983	504
781	227706	183	1137	479
782	227890	416	768	581
783	228306	216	710	437
784	228522	250	1120	484
785	228772	200	810	576
786	228972	416	352	275
787	229388	200	786	735
788	229588	233	1109	878
789	229822	333	1118	468
790	230155	283	1111	929
791	230438	200	905	865
792	230638	200	1072	843
793	230838	333	1777	577
794	231171	166	2545	166
795	231570	216	1730	540
796	231787	250	1705	591
797	232037	133	1813	1013
798	232170	250	1755	1039
799	232420	266	1122	648
800	232686	1432	1154	489
801	234119	316	1164	841
802	234435	300	848	522
803	234735	283	703	532
804	235018	266	535	537
805	235284	200	847	540
806	235484	383	560	540
807	235867	316	1111	420
808	236184	200	786	234
809	236384	300	408	167
810	236683	233	487	574
811	236917	333	915	927
812	237466	200	557	276
813	237666	116	1086	345
814	237783	217	1073	378
815	237999	233	1134	394
816	238232	183	890	225
817	238599	83	1093	324
818	238682	117	1074	252
819	238799	150	807	304
820	238948	150	814	342
821	239098	366	464	358
822	239465	116	333	201
823	239581	266	348	256
824	239848	100	1042	343
825	239948	266	1031	266
826	240214	166	823	175
827	240381	400	994	211
828	240780	100	911	192
829	240880	233	902	228
830	241114	266	977	290
831	241380	250	838	273
832	241630	216	560	396
833	241846	266	1119	388
834	242113	216	923	285
835	242329	283	632	381
836	242613	266	368	149
837	242879	283	505	319
838	243162	283	1028	306
839	243445	233	1145	408
840	243678	233	741	393
841	243912	216	474	236
842	244128	183	349	145
843	244311	216	519	349
844	244528	266	959	267
845	244794	183	1104	340
846	244977	316	865	264
847	245294	450	1126	414
848	245910	83	774	398
849	245993	100	768	457
850	246093	200	667	524
851	246293	400	526	544
852	246693	233	853	523
853	246926	383	561	544
854	247309	366	1099	429
855	247859	133	1131	310
856	247992	266	825	179
857	248258	250	1134	426
858	248508	283	519	817
859	248791	200	1092	378
860	248991	383	1141	430
861	249508	83	877	252
862	249591	150	867	150
863	249741	200	950	270
864	249941	200	762	191
865	250140	333	379	480
866	250474	300	-608	395
867	250773	100	-771	300
868	251023	133	-752	129
869	251156	283	1019	326
870	251440	150	1013	382
871	251590	300	1133	409
872	251889	400	846	232
873	252289	150	912	291
874	252439	283	576	361
875	252722	383	1138	421
876	253105	250	1144	373
877	253355	350	909	278
878	253705	216	787	192
879	253921	416	407	500
880	254338	183	282	593
881	254521	250	1042	844
882	254771	483	1157	935
883	255253	283	1133	387
884	255537	350	860	189
885	255886	333	1036	309
886	256220	150	1152	430
887	256536	250	1158	356
888	256786	250	848	163
889	257036	100	1291	-50
890	257135	233	1274	7
891	257369	200	927	518
892	257569	799	677	539
893	258368	100	685	494
894	258468	500	1083	417
895	258968	250	1159	486
896	259367	83	1052	446
897	259451	133	1033	516
898	259584	416	699	252
899	260000	150	904	410
900	260350	167	935	938
901	260516	466	299	873
902	260983	216	636	1178
903	261199	466	530	1326
904	261666	300	596	1300
905	262115	83	1125	624
906	262199	333	1142	370
907	262532	266	1002	540
908	262798	350	755	251
909	263148	233	670	159
910	263381	466	1072	431
911	263848	333	1155	444
912	264181	316	1036	531
913	264497	450	1180	543
914	264947	466	1142	484
915	265413	183	946	540
916	265596	416	1154	568
917	266013	216	1026	519
918	266229	333	764	271
919	266562	550	1019	468
920	267112	316	-494	405
921	267428	233	-669	395
922	267662	350	1050	493
923	268011	216	862	358
924	268228	566	-584	445
925	268794	233	946	567
926	269027	566	825	541
927	269593	300	966	497
928	269893	433	708	527
929	270326	217	529	327
930	270543	300	1084	183
931	270843	150	1153	178
932	271142	150	962	101
933	271292	266	1180	127
934	271559	300	1112	193
935	271858	583	1165	136
936	272441	283	1010	119
937	272724	233	1067	187
938	273174	133	174	185
939	273307	266	1061	373
940	273574	200	-46	562
941	273774	216	748	866
942	274190	83	-875	137
943	274273	133	-570	447
944	276088	83	500	254
945	276172	250	533	240
946	276421	316	1092	139
947	276738	150	1181	162
948	276888	217	868	790
949	277104	116	868	751
950	277437	216	721	701
951	277654	266	945	268
952	277920	483	1098	243
953	278403	300	570	771
954	278703	416	305	895
955	279119	300	711	916
956	279419	300	1072	213
957	279719	516	1179	136
958	280235	400	877	453
959	280635	250	792	540
960	280885	1033	874	544
961	281917	283	1152	249
962	282201	316	1182	184
963	282517	183	1091	229
964	282700	316	899	117
965	283017	383	526	479
966	283400	183	586	486
967	283583	316	953	219
968	283899	200	1117	216
969	284099	183	1150	379
970	284282	233	1160	210
971	284515	350	1196	187
972	284865	266	958	166
973	285132	183	899	217
974	285315	250	363	720
975	285565	350	288	468
976	285914	400	617	493
977	286314	334	798	344
978	286648	416	669	902
979	287065	217	108	1210
980	287281	216	588	1272
981	287498	350	-87	1469
982	288430	83	225	231
983	288514	217	786	359
984	288730	167	1115	169
985	289030	150	847	153
986	289180	383	574	491
987	289563	150	814	288
988	289863	300	927	202
989	290163	416	697	398
990	290579	333	805	265
991	290912	383	1169	191
992	291295	283	915	148
993	291695	83	940	393
994	291778	166	944	306
995	291945	250	698	541
996	292195	650	851	542
997	292844	316	566	394
998	293161	566	827	539
999	293727	233	1114	173
1000	293960	300	785	381
1001	294260	250	1155	240
1002	294510	183	1026	286
1003	294693	333	926	538
1004	295026	233	1149	167
1005	295259	283	480	342
1006	295542	266	745	414
1007	295809	300	1080	887
1008	296109	200	1178	917
1009	296308	183	1196	882
1010	296492	182	1197	830
1011	296674	216	1103	779
1012	296890	183	1186	915
1013	297074	250	912	892
1014	297323	183	1168	243
1015	297506	300	1155	130
1016	297806	283	989	375
1017	298089	216	812	495
1018	298306	333	345	312
1019	298639	283	711	456
1020	298922	150	1094	857
1021	299072	266	1114	813
1022	299338	333	721	882
1023	299672	333	1041	359
1024	300005	233	901	498
1025	300238	316	390	1037
1026	300554	133	986	969
1027	300871	83	634	1348
1028	300954	100	620	1385
1029	301054	117	726	1436
1030	302737	167	928	446
1031	303103	166	861	495
1032	303453	183	415	343
1033	303636	183	723	965
1034	303820	250	723	857
1035	304369	183	786	450
1036	304553	100	722	505
1037	304653	200	746	544
1038	304852	400	547	568
1039	305252	200	796	485
1040	305452	283	775	533
1041	305735	350	1152	625
1042	306085	100	2513	215
1043	307152	183	889	222
1044	307334	200	1092	446
1045	307534	367	908	1233
1046	307901	150	548	1677
1047	308051	100	559	1611
1048	308150	183	633	1584
1049	308334	383	1115	417
1050	308717	183	1138	542
1051	309067	300	963	500
1052	309366	183	757	271
1053	309550	267	638	179
1054	309816	233	1114	582
1055	310049	216	1153	653
1056	310266	300	1015	477
1057	310566	367	782	383
1058	310932	283	431	387
1059	311215	267	648	235
1060	311482	232	735	309
1061	311714	283	1093	470
1062	311997	283	972	488
1063	312280	183	874	339
1064	312463	116	833	419
1065	312696	183	815	453
1066	312880	266	1008	501
1067	313146	283	948	516
1068	313429	133	807	532
1069	313563	133	801	428
1070	313879	183	841	314
1071	314062	166	1130	479
1072	314229	133	1154	566
1073	314362	283	1144	649
1074	314645	250	1192	911
1075	314895	150	1203	871
1076	315045	250	905	855
1077	315295	400	638	834
1078	315694	233	605	497
1079	315928	433	858	536
1080	316361	266	1712	877
1081	316627	250	705	575
1082	316877	333	515	535
1083	317210	333	1050	581
1084	317543	250	776	444
1085	317910	433	385	225
1086	318342	516	1105	634
1087	318859	250	768	438
1088	319109	350	1082	614
1089	319458	200	1149	634
1090	319658	316	853	470
1091	319975	233	586	425
1092	320324	83	850	604
1093	320408	217	834	442
1094	320624	200	696	383
1095	320824	150	696	447
1096	320974	266	350	240
1097	321241	233	244	113
1098	321474	283	933	545
1099	321757	183	1145	677
1100	321940	200	1142	906
1101	322140	233	839	747
1102	322373	416	376	744
1103	322789	200	574	760
1104	322989	117	444	303
1105	323106	150	460	381
1106	323389	83	283	201
1107	323472	133	281	240
1108	323606	283	327	828
1109	323889	300	432	740
1110	324188	233	541	363
1111	324422	333	405	400
1112	324755	233	616	842
1113	324988	383	1073	933
1114	325371	217	1054	601
1115	325721	200	858	469
1116	325921	100	1055	622
1117	326021	133	1062	585
1118	326154	233	611	429
1119	326387	366	1079	504
1120	326753	250	1034	533
1121	327153	83	1083	733
1122	327236	117	1082	573
1123	327353	133	810	469
1124	327486	133	804	511
1125	327903	466	607	551
1126	328369	383	738	560
1127	328752	333	460	552
1128	329085	250	962	318
1129	329335	250	1068	125
1130	329585	100	168	473
1131	329685	400	288	468
1132	330084	200	207	618
1133	330467	83	270	361
1134	330551	117	266	453
1135	330667	250	995	347
1136	330917	250	1148	125
1137	331167	150	924	503
1138	331317	250	1072	882
1139	331567	100	813	896
1140	331667	200	858	804
1141	331866	100	1186	720
1142	331966	200	1160	814
1143	332499	50	1062	853
1144	332749	400	1100	174
1145	333149	183	1151	172
1146	333332	316	1176	109
1147	333648	233	1097	292
1148	333881	316	932	395
1149	334198	533	-298	1548
1150	334731	200	-107	1477
1151	334931	416	-184	1433
1152	335347	133	-158	32
1153	335930	183	904	411
1154	336113	150	-501	400
1155	336513	133	-1107	459
1156	336829	150	1040	252
1157	336979	350	1130	254
1158	337329	400	1175	114
1159	337729	316	972	327
1160	338045	416	1106	262
1161	338462	233	1169	906
1162	338695	233	1144	841
1163	338928	216	1153	185
1164	339144	316	824	520
1165	339461	650	685	602
1166	340111	383	682	559
1167	340493	450	1063	602
1168	340943	200	879	562
1169	341293	233	394	204
1170	341526	250	301	104
1171	341776	300	1089	900
1172	342076	233	846	897
1173	342309	283	534	897
1174	342592	266	926	566
1175	342859	366	549	407
1176	343225	216	921	605
1177	343441	283	1117	628
1178	343725	333	1024	566
1179	344058	200	1140	650
1180	344624	100	571	750
1181	344724	266	720	483
