Data properties:

Recording date: 2019/11/13
Recording time: 11:26:34:000 (corresponds to time 0)
Study: Test3
Subject: HMH
Recording: HMH
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
211	46976	108	1085	370	
212	47085	483	1091	418	
213	47568	258	1055	446	
214	47826	350	1102	423	
215	48176	108	974	415	
216	48284	67	997	364	
217	48351	142	758	358	
218	48492	150	965	317	
219	48642	300	1032	293	
220	48942	200	1055	563	
221	49142	75	1014	826	
222	49217	50	1070	809	
223	49267	158	1028	842	
224	49425	225	664	353	
225	49650	83	462	306	
226	49733	50	454	252	
227	49783	216	459	297	
228	49999	100	1043	328	
229	50099	67	1079	273	
230	50166	142	1060	315	
231	50308	300	1057	449	
232	50607	117	986	893	
233	50724	58	1007	942	
234	50782	91	964	923	
235	50874	275	528	950	
236	51149	233	1023	828	
237	51382	225	1043	519	
238	51607	142	1024	394	
239	51748	266	1050	353	
240	52140	558	524	333	
241	53172	300	613	424	
242	53472	924	682	419	
243	54505	366	702	385	
244	55179	1407	642	398	
245	56587	391	620	429	
246	56978	333	536	502	
247	57311	216	677	479	
248	57527	100	1048	451	
249	57627	175	1048	399	
250	57802	67	1022	467	
251	57869	308	643	439	
252	58177	117	503	314	
253	58294	67	516	280	
254	58360	266	515	317	
255	58760	125	684	350	
256	58885	358	1092	358	
257	59243	175	599	343	
258	59418	75	502	276	
259	59493	58	509	180	
260	59551	117	506	279	
261	59668	58	549	242	
262	59726	117	572	309	
263	59843	258	888	420	
264	60101	142	923	443	
265	60242	200	1092	389	
266	60442	183	1016	896	
267	60625	208	1111	839	
268	60834	183	1095	790	
269	61133	383	1096	328	
270	61516	58	604	257	
271	61575	67	607	202	
272	61641	266	595	251	
273	61908	67	1108	313	
274	61974	116	1141	282	
275	62091	500	1107	321	
276	62591	50	589	250	
277	62641	58	606	191	
278	62699	266	602	232	
279	62965	200	422	163	
280	63165	108	428	204	
281	63274	275	718	669	
282	63548	116	639	907	
283	63665	50	593	935	
284	63715	142	640	912	
285	64006	266	545	347	
286	64648	391	545	368	
287	65039	408	679	431	
288	65447	158	721	495	
289	65605	75	749	438	
290	65680	908	742	475	
291	66588	75	782	476	
292	66663	125	740	478	
293	66788	75	746	403	
294	66863	250	733	485	
295	67113	67	755	451	
296	67179	391	732	488	
297	67571	92	607	439	
298	67662	83	586	512	
299	67745	575	595	445	
300	68320	142	554	480	
301	68462	158	492	400	
302	68620	133	786	226	
303	68753	100	789	171	
304	68853	266	1077	187	
305	69494	200	531	353	
306	69694	425	681	152	
307	70619	42	897	190	
308	70660	300	899	243	
309	70960	608	1060	190	
310	71568	92	780	183	
311	71660	291	771	221	
312	71951	58	1039	240	
313	72009	666	1077	224	
314	72675	92	878	241	
315	72767	133	913	187	
316	72900	67	870	234	
317	72967	83	900	201	
318	73050	233	1101	238	
319	73283	67	705	256	
320	73350	458	727	220	
321	73808	383	1102	196	
322	74324	308	849	187	
323	74632	67	669	446	
324	74699	150	664	501	
325	74849	125	641	897	
326	74974	183	689	874	
327	75157	108	1029	927	
328	75265	167	1074	893	
329	75432	208	584	713	
330	75640	83	612	331	
331	75723	66	623	289	
332	75790	142	619	325	
333	75932	50	615	233	
334	75982	275	602	283	
335	76256	50	611	194	
336	76306	325	602	253	
337	76881	1099	583	283	
338	77980	83	615	240	
339	78063	466	867	247	
340	78663	200	628	389	
341	78863	125	629	350	
342	78988	100	616	394	
343	79088	283	552	473	
344	79371	516	670	425	
345	79887	266	518	363	
346	80154	408	368	341	
347	80562	50	392	296	
348	81020	83	546	327	
349	81103	75	559	259	
350	81178	233	580	357	
351	81411	316	738	351	
352	81728	358	907	304	
353	82377	175	1011	361	
354	82552	75	1033	330	
355	82627	150	1024	379	
356	82777	50	1104	404	
357	82827	125	1088	438	
358	82952	58	1116	379	
359	83010	400	1102	449	
360	83410	50	1151	404	
361	83460	233	1120	430	
362	83693	316	993	353	
363	84009	133	921	271	
364	84143	67	889	287	
365	84209	250	650	327	
366	84459	91	550	357	
367	84551	58	559	397	
368	84609	100	566	358	
369	84709	58	1100	429	
370	84767	50	1119	384	
371	84817	217	1119	431	
372	85034	166	1021	365	
373	85200	241	760	346	
374	85442	133	682	420	
375	85575	308	650	467	
376	85883	241	509	390	
377	86233	75	1095	445	
378	86308	150	1084	495	
379	86458	225	851	921	
380	86682	58	492	922	
381	86741	158	450	961	
382	86899	58	399	756	
383	86957	117	452	883	
384	87074	50	432	970	
385	87124	225	468	791	
386	87349	92	444	820	
387	87440	125	457	760	
388	87565	67	437	800	
389	87632	75	483	771	
390	87707	758	871	886	
391	88465	183	652	934	
392	88648	158	431	955	
393	88806	58	457	926	
394	88864	241	424	975	
395	89106	58	450	946	
396	89164	650	717	902	
397	89814	92	753	864	
398	90047	75	673	398	
399	90122	117	655	436	
400	90238	58	664	327	
401	90297	266	657	447	
402	90688	67	671	411	
403	90755	250	662	445	
404	91004	83	706	467	
405	91088	117	717	422	
406	91204	341	1007	186	
407	91546	50	918	206	
408	91754	117	518	599	
409	91871	167	612	907	
410	92037	125	651	894	
411	92162	83	695	881	
412	92245	50	663	899	
413	92295	117	593	619	
414	92412	192	603	580	
415	92603	233	717	503	
416	92837	250	963	760	
417	93086	175	941	720	
418	93469	308	953	219	
419	93778	158	1096	176	
420	94344	91	750	373	
421	94435	67	774	299	
422	94502	258	711	436	
423	94760	291	942	341	
424	95052	67	989	286	
425	95118	166	1017	249	
426	95285	583	1109	164	
427	95868	158	1006	189	
428	96026	991	979	231	
429	97017	999	1134	192	
430	98016	125	886	566	
431	98141	475	932	762	
432	98616	658	628	537	
433	99274	250	723	508	
434	99524	117	707	732	
435	99640	216	752	696	
436	99857	75	727	634	
437	99932	100	561	677	
438	100032	83	564	597	
439	100373	116	563	531	
440	100490	283	540	566	
441	100773	50	568	538	
442	101006	83	905	304	
443	101089	125	871	369	
444	101214	400	624	365	
445	101614	183	621	434	
446	101797	58	611	322	
447	101855	383	617	418	
448	102238	92	730	420	
449	102330	58	756	363	
450	102388	67	762	401	
451	102455	100	625	272	
452	102555	133	609	315	
453	102688	75	615	277	
454	102763	183	1082	483	
455	102946	175	1118	532	
456	103121	92	1145	501	
457	103213	250	942	426	
458	103463	283	515	277	
459	103746	75	511	317	
460	103821	92	578	755	
461	103912	117	615	785	
462	104029	200	652	806	
463	104229	141	1024	818	
464	104370	208	1072	812	
465	104579	142	1139	820	
466	104720	250	1134	785	
467	104970	325	1109	557	
468	105295	75	1142	519	
469	105370	291	1111	545	
470	105661	50	1139	496	
471	105711	158	1111	560	
472	105869	283	1118	773	
473	106152	92	1153	752	
474	106244	83	1100	539	
475	106327	175	1139	480	
476	106635	58	1122	530	
477	106694	75	1101	565	
478	106769	283	1134	526	
479	107052	50	1092	548	
480	107102	92	1154	547	
481	107193	275	1116	552	
482	107468	92	1141	524	
483	107560	333	643	266	
484	107893	217	632	304	
485	108109	91	650	264	
486	108201	217	427	220	
487	108418	458	976	453	
488	109009	117	567	336	
489	109125	216	657	315	
490	109608	92	679	671	
491	109700	133	636	733	
492	109833	108	590	798	
493	109941	67	634	759	
494	110008	108	581	805	
495	110116	400	606	777	
496	110683	75	731	441	
497	110758	117	757	407	
498	110874	50	741	459	
499	110924	183	748	406	
500	111232	167	771	389	
501	111399	583	761	428	
502	111982	67	539	629	
503	112048	67	557	547	
504	112115	100	553	614	
505	112215	50	540	669	
506	112265	308	557	622	
507	112573	158	567	542	
508	112731	150	502	428	
509	112881	67	470	347	
510	112948	741	496	424	
511	113689	67	496	336	
512	113755	175	499	437	
513	113930	117	498	479	
514	114047	250	816	470	
515	114297	58	853	436	
516	114355	225	1087	204	
517	114580	566	1132	95	
518	115146	575	1081	791	
519	115721	291	1116	784	
520	116012	92	1143	700	
521	116104	191	1142	140	
522	116295	383	1121	111	
523	116678	175	1058	530	
524	116853	58	1079	499	
525	116912	216	1007	756	
526	117128	191	453	614	
527	117728	58	821	352	
528	117786	325	913	409	
529	118619	50	654	492	
530	118669	67	526	554	
531	118735	58	545	370	
532	118794	166	545	521	
533	119202	175	544	514	
534	119377	208	517	545	
535	119585	67	532	470	
536	119651	100	506	575	
537	119751	624	519	533	
538	120376	67	531	396	
539	120443	225	531	549	
540	120667	466	917	398	
541	121259	75	928	295	
542	121334	375	925	375	
543	121708	83	731	517	
544	121792	75	745	467	
545	121867	67	731	514	
546	121933	391	661	738	
547	122325	75	641	773	
548	122400	366	890	788	
549	122766	275	560	890	
550	123041	117	1007	825	
551	123157	208	1056	808	
552	123366	100	1000	815	
553	123465	75	1063	755	
554	123540	75	1010	814	
555	123615	108	1037	772	
556	123724	183	961	453	
557	123907	117	780	363	
558	124023	141	781	399	
559	124165	708	644	378	
560	124873	58	648	235	
561	124931	466	645	366	
562	125397	92	400	252	
563	125489	191	406	293	
564	125681	175	490	251	
565	125855	67	541	266	
566	125922	125	565	227	
567	126047	316	908	441	
568	126363	266	1042	202	
569	126630	466	1055	124	
570	127096	50	1035	166	
571	127446	108	427	316	
572	127555	75	438	266	
573	127630	350	576	303	
574	127979	92	779	469	
575	128071	58	758	505	
576	128129	150	783	469	
577	128279	191	964	483	
578	128471	125	1000	401	
579	128596	391	1059	135	
580	128987	175	1129	111	
581	129528	783	1052	157	
582	130311	1016	1104	134	
583	131327	192	1065	426	
584	131519	67	1010	854	
585	131585	150	1053	842	
586	131735	83	1040	880	
587	131818	83	1075	847	
588	131902	117	1104	795	
589	132126	241	1064	149	
590	132368	366	1117	112	
591	132734	183	989	404	
592	132918	58	1016	329	
593	132976	233	1024	177	
594	133209	1282	1131	122	
595	134492	191	994	358	
596	134683	208	948	757	
597	134891	92	1003	796	
598	134983	158	1027	751	
599	135141	300	689	503	
600	135441	83	669	532	
601	135641	150	672	478	
602	135949	58	555	241	
603	136007	258	565	290	
604	136265	366	644	399	
605	136632	291	734	431	
606	136923	50	800	434	
607	136973	100	761	441	
608	137073	100	422	309	
609	137173	50	414	240	
610	137223	225	430	298	
611	137448	108	603	310	
612	137556	100	613	345	
613	137656	58	652	320	
614	137714	241	820	438	
615	137956	83	1088	517	
616	138039	50	1113	468	
617	138089	217	1085	530	
618	138306	83	1062	673	
619	138389	208	1050	724	
620	138597	242	1060	554	
621	138839	200	702	436	
622	139038	225	477	272	
623	139263	83	471	308	
624	139347	50	480	265	
625	139530	100	1129	594	
626	139630	142	1074	640	
627	139771	541	999	885	
628	140546	150	975	489	
629	140696	142	1013	518	
630	140837	67	1050	505	
631	140904	300	1103	543	
632	141204	158	817	476	
633	141362	83	798	509	
634	141445	500	669	380	
635	142078	242	974	465	
636	142320	225	1047	509	
637	142544	300	595	342	
638	142844	300	632	343	
639	143144	325	1053	480	
640	143469	258	736	822	
641	143727	208	568	467	
642	143935	50	566	429	
643	143985	433	566	907	
644	144418	100	606	867	
645	144518	75	972	812	
646	144593	58	1051	742	
647	144651	450	982	770	
648	145101	83	1005	704	
649	145184	83	693	562	
650	145268	50	682	601	
651	145317	67	694	502	
652	145384	50	691	554	
653	145434	408	582	373	
654	145842	67	585	221	
655	145909	92	592	346	
656	146267	66	981	508	
657	146333	50	968	541	
658	146383	75	1011	485	
659	146458	133	983	534	
660	146592	67	945	556	
661	146658	125	984	523	
662	146783	266	927	523	
663	147050	316	620	459	
664	147366	75	626	391	
665	147441	591	615	446	
666	148032	67	615	388	
667	148099	100	616	446	
668	148199	133	620	386	
669	148815	75	837	108	
670	148890	75	830	154	
671	148965	258	594	418	
672	149223	92	580	452	
673	149315	208	665	406	
674	149523	666	854	166	
675	150189	75	1056	232	
676	150264	933	1090	184	
677	151197	333	918	213	
678	151530	50	892	243	
679	151580	133	897	201	
680	151713	466	1103	232	
681	152179	200	1138	216	
682	152379	216	867	518	
683	152596	233	795	779	
684	152829	75	786	818	
685	152904	333	814	786	
686	153237	75	776	801	
687	153312	316	538	880	
688	153628	58	929	802	
689	153687	408	911	842	
690	154095	67	1000	789	
691	154161	83	914	827	
692	154245	58	777	868	
693	154303	150	825	828	
694	154603	217	840	816	
695	154819	75	826	858	
696	154894	83	1060	866	
697	154978	191	1023	898	
698	155169	50	1028	689	
699	155402	158	894	194	
700	155560	458	874	224	
701	156018	275	869	261	
702	156293	333	920	258	
703	156626	92	1075	246	
704	156718	233	1104	209	
705	156951	433	1064	233	
706	157384	325	923	215	
707	157709	258	854	223	
708	157967	325	724	310	
709	158292	191	777	289	
710	158708	58	789	221	
711	158767	58	767	287	
712	159558	67	690	454	
713	159624	92	719	426	
714	159716	291	692	449	
715	160007	91	718	386	
716	160099	50	719	430	
717	160316	83	700	391	
718	160399	358	680	358	
719	160757	67	588	351	
720	160823	58	556	405	
721	160882	67	564	344	
722	160948	208	577	384	
723	161157	83	553	419	
724	161240	458	577	371	
725	161698	258	652	392	
726	161956	233	723	389	
727	162189	241	983	525	
728	162431	242	941	543	
729	162672	100	1024	531	
730	162772	50	1066	457	
731	162822	325	1034	528	
732	163147	58	1090	457	
733	163205	75	1062	516	
734	163280	83	1110	494	
735	163363	67	1052	509	
736	163430	267	506	256	
737	163697	183	511	314	
738	163880	92	1069	443	
739	163971	699	1073	504	
740	164671	183	1000	527	
741	164854	67	714	576	
742	164921	108	742	458	
743	165029	241	752	413	
744	165270	108	743	452	
745	165512	183	805	447	
746	165695	108	1033	730	
747	165803	183	1017	795	
748	165987	100	1036	923	
749	166086	108	1090	869	
750	166195	183	1084	961	
751	166378	100	794	965	
752	166478	108	950	879	
753	166586	58	1023	785	
754	166644	50	1068	716	
755	166694	125	1002	780	
756	166819	125	1027	512	
757	166944	50	977	540	
758	166994	66	1010	491	
759	167061	92	994	530	
760	167152	725	958	559	
761	168002	150	883	520	
762	168152	266	520	325	
763	168418	50	514	264	
764	168468	117	504	315	
765	168585	67	518	261	
766	168652	200	519	312	
767	169035	400	546	338	
768	169642	175	614	320	
769	169817	50	606	360	
770	169867	50	648	387	
771	169917	150	671	354	
772	170067	158	652	394	
773	170225	183	668	352	
774	170409	66	674	308	
775	170475	242	672	361	
776	170717	275	644	387	
777	170992	833	787	422	
778	171824	791	620	397	
779	172615	75	624	355	
780	172690	283	608	420	
781	172974	125	615	379	
782	173098	175	574	416	
783	173273	58	760	252	
784	173332	108	763	200	
785	173440	325	704	186	
786	173765	108	902	104	
787	173873	117	910	141	
788	173990	208	1018	163	
789	174198	408	1112	233	
790	174606	208	662	726	
791	174814	58	734	829	
792	174872	125	692	833	
793	174997	67	735	827	
794	175064	175	935	912	
795	175580	42	1057	908	
796	175730	42	800	117	
797	175772	83	769	165	
798	175855	291	347	245	
799	176146	291	807	281	
800	176438	67	643	591	
801	176504	283	612	626	
802	176788	441	652	595	
803	177229	416	795	413	
804	177854	333	671	464	
805	178187	192	672	526	
806	178378	67	661	601	
807	178445	67	679	558	
808	178511	75	674	508	
809	178586	250	665	560	
810	178836	67	687	480	
811	178903	700	671	558	
812	179602	508	752	207	
813	180110	191	692	199	
814	180302	75	704	125	
815	180377	208	693	166	
816	180910	117	521	301	
817	181026	191	572	429	
818	181218	383	673	480	
819	181743	42	665	442	
820	181784	92	700	440	
821	181876	150	461	700	
822	182026	92	436	772	
823	182117	83	361	955	
824	182201	291	352	994	
825	182492	258	710	810	
826	182750	83	719	736	
827	182833	108	743	290	
828	182942	50	757	249	
829	182992	191	739	281	
830	183183	50	767	248	
831	183233	233	738	275	
832	183675	92	645	346	
833	183766	516	624	386	
834	184283	67	646	332	
835	184349	100	639	379	
836	184841	283	1112	195	
837	185124	92	1110	719	
838	185215	67	1116	763	
839	185282	100	1145	740	
840	185382	108	1099	787	
841	185490	225	1057	166	
842	185715	242	1129	153	
843	185956	300	1135	74	
844	186431	291	454	436	
845	186723	133	727	518	
846	186856	67	870	511	
847	186922	150	1042	786	
848	187072	58	1116	780	
849	187131	125	1088	807	
850	187256	108	317	895	
851	187472	42	328	905	
852	187514	175	337	870	
853	187830	166	1029	326	
854	187997	150	945	305	
855	188146	841	599	311	
856	188988	67	618	273	
857	189054	183	767	549	
858	189237	233	361	480	
859	189471	50	341	542	
860	189521	142	326	456	
861	189662	117	332	495	
862	189895	466	1040	224	
863	190537	67	845	575	
864	190603	108	817	619	
865	190711	175	1039	813	
866	190886	250	1111	808	
867	191136	316	1110	771	
868	191453	83	491	745	
869	191536	217	470	791	
870	191752	233	498	767	
871	191986	108	1069	765	
872	192094	58	1069	807	
873	192152	250	1111	787	
874	192402	666	1100	191	
875	193068	1457	491	469	
876	194526	92	651	491	
877	194617	225	682	454	
878	195009	67	514	285	
879	195075	92	495	347	
880	195167	100	483	397	
881	195267	67	524	328	
882	195333	650	500	396	
883	195983	408	799	291	
884	196391	133	355	225	
885	196524	175	356	187	
886	196699	141	345	146	
887	196841	225	542	163	
888	197065	283	946	246	
889	197349	183	1087	308	
890	197673	50	982	921	
891	197723	275	952	959	
892	197998	117	994	954	
893	198256	67	961	184	
894	198323	133	930	267	
895	198456	483	627	235	
896	198939	341	735	255	
897	199281	433	1001	275	
898	199714	67	608	162	
899	199780	50	606	207	
900	200097	183	1070	265	
901	200280	125	1129	310	
902	200405	308	668	829	
903	200713	283	384	960	
904	200996	200	335	889	
905	201421	175	1076	268	
906	201596	75	493	161	
907	201671	58	486	202	
908	201729	158	485	151	
909	202370	375	406	183	
910	203236	50	464	372	
911	203286	150	271	481	
912	203544	575	325	512	
913	204119	233	904	344	
914	204352	92	942	316	
915	204444	175	870	346	
916	204619	125	860	305	
917	204744	266	440	181	
918	205010	158	378	122	
919	205168	899	346	138	
920	206068	466	680	345	
921	206534	58	676	252	
922	206592	108	677	358	
923	206834	83	686	302	
924	206917	291	659	334	
925	207209	116	622	359	
926	207325	125	629	314	
927	207450	250	445	289	
928	207700	233	281	184	
929	207933	266	1027	336	
930	208200	158	828	351	
931	208358	258	528	377	
932	208616	200	1065	359	
933	208816	58	1107	331	
934	208874	316	1094	366	
935	209190	167	1129	423	
936	209357	275	1100	486	
937	209632	75	1099	546	
938	209707	58	1154	524	
939	209765	75	1111	542	
940	209840	75	1139	505	
941	209915	258	1106	542	
942	210173	308	794	625	
943	210481	83	1139	390	
944	210564	300	1108	411	
945	210864	100	872	513	
946	210964	92	814	539	
947	211056	216	639	493	
948	211272	125	725	488	
949	211397	91	752	412	
950	211489	92	718	509	
951	211747	42	604	838	
952	211789	83	645	836	
953	211872	150	963	857	
954	212022	117	1004	848	
955	212138	133	969	833	
956	212272	216	464	865	
957	212488	83	427	891	
958	212796	275	472	260	
959	213379	58	1054	412	
960	213438	258	1069	840	
961	213696	133	1143	823	
962	213829	200	1073	861	
963	214029	50	1091	725	
964	214212	1699	1118	401	
965	215911	283	828	519	
966	216194	67	700	587	
967	216261	192	707	516	
968	216452	175	1132	486	
969	216627	158	1099	526	
970	216785	175	1132	488	
971	216960	50	1099	456	
972	217127	358	475	320	
973	217485	849	621	381	
974	218334	308	681	408	
975	218825	50	684	420	
976	218875	208	720	418	
977	219084	67	542	340	
978	219325	42	573	351	
979	219367	133	881	381	
980	219500	83	1032	294	
981	219583	92	1009	372	
982	219675	150	1094	307	
983	219966	58	734	788	
984	220166	75	712	783	
985	220716	92	938	376	
986	221007	300	1021	326	
987	221307	325	1081	317	
988	221632	75	527	328	
989	221707	192	525	286	
990	221898	200	410	214	
991	222098	50	410	157	
992	222148	158	409	223	
993	222306	158	509	264	
994	222465	291	653	411	
995	222756	67	666	328	
996	222823	425	687	426	
997	223247	83	980	380	
998	223331	142	1018	345	
999	223472	50	1035	301	
1000	223522	316	1096	327	
1001	223839	67	1121	285	
1002	223905	108	1083	335	
1003	224014	142	990	780	
1004	224155	166	1047	877	
1005	224463	42	1095	904	
1006	224638	42	1167	269	
1007	224680	150	1146	306	
1008	224830	225	1083	312	
1009	225055	341	1013	325	
1010	225396	283	1078	345	
1011	225679	117	1109	388	
1012	225796	142	1137	331	
1013	225937	291	1105	376	
1014	226229	50	1146	321	
1015	226279	83	1124	376	
1016	226362	100	1140	335	
1017	226587	117	1100	305	
1018	226703	83	1063	348	
1019	226787	50	1094	302	
1020	226837	50	1065	340	
1021	226887	142	1125	319	
1022	227028	116	1107	350	
1023	227145	283	1055	290	
1024	227428	291	867	416	
1025	227719	233	692	414	
1026	227953	233	729	355	
1027	228186	375	715	394	
1028	228710	42	564	289	
1029	228752	58	583	339	
1030	228810	67	583	290	
1031	228877	117	568	339	
1032	229327	266	625	394	
1033	229593	75	639	334	
1034	229668	192	633	385	
1035	229860	83	644	433	
1036	229943	92	691	377	
1037	230034	142	652	407	
1038	230176	58	661	443	
1039	230234	258	668	384	
1040	230492	92	654	418	
1041	230584	191	998	324	
1042	230776	233	1036	296	
1043	231009	92	515	264	
1044	231100	158	506	332	
1045	231259	141	993	231	
1046	231400	67	990	271	
1047	231467	200	1100	567	
1048	231667	233	1129	618	
1049	231900	308	354	609	
1050	232208	100	831	347	
1051	232308	108	870	317	
1052	232416	316	832	356	
1053	232733	92	858	329	
1054	232824	133	1188	566	
1055	232957	300	1128	622	
1056	233624	142	859	275	
1057	233765	58	983	266	
1058	233824	142	976	307	
1059	234348	75	773	281	
1060	234423	92	797	234	
1061	234515	75	782	275	
1062	234590	50	809	202	
1063	235206	8	1055	974	
1064	235564	167	429	840	
1065	235731	166	392	877	
1066	236039	67	799	296	
1067	236105	142	801	334	
1068	236247	333	660	810	
1069	236580	58	659	848	
1070	236638	183	701	839	
1071	236821	117	923	818	
1072	236938	141	1011	784	
1073	237080	67	951	804	
1074	237313	50	480	814	
1075	237812	133	471	523	
1076	237946	75	839	329	
1077	238021	67	840	291	
1078	238087	774	851	343	
1079	239053	258	722	378	
1080	239311	108	743	301	
1081	239420	133	730	360	
1082	239553	83	710	400	
1083	239636	108	725	356	
1084	239744	600	650	381	
1085	240344	83	652	416	
1086	240427	183	667	355	
1087	240611	400	641	392	
1088	241010	250	560	406	
1089	241260	92	577	352	
1090	241352	200	809	308	
1091	241551	200	1066	101	
1092	241751	483	1134	94	
1093	242234	83	1111	721	
1094	242318	117	1018	751	
1095	242434	141	409	850	
1096	242576	175	419	790	
1097	242751	100	1078	716	
1098	242851	83	1061	783	
1099	242934	50	1126	714	
