Data properties:

Recording date: 2019/11/13
Recording time: 11:16:26:000 (corresponds to time 0)
Study: Test2
Subject: HMH
Recording: HMH
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
554	115612	58	762	106	
555	115670	125	753	142	
556	115795	67	758	97	
557	115862	142	469	179	
558	116003	50	466	284	
559	116053	75	471	199	
560	116128	92	471	256	
561	116220	83	353	202	
562	116303	242	374	280	
563	116678	83	704	187	
564	116761	250	713	135	
565	117011	758	679	113	
566	117769	233	708	153	
567	118002	83	900	315	
568	118085	225	873	357	
569	118310	67	668	282	
570	118377	75	664	329	
571	118452	200	505	309	
572	118651	75	496	186	
573	118726	208	711	184	
574	118935	250	970	406	
575	119184	100	1066	500	
576	119284	133	1035	524	
577	119418	316	1111	622	
578	119734	225	628	773	
579	119959	100	995	887	
580	120059	108	981	941	
581	120167	250	516	852	
582	120417	67	568	409	
583	120483	83	580	366	
584	120567	75	569	401	
585	120642	100	576	438	
586	120742	92	588	371	
587	120833	167	845	397	
588	121000	208	835	436	
589	121208	300	854	406	
590	121616	142	809	431	
591	121758	91	912	357	
592	121849	225	880	398	
593	122074	75	939	379	
594	122149	191	879	423	
595	122632	42	893	321	
596	122674	67	870	376	
597	122740	67	879	313	
598	122807	774	867	370	
599	123889	75	828	196	
600	123964	225	806	242	
601	124189	191	591	342	
602	124381	283	600	306	
603	124664	50	592	346	
604	125072	416	637	328	
605	125488	117	328	223	
606	125996	100	459	282	
607	126096	92	634	318	
608	126188	108	637	280	
609	126296	75	1027	506	
610	126371	67	1103	440	
611	126438	366	1033	533	
612	126804	50	1065	470	
613	126854	108	1101	429	
614	126962	58	1113	369	
615	127021	83	1090	434	
616	127104	208	706	361	
617	127312	691	1121	409	
618	128004	108	1069	445	
619	128112	75	883	625	
620	128187	50	864	747	
621	128362	142	981	911	
622	128503	83	380	914	
623	128586	100	358	871	
624	128686	250	473	297	
625	128936	100	837	412	
626	129036	192	856	370	
627	129228	116	1053	466	
628	129344	100	1093	436	
629	129444	50	1063	470	
630	129494	92	1120	404	
631	129586	50	1088	437	
632	129636	67	1112	387	
633	129836	83	1007	378	
634	129919	125	975	444	
635	130044	167	652	380	
636	130210	67	651	298	
637	130277	83	645	389	
638	130360	83	662	265	
639	130444	83	662	380	
640	130527	83	696	308	
641	130610	83	653	384	
642	130693	100	693	344	
643	130793	75	682	397	
644	130868	67	670	336	
645	130935	416	696	389	
646	131559	192	764	322	
647	132201	83	1082	381	
648	132284	83	1146	346	
649	132367	341	1121	415	
650	132709	50	1086	437	
651	132759	241	1107	391	
652	133000	108	655	354	
653	133108	92	668	301	
654	133200	92	646	370	
655	133292	308	669	334	
656	133750	225	665	344	
657	133974	58	640	408	
658	134033	200	951	473	
659	134233	125	939	524	
660	134357	108	720	536	
661	134466	217	745	901	
662	134682	83	422	950	
663	134766	183	429	892	
664	134949	108	306	814	
665	135165	366	896	618	
666	135532	283	637	436	
667	135815	92	664	337	
668	135906	683	634	445	
669	136589	100	446	278	
670	136689	117	445	235	
671	136806	92	387	188	
672	136897	250	401	225	
673	137147	258	979	257	
674	137405	75	1020	219	
675	137480	316	1096	283	
676	137922	242	1128	297	
677	138163	66	797	347	
678	138230	217	805	392	
679	138446	325	1037	808	
680	138771	325	582	826	
681	139387	42	1027	281	
682	139429	75	1002	310	
683	139504	125	976	345	
684	139629	100	919	334	
685	139729	58	944	286	
686	139787	50	919	320	
687	139837	333	702	347	
688	140170	200	626	704	
689	140370	291	553	607	
690	140662	92	567	737	
691	140753	50	568	883	
692	140995	42	507	768	
693	141036	158	430	486	
694	141194	200	416	536	
695	141394	125	420	467	
696	141519	167	416	523	
697	141686	350	582	489	
698	142036	75	569	528	
699	142110	208	896	863	
700	142319	67	950	855	
701	142385	183	780	846	
702	142743	42	680	309	
703	142785	325	657	345	
704	143110	408	667	307	
705	143518	92	640	373	
706	143610	75	649	334	
707	143684	824	514	453	
708	144509	58	555	315	
709	144567	575	543	430	
710	145500	167	539	408	
711	145666	391	532	443	
712	146058	117	528	402	
713	146174	92	529	438	
714	146266	325	551	405	
715	146591	708	644	406	
716	147299	75	509	460	
717	147374	583	549	409	
718	147957	67	589	396	
719	148023	67	576	435	
720	148090	83	596	370	
721	148173	75	334	294	
722	148248	50	323	204	
723	148298	50	322	280	
724	148773	208	594	436	
725	148981	133	897	574	
726	149114	133	944	513	
727	149247	558	905	540	
728	149805	458	1110	605	
729	150263	67	1089	635	
730	150330	67	1129	595	
731	150397	58	1081	653	
732	150621	241	1115	611	
733	150863	83	1083	631	
734	150946	50	1043	623	
735	150996	100	1136	561	
736	151096	92	1062	617	
737	151188	150	951	649	
738	151337	100	979	583	
739	151437	50	955	629	
740	151487	50	918	667	
741	151537	208	986	602	
742	151746	150	970	551	
743	151895	83	586	410	
744	151979	75	582	340	
745	152054	133	583	397	
746	152187	125	403	321	
747	152312	75	415	211	
748	152387	233	1103	555	
749	152620	117	1055	599	
750	152737	158	1006	557	
751	152895	108	1038	514	
752	153003	308	982	546	
753	153311	208	673	459	
754	153519	75	651	381	
755	153594	125	659	479	
756	153719	117	1050	584	
757	153836	50	1137	536	
758	153886	50	1079	590	
759	153936	58	1066	643	
760	153994	75	1088	679	
761	154069	150	1022	824	
762	154219	192	462	879	
763	154410	117	505	935	
764	154527	125	530	905	
765	154652	275	1057	590	
766	154927	233	1054	813	
767	155160	75	1055	671	
768	155235	75	1054	583	
769	155585	75	762	807	
770	155659	83	726	832	
771	155743	67	531	894	
772	155809	92	474	957	
773	155901	50	540	896	
774	155951	150	582	885	
775	156101	167	1042	795	
776	156267	141	1017	858	
777	156409	67	1130	837	
778	156476	358	1100	877	
779	156834	50	984	813	
780	156884	50	1032	748	
781	156934	75	990	800	
782	157009	150	953	793	
783	157159	150	965	581	
784	157308	50	989	544	
785	157358	50	961	588	
786	157408	58	998	511	
787	157467	616	971	578	
788	158083	67	1003	546	
789	158149	508	544	432	
790	158882	42	551	357	
791	158924	67	528	408	
792	158991	350	533	368	
793	159340	58	835	203	
794	159399	50	810	228	
795	159449	125	829	185	
796	159574	275	519	274	
797	159848	167	864	118	
798	160015	100	887	155	
799	160115	433	1107	150	
800	160548	83	868	119	
801	160631	75	829	178	
802	160706	200	839	140	
803	160906	266	797	154	
804	161172	150	1094	186	
805	161322	616	1120	135	
806	161939	233	830	197	
807	162172	58	746	225	
808	162230	175	751	139	
809	162405	475	1126	157	
810	162988	142	817	110	
811	163129	183	797	151	
812	163313	83	799	220	
813	163396	58	824	176	
814	163454	58	780	194	
815	163513	133	533	343	
816	163646	58	545	196	
817	163704	200	606	329	
818	163904	100	609	365	
819	164004	67	960	223	
820	164070	175	990	178	
821	164245	100	1006	143	
822	164345	175	830	112	
823	164520	175	826	157	
824	164695	83	832	119	
825	164778	191	1095	130	
826	164970	50	1111	164	
827	165020	67	1135	119	
828	165086	75	1122	162	
829	165161	67	1142	114	
830	165228	200	1120	147	
831	165544	83	815	584	
832	165628	83	873	573	
833	165711	117	909	874	
834	165828	108	892	914	
835	165936	92	1093	906	
836	166028	108	1066	943	
837	166136	67	477	837	
838	166202	142	436	871	
839	166344	241	382	546	
840	166585	92	377	491	
841	166677	67	885	273	
842	166744	50	898	205	
843	166794	125	892	252	
844	166919	225	848	206	
845	167335	50	549	329	
846	167660	108	623	407	
847	167768	691	696	843	
848	168459	125	606	662	
849	168584	58	578	697	
850	168643	466	607	645	
851	169267	183	675	360	
852	169450	366	659	395	
853	169817	141	679	351	
854	169958	316	554	400	
855	170275	75	541	352	
856	170350	258	551	423	
857	170608	167	616	401	
858	170774	416	417	295	
859	171191	108	401	203	
860	171299	158	385	154	
861	171457	175	374	206	
862	171632	250	663	274	
863	171882	358	792	344	
864	172240	133	1019	454	
865	172373	50	1094	427	
866	172423	58	1085	476	
867	172481	258	1120	458	
868	172740	233	765	717	
869	172973	242	993	956	
870	173347	200	382	928	
871	173547	58	377	871	
872	173606	92	395	909	
873	173697	92	429	879	
874	173789	108	1068	964	
875	173897	325	1108	935	
876	174330	650	1122	462	
877	174980	508	1121	417	
878	175488	50	1086	448	
879	175538	216	1123	411	
880	175754	67	1111	449	
881	175821	125	1146	404	
882	175946	58	1095	447	
883	176004	158	1133	423	
884	176329	58	1085	537	
885	176387	75	1024	599	
886	176695	142	475	422	
887	176837	58	497	331	
888	176895	291	333	403	
889	177187	241	344	320	
890	177428	441	360	188	
891	177869	50	599	262	
892	177919	50	610	211	
893	177969	233	614	254	
894	178203	83	603	289	
895	178286	208	796	333	
896	178494	67	785	298	
897	178561	125	787	338	
898	178827	58	1026	336	
899	178885	133	1012	394	
900	179019	58	1030	331	
901	179077	400	1107	440	
902	179477	183	1152	415	
903	179660	75	1115	425	
904	179735	200	703	354	
905	179935	67	688	386	
906	180001	92	717	327	
907	180093	408	684	381	
908	180501	166	712	319	
909	180668	400	693	363	
910	181067	50	670	403	
911	181117	250	689	350	
912	181367	183	598	357	
913	181675	108	589	318	
914	181783	100	582	362	
915	181883	208	927	378	
916	182092	117	1091	155	
917	182208	67	1122	90	
918	182275	350	1109	126	
919	182625	175	1026	227	
920	182799	142	1090	163	
921	182941	425	1125	108	
922	183482	67	865	371	
923	183549	108	1008	308	
924	183657	75	989	349	
925	183732	208	1127	103	
926	183940	92	1117	137	
927	184032	92	983	342	
928	184123	92	941	389	
929	184215	266	819	495	
930	184482	117	1045	791	
931	184598	225	1109	796	
932	184823	100	1110	201	
933	184923	75	1147	160	
934	184998	166	1111	146	
935	185373	42	563	483	
936	185414	92	556	530	
937	185506	67	533	465	
938	185573	100	555	530	
939	185889	166	377	499	
940	186056	216	823	684	
941	186272	75	994	834	
942	186347	67	1049	810	
943	186414	50	1088	807	
944	186464	75	1044	807	
945	186539	183	706	888	
946	186722	183	441	950	
947	186905	200	1031	690	
948	187105	325	1104	142	
949	187430	658	758	346	
950	188087	100	734	252	
951	188187	183	712	295	
952	188371	50	707	229	
953	188421	75	693	302	
954	188620	425	706	341	
955	189045	83	666	578	
956	189129	67	686	542	
957	189195	50	662	589	
958	189245	75	712	540	
959	189320	400	726	602	
960	189720	75	737	542	
961	189978	58	879	502	
962	190036	100	862	430	
963	190136	67	881	386	
964	190203	283	866	443	
965	190486	50	854	481	
966	190536	67	864	428	
967	190602	266	840	462	
968	191019	42	805	471	
969	191060	200	828	429	
970	191260	183	804	534	
971	191444	200	711	653	
972	191643	92	1017	840	
973	191735	133	1102	762	
974	191868	75	1042	815	
975	191943	91	699	544	
976	192035	83	651	569	
977	192118	67	605	464	
978	192185	58	614	358	
979	192243	100	620	396	
980	192343	408	616	435	
981	192751	58	604	471	
982	192809	283	632	440	
983	193092	67	676	362	
984	193159	125	420	260	
985	193284	108	404	160	
986	193392	133	412	210	
987	193525	58	737	309	
988	193584	191	721	364	
989	193775	92	850	405	
990	193867	67	876	341	
991	193934	67	867	419	
992	194000	358	1060	510	
993	194358	125	1097	470	
994	194483	175	818	461	
995	194658	150	640	843	
996	194808	117	679	818	
997	194924	92	972	918	
998	195016	133	1061	853	
999	195149	175	1053	477	
1000	195324	167	1013	520	
1001	195491	200	599	318	
1002	195691	91	379	259	
1003	195782	100	376	196	
1004	195882	58	387	145	
1005	195940	67	376	193	
1006	196007	83	425	224	
1007	196090	50	403	174	
1008	196249	42	823	369	
1009	196290	58	786	427	
1010	196349	75	826	344	
1011	196424	183	816	392	
1012	196607	67	986	441	
1013	196673	100	944	475	
1014	196773	350	801	860	
1015	197123	83	958	894	
1016	197206	200	1028	874	
1017	197406	83	1054	517	
1018	197489	67	1042	565	
1019	197556	175	1043	512	
1020	197731	83	1074	486	
1021	197814	366	731	399	
1022	198181	150	519	393	
1023	198330	100	370	915	
1024	198430	158	435	928	
1025	198589	83	1035	895	
1026	198672	158	1051	958	
1027	198830	58	1065	909	
1028	198888	108	1052	577	
1029	198997	108	989	581	
1030	199105	266	833	931	
1031	199371	91	830	1010	
1032	199580	258	823	975	
1033	199838	216	1050	935	
1034	200054	200	340	909	
1035	200254	108	357	860	
1036	200562	200	662	880	
1037	200762	133	575	365	
1038	200895	83	598	312	
1039	200979	50	585	348	
1040	201029	92	581	294	
1041	201120	75	587	352	
1042	201195	83	926	407	
1043	201278	125	884	455	
1044	201403	275	1031	489	
1045	201678	217	811	486	
1046	201895	400	845	459	
1047	202294	166	948	490	
1048	202461	158	914	512	
1049	202619	475	1031	509	
1050	203094	141	582	408	
1051	203235	167	572	442	
1052	203402	116	577	400	
1053	203519	67	593	475	
1054	203585	108	573	411	
1055	203694	66	573	357	
1056	203760	92	576	438	
1057	203852	133	585	393	
1058	203985	200	668	423	
1059	204185	67	699	334	
1060	204251	67	668	395	
1061	204318	58	658	434	
1062	204376	83	685	365	
1063	204460	75	663	396	
1064	204535	191	525	311	
1065	204726	341	327	164	
1066	205068	91	593	212	
1067	205159	83	601	285	
1068	205242	133	948	405	
1069	205376	58	940	460	
1070	205434	58	1009	410	
1071	205492	217	847	428	
1072	205709	67	797	474	
1073	205775	50	874	388	
1074	205984	241	603	308	
1075	206225	591	1096	513	
1076	206816	633	648	364	
1077	207449	75	1094	543	
1078	207524	58	1130	507	
1079	207582	100	1082	543	
1080	207682	58	1136	504	
1081	207741	75	1099	527	
1082	207816	216	641	732	
1083	208032	225	541	852	
1084	208257	341	1067	857	
1085	208598	100	1106	828	
1086	208698	375	984	894	
1087	209073	200	536	316	
1088	209273	108	522	365	
1089	209381	275	575	314	
1090	209656	108	978	417	
1091	209764	75	956	461	
1092	209839	75	988	433	
1093	209914	291	890	481	
1094	210206	116	688	357	
1095	210322	50	646	381	
1096	210372	358	656	342	
1097	210730	108	798	385	
1098	210839	75	795	347	
1099	210914	225	792	402	
1100	211138	58	810	348	
1101	211197	375	597	852	
1102	211571	108	555	932	
1103	211680	83	568	882	
1104	211946	67	590	282	
1105	212013	125	566	354	
