Data properties:				
147	34724	333	1040	208
148	35057	100	1041	157
149	35373	416	983	216
150	35789	200	1054	276
151	35989	183	752	282
152	36305	233	778	214
153	36539	383	1006	256
154	36922	233	548	422
155	37155	216	918	844
156	37371	200	1128	911
157	37571	183	623	864
158	37938	450	1054	246
159	38520	100	1116	1247
160	38620	200	1119	1080
161	38820	233	1101	273
162	39253	167	944	140
163	39420	150	1068	268
164	39570	283	965	250
165	39853	366	1222	1019
166	40219	250	1139	238
167	40469	183	1169	1151
168	40652	167	1131	1165
169	40819	150	1042	1182
170	41085	83	1103	298
171	41169	166	1106	223
172	41335	167	1104	300
173	41618	100	1143	420
174	41718	150	1166	257
175	41868	266	993	287
176	42134	300	1062	395
177	42434	133	560	450
178	42568	100	597	346
179	42667	350	1039	206
180	43017	133	534	354
181	43150	233	529	276
182	43384	183	569	168
183	43567	183	477	578
184	43883	83	628	438
185	43967	150	645	400
186	44116	100	895	404
187	44216	133	858	482
188	44350	150	869	437
189	44500	116	707	1103
190	45132	250	682	492
191	45499	300	1021	435
192	45799	100	921	479
193	45898	183	1045	461
194	46082	300	1121	489
195	46381	250	1078	274
196	46631	300	1108	488
197	46931	350	951	564
198	47281	433	526	366
199	47714	233	786	497
200	47947	100	848	499
201	48313	133	1105	340
202	48646	83	1149	613
203	48730	183	1095	492
204	48913	300	1132	973
205	49646	117	1233	462
206	49762	183	1129	495
207	50079	83	1101	604
208	50162	133	1044	396
209	50295	500	1053	477
210	50795	350	1044	1015
211	51145	150	1046	892
212	51295	366	1023	529
213	51661	366	736	341
214	52027	200	841	-77
215	52227	117	953	-92
216	52344	133	572	-92
217	52677	17	1122	217
218	52810	67	1233	394
219	53393	150	1242	448
220	53876	200	976	665
221	54209	116	1065	386
222	54326	200	987	358
223	54526	150	1059	487
224	54675	450	1104	527
225	55125	233	1128	471
226	55358	366	767	579
227	55725	450	646	611
228	56174	100	631	806
229	56757	250	667	546
230	57007	416	1133	502
231	57424	266	1122	375
232	57690	300	714	-199
233	57990	117	609	-210
234	58106	283	445	272
235	58389	766	1078	510
236	59155	133	714	494
237	59289	133	739	461
238	59422	600	724	493
239	60022	1083	1096	410
240	61104	916	881	472
241	62020	416	858	504
242	62436	133	845	644
243	62570	250	1106	479
244	62820	483	1091	544
245	63303	217	1095	505
246	63519	416	1124	418
247	63935	166	930	528
248	64335	483	1104	520
249	64818	133	1133	729
250	64951	216	849	409
251	65168	200	987	513
252	65368	183	1116	529
253	65551	133	1134	498
254	65684	200	1158	306
255	65884	250	1068	605
256	66134	183	1031	690
257	66317	683	1186	802
258	67000	233	769	502
259	67233	883	746	570
260	68116	233	1077	310
261	68349	183	1065	269
262	68532	266	708	211
263	68799	466	1082	271
264	69265	416	924	292
265	69681	300	621	400
266	69981	283	961	238
267	70264	233	1463	747
268	70497	250	1456	784
269	70747	117	1994	515
270	70864	100	2308	330
271	70964	183	2134	680
272	71898	82	1557	682
273	71980	483	1591	576
274	72463	333	1754	398
275	72796	133	2503	264
276	72929	100	3112	-102
277	73029	200	2515	274
278	73229	166	1491	607
279	73395	133	881	229
280	73529	216	906	262
281	73745	133	916	308
282	73878	316	658	286
283	74311	250	635	387
284	74561	167	515	412
285	74728	100	501	446
286	74828	133	508	395
287	74961	100	760	267
288	75061	216	750	309
289	75277	216	738	541
290	75494	250	640	382
291	75744	334	755	280
292	76077	866	975	298
293	77193	17	1128	291
294	77543	350	1082	250
295	77893	766	1207	245
296	78659	233	875	576
297	78892	250	614	574
298	79142	616	848	586
299	79758	283	660	518
300	80041	217	1149	446
301	80258	116	1121	501
302	80374	217	892	389
303	80591	200	1064	497
304	80791	183	887	347
305	81773	100	1057	313
306	81873	233	944	403
307	82106	117	1031	351
308	82223	100	1050	440
309	82439	233	1025	439
310	82673	366	622	634
311	83156	216	751	442
312	83372	150	1111	469
313	83522	100	1107	406
314	83622	400	657	963
315	84022	233	455	887
316	84638	100	1077	481
317	84738	100	905	356
318	84838	183	911	411
319	85021	283	590	521
320	85304	216	591	475
321	85521	267	1083	542
322	85904	83	1067	571
323	85987	133	1070	483
324	86403	133	797	475
325	86537	133	1103	517
326	88219	150	1170	491
327	88369	266	682	512
328	88635	316	1139	501
329	88952	300	1138	1019
330	89251	266	1092	426
331	89518	300	932	347
332	89818	266	1066	462
333	90217	217	1121	340
334	90434	183	852	491
335	90617	117	847	557
336	90734	100	769	899
337	91466	200	797	533
338	91666	316	1126	288
339	91982	316	1080	221
340	92299	133	1119	225
341	92432	233	840	492
342	92665	316	1064	278
343	92982	266	1141	232
344	93248	300	1115	926
345	93548	150	1133	970
346	93698	283	961	806
347	94214	100	611	498
348	94314	217	480	587
349	94531	266	703	607
350	94797	316	893	502
351	95113	183	967	308
352	95297	266	689	521
353	95563	250	362	562
354	95813	166	603	839
355	96180	283	418	969
356	96463	416	551	944
357	96879	266	559	1266
358	97146	267	650	1297
359	97412	350	535	1314
360	97762	350	1017	341
361	98112	267	1115	211
362	98379	350	803	480
363	98728	233	671	583
364	98962	217	383	593
365	99178	300	837	568
366	99478	250	926	463
367	99728	217	977	292
368	99944	183	937	337
369	100127	283	1161	217
370	100411	300	676	611
371	100710	117	390	530
372	100827	333	388	588
373	101160	250	278	562
374	101543	233	451	566
375	101776	516	795	565
376	102293	550	578	596
377	102842	383	1085	533
378	103226	167	1115	595
379	103592	83	1133	502
380	103675	200	918	401
381	103875	300	922	443
382	104175	350	1133	887
383	104525	183	1163	730
384	104708	117	1149	856
385	104824	250	1162	653
386	105074	466	1159	587
387	105541	217	1156	796
388	105757	183	1141	940
389	105940	233	1136	828
390	106174	150	939	850
391	106324	483	1114	581
392	106807	233	899	408
393	107040	400	478	243
394	107689	117	624	771
395	107806	283	436	954
396	108089	283	631	964
397	108372	200	256	1409
398	108572	167	741	1179
399	109038	83	790	822
400	109122	250	639	976
401	109372	550	699	1271
402	109921	117	710	1036
403	110254	83	850	449
404	110338	216	833	529
405	110554	233	414	268
406	110787	217	884	576
407	111004	199	1118	615
408	111203	100	1110	572
409	111302	250	894	438
410	111552	216	1103	619
411	112002	183	898	670
412	112185	316	1119	526
413	112502	100	1188	488
414	112602	216	1131	639
415	112818	316	800	587
416	113135	616	644	594
417	113751	333	1111	274
418	114084	200	1150	171
419	114284	233	952	494
420	114517	167	1134	918
421	114683	633	1159	821
422	115316	233	726	875
423	115550	150	407	1090
424	115899	200	109	1297
425	117581	117	1012	369
426	117697	366	1001	408
427	118064	100	195	1159
428	119080	117	1147	290
429	119196	233	1244	170
430	119429	316	910	503
431	119746	183	906	466
432	119929	200	427	535
433	120129	250	762	632
434	120379	283	851	624
435	120878	233	1149	616
436	121111	200	1196	762
437	121311	100	1213	724
438	121411	133	1192	754
439	121544	333	922	626
440	121877	283	673	641
441	122160	150	698	609
442	122310	466	1125	754
443	122777	150	933	399
444	123060	83	1212	204
445	123143	133	1176	155
446	123276	100	1175	197
447	123376	333	1102	172
448	123709	233	787	510
449	123942	350	539	576
450	124292	117	849	496
451	124409	150	823	608
452	124559	283	849	503
453	124842	250	1123	114
454	125208	183	1052	185
455	125391	233	-288	112
456	125624	366	-320	247
457	125991	318	951	267
458	126309	283	1119	195
459	126592	250	1008	311
460	126842	333	413	328
461	127175	233	602	376
462	127408	267	875	622
463	127675	183	1068	360
464	127858	183	1078	174
465	128158	133	1176	137
466	128291	150	1151	196
467	128441	200	1110	930
468	128641	100	1116	893
469	128741	167	1097	958
470	128907	233	1030	875
471	129141	233	1136	230
472	129374	183	1096	177
473	129557	133	1114	130
474	129690	150	1103	192
475	129957	83	1027	606
476	130040	166	1053	485
477	130206	183	918	538
478	130390	183	1884	700
479	130573	117	1878	770
480	130690	100	1982	698
481	131139	83	1264	379
482	131223	166	1141	325
483	131389	183	1098	469
484	131572	583	1088	205
485	132155	200	1095	157
486	132355	300	1711	447
487	132655	117	1187	242
488	132772	117	1186	187
489	133005	83	1111	266
490	133088	416	1100	209
491	133504	316	1016	237
492	133821	100	509	136
493	134054	167	706	251
494	134221	167	853	407
495	134537	83	974	214
496	134620	200	988	181
497	134820	183	984	286
498	135003	233	1000	246
499	135237	100	648	619
500	135337	217	682	600
501	135553	483	860	574
502	136036	267	1109	586
503	136303	283	959	628
504	136586	233	1063	573
505	136819	250	737	438
506	137069	433	1122	561
507	137502	100	777	523
508	137602	250	1164	1028
509	137852	183	1103	1009
510	138168	183	992	725
511	138351	250	884	531
512	138601	267	399	322
513	138868	283	676	455
514	139151	283	986	608
515	139434	150	949	453
516	139584	117	935	527
517	139701	233	761	412
518	139934	350	1038	552
519	140284	267	1111	579
520	140550	200	1071	557
521	140750	200	1142	603
522	141150	83	1156	596
523	141233	98	1221	445
524	141331	116	1176	527
525	141448	266	1160	484
526	141714	250	1043	487
527	141964	266	545	359
528	142231	416	1087	608
529	142647	350	981	690
530	142997	300	1146	548
531	143297	216	1124	499
532	143513	350	1154	571
533	143863	183	1143	658
534	144496	149	578	926
535	144646	300	1055	997
536	144945	100	1048	898
537	146344	116	761	635
538	146461	183	739	600
539	146644	233	1018	289
540	146994	300	831	199
541	147294	366	1001	312
542	147660	333	1060	286
543	147993	133	1020	296
544	148126	183	1009	454
545	148310	100	953	222
546	148409	316	927	271
547	148726	283	788	256
548	149009	266	1002	298
549	149276	333	379	713
550	149609	300	843	283
551	149908	283	1021	277
552	150341	150	1031	249
553	150491	283	900	150
554	150775	500	646	503
555	151274	300	880	245
556	151574	816	640	496
557	152390	566	903	253
558	152956	533	1135	247
559	153673	1249	1084	275
560	154922	1083	1155	270
561	156004	716	1090	287
562	156720	266	741	482
563	156987	916	859	601
564	158020	383	1068	568
565	158403	100	1071	529
566	158503	133	1071	574
567	158636	316	1079	534
568	158952	1999	1066	578
569	161117	1016	906	504
570	162133	650	1082	570
571	162783	316	968	613
572	163099	333	551	382
573	163433	300	739	434
574	163732	566	1071	591
575	164299	183	970	644
576	164482	383	1107	918
577	165015	83	1144	673
578	165098	200	1120	549
579	165298	133	969	541
580	165431	266	981	490
581	165698	216	733	413
582	165914	116	757	381
583	166031	333	1102	553
584	166364	316	1131	591
585	166680	200	1031	622
586	166880	200	1123	948
587	167080	433	1096	577
588	167513	333	1118	921
589	167846	100	1030	538
590	167946	100	986	589
591	168046	699	802	562
592	168745	117	1083	261
593	168862	166	1081	301
594	169029	200	820	186
595	169228	183	742	223
596	169412	316	1132	267
597	169728	283	1035	280
598	170011	250	877	195
599	170261	283	1035	264
600	170544	383	921	211
601	170927	183	1038	288
602	171110	150	1038	219
603	171260	333	890	205
604	171594	233	525	621
605	171827	133	888	189
606	171960	133	866	222
607	172093	233	587	467
608	172526	183	980	285
609	172709	150	762	248
610	172859	133	781	218
611	172992	300	1116	313
612	173292	250	859	191
613	173542	316	1052	268
614	173859	233	1123	947
615	174092	266	1200	899
616	174358	150	1050	888
617	174508	150	1021	924
618	174658	283	1105	294
619	174941	300	889	198
620	175241	266	1114	290
621	175507	266	805	214
622	175774	233	664	627
623	176007	250	858	967
624	176257	316	741	877
625	176790	183	744	390
626	176973	300	657	525
627	177273	516	708	245
628	177789	100	718	205
629	177889	200	771	194
630	178089	316	1097	301
631	178405	316	950	264
632	178722	250	706	591
633	178972	200	847	594
634	179172	699	660	577
635	179871	316	1096	302
636	180187	250	1156	177
637	180437	400	1126	959
638	180837	200	1151	844
639	181203	266	1152	218
640	181470	316	1164	148
641	181786	483	1070	341
642	182269	350	1525	339
643	182619	383	1113	292
644	183002	183	948	419
645	183318	83	866	476
646	183402	283	871	396
647	183685	266	1078	339
648	183951	333	1171	768
649	184284	133	1159	830
650	184417	650	1198	146
651	185067	333	1102	278
652	185400	450	1114	850
653	185850	316	1132	233
654	186166	316	533	460
655	186649	83	1120	160
656	186733	250	1116	222
657	186982	366	1089	752
658	187349	250	1117	190
659	187599	200	1157	157
660	187798	283	986	306
661	188082	100	973	339
662	188381	333	841	316
663	188714	300	345	370
664	189014	550	1073	265
665	189564	300	1140	162
666	189864	483	783	600
667	190347	216	709	259
668	190563	266	420	186
669	190830	200	280	521
670	191229	233	265	569
671	191462	316	437	232
672	191779	283	1108	369
673	192062	200	1138	401
674	192262	250	1001	311
675	192512	216	726	323
676	192728	167	456	218
677	193095	83	677	257
678	193178	283	1109	1046
679	193461	233	852	1026
680	193694	133	528	1007
681	194394	150	1061	326
682	194543	266	624	219
683	194810	300	426	634
684	195110	100	449	601
685	195809	117	1036	281
686	195926	150	586	126
687	196076	167	578	195
688	196242	250	410	196
689	196492	250	897	356
690	196742	200	388	772
691	196942	266	257	593
692	197208	167	818	933
693	197375	100	812	978
694	197475	233	1178	861
695	197824	100	1187	1121
696	197924	200	1195	907
697	198124	283	738	893
698	198407	167	344	573
699	198574	100	330	696
700	198674	200	280	530
701	198990	100	755	909
702	199090	250	720	913
703	199340	200	697	951
704	199723	200	1162	230
705	199923	366	1074	222
706	200289	216	1062	302
707	200506	316	796	547
708	200822	117	668	585
709	200939	100	683	530
710	201039	483	669	580
711	201522	250	1086	470
712	201955	400	1065	381
713	202488	433	1044	400
714	202921	167	1094	713
715	203087	316	1110	334
716	203404	300	856	571
717	203704	117	502	379
718	203820	117	487	334
719	203937	100	1081	265
720	204320	133	681	617
721	204453	266	1049	414
722	204719	300	1118	548
723	205169	133	1126	497
724	205302	283	979	523
725	205585	100	938	655
726	205819	83	927	705
727	205902	133	907	661
728	206035	466	1138	863
729	206501	150	655	995
730	206851	117	722	872
731	206968	333	787	558
732	207418	83	865	714
733	207501	216	824	576
734	207717	150	731	649
735	208017	83	864	737
736	208100	133	785	583
737	208234	117	795	527
738	208350	166	794	584
739	208667	333	811	503
740	209000	366	797	596
741	209649	83	838	560
742	209732	1332	756	649
743	211065	483	995	643
744	211548	383	750	617
745	211931	250	622	1488
746	212830	50	-129	-228
747	213147	83	871	432
748	213230	117	860	479
749	213347	366	1120	367
750	213713	416	783	500
751	214329	117	478	344
752	214446	616	1048	414
753	215062	266	-103	41
754	215329	166	-169	-171
755	215495	100	-238	-201
756	215595	250	1093	423
757	215961	83	1103	329
758	216045	117	1099	372
759	216161	233	899	450
760	216394	266	655	511
761	216661	200	552	523
762	216861	233	377	317
763	217094	350	709	489
764	217444	300	1035	420
765	217743	300	1097	407
766	218043	316	1074	1058
767	218360	150	1038	488
768	218643	700	1002	361
769	219342	333	715	467
770	219675	466	1095	365
771	220142	250	971	413
772	220392	650	1109	382
773	221041	416	911	456
774	221457	183	1101	386
775	221641	467	724	491
776	222108	166	1141	400
777	222275	316	1126	996
778	222591	533	1124	382
779	223124	200	774	569
780	223324	783	856	606
781	224107	250	557	575
782	224357	350	863	570
783	224706	333	1061	429
784	225039	283	1152	636
785	225322	366	970	258
786	225689	200	1039	418
787	225889	233	1176	979
788	226122	183	1109	980
789	226305	283	1023	802
790	226588	100	1140	804
791	226688	133	1113	827
792	226821	233	473	792
793	227055	200	468	474
794	227371	100	949	323
795	227471	100	926	358
796	227571	383	1098	576
797	227954	316	1133	710
798	228270	333	1123	623
799	228604	366	1048	453
800	228970	316	932	217
801	229286	400	353	683
802	229686	200	-452	898
803	229886	300	-834	795
804	230186	316	-679	792
805	230502	316	1000	757
806	230819	1282	1139	674
807	232101	266	515	769
808	232368	400	238	637
809	232767	333	-433	817
810	233100	483	-360	820
811	233583	416	1110	641
812	234000	866	947	258
813	234866	283	811	569
814	235149	333	550	605
815	235482	166	709	620
816	235915	216	814	-89
817	236132	500	728	420
818	236631	933	1142	175
819	237564	1432	992	226
820	239163	83	1125	190
821	239246	799	723	408
822	240046	1949	279	658
823	241994	1282	938	328
824	243410	1349	693	419
825	244759	849	624	472
826	245608	433	551	514
827	246041	366	947	356
828	246408	650	1131	178
829	247257	250	801	548
830	247507	483	658	578
831	247990	483	794	592
832	248473	100	949	302
833	248573	150	946	354
834	248873	350	699	265
835	249223	250	917	352
836	249472	233	695	242
837	249706	216	401	435
838	253220	133	311	437
839	253353	300	147	578
840	253653	133	84	520
841	253786	167	70	683
842	254152	333	889	121
843	254602	17	946	321
844	254752	50	1028	360
845	254919	250	950	366
846	255168	150	758	223
847	255668	83	1091	340
848	255751	200	1055	327
849	256084	17	1018	322
850	256234	116	1011	391
851	256484	67	1132	466
852	257333	133	761	733
853	257466	300	680	291
854	257766	266	722	351
855	258282	83	392	820
856	258366	183	451	776
857	258549	167	495	573
858	258716	266	757	575
859	258982	550	650	579
860	259532	216	970	578
861	259748	183	1085	217
862	260081	167	1080	223
863	260548	100	501	388
864	260648	100	238	259
865	260747	117	260	334
866	260864	200	744	407
867	261064	416	1116	247
868	261480	283	929	294
869	261963	83	1121	943
870	262046	167	1127	834
871	263346	249	1105	243
872	263595	333	712	486
873	263929	400	1064	917
874	264328	250	1123	896
875	264578	283	965	394
876	264861	167	969	204
877	265028	150	564	410
878	265178	100	560	369
879	265278	116	562	412
880	265394	183	320	282
881	265577	250	1111	231
882	265827	350	934	908
883	266177	167	1132	908
884	266344	266	1131	200
885	266610	216	962	327
886	266826	300	1117	954
887	267126	183	881	886
888	267309	250	742	446
889	267676	333	525	521
890	268009	233	921	439
891	268242	200	754	419
892	268659	117	623	954
893	268775	300	674	1235
894	269075	250	606	1201
895	270990	117	648	468
896	271107	400	990	473
897	271507	283	1067	505
898	271790	283	769	299
899	272073	466	1101	639
900	272539	183	908	612
901	272722	333	1028	479
902	273055	333	756	273
903	273389	283	1045	494
904	273672	350	430	522
905	274021	383	715	225
906	274621	83	625	424
907	274704	333	1035	459
908	275037	133	1143	757
909	275171	100	1141	721
910	275271	266	1141	823
911	275537	233	916	802
912	275770	283	1133	790
913	276053	366	-277	804
914	276420	416	-382	825
915	276836	400	810	554
916	277236	216	689	340
917	277452	450	1047	510
918	277902	316	1118	658
919	278218	350	922	666
920	278568	183	1034	540
921	278751	266	1123	974
922	279018	150	1116	926
923	279168	133	1105	512
924	279301	250	1086	542
925	279551	283	947	634
926	279834	233	1095	669
927	280067	250	856	413
928	280317	316	1061	938
929	280633	183	1093	890
930	280817	183	895	748
931	281000	566	799	573
932	281566	266	682	553
933	281833	316	1110	662
934	282282	100	632	267
935	282382	167	621	302
936	282549	500	489	197
937	283048	433	845	436
938	283482	350	1060	612
939	283831	333	1137	624
940	284164	250	924	551
941	284414	400	1080	618
942	284814	183	1129	1023
943	284997	183	1123	948
944	285180	316	942	938
945	285497	266	700	906
946	285763	216	1107	947
947	286113	266	1096	472
948	286379	466	844	403
949	286846	333	521	246
950	287362	150	249	187
951	287512	350	467	258
952	287862	350	-511	678
953	288894	167	628	500
954	289061	266	1090	504
955	289327	233	1105	472
956	289561	217	2063	333
957	289777	116	1997	328
958	289894	117	2035	280
959	290010	150	1807	559
960	290160	150	1948	467
961	290310	133	2000	455
962	290443	183	2222	378
963	290626	100	1945	503
964	290876	133	1966	20
965	291126	166	1652	325
966	291293	150	1547	657
967	291443	133	1536	693
968	291742	83	831	816
969	291826	117	834	553
970	291942	200	962	484
971	292142	200	798	541
972	292342	716	789	602
973	293058	100	1111	375
974	293158	200	1099	415
975	293358	300	868	724
976	293658	366	1051	906
977	294024	400	1894	1008
978	294424	200	2259	886
979	294624	333	1775	722
980	294957	183	1020	649
981	295140	183	1020	686
982	295323	366	1164	290
983	295690	166	1017	226
984	295856	183	803	396
985	296273	100	1118	211
986	296872	217	1138	191
987	297089	150	864	200
988	297239	683	887	259
989	297921	200	1040	371
990	298121	233	827	287
991	298488	83	848	388
992	298571	117	844	289
993	298688	733	986	342
994	299420	233	891	252
995	299653	350	1120	299
996	300003	183	1057	253
997	300186	233	1127	298
998	300420	133	983	203
999	300553	100	979	113
1000	300653	316	1151	358
1001	300969	266	1083	298
1002	301236	233	1137	988
1003	301469	167	1130	932
1004	301635	233	1088	300
1005	301869	250	938	247
1006	302118	333	1052	315
1007	302452	250	642	415
1008	302701	183	1145	943
1009	302885	217	1157	889
1010	303101	116	749	535
1011	303218	150	726	604
1012	303368	683	844	591
1013	304050	849	670	571
1014	305016	200	1159	385
1015	305216	200	777	277
1016	305416	633	869	960
1017	306049	216	269	1239
1018	306266	200	-126	1614
1019	306665	266	1073	375
1020	306932	100	1060	417
1021	307032	266	1140	361
1022	307298	283	742	271
1023	307581	483	1072	407
1024	308064	183	1131	364
1025	308431	83	1132	328
1026	308514	333	642	288
1027	308847	250	567	445
1028	309097	283	1078	448
1029	309380	100	1094	331
1030	309480	117	1080	419
1031	309597	150	973	425
1032	311229	83	930	538
1033	311312	150	1033	684
1034	311462	167	772	281
1035	311628	133	739	355
1036	311762	250	1017	416
1037	312012	250	892	598
1038	312261	116	763	202
1039	312378	133	736	362
1040	312511	233	446	484
1041	312744	233	946	478
1042	312977	233	474	459
1043	313210	283	1129	420
1044	313493	116	1140	328
1045	313610	100	1148	282
1046	313843	83	1011	384
1047	313926	133	987	204
1048	314060	383	1153	286
1049	314443	150	970	205
1050	314593	300	1102	335
1051	314892	133	786	534
1052	315026	100	793	427
1053	315126	283	792	504
1054	315409	100	516	1416
1055	316125	150	926	300
1056	316275	366	936	372
1057	316641	250	796	256
1058	316891	316	1110	610
1059	317207	516	901	411
1060	317724	266	1054	595
1061	318157	266	786	78
1062	318423	233	792	151
1063	318656	150	1034	548
1064	318806	366	1175	438
1065	319173	383	1118	457
1066	319556	250	758	806
1067	319806	233	229	635
1068	320039	217	1139	427
1069	320255	183	1142	501
1070	320438	217	1134	609
1071	320655	166	1163	1029
1072	320822	466	1096	950
1073	321288	216	1004	948
1074	321504	200	799	821
1075	321704	233	1105	452
1076	321937	100	1127	552
1077	322037	233	1150	587
1078	322437	83	1108	376
1079	322520	183	1207	490
1080	322704	266	1101	595
1081	322970	167	926	422
1082	323137	300	965	446
1083	323436	416	1109	624
1084	323853	150	1117	513
1085	324003	116	861	155
1086	324119	167	894	294
1087	324286	150	983	502
1088	324436	100	981	550
1089	324536	233	979	499
1090	324769	100	1018	402
1091	324869	100	1161	513
1092	324969	266	1142	460
1093	325352	83	1037	560
1094	325435	183	1023	332
1095	325618	166	1049	413
1096	325785	150	1055	344
1097	325935	350	1119	472
1098	326284	183	758	487
1099	326467	150	805	481
1100	326617	100	696	467
1101	326717	283	702	534
1102	327000	300	868	518
1103	327300	183	846	587
1104	327484	500	610	578
1105	327983	316	1079	507
1106	328300	333	675	249
1107	328633	300	769	352
1108	328932	333	1088	609
1109	329266	683	984	495
1110	329948	216	813	379
1111	330165	316	1089	540
1112	330481	366	958	483
1113	330848	350	719	278
1114	331197	283	914	385
1115	331481	266	392	489
1116	331747	233	1140	604
1117	331980	117	243	537
1118	332097	166	261	606
1119	332263	334	947	971
1120	332597	316	511	939
1121	332913	233	1067	974
1122	333146	200	1151	985
1123	333346	333	1105	580
1124	333846	150	1146	545
1125	333996	133	705	301
1126	334129	133	710	347
1127	334262	550	1089	587
1128	334812	100	972	454
1129	334912	116	984	497
1130	335028	516	1115	584
1131	335544	200	1030	605
1132	335744	117	1084	592
1133	335861	550	1101	555
1134	336410	166	980	496
1135	336577	483	1103	1038
1136	337060	216	947	978
1137	337277	117	1094	465
1138	337393	116	1068	539
1139	337510	100	1106	379
1140	337610	233	1105	561
1141	337843	217	989	534
1142	338059	749	724	559
1143	338809	300	672	604
1144	339225	516	1088	284
1145	339741	366	1032	987
1146	340241	183	1210	562
1147	340876	131	1357	588
1148	341007	233	978	409
1149	341240	100	1154	177
1150	341340	983	1136	260
1151	342323	266	1070	223
1152	342589	366	980	405
1153	342956	233	684	346
1154	343189	283	1119	264
1155	343472	383	982	388
1156	343855	316	1075	886
1157	344172	117	1143	887
1158	344288	100	1104	957
1159	344505	83	985	436
1160	344588	200	1021	215
1161	344788	100	1106	88
1162	344888	100	1093	223
1163	344988	333	596	254
1164	345321	283	469	332
1165	345604	217	1095	199
1166	345821	166	909	521
1167	345987	266	1211	843
1168	346254	200	1090	865
1169	346453	200	920	848
1170	346853	150	769	280
1171	347003	216	472	360
1172	347219	117	711	265
1173	347336	183	671	353
1174	347519	150	801	449
1175	347669	150	806	413
1176	347819	266	718	435
1177	348086	217	721	285
1178	348302	100	754	189
1179	348402	500	746	404
