System Properties:					
Operating System:	 Microsoft Windows NT 6.2.9200.0				
System User Name:	 nuc				
Machine Name:	 DESKTOP-CHDADVS				
Data properties:					
Recording name:	 Rec 04				
Recording date:	 2021/9/14				
Recording time:	 15:27:20				
Recording resolution:	 1280 x 1024				
Export date:	 2021/9/14				
Export time:	 16:54:25				
Participant:	 p07				
Timestamp	Event	EventKey	Data1	Data2	Descriptor
0	ImageStart	8	0	0	2912.jpg
9986	ImageEnd	16	0	0	2912.jpg
10251	InstructionStart	2048	0	0	Instruction Element
15331	KeyPress	4	32	0	Space
15336	InstructionEnd	4096	0	0	Instruction Element
15372	ImageStart	8	0	0	2748.jpg
25353	ImageEnd	16	0	0	2748.jpg
25404	InstructionStart	2048	0	0	Instruction Element
29100	KeyPress	4	32	0	Space
29118	InstructionEnd	4096	0	0	Instruction Element
29152	ImageStart	8	0	0	2990.jpg
39145	ImageEnd	16	0	0	2990.jpg
39332	InstructionStart	2048	0	0	Instruction Element
53488	KeyPress	4	32	0	Space
53500	InstructionEnd	4096	0	0	Instruction Element
53534	ImageStart	8	0	0	3013.jpg
63519	ImageEnd	16	0	0	3013.jpg
63575	InstructionStart	2048	0	0	Instruction Element
64104	KeyPress	4	32	0	Space
64106	InstructionEnd	4096	0	0	Instruction Element
64139	ImageStart	8	0	0	2257.jpg
74129	ImageEnd	16	0	0	2257.jpg
74247	InstructionStart	2048	0	0	Instruction Element
74752	KeyPress	4	32	0	Space
74764	InstructionEnd	4096	0	0	Instruction Element
74810	ImageStart	8	0	0	2972.jpg
84773	ImageEnd	16	0	0	2972.jpg
84912	InstructionStart	2048	0	0	Instruction Element
91915	KeyPress	4	32	0	Space
91919	InstructionEnd	4096	0	0	Instruction Element
91956	ImageStart	8	0	0	2153.jpg
101934	ImageEnd	16	0	0	2153.jpg
102028	InstructionStart	2048	0	0	Instruction Element
103003	KeyPress	4	32	0	Space
103006	InstructionEnd	4096	0	0	Instruction Element
103037	ImageStart	8	0	0	2724.jpg
113019	ImageEnd	16	0	0	2724.jpg
113277	InstructionStart	2048	0	0	Instruction Element
115122	KeyPress	4	32	0	Space
115133	InstructionEnd	4096	0	0	Instruction Element
115183	ImageStart	8	0	0	2281.jpg
125155	ImageEnd	16	0	0	2281.jpg
125177	InstructionStart	2048	0	0	Instruction Element
127668	KeyPress	4	32	0	Space
127669	InstructionEnd	4096	0	0	Instruction Element
127698	ImageStart	8	0	0	2939.jpg
137688	ImageEnd	16	0	0	2939.jpg
137706	InstructionStart	2048	0	0	Instruction Element
138477	KeyPress	4	32	0	Space
138479	InstructionEnd	4096	0	0	Instruction Element
138513	ImageStart	8	0	0	2114.jpg
148496	ImageEnd	16	0	0	2114.jpg
148514	InstructionStart	2048	0	0	Instruction Element
150327	KeyPress	4	32	0	Space
150340	InstructionEnd	4096	0	0	Instruction Element
150376	ImageStart	8	0	0	2840.jpg
160364	ImageEnd	16	0	0	2840.jpg
160386	InstructionStart	2048	0	0	Instruction Element
160902	KeyPress	4	32	0	Space
160913	InstructionEnd	4096	0	0	Instruction Element
160949	ImageStart	8	0	0	2686.jpg
170937	ImageEnd	16	0	0	2686.jpg
170963	InstructionStart	2048	0	0	Instruction Element
172278	KeyPress	4	32	0	Space
172280	InstructionEnd	4096	0	0	Instruction Element
172317	ImageStart	8	0	0	2140.jpg
182301	ImageEnd	16	0	0	2140.jpg
182389	InstructionStart	2048	0	0	Instruction Element
182971	KeyPress	4	32	0	Space
182974	InstructionEnd	4096	0	0	Instruction Element
183022	ImageStart	8	0	0	2684.jpg
193005	ImageEnd	16	0	0	2684.jpg
193030	InstructionStart	2048	0	0	Instruction Element
196688	KeyPress	4	32	0	Space
196689	InstructionEnd	4096	0	0	Instruction Element
196718	ImageStart	8	0	0	2863.jpg
206705	ImageEnd	16	0	0	2863.jpg
206951	InstructionStart	2048	0	0	Instruction Element
209257	KeyPress	4	32	0	Space
209259	InstructionEnd	4096	0	0	Instruction Element
209290	ImageStart	8	0	0	3028.jpg
219272	ImageEnd	16	0	0	3028.jpg
219290	InstructionStart	2048	0	0	Instruction Element
220205	KeyPress	4	32	0	Space
220209	InstructionEnd	4096	0	0	Instruction Element
220245	ImageStart	8	0	0	2889.jpg
230230	ImageEnd	16	0	0	2889.jpg
230249	InstructionStart	2048	0	0	Instruction Element
240782	KeyPress	4	32	0	Space
240791	InstructionEnd	4096	0	0	Instruction Element
240825	ImageStart	8	0	0	5488.jpg
250812	ImageEnd	16	0	0	5488.jpg
250832	InstructionStart	2048	0	0	Instruction Element
254403	KeyPress	4	32	0	Space
254405	InstructionEnd	4096	0	0	Instruction Element
254441	ImageStart	8	0	0	2711.jpg
264413	ImageEnd	16	0	0	2711.jpg
264594	InstructionStart	2048	0	0	Instruction Element
269226	KeyPress	4	32	0	Space
269227	InstructionEnd	4096	0	0	Instruction Element
269255	ImageStart	8	0	0	3279.jpg
279235	ImageEnd	16	0	0	3279.jpg
279484	InstructionStart	2048	0	0	Instruction Element
285531	KeyPress	4	32	0	Space
285540	InstructionEnd	4096	0	0	Instruction Element
285576	ImageStart	8	0	0	6531.jpg
295565	ImageEnd	16	0	0	6531.jpg
295667	InstructionStart	2048	0	0	Instruction Element
296286	KeyPress	4	32	0	Space
296288	InstructionEnd	4096	0	0	Instruction Element
296322	ImageStart	8	0	0	5446.jpg
306312	ImageEnd	16	0	0	5446.jpg
306336	InstructionStart	2048	0	0	Instruction Element
308007	KeyPress	4	32	0	Space
308009	InstructionEnd	4096	0	0	Instruction Element
308049	ImageStart	8	0	0	6254.jpg
318021	ImageEnd	16	0	0	6254.jpg
318121	InstructionStart	2048	0	0	Instruction Element
325288	KeyPress	4	32	0	Space
325290	InstructionEnd	4096	0	0	Instruction Element
325339	ImageStart	8	0	0	3517.jpg
335314	ImageEnd	16	0	0	3517.jpg
335464	InstructionStart	2048	0	0	Instruction Element
338007	KeyPress	4	32	0	Space
338009	InstructionEnd	4096	0	0	Instruction Element
338040	ImageStart	8	0	0	5463.jpg
348028	ImageEnd	16	0	0	5463.jpg
348052	InstructionStart	2048	0	0	Instruction Element
353989	KeyPress	4	32	0	Space
353992	InstructionEnd	4096	0	0	Instruction Element
354029	ImageStart	8	0	0	6198.jpg
364008	ImageEnd	16	0	0	6198.jpg
364030	InstructionStart	2048	0	0	Instruction Element
364680	KeyPress	4	32	0	Space
364683	InstructionEnd	4096	0	0	Instruction Element
364716	ImageStart	8	0	0	6305.jpg
374700	ImageEnd	16	0	0	6305.jpg
374776	InstructionStart	2048	0	0	Instruction Element
374845	KeyPress	4	32	0	Space
374855	InstructionEnd	4096	0	0	Instruction Element
374884	ImageStart	8	0	0	6450.jpg
384878	ImageEnd	16	0	0	6450.jpg
384903	InstructionStart	2048	0	0	Instruction Element
391171	KeyPress	4	32	0	Space
391184	InstructionEnd	4096	0	0	Instruction Element
391219	ImageStart	8	0	0	1895.jpg
401207	ImageEnd	16	0	0	1895.jpg
401405	InstructionStart	2048	0	0	Instruction Element
403214	KeyPress	4	32	0	Space
403216	InstructionEnd	4096	0	0	Instruction Element
403257	ImageStart	8	0	0	6315.jpg
413234	ImageEnd	16	0	0	6315.jpg
413252	InstructionStart	2048	0	0	Instruction Element
414226	KeyPress	4	32	0	Space
414227	InstructionEnd	4096	0	0	Instruction Element
414255	ImageStart	8	0	0	1689.jpg
424236	ImageEnd	16	0	0	1689.jpg
424408	InstructionStart	2048	0	0	Instruction Element
428932	KeyPress	4	32	0	Space
428933	InstructionEnd	4096	0	0	Instruction Element
428960	ImageStart	8	0	0	5990.jpg
438951	ImageEnd	16	0	0	5990.jpg
439137	InstructionStart	2048	0	0	Instruction Element
439493	KeyPress	4	32	0	Space
439496	InstructionEnd	4096	0	0	Instruction Element
439531	ImageStart	8	0	0	6016.jpg
449508	ImageEnd	16	0	0	6016.jpg
449532	InstructionStart	2048	0	0	Instruction Element
