Data properties:				
292	107510	283	784	947
293	107794	100	837	939
294	109326	266	504	340
295	109592	233	562	657
296	109825	267	603	434
297	110092	133	644	677
298	110491	83	667	377
299	110574	117	765	323
300	110691	200	603	627
301	110891	234	644	512
302	111125	433	1109	507
303	111559	233	636	556
304	111792	100	624	615
305	111892	233	709	488
306	112125	100	802	373
307	112225	150	630	604
308	112374	100	816	318
309	112474	117	689	481
310	112591	233	647	534
311	112824	416	680	922
312	113241	217	661	979
313	113657	150	757	675
314	113807	250	744	567
315	114057	100	651	830
316	114157	317	768	586
317	114473	100	862	483
318	115422	250	869	830
319	115672	350	1138	194
320	116022	166	1002	258
321	116189	133	1022	227
322	116322	216	1152	232
323	116538	233	1133	1004
324	116772	233	1085	957
325	117171	17	1021	719
326	117338	83	814	348
327	117421	117	996	247
328	117538	133	971	273
329	117671	516	937	330
330	118187	266	1027	217
331	118454	333	1091	227
332	118787	333	1137	202
333	119120	233	1078	905
334	119353	283	1069	976
335	119636	233	459	605
336	119869	250	537	578
337	120119	466	594	651
338	120586	300	585	980
339	120885	267	696	584
340	121152	200	709	461
341	121352	300	589	821
342	121652	266	578	1013
343	121918	133	980	974
344	122701	183	662	633
345	122884	233	1038	364
346	123117	316	1127	239
347	123434	117	1000	263
348	123551	133	987	303
349	123684	266	1086	253
350	123950	333	761	506
351	124283	100	893	429
352	124383	150	891	484
353	124533	200	1150	225
354	124733	100	1199	172
355	124833	250	1166	217
356	125083	383	1157	259
357	125682	17	873	853
358	125899	117	921	458
359	126016	300	824	580
360	126315	100	607	513
361	126682	17	538	579
362	127531	17	667	648
363	127797	83	814	351
364	127981	83	807	415
365	129530	100	1077	643
366	129630	216	1092	934
367	129846	183	1119	911
368	130030	216	1108	676
369	130246	266	1141	607
370	130512	250	1157	572
371	130762	283	1117	892
372	131046	200	1113	578
373	131245	416	331	151
374	132161	17	-70	520
375	133294	150	982	409
376	133444	200	958	379
377	133644	916	919	337
378	134560	183	915	290
379	134743	167	937	222
380	134910	183	929	278
381	135093	100	932	320
382	135193	233	948	367
383	135426	133	1157	663
384	135559	250	1114	665
385	135809	233	1137	903
386	136042	133	1160	868
387	136176	199	1208	454
388	136374	183	1159	499
389	136924	117	665	273
390	137040	333	798	448
391	137374	216	491	204
392	137590	383	319	119
393	137973	100	546	693
394	138073	183	604	604
395	138256	283	701	564
396	138539	117	579	281
397	138656	133	580	323
398	138789	166	338	539
399	138956	266	1004	364
400	139222	250	1109	199
401	139472	133	1095	963
402	139605	333	1096	913
403	139938	150	1113	854
404	140088	150	1134	180
405	140238	150	1136	142
406	140388	133	1133	190
407	140521	216	921	506
408	140738	400	938	939
409	141137	150	895	958
410	141287	466	778	632
411	141754	250	973	392
412	142003	733	1114	174
413	142736	450	1040	327
414	143186	350	1100	262
415	143536	183	957	478
416	143719	100	935	599
417	143819	216	1014	482
418	144035	183	1002	557
419	144218	250	738	705
420	144468	300	948	546
421	144768	117	1030	466
422	145068	267	1080	277
423	145451	166	1083	306
424	145617	150	1102	262
425	145867	216	1150	173
426	146084	350	1169	137
427	146434	250	1114	315
428	146684	166	1119	265
429	146850	133	1152	192
430	146983	233	1182	137
431	147216	550	1168	171
432	147766	117	1171	803
433	147883	283	1139	872
434	148166	150	814	853
435	148316	366	779	577
436	148682	300	579	575
437	149099	283	542	535
438	149582	83	792	633
439	149665	133	808	510
440	149998	566	803	519
441	150564	200	559	341
442	150764	183	1094	204
443	150947	116	1114	175
444	151064	200	1056	175
445	151381	116	782	791
446	151497	100	1031	266
447	151597	150	820	741
448	151747	267	1015	515
449	153312	17	1026	991
450	154462	16	1188	132
451	154662	233	1138	169
452	154895	200	1105	203
453	155278	333	438	346
454	155611	333	537	291
455	159358	33	292	277
456	159991	100	418	307
457	160091	150	468	290
458	160241	233	814	525
459	160474	150	783	568
460	160624	233	574	528
461	162073	33	1175	547
462	162873	83	1060	477
463	163306	50	932	533
464	164355	283	862	426
465	164638	100	782	405
466	165854	50	965	525
467	166237	100	1094	822
468	166936	17	1059	469
469	167519	17	1050	796
470	167836	216	1084	395
471	168302	266	689	345
472	168569	366	395	248
473	168935	266	545	310
474	169202	200	730	382
475	170184	83	412	153
476	170517	200	554	255
477	170717	233	716	322
478	170950	166	766	417
479	171400	133	860	346
480	171950	150	821	377
481	172249	283	695	482
482	172533	166	690	361
483	172699	100	1040	253
484	173132	33	1118	197
485	173382	200	1141	228
486	173582	200	1083	954
487	173782	133	1083	431
488	174698	250	894	165
489	174948	233	876	116
490	175181	300	1140	216
491	175481	283	1136	174
492	175764	200	1124	209
493	175964	283	1046	222
494	176247	233	916	248
495	176480	616	699	411
496	177096	200	392	538
497	177296	516	942	269
498	178445	17	1102	255
499	178712	350	907	171
500	179061	749	1137	230
501	179811	283	1014	238
502	180094	333	1139	233
503	180427	316	900	129
504	180744	266	1145	190
505	181460	83	979	136
506	181543	116	990	171
507	181659	150	1008	203
508	182258	117	1056	201
509	182375	250	1040	259
510	182625	416	715	546
511	183041	350	691	345
512	183391	266	1061	528
513	183657	183	1094	557
514	183840	250	985	625
515	184090	266	588	346
516	184357	316	281	221
517	184673	400	1090	524
518	185073	233	1130	540
519	185306	133	1051	914
520	185439	166	1048	952
521	185606	217	1082	967
522	185823	250	1122	563
523	186072	333	660	431
524	186405	234	781	426
525	186639	117	1035	578
526	186756	100	1058	550
527	186855	616	1093	550
528	187472	433	602	357
529	187905	367	284	238
530	188271	133	660	321
531	188404	183	683	387
532	189221	499	991	566
533	191003	83	1081	990
534	191453	183	1025	963
535	191636	233	1029	899
536	191869	100	1014	623
537	192318	17	1115	516
538	192952	33	1115	549
539	193368	216	828	480
540	193585	167	840	528
541	193751	133	865	457
542	195633	716	681	502
543	196899	133	821	406
544	197032	183	922	118
545	197216	500	1121	252
546	197715	133	1039	876
547	197849	117	1012	956
548	197965	250	1091	989
549	198215	200	1119	266
550	198415	117	1110	305
551	198532	483	811	205
552	199015	233	661	745
553	199248	283	681	403
554	199531	233	725	868
555	199764	350	670	888
556	200114	516	752	244
557	200630	283	908	161
558	200913	233	799	168
559	201147	433	1049	234
560	201580	349	933	191
561	201928	383	1030	213
562	202311	100	1037	160
563	202411	117	1031	224
564	202528	233	1115	219
565	203211	83	1101	245
566	203844	400	398	285
567	204243	266	553	285
568	204510	566	848	173
569	205076	316	189	250
570	205393	433	367	927
571	205826	150	674	897
572	205975	167	687	811
573	206142	233	701	520
574	206375	117	712	980
575	206492	117	744	1009
576	206609	583	983	969
577	207191	133	761	660
578	207325	116	735	626
579	207707	150	700	493
580	207857	283	824	554
581	208141	117	847	479
582	208540	234	868	456
583	208774	566	834	531
584	209340	233	847	480
585	209573	116	1012	245
586	209689	117	986	331
587	209806	350	1139	175
588	210156	383	1147	823
589	210539	266	1155	219
590	210806	350	1156	148
591	211155	316	906	309
592	211472	300	615	325
593	211771	150	599	367
594	211921	316	888	381
595	212238	266	998	353
596	212504	250	1173	203
597	212754	683	1167	137
598	213437	333	462	362
599	213770	166	344	421
600	213937	166	348	457
601	214103	183	1097	252
602	214286	133	1155	871
603	214420	133	1100	918
604	214553	250	1132	863
605	214803	233	1179	156
606	215036	566	1168	100
607	215719	267	1165	112
608	215985	383	1154	178
609	216368	217	853	646
610	216585	150	753	498
611	216735	150	733	345
612	216885	200	731	295
613	217551	216	754	309
614	217767	133	740	343
615	217900	100	777	400
616	218384	83	836	282
617	218467	266	818	333
618	218733	516	780	349
619	219249	350	748	375
620	219599	116	602	564
621	219716	100	625	530
622	219816	250	646	559
623	220066	383	679	526
624	220449	217	659	330
625	220665	400	770	276
626	221065	300	1118	298
627	221365	283	358	400
628	221648	150	341	204
629	221798	283	342	164
630	222081	266	1108	314
631	222347	366	849	278
632	222714	350	560	173
633	223064	333	998	299
634	223397	483	1046	289
635	223880	266	362	294
636	224146	350	264	546
637	224496	183	206	555
638	224679	166	440	253
639	224846	266	511	174
640	225112	150	545	158
641	225262	350	818	247
642	225612	217	970	1060
643	225828	883	959	1007
644	227077	133	1030	999
645	227211	316	410	955
646	227527	133	341	818
647	227660	150	343	873
648	227810	300	302	1015
649	228110	183	260	1012
650	228293	200	1038	1001
651	228493	200	1139	985
652	228693	216	1031	304
653	228909	650	1135	353
654	229859	117	1143	252
655	229975	666	1129	363
656	232124	200	672	485
657	234073	83	676	326
658	234156	333	694	424
659	234489	100	719	489
660	234589	117	717	433
661	234705	183	707	481
662	234889	150	680	536
663	236304	17	685	1210
664	238103	116	753	501
665	238220	150	782	427
666	238370	100	703	535
667	238869	150	584	428
668	239019	233	631	424
669	239252	267	651	390
670	239519	100	670	534
671	239852	83	672	611
672	239935	150	685	552
673	240085	999	693	508
674	241084	233	1081	408
675	241317	283	355	310
676	241600	117	1079	374
677	241717	150	1073	428
678	241867	233	1109	882
679	242100	183	1036	930
680	242283	133	1117	532
681	242716	216	1091	325
682	242933	1083	1066	260
683	244015	416	1060	336
684	244432	550	992	913
685	245131	117	1060	247
686	245248	116	1033	331
687	245364	883	1068	264
688	246247	133	1070	224
689	246380	117	1062	646
690	246497	166	1044	413
691	246664	200	1076	220
692	247196	366	1052	300
693	247562	133	1093	928
694	247695	366	1038	950
695	248062	117	1122	863
696	248178	233	992	297
697	248411	316	601	392
698	248728	233	594	430
699	248961	250	443	292
700	249211	366	256	209
701	249577	416	446	871
702	249993	416	510	351
703	250410	466	910	405
704	250876	316	578	309
705	251342	133	394	330
706	251476	133	425	358
707	251609	250	614	518
708	251859	117	680	546
709	251975	100	678	485
710	252075	300	670	559
711	252692	416	675	505
712	253108	316	709	541
713	253424	200	850	568
714	253624	133	853	525
715	254174	117	797	584
716	254290	250	739	516
717	254540	216	738	467
718	254757	300	1020	358
719	255056	367	433	252
720	255423	250	572	311
721	255673	366	732	409
722	256039	400	830	437
723	256439	400	966	438
724	256839	116	1105	381
725	256955	118	1109	327
726	257189	83	1046	923
727	257273	133	1022	854
728	257406	100	1157	814
729	257506	100	1159	864
730	257989	267	658	405
731	258255	550	426	294
732	258805	333	679	430
733	259138	283	641	454
734	259421	450	890	440
735	259871	133	993	371
736	260004	150	1006	282
737	260154	383	1127	209
738	260537	350	1172	255
739	260887	300	878	321
740	261187	250	938	395
741	261437	267	764	403
742	261703	200	1050	329
743	261903	133	1061	245
744	262036	250	1061	306
745	262552	134	1173	227
746	262686	183	1081	240
747	262869	233	588	294
748	263102	167	716	342
749	263269	650	707	422
750	263919	150	841	881
751	264285	17	849	552
752	264518	183	924	473
753	264701	100	906	420
754	268582	17	864	468
755	269332	283	820	454
756	269615	183	841	274
757	269798	266	923	227
758	270065	200	982	276
759	270265	333	575	378
760	270598	117	574	449
761	270714	233	1035	551
762	270948	233	188	666
763	271181	233	228	664
764	271414	267	1069	707
765	271681	217	1140	674
766	271897	632	227	668
767	272529	500	1133	706
768	273028	233	261	680
769	273261	266	708	279
770	273528	216	1030	365
771	273744	267	1146	629
772	274011	533	1089	979
773	274544	200	521	935
774	274744	683	323	885
775	275427	166	287	517
776	275810	83	639	422
777	275893	266	1065	443
778	276159	133	1052	477
779	276292	300	873	263
780	276592	217	1058	480
781	276809	283	980	310
782	277092	483	912	944
783	277924	133	961	187
784	278058	483	1088	488
785	278541	350	1113	560
786	278891	500	926	958
787	279390	233	896	914
788	279923	216	770	493
789	280989	16	547	500
790	281122	250	578	535
791	283920	100	832	597
792	285786	100	853	421
793	285886	166	857	314
794	286052	183	1056	182
795	286235	150	1071	141
796	286385	133	1143	573
797	286518	283	1007	216
798	286802	150	1059	147
799	286951	300	1158	134
800	287251	200	1175	54
801	287451	250	925	316
802	287701	266	1104	919
803	287968	350	1088	884
804	288317	300	996	870
805	288617	283	718	863
806	288900	100	820	904
807	289000	266	369	904
808	289267	233	271	591
809	289500	283	978	227
810	289783	200	1084	141
811	290099	300	666	387
812	290399	266	940	814
813	290666	266	679	859
814	290932	183	914	311
815	291115	483	1072	141
816	291598	433	1158	137
817	292148	83	1151	165
818	292231	266	972	194
819	292498	350	855	329
820	292848	183	906	373
821	293031	400	980	275
822	293430	433	1036	170
823	293863	733	1092	167
824	294596	300	1085	126
825	294896	250	907	342
826	295146	250	548	522
827	295396	266	665	405
828	295662	166	1028	156
829	295829	316	681	548
830	296145	150	684	451
831	296295	266	680	515
832	296562	333	893	290
833	296895	333	1089	393
834	297228	216	1032	290
835	297444	316	738	219
836	297761	217	1077	380
837	297977	233	1145	430
838	298210	233	747	327
839	298444	450	721	197
840	298893	133	899	249
841	299027	117	866	236
842	299143	433	488	299
843	299826	100	935	252
844	299926	383	918	289
845	300309	266	993	252
846	300575	133	1112	141
847	300709	233	1113	234
848	300942	316	853	89
849	301258	316	948	164
850	301575	150	717	251
851	301725	183	714	301
852	301908	549	455	348
853	302457	200	466	303
854	302657	416	295	479
855	303074	300	994	350
856	303373	150	1154	406
857	303523	183	1098	852
858	303707	233	1113	910
859	303940	233	1112	955
860	304173	133	1135	438
861	304306	100	1121	369
862	304406	217	1151	438
863	304923	266	1126	343
864	305189	233	1065	843
865	305422	183	1061	905
866	305605	683	1118	332
867	306288	400	1149	406
868	306871	83	1061	510
869	306954	500	1055	425
870	308103	117	822	677
871	308220	216	836	556
872	308436	400	1119	185
873	308836	167	1165	177
874	309003	183	1149	288
875	309186	200	1109	373
876	309386	133	638	416
877	309519	117	637	317
878	309635	133	260	370
879	309769	100	248	239
880	309869	249	341	368
881	310118	134	1043	275
882	310252	100	1076	332
883	311134	134	686	362
884	311268	200	668	310
885	311467	300	1115	242
886	311767	433	1144	273
887	312200	333	928	309
888	312533	216	1134	261
889	312749	316	311	314
890	313066	150	353	411
891	313216	383	1089	275
892	313599	150	1113	215
893	313749	183	428	513
894	313932	216	418	558
895	314149	200	683	941
896	314348	283	1048	884
897	314632	400	1127	277
898	315031	366	1132	240
899	315398	533	1143	289
900	316114	150	1163	259
901	316264	367	1146	934
902	316630	266	1103	177
903	316896	266	825	389
904	317163	167	965	255
905	317330	350	257	273
906	317679	167	185	179
907	317846	183	169	144
908	318029	350	976	194
909	318379	250	706	515
910	319062	333	747	192
911	319861	33	772	386
912	320394	650	574	454
913	321477	183	285	480
914	321660	150	277	435
915	321810	233	293	565
916	322043	233	554	499
917	322276	133	564	416
918	322409	100	576	511
919	322509	366	638	448
920	322876	100	658	498
921	323225	100	684	453
922	323326	516	690	514
923	323842	100	689	565
924	324241	716	692	558
925	324957	316	699	486
926	325607	83	798	305
927	325690	150	800	246
928	326006	583	1076	574
929	326589	233	904	630
930	326823	233	927	679
931	327056	566	1110	717
932	327622	133	944	700
933	327755	100	947	650
934	329620	83	364	485
935	329704	350	341	442
936	330054	216	341	489
937	330270	333	414	569
938	330603	133	340	527
939	330736	150	902	537
940	331352	317	818	392
941	331669	100	672	239
942	331769	100	713	220
943	331869	166	667	248
944	332035	133	371	363
945	332169	150	351	332
946	332319	234	419	372
947	332553	250	258	385
948	332803	483	641	271
949	333286	233	801	430
950	333519	483	904	524
951	334002	283	994	467
952	334285	599	734	296
953	335018	150	796	293
954	335168	300	1011	476
955	335468	150	1026	397
956	335618	100	1006	453
957	335718	150	1042	429
958	336167	84	697	387
959	336251	200	685	322
960	336450	283	350	-37
961	336733	367	783	375
962	337433	216	644	519
963	337649	150	641	573
964	337799	333	680	543
965	338132	200	661	498
966	338333	200	747	382
967	338532	133	877	390
968	339099	133	683	331
969	339232	133	661	366
970	339365	116	501	238
971	339482	466	858	495
972	339948	150	1033	612
973	340098	183	1062	644
974	340281	383	1099	623
975	340664	400	776	497
976	341064	100	944	584
977	341164	117	936	623
978	341281	150	930	588
979	341430	516	738	505
980	341947	133	595	403
981	343212	33	904	534
982	343794	217	1069	576
983	344011	233	1088	536
984	344244	100	856	396
985	344794	300	836	374
986	345093	183	1005	968
987	345277	133	1071	979
988	345560	167	1126	985
989	345726	350	717	888
990	346076	150	331	767
991	346226	433	345	320
992	346659	333	439	175
993	347292	117	460	392
994	347408	233	338	971
995	347642	116	259	851
996	348024	50	242	543
997	354903	16	475	347
998	355252	167	381	382
999	355419	250	436	445
1000	355669	166	825	247
1001	356135	101	638	494
1002	356235	200	637	387
1003	356435	266	458	443
1004	356701	100	491	858
1005	356801	117	483	799
1006	357035	216	474	921
1007	357251	100	438	849
1008	357752	17	1131	669
1009	357935	566	1132	310
1010	358501	250	1077	873
1011	358751	233	1112	918
1012	358984	117	1117	379
1013	359101	100	1147	335
1014	359201	216	1132	379
1015	360417	17	1109	186
1016	360767	50	1036	186
1017	361132	184	1014	333
1018	361316	266	744	352
1019	361583	350	505	409
1020	361933	250	448	489
1021	362482	17	570	457
1022	364048	250	892	158
1023	364298	566	694	567
1024	364864	150	682	486
1025	365014	333	897	398
1026	365347	450	692	315
1027	365797	483	1032	355
1028	366280	200	1181	198
1029	366480	566	855	318
1030	367046	183	642	347
1031	367229	450	651	182
1032	367679	332	610	381
1033	368010	333	810	319
1034	368344	267	1057	338
1035	368610	250	985	382
1036	368860	150	872	251
1037	369010	150	890	220
1038	369160	100	893	261
1039	369260	433	894	391
1040	369693	366	1153	361
1041	370059	266	279	424
1042	370325	633	382	406
1043	370958	216	1039	351
1044	371175	416	725	271
1045	371591	416	787	297
1046	372007	416	1125	237
1047	372424	250	1015	439
1048	372673	268	618	363
1049	373191	716	654	262
1050	373907	450	667	204
1051	374357	217	664	258
1052	374574	150	661	204
1053	374724	183	698	227
1054	375040	117	763	586
1055	375157	133	738	426
1056	375290	167	651	227
1057	375457	100	682	294
1058	375557	150	645	281
1059	375706	183	1001	507
1060	375890	100	989	677
1061	375990	100	1000	527
1062	376090	183	803	358
1063	376273	416	874	339
1064	376689	433	1094	548
1065	377122	333	917	407
1066	377456	217	961	452
1067	377672	150	1099	575
1068	377822	200	1119	543
1069	378022	283	1095	569
1070	378305	100	1111	506
1071	378405	266	1120	556
1072	378671	433	1075	592
1073	379105	267	1140	578
1074	379371	167	809	364
1075	379538	150	906	382
1076	379688	117	914	333
1077	379804	150	628	172
1078	380204	283	590	174
1079	380487	250	916	379
1080	380737	600	959	459
1081	381337	467	1025	960
1082	381803	100	1131	951
1083	381904	200	1090	956
1084	382103	316	688	873
1085	382420	183	737	870
1086	382603	698	1106	927
1087	383301	200	1034	892
1088	383501	266	965	806
1089	383767	100	790	731
1090	383867	133	770	771
1091	384000	217	786	713
1092	384217	117	765	624
1093	384750	17	936	833
1094	390829	316	556	539
1095	391145	283	579	439
1096	391428	200	713	202
1097	391628	217	725	311
1098	391845	533	1018	438
1099	392378	400	1118	549
1100	392777	333	1143	524
1101	393111	133	1111	595
1102	393244	117	1108	552
1103	393360	383	888	392
1104	393743	266	1010	461
1105	394010	117	962	427
1106	394126	167	995	443
1107	394293	200	1004	338
1108	394493	300	784	265
1109	394793	200	727	275
1110	394993	266	704	229
1111	395259	333	597	197
1112	395592	100	465	85
1113	395692	316	403	355
1114	396008	200	708	339
1115	396208	233	751	269
1116	396442	233	818	235
1117	396675	250	934	419
1118	397724	83	879	374
1119	398923	100	738	365
1120	399023	100	852	287
1121	399123	200	851	329
1122	399623	67	960	284
1123	404619	167	881	409
1124	404786	500	623	259
1125	405285	100	617	220
1126	405385	133	619	267
1127	405519	300	783	493
1128	407850	183	1042	285
1129	408034	133	1090	205
1130	408167	100	1092	245
1131	408267	217	1128	220
1132	408483	150	1155	168
1133	408633	133	1030	323
1134	408766	383	997	342
1135	409150	316	1113	178
1136	409466	117	1130	140
1137	409582	100	1122	208
1138	409682	233	1163	157
1139	409916	233	1180	126
1140	410149	150	1175	976
1141	410299	349	1086	939
1142	410832	183	810	938
1143	411265	117	829	821
1144	411381	416	874	427
1145	411798	183	855	487
1146	411981	100	873	434
1147	412081	200	838	447
1148	412281	150	1021	899
1149	412431	250	1059	840
1150	412680	350	1088	208
1151	413030	316	1104	161
1152	413630	100	1027	277
1153	413730	233	685	536
1154	413963	349	661	595
1155	414312	100	829	444
1156	414596	116	1002	285
1157	414712	150	948	322
1158	414862	167	1028	427
1159	415029	416	700	461
1160	415445	217	570	483
1161	415662	400	797	509
1162	416061	216	1120	503
1163	416278	100	1066	709
1164	416378	400	1140	495
1165	416777	116	853	487
1166	416894	217	843	525
1167	417110	433	645	458
1168	417543	117	566	398
1169	417660	433	562	434
1170	418093	117	839	514
1171	418210	167	865	480
1172	418376	283	1007	341
1173	420808	17	1199	433
1174	420974	83	1109	437
1175	421208	83	1054	945
1176	421291	100	1102	958
1177	423506	183	960	431
1178	423689	100	978	378
1179	423789	200	1138	371
1180	423989	116	1114	331
1181	424106	200	935	320
1182	424306	350	975	286
1183	424655	183	755	512
1184	425405	133	546	468
1185	426771	166	838	385
1186	426937	100	868	431
1187	429718	400	662	436
1188	431817	100	1138	533
1189	431917	600	1113	573
1190	432517	200	660	516
1191	432716	217	608	517
