Data properties:				
181	50681	167	1089	483
182	50847	250	1158	503
183	51097	333	878	317
184	51430	616	1170	476
185	52046	183	1159	538
186	52230	266	960	357
187	52496	450	654	321
188	52946	216	1050	378
189	53162	266	760	267
190	53429	233	1110	479
191	53662	283	1149	461
192	53945	216	983	375
193	54162	133	657	263
194	54295	150	304	269
195	54445	200	307	328
196	54645	300	581	462
197	54944	333	556	511
198	55278	150	712	521
199	55427	233	828	528
200	55660	100	435	301
201	55760	100	440	360
202	55860	150	430	280
203	56010	150	433	169
204	56160	100	424	132
205	56260	200	433	169
206	56460	300	406	229
207	56760	216	713	300
208	56976	183	1042	346
209	57160	283	1147	238
210	57443	216	721	287
211	57659	150	980	396
212	58009	100	1186	209
213	58109	167	1164	261
214	58275	350	1172	196
215	58625	350	658	242
216	58975	200	864	405
217	59175	217	997	443
218	59391	200	1124	325
219	59591	150	1124	280
220	59741	483	490	216
221	60224	217	1031	855
222	60441	100	1076	825
223	60541	133	1118	837
224	60674	250	451	821
225	60924	466	1143	838
226	61390	116	465	473
227	61506	217	493	411
228	61723	233	351	933
229	61956	366	886	914
230	62323	366	541	358
231	62689	100	1046	357
232	62789	133	1010	373
233	62922	300	475	274
234	63222	250	243	265
235	63472	216	85	163
236	63688	100	86	114
237	63788	133	86	161
238	63922	200	35	12
239	64121	350	753	301
240	64471	566	420	251
241	65037	150	690	224
242	65187	100	698	161
243	65287	183	687	228
244	65470	266	654	325
245	65737	283	705	533
246	66020	433	507	525
247	66453	100	1001	318
248	66553	100	958	381
249	66653	366	1132	545
250	67019	166	823	337
251	67186	117	833	274
252	67302	300	443	252
253	67602	200	273	420
254	67802	217	816	363
255	68019	250	1049	396
256	68268	233	686	242
257	68502	316	458	223
258	68818	233	527	201
259	69051	300	991	308
260	69351	233	1035	404
261	69584	100	1103	534
262	69684	100	1125	506
263	69784	250	1139	591
264	70034	300	1015	412
265	70334	200	1085	425
266	70534	317	1176	590
267	70850	100	1139	619
268	70950	183	1169	578
269	71133	300	1168	639
270	71433	133	1115	718
271	71566	217	475	735
272	71783	150	477	312
273	71933	150	500	363
274	72082	450	460	250
275	72532	316	841	260
276	72849	200	940	295
277	73049	333	506	266
278	73382	566	313	322
279	73948	683	228	322
280	74631	366	727	305
281	74997	533	1093	459
282	75530	350	1138	579
283	75880	183	428	305
284	76063	216	320	238
285	76280	266	463	884
286	76546	783	660	502
287	77329	183	1066	546
288	77512	250	1151	614
289	77762	400	606	270
290	78162	133	1020	492
291	78295	133	986	522
292	78428	366	1091	559
293	78795	100	1134	576
294	78894	116	1134	619
295	79011	117	847	360
296	79128	100	801	420
297	79228	233	584	260
298	79461	216	499	241
299	79677	233	404	256
300	79910	117	296	238
301	80027	100	286	202
302	80127	167	256	280
303	80294	749	734	261
304	81043	250	958	840
305	81293	267	529	881
306	81559	500	973	914
307	82059	117	944	876
308	82176	100	1070	921
309	82275	166	1056	970
310	82442	250	1153	567
311	82692	150	1138	626
312	82842	150	724	335
313	82992	117	703	375
314	83108	183	699	322
315	83292	416	535	324
316	83708	117	650	327
317	83824	116	677	291
318	83941	350	937	499
319	84291	200	641	333
320	84491	516	326	312
321	85007	383	1055	642
322	85390	300	653	422
323	85690	266	920	433
324	85956	167	1048	496
325	86123	500	663	277
326	86622	183	1046	427
327	86806	316	1138	599
328	87122	233	715	240
329	87355	433	521	514
330	87788	483	692	520
331	88271	233	639	268
332	88504	117	1155	237
333	88621	133	1105	221
334	88754	216	1161	226
335	88971	350	650	423
336	89321	167	1096	125
337	89487	333	1147	148
338	89820	200	1164	220
339	90020	216	680	439
340	90236	183	683	385
341	90419	117	751	266
342	90536	100	751	327
343	90636	150	802	201
344	90786	217	1168	128
345	91002	350	1158	196
346	91352	300	1065	160
347	91652	150	1130	142
348	91801	233	795	252
349	92035	466	381	413
350	92501	200	1066	212
351	92868	167	1195	152
352	93034	999	1171	224
353	94033	316	1151	161
354	94350	283	906	350
355	94633	666	1161	242
356	95299	316	1163	178
357	95615	283	1206	195
358	95899	300	1165	217
359	96198	117	1170	258
360	96315	316	967	318
361	96632	300	924	264
362	96931	183	1097	215
363	97114	233	1180	204
364	97348	183	1167	238
365	97531	283	978	487
366	97814	283	1125	221
367	98097	117	1167	187
368	98214	216	1146	149
369	98430	233	657	468
370	98663	383	654	513
371	99246	133	1003	216
372	99380	233	1176	199
373	99613	200	1044	509
374	99813	183	1135	606
375	99996	133	1148	653
376	100129	250	513	334
377	100379	250	1111	587
378	100629	100	1129	676
379	100729	200	1135	641
380	100928	300	760	408
381	101228	333	522	301
382	101561	283	464	216
383	101844	283	1095	503
384	102128	100	1125	634
385	102228	167	1140	592
386	102394	233	921	485
387	102627	516	570	355
388	103144	283	1117	563
389	103427	100	1176	599
390	103527	233	1135	625
391	103760	167	783	449
392	103926	383	1018	525
393	104309	250	1056	533
394	104559	283	984	465
395	104842	333	1115	562
396	105175	316	1047	543
397	105492	167	643	378
398	105659	283	461	329
399	105942	183	375	237
400	106125	250	690	373
401	106375	350	789	450
402	106724	266	852	504
403	106991	500	1117	599
404	107491	433	520	345
405	107923	217	891	810
406	108140	300	1082	894
407	108440	100	952	494
408	108540	133	904	494
409	108673	450	450	305
410	109123	366	941	425
411	109489	300	623	350
412	109789	183	740	524
413	109972	150	676	532
414	110122	566	866	495
415	110688	200	1090	518
416	110888	250	749	259
417	111138	100	763	216
418	111238	150	757	266
419	111388	416	1024	444
420	111804	283	414	331
421	112087	300	285	319
422	112387	783	791	248
423	113170	216	827	250
424	113386	217	657	802
425	113603	267	1049	880
426	113869	100	1109	912
427	113969	366	1122	564
428	114336	166	894	322
429	114502	133	867	372
430	114635	150	890	328
431	114785	300	950	366
432	115085	350	1108	522
433	115435	366	1136	601
434	115801	400	1138	641
435	116201	483	997	406
436	116684	200	971	457
437	116884	183	785	312
438	117067	200	823	277
439	117267	366	1053	506
440	117633	933	1134	577
441	118566	633	1052	480
442	119199	116	1081	422
443	119532	166	1108	518
444	119699	117	1067	427
445	119815	650	1034	505
446	120465	266	1095	524
447	120731	400	697	518
448	121131	100	649	537
449	121231	217	685	497
450	121447	200	670	557
451	121647	266	712	503
452	121914	150	945	458
453	122247	150	1048	670
454	122397	200	1078	538
455	123246	183	1141	405
456	123429	216	842	373
457	123646	450	521	291
458	124096	316	1004	461
459	124412	267	1103	478
460	124678	450	1157	409
461	125128	283	347	286
462	125411	300	465	253
463	125711	350	776	406
464	126061	383	607	293
465	126444	1099	259	307
466	127543	150	594	338
467	127810	33	445	149
468	127959	117	436	269
469	128276	133	424	252
470	128409	233	424	191
471	128642	183	423	257
472	128826	133	426	210
473	128959	283	553	265
474	129242	200	809	478
475	129442	167	831	431
476	129608	266	1067	452
477	129875	100	1039	480
478	129975	566	1140	432
479	130541	183	586	398
480	130724	200	588	343
481	130924	500	410	298
482	131424	217	760	690
483	131640	217	1058	828
484	131857	200	933	463
485	132057	383	473	337
486	132440	183	668	545
487	132623	233	832	531
488	132856	266	692	520
489	133122	400	524	546
490	133522	200	902	527
491	133722	333	1125	319
492	134055	117	682	415
493	134172	133	693	371
494	134305	217	418	284
495	134521	300	983	274
496	134821	300	1136	298
497	135121	100	1172	342
498	135371	300	609	239
499	135671	133	1095	286
500	135804	117	1059	303
501	135920	200	1135	310
502	136120	133	738	396
503	136254	166	785	361
504	136420	266	804	269
505	136687	150	1010	267
506	136837	100	1008	308
507	136936	100	1080	295
508	137036	100	1057	338
509	137136	166	1075	290
510	137303	133	590	396
511	137436	433	606	359
512	137869	133	673	330
513	138002	183	680	369
514	138185	400	595	412
515	138585	266	1112	381
516	138852	283	1131	879
517	139135	183	396	812
518	139318	283	376	374
519	139601	200	278	243
520	139801	233	290	206
521	140034	466	407	275
522	140700	316	372	298
523	141017	783	528	377
524	141800	283	466	371
525	142083	233	649	432
526	142316	383	842	288
527	142699	766	1028	294
528	143465	116	1048	252
529	143582	100	763	246
530	143682	117	794	264
531	143798	100	640	544
532	143898	416	655	497
533	144315	283	522	523
534	144598	183	977	532
535	144781	167	1140	571
536	144947	150	1105	626
537	145097	200	612	417
538	145297	300	392	308
539	145597	100	839	461
540	145697	200	793	480
541	145897	183	1101	557
542	146080	100	1047	619
543	146180	133	1105	594
544	146313	500	1115	630
545	146813	366	531	362
546	147179	100	558	387
547	147279	167	577	346
548	147446	200	1087	587
549	147646	183	682	394
550	147829	466	309	275
551	148295	267	1034	873
552	148562	250	1100	907
553	148811	433	417	869
554	149244	416	306	270
555	149661	300	569	353
556	149960	550	754	509
557	150510	116	603	453
558	150627	217	635	468
559	150843	266	1070	550
560	151443	583	932	465
561	152026	500	827	501
562	152525	200	1097	566
563	152725	300	1102	607
564	153025	433	655	427
565	153458	133	627	493
566	153591	300	657	451
567	153891	117	663	408
568	154008	566	616	408
569	154574	133	604	450
570	154707	267	789	495
571	154974	749	822	525
572	155723	216	888	216
573	155940	200	1140	197
574	156140	250	1180	120
575	156389	466	527	300
576	156856	266	935	173
577	157122	366	1077	167
578	157489	300	515	280
579	157788	366	1136	162
580	158155	233	1158	125
581	158388	366	888	149
582	158754	483	1039	182
583	159237	516	1102	194
584	159754	100	1149	158
585	159854	116	1018	203
586	159970	117	1009	160
587	160087	150	967	130
588	160236	300	808	179
589	160536	283	656	198
590	160820	316	381	308
591	161136	283	1051	176
592	161419	450	1124	162
593	161869	350	546	385
594	162219	316	711	219
595	162535	116	660	167
596	162652	200	662	212
597	162851	183	1045	232
598	163035	100	1063	306
599	163135	200	751	306
600	163334	117	599	327
601	163451	100	603	281
602	163551	200	419	459
603	163751	200	416	424
604	163951	266	605	283
605	164217	166	774	165
606	164384	200	972	163
607	164584	250	388	293
608	164833	250	1068	147
609	165083	150	826	171
610	165233	233	844	133
611	165466	266	703	174
612	165733	150	529	520
613	165883	416	536	477
614	166299	217	773	506
615	166516	266	692	505
616	166782	166	1002	400
617	166949	450	456	375
618	167398	383	1034	446
619	167781	316	621	319
620	168098	266	1158	508
621	168364	133	497	396
622	168497	217	292	398
623	168714	200	436	249
624	168914	283	917	378
625	169197	167	512	323
626	169364	616	339	292
627	169980	317	282	351
628	170297	366	497	427
629	170663	266	437	325
630	170929	300	369	292
631	171229	300	406	187
632	171529	266	609	416
633	171795	250	859	381
634	172045	317	1074	462
635	172362	316	896	389
636	172678	133	777	351
637	172811	133	742	341
638	172944	250	468	339
639	173194	200	302	408
640	173394	283	1037	460
641	173677	167	984	424
642	173844	233	709	380
643	174077	250	434	380
644	174327	117	1074	471
645	174443	266	1037	487
646	174710	200	1130	490
647	174910	300	735	376
648	175210	200	859	363
649	175410	183	523	895
650	175593	200	342	852
651	175793	250	352	381
652	176042	133	385	230
653	176175	150	397	178
654	176325	266	398	583
655	176592	316	814	443
656	176908	133	708	508
657	177042	916	518	515
658	177958	183	1103	279
659	178141	150	1176	159
660	178474	167	887	289
661	178757	183	1086	252
662	178940	117	584	472
663	179057	283	611	445
664	179340	133	370	492
665	179473	200	413	509
666	179673	300	836	484
667	179973	466	531	480
668	180439	566	387	481
669	181005	450	872	419
670	181455	283	1127	243
671	181905	200	1184	141
672	182105	216	824	470
673	182321	266	1132	171
674	182588	167	1148	108
675	182754	133	598	454
676	182888	216	617	486
677	183104	416	1005	334
678	183520	283	1159	168
679	183804	283	679	389
680	184087	250	1144	213
681	184337	316	1165	146
682	184786	100	1152	109
683	184886	399	1133	173
684	185286	200	1029	309
685	185486	200	1140	195
686	185686	233	1172	123
687	185919	316	843	393
688	186235	266	1108	214
689	186502	500	461	464
690	187001	350	1103	206
691	187351	316	1178	132
692	187668	166	1164	99
693	187834	250	642	415
694	188084	300	626	519
695	188384	733	518	530
696	189117	183	917	514
697	189300	250	1098	514
698	189550	216	1138	537
699	189766	416	495	311
700	190182	200	332	345
701	190382	266	178	369
702	190649	433	201	322
703	191082	233	814	491
704	191315	616	1086	524
705	191931	333	638	444
706	192264	883	427	294
707	193147	266	361	353
708	193413	400	542	393
709	194030	416	797	438
710	194446	233	1118	271
711	194679	166	1097	531
712	194846	183	1049	554
713	195029	233	857	487
714	195262	100	889	445
715	195612	84	1111	465
716	195695	533	1143	544
717	196228	233	635	443
718	196461	266	416	301
719	196728	250	761	370
720	196978	283	1079	507
721	197261	200	559	282
722	197461	100	542	224
723	197561	133	542	296
724	197694	233	1044	486
725	197927	183	1131	514
726	198110	183	562	291
727	198293	350	357	179
728	198643	150	361	227
729	198793	183	917	703
730	198976	217	925	906
731	199193	300	566	488
732	199493	500	494	524
733	199992	250	1052	514
734	200242	316	1141	513
735	200559	400	550	325
736	200958	349	462	838
737	201308	150	984	826
738	201458	200	1053	510
739	201658	166	511	243
740	201824	300	483	299
741	202124	300	327	273
742	202424	200	995	517
743	202624	183	1025	494
744	202807	200	727	438
745	203007	183	456	307
746	203190	100	473	339
747	203290	200	498	291
748	203490	250	291	252
749	203740	450	270	169
750	204189	200	561	350
751	204622	149	563	258
752	204772	583	769	376
753	205355	183	463	213
754	205538	166	449	253
755	205705	133	439	347
756	205838	416	927	425
757	206254	200	1109	485
758	206721	17	1267	375
759	207121	83	1132	376
760	207204	117	1132	309
761	207670	83	1117	452
762	207753	183	954	431
763	207937	266	500	361
764	208203	700	1150	540
765	208903	183	1085	601
766	209086	200	1116	581
767	209286	250	890	486
768	209536	650	551	294
769	210185	183	697	517
770	210368	200	866	523
771	210868	350	822	525
772	211218	200	1113	485
773	211417	100	1122	451
774	211517	183	1150	502
775	211701	216	391	469
776	211917	283	412	425
777	212200	166	976	406
778	213066	200	1016	341
779	213266	500	1119	449
780	213766	500	641	359
781	214266	433	1133	429
782	214699	466	676	360
783	215165	633	1119	445
784	215798	266	976	450
785	216064	133	1006	378
786	216198	150	990	432
787	216348	150	873	443
788	216497	533	608	305
789	217030	316	941	374
790	217347	250	940	422
791	217597	100	965	455
792	217846	167	1059	371
793	218013	233	574	179
794	218246	316	515	179
795	218562	283	907	399
796	218845	500	443	382
797	219345	399	1066	412
798	219745	233	662	367
799	219978	267	499	331
800	220245	217	893	348
801	220461	366	1020	394
802	220828	183	1099	389
803	221011	233	1134	438
804	221244	183	747	442
805	221427	1216	648	524
806	222643	183	1058	600
807	222826	233	1120	583
808	223276	183	1114	570
809	223459	533	447	329
810	223992	316	572	351
811	224309	466	378	374
812	224775	117	298	296
813	225108	533	285	247
814	225641	283	668	442
815	225924	200	1088	586
816	226124	300	1114	626
817	226424	150	749	439
818	226573	167	751	393
819	226740	250	592	371
820	227240	100	579	294
821	227340	150	553	263
822	227490	167	563	317
823	227656	116	571	400
824	227773	100	590	360
825	227873	133	587	399
826	228006	283	585	355
827	228289	233	421	390
828	228789	116	400	249
829	228905	350	407	332
830	229455	167	641	329
831	229621	483	661	386
832	230104	450	375	299
833	230554	383	237	188
834	230937	117	265	137
835	231054	416	682	389
836	231470	316	434	345
837	231786	516	556	470
838	232303	133	855	449
839	232436	133	857	396
840	232569	167	799	451
841	232736	199	616	518
842	232935	766	674	517
843	233702	316	784	510
844	234018	100	1119	382
845	234118	116	1084	424
846	234235	200	1136	363
847	234667	150	1114	268
848	234818	250	1089	294
849	235068	200	772	244
850	235267	266	1169	323
851	235534	167	803	231
852	235700	100	767	257
853	235800	250	757	217
854	236050	133	1122	346
855	236183	166	1121	297
856	236350	516	1135	342
857	236866	383	708	457
858	237249	283	588	456
859	237532	133	850	867
860	237666	100	884	839
861	237766	266	450	543
862	238032	350	728	378
863	238382	183	735	902
864	238565	167	698	676
865	238732	133	733	329
866	238865	216	728	371
867	239081	133	782	787
868	239215	100	801	828
869	239314	316	804	345
870	239631	200	729	378
871	239831	366	752	206
872	240197	133	768	165
873	240330	466	712	271
874	240797	250	678	876
875	241047	167	738	790
876	241213	150	882	279
877	241363	200	667	362
878	241563	167	682	310
879	241729	133	742	313
880	241863	183	772	337
881	242046	183	844	456
882	242229	133	851	499
883	242362	317	825	919
884	242679	400	892	466
885	243079	133	913	532
886	243212	200	949	955
887	243412	183	928	872
888	243595	217	1015	345
889	243812	100	1059	321
890	243912	133	1098	330
891	244044	217	701	528
892	244261	100	747	441
893	244361	250	853	529
894	244611	100	804	527
895	244711	516	846	519
896	245227	250	1108	272
897	245477	200	984	916
898	245677	233	878	936
899	245910	167	813	427
900	246076	350	717	532
901	246426	133	761	464
902	246559	200	737	936
903	246759	167	780	973
904	246926	217	749	466
905	247142	283	1137	214
906	247425	166	811	350
907	247592	316	1163	114
908	248142	83	774	380
909	248225	100	715	432
910	248325	383	996	314
911	248708	233	1079	868
912	248941	250	1132	833
913	249191	116	1164	131
914	249307	150	1144	163
915	249457	116	1022	930
916	249574	117	1070	905
917	249690	167	1033	818
918	249857	184	1071	782
919	250041	266	1095	207
920	250307	267	1104	243
921	250573	217	1060	771
922	250790	550	1041	839
923	251339	316	1062	222
924	251656	283	1160	129
925	251939	200	1092	214
926	252139	217	370	479
927	252355	383	1139	176
928	252738	250	496	431
929	252988	100	234	564
930	253088	133	248	528
931	253221	183	1022	449
932	253405	100	1175	112
933	253504	233	1158	166
934	253738	217	885	592
935	253954	167	729	509
936	254121	183	738	450
937	254304	250	1194	126
938	254554	600	1151	119
939	255153	200	590	545
940	255353	100	613	500
941	255453	266	660	523
942	255720	100	489	540
943	255819	267	502	497
944	256086	216	1061	525
945	256303	433	1134	548
946	256735	150	252	480
947	256885	183	242	551
948	257069	133	207	564
949	257202	200	217	504
950	257402	666	378	229
951	258068	150	385	269
952	258218	500	384	180
953	258717	516	493	399
954	259234	117	523	447
955	259350	666	500	481
956	260017	883	591	498
957	260899	150	579	556
958	261049	100	562	594
959	261149	416	586	517
960	261565	117	584	444
961	261682	167	625	473
962	261849	233	625	434
963	262082	266	1101	463
964	262348	183	1116	516
965	262531	716	1139	556
966	263248	200	615	650
967	263447	233	525	423
968	263681	150	1109	498
969	264030	100	1104	518
970	264130	100	1129	566
971	264230	116	1160	528
972	264596	117	1149	510
973	264713	100	1120	545
974	264813	133	1130	510
975	264946	183	946	515
976	265130	150	571	480
977	265279	116	589	430
978	265496	250	1099	508
979	265746	333	1126	570
980	266079	250	763	523
981	266329	616	668	531
982	266945	250	751	497
983	267195	250	1075	230
984	267445	366	1160	129
985	267811	133	566	448
986	267944	233	613	431
987	268177	450	1143	178
988	268627	200	1181	128
989	269060	517	1162	135
990	269576	283	1038	309
991	269860	250	663	399
992	270109	650	1030	240
993	270759	200	1145	170
994	270959	350	574	457
995	271309	166	832	303
996	271475	267	385	544
997	271742	150	901	291
998	271891	133	959	276
999	272025	466	1156	171
1000	272491	733	1170	98
1001	273224	383	1166	212
1002	273607	550	1084	191
1003	274157	250	922	266
1004	274406	533	488	438
1005	274939	183	797	827
1006	275123	250	1073	857
1007	275372	183	1121	821
1008	275556	183	732	742
1009	275739	266	1145	191
1010	276005	250	1171	136
1011	276255	366	1110	846
1012	276621	283	1160	173
1013	276905	283	1151	109
1014	277188	150	686	419
1015	277338	117	641	472
1016	277454	166	614	527
1017	277621	250	639	494
1018	277871	183	529	517
1019	278054	166	755	534
1020	278220	133	835	558
1021	278354	316	828	517
1022	278670	183	727	499
1023	278853	433	676	561
1024	279286	400	522	558
1025	279686	466	664	541
1026	280152	583	498	548
1027	280735	150	1459	-941
1028	280885	133	1488	-899
1029	281135	83	541	420
1030	281218	100	576	494
1031	281318	283	665	497
1032	281601	1016	854	527
1033	282617	250	1113	618
1034	282867	183	705	256
1035	283050	266	284	194
1036	283317	267	265	144
1037	283583	366	189	267
1038	283950	300	784	226
1039	284249	100	756	174
1040	284349	283	1102	579
1041	284633	133	1137	582
1042	284766	733	644	251
1043	285499	500	421	313
1044	285998	300	515	264
1045	286298	233	454	184
1046	286531	133	469	229
1047	286664	400	379	211
1048	287064	117	886	345
1049	287181	117	856	367
1050	287297	116	836	396
1051	287414	167	1049	562
1052	287580	117	1070	592
1053	287697	116	1087	556
1054	287980	383	1098	583
1055	288363	433	906	509
1056	288796	200	1103	597
1057	288996	150	1150	593
1058	289146	250	611	238
1059	289396	316	420	166
1060	289712	200	891	406
1061	289912	450	1137	616
1062	290362	150	1083	535
1063	290512	200	1112	576
1064	290712	333	594	159
1065	291045	367	872	354
1066	291411	116	1100	614
1067	291528	133	1156	548
1068	291661	366	1092	608
1069	292027	316	508	237
1070	292344	133	503	272
1071	292477	167	830	377
1072	292643	233	564	525
1073	292877	116	664	553
1074	292993	200	673	514
1075	293193	100	636	573
1076	293293	100	631	396
1077	293393	450	809	523
1078	293843	516	1129	518
1079	294359	250	855	346
1080	294609	283	857	305
1081	294892	183	480	330
1082	295075	100	1117	462
1083	295175	150	1083	519
1084	295325	200	1139	545
1085	295525	200	658	470
1086	295725	333	260	373
1087	296058	183	919	932
1088	296241	433	1089	914
1089	296674	200	1167	569
1090	296874	250	1170	520
1091	297124	250	1066	933
1092	297374	416	737	849
1093	297790	183	535	555
1094	297973	183	731	467
1095	298156	216	902	244
1096	298373	217	836	263
1097	298589	217	865	881
1098	298806	100	813	333
1099	298906	250	842	296
1100	299156	200	948	344
1101	299355	183	923	372
1102	299539	133	976	435
1103	299672	233	1011	408
1104	299905	133	1034	520
1105	300038	300	1073	499
1106	300338	233	1122	472
1107	300571	133	1085	519
1108	300705	117	1110	450
1109	300821	300	880	260
1110	301121	100	919	226
1111	301221	133	1143	563
1112	301354	233	1184	514
1113	301587	167	1134	540
1114	301754	283	800	442
1115	302037	250	328	323
1116	302287	200	968	341
1117	302487	200	1126	521
1118	302820	100	1153	533
1119	302920	150	1051	519
1120	303070	233	1099	503
1121	303303	300	1161	544
1122	303602	250	1194	460
1123	303852	300	720	516
1124	304153	183	631	512
1125	304335	466	860	504
1126	304802	216	1049	202
1127	305018	200	1151	137
1128	305385	116	590	300
1129	305501	217	601	365
1130	305718	266	1049	199
1131	305984	366	1132	138
1132	306350	200	1050	146
1133	306550	150	1109	145
1134	306700	133	1067	242
1135	307200	267	551	387
1136	307466	100	568	339
1137	307566	233	439	421
1138	307800	166	225	474
1139	307966	150	263	493
1140	308116	283	723	464
1141	308399	250	929	289
1142	308649	116	1003	162
1143	308765	117	1048	142
1144	308882	616	1151	133
1145	309498	233	1026	528
1146	309732	133	1009	362
1147	309865	100	995	402
1148	309965	350	1143	161
1149	310314	299	767	394
1150	310614	433	589	378
1151	311047	116	627	270
1152	311164	250	823	281
1153	311414	150	347	323
1154	311564	100	289	336
1155	311663	216	257	284
1156	311880	283	948	203
1157	312163	250	701	208
1158	312413	266	462	444
1159	312679	616	524	394
1160	313296	216	622	321
1161	313512	316	976	201
1162	313829	167	694	337
1163	313995	350	468	331
1164	314345	166	390	-91
1165	314511	133	392	-127
1166	314644	250	607	401
1167	314894	217	523	527
1168	315111	167	523	492
1169	315278	117	524	567
1170	315644	166	535	423
1171	315811	366	1092	232
1172	316177	400	841	256
1173	316577	350	536	439
1174	316926	266	749	296
1175	317193	250	1172	123
1176	317443	166	1096	134
1177	317609	150	1151	121
1178	317759	117	974	243
1179	317876	116	970	293
1180	317992	267	687	398
1181	318259	200	506	507
1182	318459	266	815	231
1183	318725	200	1148	168
1184	318925	300	1171	117
1185	319225	100	1171	62
1186	319325	217	889	279
1187	319541	200	629	491
1188	319741	266	1133	860
1189	320007	150	1186	227
1190	320157	616	1144	123
1191	320774	183	1074	237
1192	320957	566	1033	256
1193	321523	200	1079	201
1194	321723	100	789	302
1195	321823	217	827	282
1196	322039	266	982	219
