Data properties:				
185	58158	233	1123	183
186	58391	350	1181	136
187	58741	200	1133	159
188	58941	233	1056	921
189	59174	183	1066	873
190	59357	366	497	823
191	59724	216	1077	862
192	59940	616	1155	891
193	60723	549	1115	193
194	61272	350	820	230
195	61622	250	1016	284
196	62138	266	696	812
197	62405	150	734	779
198	62555	450	1158	856
199	63321	83	655	519
200	63404	416	465	429
201	63820	283	339	587
202	64104	266	225	602
203	64370	216	1004	328
204	64770	333	1000	230
205	65103	783	811	226
206	65886	300	895	194
207	66186	483	1177	165
208	66885	283	698	851
209	67168	150	604	445
210	67318	200	675	516
211	67518	200	421	525
212	67718	216	808	548
213	67934	316	651	258
214	68251	200	282	297
215	68451	233	265	254
216	68684	250	122	275
217	68933	250	339	314
218	69183	233	880	322
219	69417	100	1133	287
220	69517	433	1157	320
221	69950	266	624	359
222	70216	350	357	364
223	70566	333	923	479
224	70899	300	1137	267
225	71199	283	697	197
226	71482	300	1136	928
227	71782	183	1078	871
228	71965	233	1159	907
229	72198	216	914	936
230	72415	233	601	833
231	72648	433	1059	333
232	73081	350	687	250
233	73431	300	256	326
234	73730	200	883	347
235	73930	416	1148	346
236	74347	250	1199	332
237	74597	250	1115	877
238	74846	250	676	892
239	75396	83	1245	837
240	75479	167	1161	894
241	75646	200	883	869
242	75846	300	606	816
243	76145	200	550	797
244	76345	183	885	373
245	76645	233	682	356
246	76878	233	618	167
247	77111	316	1134	236
248	77428	516	1154	318
249	77944	184	671	448
250	78127	283	473	509
251	78410	333	822	530
252	78743	266	658	359
253	79010	216	555	259
254	79226	117	418	161
255	79343	233	1076	538
256	79576	250	1175	644
257	79826	166	799	401
258	80259	183	1172	965
259	80442	183	1127	881
260	80626	350	594	863
261	80975	383	900	871
262	81358	550	1164	906
263	81908	233	974	600
264	82141	416	490	226
265	82557	150	860	347
266	82707	200	868	388
267	82907	566	1082	605
268	83473	516	825	409
269	83990	266	565	227
270	84256	267	204	284
271	84523	350	174	392
272	84872	266	687	320
273	85139	500	934	415
274	85805	250	832	408
275	86055	366	1121	594
276	86421	216	763	335
277	86638	566	711	258
278	87204	300	1036	829
279	87504	416	510	847
280	88137	816	524	271
281	88953	516	624	493
282	89469	166	537	330
283	89802	117	691	297
284	89919	283	241	148
285	90202	283	154	252
286	90485	266	337	162
287	90752	250	614	298
288	91001	300	656	531
289	91301	150	620	483
290	91451	217	721	930
291	91668	233	568	831
292	91901	350	892	560
293	92251	300	1137	452
294	92550	233	1161	417
295	92784	266	644	345
296	93050	250	1017	801
297	93300	350	1111	909
298	93650	400	829	547
299	94049	433	496	375
300	94482	716	645	358
301	95198	117	446	360
302	95315	216	443	396
303	95532	450	740	551
304	95981	283	550	919
305	96264	550	314	831
306	96814	416	1061	511
307	97230	466	579	416
308	97697	333	977	805
309	98213	449	566	428
310	98663	483	245	287
311	99345	167	725	368
312	99512	200	490	544
313	99712	183	808	544
314	99895	233	853	532
315	100128	333	529	523
316	100578	233	1188	434
317	100811	300	722	315
318	101111	266	412	286
319	101377	350	217	318
320	101727	316	691	251
321	102043	233	740	148
322	102277	366	935	344
323	102643	333	1116	511
324	102976	316	1176	406
325	103293	250	1029	411
326	103542	300	1162	467
327	103842	217	1162	858
328	104059	183	1152	804
329	104242	217	841	780
330	104459	250	1192	858
331	104709	216	1172	781
332	104925	216	1124	434
333	105141	250	748	280
334	105391	266	787	172
335	105658	250	887	308
336	105907	333	1096	477
337	106241	200	476	492
338	106441	250	293	523
339	106690	266	719	256
340	106957	333	844	222
341	107290	266	953	394
342	107556	316	609	276
343	107873	250	862	246
344	108656	133	826	740
345	108789	216	983	439
346	109005	266	652	261
347	109272	133	1052	381
348	109405	250	1238	856
349	109655	200	1156	875
350	109855	266	437	855
351	110121	283	1030	862
352	110521	150	825	170
353	110671	150	721	464
354	110821	200	862	517
355	111021	466	654	540
356	111487	266	416	527
357	111753	250	921	516
358	112153	183	836	185
359	112336	266	460	56
360	112603	433	735	513
361	113036	300	559	558
362	113336	516	795	540
363	113852	200	707	313
364	114052	500	1117	199
365	114552	233	1034	904
366	114785	266	1090	843
367	115051	283	549	872
368	115334	166	306	878
369	115501	217	262	475
370	115717	216	428	430
371	115934	250	755	308
372	116184	233	896	279
373	116417	233	632	380
374	116650	250	1106	186
375	116900	250	1070	335
376	117150	1166	1189	193
377	118315	516	1167	155
378	119015	317	1109	470
379	119331	217	775	710
380	119548	216	419	567
381	119765	166	668	413
382	119931	333	766	302
383	120264	350	990	357
384	120614	250	863	387
385	120864	367	1126	867
386	121230	466	1192	900
387	121896	233	1192	240
388	122129	500	1164	200
389	122629	167	1111	154
390	122796	466	1159	186
391	123262	200	1134	727
392	123462	266	1093	881
393	123729	216	1104	831
394	123945	233	747	516
395	124178	350	468	509
396	124528	299	669	236
397	124961	117	935	386
398	125077	266	929	465
399	125344	266	1101	590
400	125610	233	949	559
401	125844	266	1095	946
402	126110	217	640	854
403	126327	333	1169	557
404	126660	233	1108	558
405	126893	217	903	484
406	127109	233	713	190
407	127343	216	666	147
408	127559	533	1184	588
409	128092	333	1153	922
410	128425	216	674	867
411	128642	300	1142	582
412	128941	350	786	477
413	129291	233	548	269
414	129524	233	711	286
415	129757	266	930	506
416	130024	633	1158	551
417	130657	416	466	192
418	131073	250	646	200
419	131456	250	1207	608
420	131706	383	1150	552
421	132089	350	873	492
422	132439	416	1097	557
423	132855	300	655	297
424	133155	466	488	203
425	133621	866	673	167
426	134488	183	746	370
427	134671	216	812	515
428	134887	200	535	522
429	135087	250	692	550
430	135337	100	803	254
431	135437	100	808	294
432	135653	133	1216	142
433	135787	233	1159	162
434	136020	250	792	257
435	136269	316	629	282
436	136586	183	701	283
437	136769	200	1028	257
438	136969	216	919	366
439	137186	266	853	515
440	137452	267	1047	183
441	137718	266	1146	150
442	137985	266	709	287
443	138251	549	1193	183
444	138801	200	1167	920
445	139001	183	1056	893
446	139184	267	1208	913
447	139451	550	1165	907
448	140000	499	1225	273
449	140500	233	689	348
450	140733	283	842	326
451	141016	116	699	330
452	141132	133	684	388
453	141266	517	838	437
454	141782	150	826	323
455	141932	400	1163	941
456	142332	233	1113	877
457	142565	166	741	875
458	142732	316	1172	203
459	143048	866	1195	156
460	144114	350	655	287
461	144464	316	507	390
462	144780	283	760	304
463	145063	400	1163	172
464	145463	284	734	493
465	145746	266	455	512
466	146013	333	782	266
467	146346	250	999	333
468	146595	166	905	294
469	146762	167	1120	195
470	146929	233	1137	306
471	147162	166	1096	341
472	147328	250	414	341
473	147578	333	1177	300
474	147911	400	1162	257
475	148311	150	285	212
476	148461	116	316	184
477	148577	117	357	200
478	148694	333	440	362
479	149027	250	1154	186
480	149277	216	1094	147
481	149493	300	1115	202
482	149793	233	1080	777
483	150026	217	1158	899
484	150243	333	366	905
485	150576	217	308	847
486	150793	216	572	217
487	151009	266	308	185
488	151276	283	344	328
489	151559	183	323	200
490	151742	450	1154	219
491	152191	566	1176	268
492	152758	1066	428	328
493	153824	283	941	805
494	154107	366	1153	830
495	154473	317	1110	877
496	154956	633	333	311
497	155589	483	999	283
498	156072	316	474	300
499	156388	267	701	554
500	156655	250	858	539
501	156905	350	804	535
502	157255	150	617	204
503	157554	133	858	234
504	157688	200	1066	304
505	157888	350	1135	497
506	158237	283	297	212
507	158520	316	664	166
508	158837	316	913	201
509	159153	250	1064	270
510	159403	333	1148	523
511	159736	383	1159	617
512	160119	433	1148	928
513	160552	150	1007	726
514	160702	383	1163	582
515	161085	266	1155	546
516	161518	450	742	191
517	161968	250	1037	272
518	162218	300	611	184
519	162518	283	876	230
520	162801	316	645	212
521	163117	283	993	279
522	163400	217	1112	495
523	163617	650	1162	559
524	164483	150	1221	879
525	164633	183	1168	911
526	164816	466	571	820
527	165282	749	1083	493
528	166032	600	638	284
529	166631	599	941	253
530	167231	100	633	233
531	167331	217	767	469
532	167547	350	776	521
533	167897	249	733	302
534	168147	233	1154	175
535	168380	466	386	426
536	168846	483	852	239
537	169329	250	673	175
538	169579	300	459	332
539	169879	266	818	156
540	170145	250	1153	153
541	170395	183	1104	138
542	170578	283	682	150
543	170862	234	1170	182
544	171096	200	1128	1010
545	171296	150	1105	858
546	171446	183	1176	936
547	171629	483	581	847
548	172112	516	1137	921
549	172628	383	1168	904
550	173011	100	1178	946
551	173361	100	1098	262
552	173461	300	1094	225
553	173761	250	1166	203
554	174011	167	898	280
555	174177	499	1005	326
556	174677	716	618	240
557	175393	133	616	349
558	175526	133	605	383
559	175659	300	304	559
560	176126	450	1146	191
561	176575	383	746	219
562	176958	483	1006	260
563	177441	466	889	271
564	178091	100	783	303
565	178191	116	797	547
566	178307	117	814	501
567	178424	333	488	552
568	178757	300	634	309
569	179057	283	906	471
570	179340	283	1154	435
571	179840	133	604	382
572	179973	233	999	487
573	180206	117	904	504
574	180323	133	866	528
575	180456	167	1145	517
576	180623	350	1158	850
577	180972	283	743	807
578	181256	183	1101	854
579	181439	116	1161	386
580	181555	183	1130	428
581	181739	216	721	483
582	181955	216	478	340
583	182172	216	542	345
584	182388	333	1084	422
585	182721	217	1162	376
586	182938	167	1059	424
587	183104	116	874	417
588	183220	317	851	482
589	183537	100	530	321
590	183637	150	543	377
591	183787	283	503	263
592	184070	267	1191	333
593	184337	233	1150	419
594	184570	316	810	477
595	184886	250	1128	456
596	185136	366	809	496
597	185503	266	981	516
598	185769	383	1149	412
599	186152	166	1123	384
600	186318	367	669	534
601	186684	183	1116	452
602	187001	583	1078	464
603	187800	217	926	699
604	188017	466	1046	879
605	188483	316	399	366
606	188800	416	619	519
607	189216	233	888	514
608	189449	300	673	353
609	189749	283	495	235
610	190032	183	888	385
611	190215	316	1111	601
612	190532	200	1158	645
613	190881	350	695	327
614	191231	317	831	355
615	191548	266	1035	566
616	191814	150	1196	659
617	191964	100	1241	773
618	192064	99	1337	886
619	192514	250	1330	817
620	193097	216	746	321
621	193313	300	915	461
622	193796	184	1056	584
623	193979	316	1165	695
624	194512	83	1119	950
625	194595	200	1176	903
626	194795	217	635	844
627	195012	1049	1164	883
628	196061	966	1169	654
629	197177	316	505	231
630	197493	233	1171	186
631	197727	666	479	358
632	198393	300	270	210
633	198692	416	832	408
634	199109	383	669	338
635	199491	184	711	544
636	199675	300	589	545
637	199975	166	541	277
638	200291	216	801	346
639	200508	333	410	201
640	200841	200	611	181
641	201041	450	951	543
642	201490	483	1144	559
643	201973	433	1017	645
644	202406	167	1109	589
645	202856	150	810	406
646	203006	416	690	293
647	203422	183	310	265
648	203605	250	388	233
649	203855	283	676	215
650	204138	150	581	159
651	204288	133	860	465
652	204422	466	874	499
653	204888	233	1050	546
654	205121	450	1162	505
655	205571	116	716	424
656	205687	383	734	359
657	206070	268	1033	509
658	206338	316	1176	910
659	206654	183	1125	897
660	206838	217	698	844
661	207054	416	1114	532
662	207470	366	1151	532
663	207987	450	723	345
664	208437	216	805	402
665	208653	317	711	320
666	208970	266	355	269
667	209236	416	718	305
668	209652	400	774	869
669	210052	333	583	505
670	210385	250	740	512
671	210635	233	826	306
672	210868	233	1128	337
673	211102	216	744	266
674	211318	267	980	256
675	211585	183	715	264
676	211768	350	400	449
677	212117	150	225	584
678	212268	266	448	411
679	212534	500	418	446
680	213034	267	580	406
681	213300	283	670	202
682	213583	134	716	163
683	213717	100	704	317
684	213933	283	985	294
685	214216	200	1000	242
686	214416	416	1109	370
687	214833	250	1174	373
688	215082	583	1131	357
689	215665	416	841	301
690	216082	133	569	391
691	216215	167	555	431
692	216382	233	411	335
693	216615	150	437	306
694	216765	167	848	247
695	216931	100	859	352
696	217980	83	991	960
697	218064	233	1324	991
698	218297	184	1351	941
699	218480	300	1322	898
700	218780	283	828	896
701	219063	150	1115	880
702	219213	133	723	757
703	219463	100	739	211
704	219563	200	721	159
705	219763	133	1092	275
706	219896	117	1089	311
707	220013	550	1179	355
708	220562	200	877	321
709	220762	333	568	567
710	221095	416	405	530
711	221512	367	864	538
712	222028	166	607	437
713	222378	200	234	136
714	222711	299	1000	449
715	223011	250	623	550
716	223261	566	800	534
717	223827	300	1149	483
718	224127	566	1092	480
719	224693	500	436	468
720	225193	250	1049	820
721	225443	250	1153	901
722	225693	266	1181	484
723	225959	283	354	304
724	226242	298	274	141
725	226540	233	845	376
726	226773	317	876	530
727	227089	150	801	521
728	227239	400	1119	498
729	227639	250	1153	516
730	227889	216	881	521
731	228105	133	1170	469
732	228238	300	1174	506
733	228538	300	561	447
734	228838	266	371	359
735	229104	266	332	301
736	229554	233	1046	846
737	229787	250	471	841
738	230037	200	357	886
739	230237	167	370	927
740	230404	250	1077	911
741	230653	167	1169	907
742	230820	250	405	646
743	231070	516	401	454
744	231586	400	409	807
745	231986	133	672	428
746	232119	150	675	469
747	232269	150	850	494
748	232419	350	525	520
749	232768	266	994	143
750	233035	283	458	50
751	233318	600	649	496
752	233918	150	437	301
753	234067	133	424	259
754	234201	300	352	99
755	234500	267	189	354
756	234767	300	197	261
757	235067	300	394	144
758	235366	350	499	329
759	235716	233	455	877
760	235949	166	331	809
761	236116	150	542	392
762	236266	266	1055	267
763	236532	266	853	225
764	236799	450	1134	353
765	237248	450	1063	307
766	237698	300	1154	414
767	237998	233	646	407
768	238231	333	1065	905
769	238564	133	1210	932
770	238697	566	581	913
771	239264	117	1177	885
772	239380	183	1183	936
773	239564	250	1227	410
774	239813	433	1168	420
775	240246	350	512	391
776	240596	283	492	289
777	240996	383	1157	370
778	241379	151	1205	417
779	241530	400	808	313
780	241929	250	400	158
781	242179	266	908	242
782	242629	216	973	310
783	242845	267	1074	885
784	243112	166	1185	925
785	243279	233	497	902
786	243512	233	367	828
787	243745	116	858	467
788	243861	100	871	434
789	243961	450	625	515
790	244411	283	830	280
791	244694	250	826	165
792	244944	117	1070	328
793	245061	166	1063	376
794	245227	250	1154	419
795	245477	300	1090	862
796	245777	300	1184	910
797	246077	299	1191	380
798	246376	200	896	262
799	246576	516	919	230
800	247092	333	1217	371
801	247426	366	1114	427
802	247792	217	723	266
803	248009	216	865	199
804	248225	400	1300	149
805	248625	250	1241	853
806	248875	183	1142	877
807	249058	266	666	800
808	249324	266	1060	878
809	249591	166	1171	911
810	249757	200	922	836
811	249957	167	1018	842
812	250124	216	1101	349
813	250340	283	1154	427
814	250623	333	1097	885
815	250956	233	1122	850
816	251190	250	840	777
817	251439	167	646	769
818	251606	416	893	274
819	252022	316	815	188
820	252339	400	667	280
821	252738	117	550	386
822	252855	100	541	501
823	253122	83	577	363
824	253205	350	1128	400
825	253555	250	891	247
826	253804	200	943	265
827	254004	316	974	348
828	254321	167	1160	360
829	254487	133	714	509
830	254621	100	695	546
831	254937	216	573	526
832	255153	216	816	404
833	255370	233	1134	466
834	255603	283	731	293
835	255886	283	665	197
836	256369	217	689	238
837	256586	316	843	479
838	256902	266	1116	469
839	257169	216	997	430
840	257385	400	869	371
841	257785	250	1078	435
842	258035	466	1140	437
843	258668	300	697	252
844	258967	200	642	200
845	259167	316	833	423
846	259484	183	923	361
847	259667	250	958	921
848	259917	183	656	858
849	260100	316	1129	934
850	260417	250	1127	416
851	260667	183	936	411
852	260850	250	1013	489
853	261099	267	1138	446
854	261366	249	971	464
855	261615	233	1081	860
856	261848	233	1150	924
857	262081	549	1173	492
858	262831	100	1143	426
859	262931	400	1126	468
860	263330	283	962	451
861	263613	366	928	337
862	264147	250	837	292
863	264397	266	1180	471
864	264663	234	1063	928
865	264896	300	582	867
866	265346	150	872	295
867	265496	316	589	525
868	265812	200	778	270
869	266012	233	1143	214
870	266245	417	942	121
871	266862	183	509	239
872	267162	266	298	451
873	267428	250	423	363
874	267678	267	509	377
875	267944	233	406	343
876	268177	217	974	195
877	268394	316	944	123
878	268710	167	1013	116
879	268877	250	1110	237
880	269127	300	1185	157
881	269427	283	1007	129
882	269710	166	950	140
883	269876	333	516	320
884	270209	283	1116	179
885	270492	483	1181	175
886	270975	450	1083	891
887	271425	316	390	853
888	271742	216	769	837
889	271958	300	1045	182
890	272258	350	830	226
891	272608	466	205	613
892	273074	217	311	931
893	273291	133	359	901
894	273424	116	1139	880
895	273541	133	1104	921
896	273674	283	1149	229
897	273957	250	1198	177
898	274207	250	983	152
899	274457	200	1126	206
900	274656	317	1129	900
901	274973	283	821	837
902	275256	500	1157	914
903	275939	133	1160	159
904	276072	583	697	530
905	276838	183	872	344
906	277022	450	686	529
907	277471	217	1058	163
908	277688	333	663	312
909	278021	250	1075	241
910	278271	250	871	178
911	278521	200	448	446
912	278721	250	305	541
913	278970	300	426	507
914	279270	249	876	243
915	279520	300	854	148
916	279819	150	911	134
917	279970	366	1099	255
918	280336	316	1166	262
919	280653	183	1167	218
920	280836	200	1019	201
921	281036	183	1056	256
922	281219	183	1083	228
923	281402	500	1143	310
924	281902	250	980	199
925	282152	266	1023	193
926	282418	217	1196	204
927	282635	550	999	199
928	283184	266	1130	217
929	283451	483	1000	180
930	283934	267	1133	824
931	284200	283	1193	842
932	284484	300	842	851
933	284783	300	1246	132
934	285083	267	1022	184
935	285350	300	893	124
936	285650	466	1008	196
937	286116	416	1180	203
938	286532	233	1222	668
939	286765	167	1035	231
940	286932	233	1167	904
941	287165	233	1194	845
942	287399	250	974	819
943	287648	350	1192	856
944	288148	100	535	250
945	288248	466	734	464
946	288714	316	1114	209
947	289031	283	506	298
948	289314	250	646	354
949	289564	333	787	430
950	289897	316	734	516
951	290213	250	775	555
952	290463	266	811	390
953	290730	300	931	725
954	291029	283	1065	868
955	291313	217	1176	928
956	291529	300	1160	978
957	291829	233	1160	244
958	292062	367	1170	149
959	292429	383	1199	206
960	292812	483	1130	913
961	293295	233	1160	860
962	293528	283	992	831
963	293811	250	873	836
964	294061	217	800	773
965	294277	266	838	488
966	294544	266	787	424
967	294810	183	761	498
968	294994	416	998	425
969	295410	400	1021	339
970	295810	283	1209	148
971	296093	350	1184	846
972	296443	217	1023	828
973	296659	233	1142	844
974	296892	300	1155	901
975	297459	83	902	834
976	297542	283	1026	803
977	297825	283	1138	205
978	298108	383	1205	121
979	298491	183	561	231
980	298674	383	772	571
981	299241	83	648	435
982	299324	250	630	399
983	299741	167	610	409
984	299907	200	175	503
985	300107	400	604	541
986	300507	217	557	317
987	300723	233	674	210
988	300956	350	407	313
989	301306	266	618	177
990	301573	150	1071	479
991	301723	198	1041	509
992	301921	233	790	464
993	302154	216	708	277
994	302371	216	1100	465
995	302587	183	1026	496
996	302770	117	1135	461
997	302887	100	1131	421
998	303753	50	1055	440
999	303919	100	1193	766
1000	304019	216	1157	765
1001	304236	233	1139	912
1002	304469	333	1169	937
1003	304802	266	1182	455
1004	305069	167	1141	490
1005	305235	233	646	265
1006	305468	250	637	159
1007	305718	333	1132	495
1008	306051	233	1118	422
1009	306284	483	881	404
1010	306767	283	961	476
1011	307051	266	1181	470
1012	307317	283	1103	705
1013	307600	250	1140	983
1014	307850	233	1143	936
1015	308083	150	1071	487
1016	308233	117	1080	444
1017	308350	316	1145	442
1018	308666	383	785	304
1019	309049	267	1051	408
1020	309449	83	1208	497
1021	309532	450	1205	457
1022	310132	366	1020	431
1023	310615	250	615	530
1024	310865	250	500	501
1025	311115	400	864	455
1026	311514	233	535	400
1027	311747	366	267	200
1028	312114	233	388	273
1029	312480	166	739	377
1030	312646	200	596	376
1031	312846	366	870	422
1032	313212	384	967	578
1033	313596	183	1135	602
1034	314012	66	1104	757
1035	314362	300	802	473
1036	314662	300	1089	596
1037	314962	233	1160	610
1038	315195	216	762	465
1039	315411	433	1154	945
1040	315844	266	1114	934
1041	316111	300	842	859
1042	316411	283	1095	598
1043	316694	516	1186	602
1044	317360	166	972	552
1045	317526	300	1077	589
1046	318026	200	542	425
1047	318226	250	964	470
1048	318709	167	1134	555
1049	318875	599	1171	594
1050	319475	100	1130	598
1051	319775	483	570	412
1052	320258	216	847	489
1053	320607	233	1210	581
1054	320841	350	1114	587
1055	321190	300	1173	943
1056	321673	183	587	471
1057	321857	333	834	363
1058	322190	183	1098	235
1059	322373	250	323	306
1060	322622	233	1107	808
1061	322856	249	1165	814
1062	323105	217	1250	157
1063	323322	216	1169	113
1064	323538	300	1080	273
1065	323838	216	912	331
1066	324055	316	445	334
1067	324371	233	942	357
1068	324604	233	993	291
1069	324838	766	1194	123
1070	325603	284	1145	868
1071	325887	200	1179	803
1072	326087	249	1196	188
1073	326336	217	1201	111
1074	326686	117	1217	797
1075	326803	416	1179	824
1076	327219	167	1052	836
1077	327386	250	531	892
1078	327636	316	252	816
1079	327952	300	294	816
1080	328252	483	275	319
1081	328735	150	260	436
1082	328885	350	1130	201
1083	329234	433	1148	150
1084	329667	200	989	346
1085	329867	233	954	327
1086	330101	383	520	385
1087	330484	183	763	521
1088	330667	283	637	460
1089	330950	233	701	894
1090	331183	250	533	885
1091	331649	334	772	438
1092	331983	267	983	324
1093	332249	516	647	528
1094	332766	167	1065	582
1095	332933	100	842	481
1096	333149	116	365	217
1097	333266	183	371	178
1098	333449	300	247	97
1099	333749	366	290	93
1100	334565	183	1089	515
1101	334748	233	540	440
1102	334981	316	508	264
1103	335431	133	488	281
1104	335564	150	653	431
1105	335714	167	657	469
1106	335880	366	872	589
1107	336247	267	797	492
1108	336513	300	1053	558
1109	336813	800	1156	637
1110	337613	916	1196	652
1111	338529	850	1157	907
1112	339378	266	345	850
1113	339645	283	1060	927
1114	339928	300	1101	598
1115	340228	250	1030	531
1116	340478	416	301	107
1117	340894	267	574	303
1118	341160	283	532	306
1119	341443	267	961	474
1120	341910	250	958	503
1121	342160	116	683	441
1122	342276	167	667	479
1123	342443	317	1048	589
1124	342759	217	750	512
1125	342976	216	447	519
1126	343192	483	756	421
1127	343675	200	382	285
1128	343875	266	400	208
1129	344142	583	676	400
1130	344725	200	879	440
1131	344925	267	905	545
1132	345191	267	549	576
1133	345458	250	823	490
1134	345708	200	820	432
1135	345907	266	686	401
1136	346174	316	849	415
1137	346490	317	678	398
1138	346807	167	348	364
1139	346973	200	1065	399
1140	347173	449	1170	357
1141	347623	417	791	391
1142	348039	266	1149	381
1143	348306	133	1158	333
1144	348439	317	271	293
1145	348756	233	269	377
1146	348989	217	632	928
1147	349205	300	261	856
1148	349505	183	411	898
1149	349688	366	1189	867
1150	350055	250	334	443
1151	350305	183	273	368
1152	350488	183	286	739
1153	350671	217	287	876
1154	350888	167	288	816
1155	351054	350	278	367
1156	351404	333	293	313
1157	351970	115	257	843
1158	352086	450	257	906
1159	352535	233	284	272
1160	352769	416	382	230
1161	353185	400	1203	352
1162	353785	83	652	556
1163	353868	983	686	541
1164	355017	200	257	-89
1165	355217	250	1133	-44
1166	355467	216	1331	-49
1167	355683	350	1285	-40
1168	356033	300	601	208
1169	356333	283	1034	308
1170	356782	83	804	487
1171	356866	133	791	522
1172	356999	233	662	330
1173	357232	200	685	295
1174	357432	250	1087	329
1175	357682	100	1139	382
1176	357782	116	1130	344
1177	357898	499	1179	253
1178	358398	150	1111	854
1179	358548	133	1137	881
1180	358681	200	1177	302
1181	358881	217	1201	249
1182	359098	200	1243	753
1183	359298	166	1173	812
1184	359464	350	1185	778
1185	359814	333	1106	894
1186	360147	183	957	857
1187	360480	116	824	403
1188	360596	216	826	455
1189	360813	350	632	273
1190	361163	133	266	286
1191	361296	366	317	306
