Data properties:				
292	48680	117	677	399
293	48972	67	731	306
294	49038	67	989	435
295	49105	100	975	481
296	49205	192	1034	451
297	49397	350	1092	249
298	49747	191	1134	327
299	49938	166	1189	405
300	50104	92	1144	424
301	50197	108	1079	409
302	50304	59	1074	450
303	50363	300	1053	417
304	50663	283	1073	238
305	50946	92	1081	183
306	51037	75	1085	147
307	51112	75	1161	340
308	51187	175	1147	375
309	51479	50	1184	318
310	51529	108	1161	438
311	51637	83	1122	954
312	51720	117	1084	995
313	51837	142	1106	966
314	51978	208	1046	950
315	52186	117	1054	468
316	52303	50	1054	410
317	52353	75	1067	270
318	52428	166	1083	233
319	52594	175	1073	185
320	52769	167	1064	495
321	52936	116	1050	462
322	53052	242	995	604
323	53295	83	995	645
324	53378	125	987	584
325	53502	92	1025	486
326	53594	67	1050	444
327	53661	133	1038	484
328	53794	258	1074	250
329	54052	233	1107	142
330	54285	92	1070	178
331	54377	224	987	527
332	54601	259	950	598
333	54860	191	924	495
334	55051	67	898	454
335	55118	125	897	511
336	55243	333	983	638
337	55576	150	873	454
338	55726	66	912	399
339	55793	50	676	434
340	55843	67	704	379
341	55909	50	693	335
342	55959	200	694	374
343	56159	150	509	305
344	56309	67	513	341
345	56376	200	870	438
346	56692	150	1053	403
347	56842	58	1018	420
348	56900	159	1134	398
349	57059	91	1106	452
350	57150	566	1155	423
351	57716	192	1107	818
352	57908	108	997	613
353	58016	92	1012	581
354	58108	74	1024	548
355	58182	209	1052	390
356	58391	200	1064	896
357	58865	126	1069	944
358	58991	133	891	772
359	59290	58	777	421
360	59348	100	749	460
361	59448	166	566	440
362	59615	50	531	470
363	59665	233	547	430
364	59898	275	688	463
365	60173	67	709	415
366	60239	475	698	456
367	60714	183	770	480
368	60897	175	1090	519
369	61072	67	1104	468
370	61139	250	1143	374
371	61389	183	1180	340
372	61572	67	1127	446
373	61638	208	1124	519
374	61846	158	1095	572
375	62005	141	1079	604
376	62146	175	1014	623
377	62321	175	971	516
378	62496	58	1012	437
379	62554	75	987	514
380	62629	108	973	473
381	62738	108	832	470
382	62846	108	1121	509
383	62954	167	1126	459
384	63121	258	1095	508
385	63379	75	1118	544
386	63454	75	1130	488
387	63529	175	1121	799
388	63704	217	1147	880
389	63920	50	1151	836
390	64095	625	1157	302
391	64720	67	1181	722
392	64786	150	1156	806
393	65061	83	732	267
394	65144	158	719	323
395	65302	217	544	265
396	65519	233	736	451
397	65752	316	1081	518
398	66069	391	896	490
399	66460	366	751	473
400	66826	100	712	474
401	66926	67	684	382
402	66993	75	713	439
403	67068	258	846	480
404	67326	391	902	433
405	67851	217	814	421
406	68068	125	736	471
407	68193	300	1044	553
408	68492	217	1105	535
409	68709	58	1089	571
410	68767	67	1065	640
411	68834	50	1065	603
412	68884	91	1051	637
413	68975	58	1117	466
414	69034	133	1145	445
415	69167	557	1159	324
416	69724	225	557	155
417	69949	333	470	128
418	70282	83	547	210
419	70366	125	586	336
420	70490	58	575	286
421	70549	150	575	343
422	70699	266	421	208
423	70965	50	640	267
424	71173	267	671	404
425	71440	133	705	362
426	71573	325	584	386
427	71898	416	722	379
428	72315	400	639	371
429	72714	191	630	249
430	72906	100	704	213
431	73006	83	708	169
432	73089	250	900	217
433	73339	159	1017	202
434	73497	50	1021	238
435	73547	450	1143	221
436	73997	300	970	221
437	74297	92	983	188
438	74555	217	832	210
439	74771	58	739	178
440	74830	150	714	208
441	74980	283	595	275
442	75263	100	527	347
443	75363	67	526	299
444	75429	141	518	350
445	75571	266	646	244
446	75837	116	555	334
447	75954	59	530	297
448	76012	141	549	358
449	76154	283	453	434
450	76437	233	756	272
451	76670	208	806	250
452	76878	200	982	209
453	77078	141	1131	224
454	77220	225	1102	1010
455	77445	75	1144	1024
456	78552	50	1120	332
457	78602	108	1186	277
458	78710	300	1175	241
459	79010	333	965	207
460	79343	333	715	111
461	79817	50	1077	160
462	79867	150	1048	206
463	80017	125	917	237
464	80142	50	928	275
465	80192	133	913	239
466	80326	250	1076	205
467	80575	75	1130	242
468	80650	125	1036	963
469	80776	117	980	1028
470	80892	124	1107	1013
471	81017	142	1133	985
472	81159	224	1142	275
473	81383	126	1165	238
474	81509	150	1203	231
475	81659	441	958	208
476	82099	250	1104	166
477	82349	75	1145	160
478	82425	124	1120	199
479	82549	258	987	178
480	82807	133	755	203
481	83049	158	619	201
482	83207	316	606	241
483	83523	533	586	287
484	84165	83	600	217
485	84248	217	623	255
486	84464	108	634	335
487	84573	183	1122	418
488	84756	75	1118	459
489	84831	75	1149	407
490	84906	258	610	487
491	85164	67	455	524
492	85231	242	458	488
493	85472	92	466	345
494	85564	108	474	428
495	85672	150	469	375
496	85822	283	488	345
497	86105	241	475	422
498	86346	192	566	450
499	86538	241	812	377
500	86780	91	514	366
501	86871	50	510	314
502	86921	300	487	380
503	87221	183	464	349
504	87404	83	469	307
505	87487	183	623	368
506	87671	100	608	405
507	87770	67	695	287
508	87837	133	530	369
509	88146	125	427	545
510	88271	67	459	518
511	88337	258	447	569
512	88595	75	461	467
513	88670	250	473	430
514	88920	58	477	378
515	88978	76	462	437
516	89054	150	715	404
517	89203	58	681	454
518	89261	67	715	415
519	89328	59	710	457
520	89387	224	729	419
521	89611	92	693	461
522	89703	66	718	432
523	89770	91	665	437
524	89861	100	644	474
525	89961	225	738	337
526	90185	316	974	330
527	90669	66	1037	370
528	90735	92	996	413
529	90827	92	580	517
530	90918	167	587	474
531	91085	291	456	539
532	91376	300	449	343
533	91676	167	373	351
534	91843	50	386	282
535	91893	758	374	342
536	92650	100	454	934
537	92750	141	427	966
538	92892	109	448	911
539	93250	42	449	538
540	93292	58	457	501
541	93350	50	462	466
542	93400	83	465	501
543	93483	133	568	391
544	93616	175	1106	427
545	93791	50	1081	469
546	93841	58	1118	446
547	93900	166	1161	442
548	94066	558	896	310
549	94624	58	862	321
550	94816	208	572	166
551	95024	541	421	276
552	95565	116	536	380
553	95682	350	551	344
554	96032	100	646	339
555	96131	241	686	337
556	96373	100	579	336
557	96473	58	550	314
558	96531	67	546	363
559	96598	75	733	456
560	96673	58	732	416
561	96731	91	746	451
562	96823	291	926	315
563	97114	200	971	250
564	97314	166	1107	194
565	97480	141	1132	271
566	97622	159	1148	199
567	97780	141	1129	938
568	97922	133	1091	967
569	98239	58	1007	265
570	98297	83	1010	222
571	98380	416	956	199
572	98796	366	1161	177
573	99163	283	1032	219
574	99446	216	833	391
575	99662	200	722	478
576	99862	216	673	521
577	100079	316	757	511
578	100395	266	885	466
579	100829	41	959	296
580	100870	150	953	251
581	101020	250	1014	191
582	101270	425	1129	165
583	101694	150	1035	217
584	101986	208	1136	185
585	102194	225	1156	137
586	102419	391	998	197
587	102810	133	869	358
588	102944	58	718	463
589	103002	50	718	414
590	103052	142	714	485
591	103193	325	695	518
592	103518	300	743	445
593	103818	83	560	532
594	103901	66	574	499
595	103968	117	552	529
596	104084	400	484	543
597	104484	250	556	567
598	104892	183	1098	299
599	105075	624	1145	191
600	105700	300	1065	211
601	106000	233	1134	266
602	106233	167	1055	269
603	106399	250	1144	199
604	106649	83	862	248
605	106891	316	741	265
606	107207	67	541	382
607	107274	83	541	342
608	107357	50	544	412
609	108157	258	1117	564
610	108415	308	1166	569
611	108723	83	1151	535
612	108806	75	1141	614
613	108881	142	1161	856
614	109023	92	1143	899
615	109114	58	1175	881
616	109173	91	1129	919
617	109264	175	1151	619
618	109439	58	1188	455
619	109497	341	1158	540
620	110014	150	1101	534
621	110164	250	968	398
622	110413	250	927	339
623	110663	242	844	350
624	110905	100	760	328
625	111005	50	743	381
626	111055	458	751	340
627	111513	83	821	386
628	111596	50	845	334
629	111646	83	820	384
630	111729	308	521	230
631	112037	275	458	194
632	112312	316	440	142
633	112629	142	456	194
634	112771	241	374	124
635	113012	76	298	119
636	113087	83	298	81
637	113170	100	950	326
638	113270	74	928	384
639	113470	175	935	359
640	113645	209	1127	556
641	113853	191	1180	560
642	114203	183	1132	509
643	114386	450	1172	605
644	114835	167	1183	763
645	115002	391	1158	862
646	115393	400	1162	566
647	115793	75	1173	514
648	115868	158	1131	593
649	117159	133	979	406
650	117292	67	1156	537
651	117359	133	1166	496
652	117492	142	1161	533
653	117633	292	1153	886
654	117925	100	1127	609
655	118025	83	1095	589
656	118108	67	913	364
657	118175	50	924	315
658	118225	50	905	350
659	118275	58	933	325
660	118333	475	578	271
661	118808	275	470	316
662	119082	408	662	442
663	119490	92	598	349
664	119582	216	588	384
665	119799	167	877	487
666	119965	158	1074	272
667	120123	50	1080	230
668	120173	541	1137	136
669	120715	150	882	545
670	120865	66	884	449
671	120931	300	827	598
672	121231	250	869	490
673	121481	50	876	381
674	121531	92	853	503
675	121622	58	845	466
676	121681	133	854	536
677	121814	50	852	478
678	121864	183	840	548
679	122047	266	825	591
680	122314	50	842	520
681	122364	50	831	575
682	122414	225	866	499
683	122638	258	894	442
684	122897	325	771	652
685	123221	208	689	589
686	123429	283	518	510
687	123713	191	623	551
688	123904	225	413	461
689	124129	100	948	397
690	124229	125	931	435
691	124354	458	961	382
692	124812	133	958	628
693	124945	83	941	664
694	125028	100	733	590
695	125128	67	695	504
696	125195	108	692	618
697	125303	308	444	495
698	125611	541	363	500
699	126294	58	1005	356
700	126352	116	987	395
701	126469	108	861	536
702	126577	100	835	568
703	126677	241	1078	208
704	126919	208	1122	169
705	127127	299	1149	114
706	127426	92	1090	254
707	127518	91	1058	322
708	127610	108	1091	308
709	127718	342	1146	830
710	128060	50	1196	832
711	128259	216	1138	186
712	128476	566	1152	118
713	129217	108	1130	130
714	129325	558	1104	202
715	129883	133	980	224
716	130166	41	1144	128
717	130208	75	1132	87
718	130283	166	1927	272
719	130449	50	2018	224
720	130658	308	933	144
721	130966	75	837	232
722	131041	308	791	258
723	131349	108	669	316
724	131457	108	626	352
725	131565	58	622	288
726	131624	367	638	331
727	131990	200	965	486
728	132190	100	1025	303
729	132290	75	1029	263
730	132365	533	1069	168
731	132898	67	1048	350
732	132964	250	1024	400
733	133214	50	1063	390
734	133264	59	1009	411
735	133323	566	1055	144
736	133889	266	1120	114
737	134155	158	964	533
738	134314	50	1014	456
739	134364	150	992	526
740	134513	158	1032	497
741	134672	283	1113	929
742	134955	175	1060	860
743	135130	183	1043	310
744	135313	58	1093	181
745	135371	250	1067	144
746	135746	200	1064	102
747	135946	341	1122	114
748	136287	625	892	558
749	136912	66	980	560
750	136978	67	995	525
751	137045	100	963	551
752	137261	83	1051	265
753	137345	83	1057	201
754	137428	266	1074	123
755	137694	75	1047	170
756	137769	284	1082	148
757	138053	50	1090	108
758	138103	541	1170	135
759	138644	208	1111	113
760	138977	42	1051	249
761	139019	233	1093	211
762	139252	50	1073	312
763	139302	183	1030	370
764	139486	224	1077	475
765	139710	308	1129	928
766	140018	167	1048	957
767	140185	307	1041	548
768	140493	92	860	529
769	140585	283	648	384
770	140868	241	558	342
771	141109	76	336	337
772	141184	58	327	297
773	141425	58	1124	942
774	141484	200	1048	1000
775	141684	117	1046	918
776	141800	50	1026	962
777	141850	50	1083	956
778	141900	108	1008	942
779	142008	216	899	522
780	142225	300	759	447
781	142691	142	638	436
782	142833	50	639	479
783	142883	67	614	447
784	142949	91	623	497
785	143041	125	614	463
786	143166	600	656	372
787	143765	67	688	347
788	143832	75	672	393
789	143907	192	910	472
790	144098	50	1022	563
791	144148	50	1042	513
792	144198	150	1042	548
793	144348	483	998	568
794	144956	125	1061	474
795	145081	50	1033	533
796	145132	50	1050	483
797	145181	533	1010	527
798	145714	158	1145	534
799	145872	50	1123	576
800	146072	92	1161	501
801	146164	67	1110	549
802	146230	266	995	575
803	146497	117	1004	624
804	146613	58	1039	573
805	146672	325	1136	978
806	147196	425	1014	556
807	147621	225	1000	621
808	147846	166	1002	569
809	148012	50	1010	527
810	148062	75	989	559
811	148137	100	1037	488
812	148237	83	1027	523
813	148320	75	1130	487
814	148396	91	1111	528
815	148487	50	1131	496
816	148687	75	1138	527
817	148762	66	1040	947
818	148829	133	1005	988
819	148962	83	1038	972
820	149045	208	1006	895
821	149253	200	1010	593
822	149453	242	1006	530
823	149695	241	1026	474
824	149936	58	1027	432
825	149995	624	1004	563
826	150619	333	996	626
827	150952	142	1009	529
828	151094	50	1004	564
829	151144	158	1050	487
830	151302	50	995	501
831	151352	67	1077	513
832	151418	50	1084	472
833	151468	333	1089	510
834	151960	66	1089	420
835	152026	583	968	547
836	152609	316	904	530
837	152926	325	941	537
838	153251	533	894	508
839	153784	250	932	528
840	154033	142	841	450
841	154358	91	732	468
842	154450	92	715	436
843	154541	92	922	517
844	154633	125	947	547
845	154758	67	1868	597
846	154825	433	1901	701
847	155258	50	1983	707
848	155308	275	1887	697
849	155582	117	970	504
850	155699	116	870	486
851	155816	150	706	488
852	155965	66	845	298
853	156032	108	856	256
854	156140	258	922	214
855	156398	175	1104	212
856	156573	266	703	342
857	156840	250	824	222
858	157089	325	862	156
859	157414	616	903	101
860	158031	150	1103	200
861	158181	250	1136	233
862	158589	266	528	446
863	158855	458	574	463
864	159313	58	543	390
865	159371	75	553	478
866	159446	283	635	460
867	159730	50	667	433
868	159779	241	515	505
869	160021	233	467	598
870	160254	83	396	584
871	160337	158	401	625
872	160496	67	398	563
873	160562	216	301	567
874	160779	50	535	557
875	161120	200	754	339
876	161320	491	806	246
877	161811	175	760	304
878	161986	358	1073	233
879	162344	125	1056	1008
880	162469	58	1005	1047
881	162527	209	1060	954
882	162736	67	932	693
883	162803	167	838	877
884	162969	133	898	168
885	163102	50	904	122
886	163152	58	905	157
887	163210	533	897	112
888	163743	250	1104	226
889	163993	192	917	176
890	164185	92	914	231
891	164276	125	769	259
892	164401	216	762	300
893	164618	308	697	347
894	164926	258	650	413
895	165184	208	776	286
896	165392	117	525	441
897	165509	242	513	487
898	165750	566	576	457
899	166316	58	700	456
900	166375	125	725	411
901	166616	1058	630	401
902	167674	167	875	443
903	167840	75	1006	519
904	167915	167	1036	559
905	168082	50	1045	509
906	168132	67	1030	546
907	168199	200	1074	511
908	168565	283	1131	488
909	168849	83	1096	492
910	168932	58	1048	562
911	168990	67	1072	513
912	169239	67	1038	547
913	169306	192	1019	617
914	169498	225	1028	569
915	169922	275	1023	562
916	170197	117	1045	512
917	170314	66	1102	499
918	170380	266	1161	514
919	170872	209	1123	548
920	171080	83	1146	503
921	171164	124	1106	510
922	171488	67	1163	550
923	171554	275	1128	1048
924	171829	67	1022	958
925	171896	175	1039	915
926	172071	225	1022	556
927	172296	258	1050	500
928	172695	291	1120	529
929	172987	58	1148	630
930	173045	83	1125	660
931	173129	75	1141	608
932	173203	50	1064	598
933	173253	100	1075	564
934	173353	125	1116	556
935	173479	100	1030	554
936	173579	108	1066	532
937	173686	191	1020	583
938	173878	59	1036	543
939	173936	616	1038	583
940	174553	58	1041	538
941	174611	267	1037	612
942	175069	42	1049	457
943	175111	91	1050	520
944	175202	283	1119	524
945	175485	200	1159	501
946	175685	109	1152	901
947	175794	141	1123	936
948	175935	83	1157	919
949	176018	233	1121	988
950	176251	75	1059	917
951	176327	66	988	908
952	176393	50	1050	895
953	176584	42	1003	459
954	176626	133	994	523
955	176759	333	851	472
956	177092	266	602	369
957	177359	183	1074	499
958	177542	67	1118	472
959	177609	100	1092	511
960	177709	58	1013	449
961	177767	225	948	468
962	177992	275	725	424
963	178466	1216	694	456
964	179682	67	718	298
965	179749	133	738	236
966	179882	300	749	147
967	180182	150	1090	225
968	180332	308	1134	238
969	180781	75	999	115
970	180856	225	983	185
971	181081	75	965	222
972	181156	258	752	214
973	181414	325	1136	248
974	181740	141	1191	277
975	181881	216	1051	982
976	182097	233	1136	1008
977	182497	183	932	192
978	182680	75	749	210
979	182755	167	726	239
980	182922	108	700	397
981	183030	167	692	439
982	183197	242	662	490
983	183438	83	571	553
984	183522	67	573	469
985	183588	83	564	574
986	183672	83	550	514
987	183755	91	523	587
988	183846	125	538	550
989	183971	74	663	514
990	184046	59	659	417
991	184105	124	657	529
992	184229	266	707	385
993	184496	225	590	522
994	184721	91	628	499
995	184812	142	536	526
996	185170	100	1087	313
997	185270	258	1168	256
998	185528	458	749	174
999	185987	266	703	763
1000	186253	241	634	512
1001	186494	200	771	263
1002	186694	242	1060	191
1003	186936	241	1149	247
1004	187177	183	805	122
1005	187360	133	454	373
1006	187494	75	475	322
1007	187568	167	440	387
1008	187735	100	683	483
1009	187835	100	694	441
1010	187935	125	770	254
1011	188060	58	783	221
1012	188118	200	887	191
1013	188318	341	1109	235
1014	188659	250	857	173
1015	188909	242	642	426
1016	189151	174	793	315
1017	189326	275	1136	289
1018	189601	141	828	390
1019	189992	41	649	392
1020	190033	117	657	354
1021	190150	358	661	406
1022	190508	258	769	473
1023	190766	599	633	462
1024	191366	183	700	429
1025	191549	83	1045	279
1026	191632	92	1062	236
1027	191724	241	1136	204
1028	191965	241	1163	142
1029	192207	67	1045	322
1030	192273	50	1014	348
1031	192323	83	1045	311
1032	192407	66	1010	320
1033	192473	83	1004	369
1034	192557	200	1055	291
1035	192756	225	1143	887
1036	192982	74	1113	913
1037	193056	200	1119	840
1038	193256	75	1154	283
1039	193332	266	1132	255
1040	193598	191	1150	200
1041	193789	75	1167	168
1042	193865	50	1141	205
1043	194047	41	1155	145
1044	194089	59	1185	98
1045	194148	83	1160	124
1046	194231	258	574	305
1047	194489	225	373	397
1048	194714	299	309	486
1049	195013	250	532	358
1050	195263	250	713	325
1051	195513	283	851	345
1052	195796	275	624	320
1053	196071	192	949	385
1054	196404	49	278	493
1055	196454	100	309	525
1056	196554	158	1009	281
1057	196712	216	1044	251
1058	196929	58	988	300
1059	196987	50	972	346
1060	197037	83	1004	331
1061	197120	175	841	352
1062	197296	91	1147	230
1063	197387	166	1108	257
1064	197553	233	1138	231
1065	197786	233	1058	297
1066	198020	75	1030	324
1067	198095	233	751	347
1068	198328	91	994	335
1069	198419	109	1005	300
1070	198528	199	1091	270
1071	198727	508	1140	222
1072	199235	350	1120	190
1073	199585	309	1071	273
1074	199894	283	1038	316
1075	200177	174	1165	184
1076	200351	541	1174	139
1077	200892	258	1132	186
1078	201151	92	1144	776
1079	201243	158	1122	850
1080	201401	50	1117	750
1081	201601	66	885	32
1082	201667	75	845	43
1083	201742	50	811	26
1084	201792	58	858	22
1085	201850	233	1236	24
1086	202083	125	1244	104
1087	202208	300	1197	37
1088	202509	258	891	132
1089	202767	458	565	214
1090	203224	134	540	311
1091	203474	108	603	376
1092	203582	425	626	342
1093	204008	424	520	332
1094	204432	217	709	308
1095	204648	233	364	199
1096	204882	109	368	142
1097	204990	233	1134	299
1098	205224	391	1185	308
1099	205614	208	934	275
1100	205823	50	1205	317
1101	205873	200	1169	347
1102	206073	241	1126	964
1103	206314	216	1102	1021
1104	206722	108	862	400
1105	206830	83	318	443
1106	206914	92	309	399
1107	207005	91	327	442
1108	207097	208	1175	357
1109	207305	466	809	289
1110	207771	375	1063	277
1111	208146	50	946	244
1112	208196	209	939	291
1113	208405	158	987	251
1114	208563	133	1017	232
1115	208871	283	1178	303
1116	209270	200	676	197
1117	209470	275	381	149
1118	209745	225	298	486
1119	209970	133	851	388
1120	210103	158	856	353
1121	210261	208	489	221
1122	210469	250	376	164
1123	210861	258	719	222
1124	211119	183	1073	301
1125	211302	142	397	196
1126	211444	92	388	157
1127	211535	83	394	218
1128	211619	92	1116	309
1129	211710	50	1122	266
1130	211760	242	1142	312
1131	212002	217	863	293
1132	212219	250	858	331
1133	212469	241	1167	359
1134	212710	183	896	321
1135	212893	67	910	278
1136	212959	75	904	318
1137	213034	850	1173	339
1138	213884	58	1146	376
1139	213942	500	1179	349
1140	214542	150	911	324
1141	214692	167	913	359
1142	215008	50	808	344
1143	215291	133	619	357
1144	215424	50	626	278
1145	215666	466	618	392
1146	216132	425	744	395
1147	216557	283	657	360
1148	216840	216	1048	452
1149	217057	108	1105	413
1150	217165	92	1113	369
1151	217256	50	1087	270
1152	217306	150	1073	318
1153	217456	150	994	336
1154	217606	75	804	527
1155	217681	175	828	482
1156	217856	83	793	504
1157	217939	275	795	552
1158	218214	108	888	500
1159	218322	50	920	472
1160	218372	158	1137	478
1161	218530	117	1177	462
1162	218647	133	1136	346
1163	218780	133	1089	321
1164	218914	142	1053	280
1165	219055	175	468	281
1166	219231	50	438	235
1167	219281	141	463	275
1168	219422	92	456	322
1169	219514	174	517	318
1170	219688	50	551	294
1171	219738	117	579	384
1172	219855	242	1087	386
1173	220097	224	1179	453
1174	220321	133	1123	892
1175	220454	83	1156	860
1176	220538	92	1123	883
1177	220630	200	1015	887
1178	220830	124	1024	466
1179	220954	100	1032	415
1180	221054	166	1004	367
1181	221220	300	1030	300
1182	221653	433	791	540
1183	222087	142	776	508
1184	222228	233	946	450
1185	222462	74	1102	367
1186	222536	475	1103	302
1187	223011	91	575	278
1188	223102	117	574	313
1189	223219	392	498	297
